amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
3.0,,,,3.0,sell,61551.06,BTC-15MAY24-63000-C,46.76,,0.0003369,0.0003,3,1715731175852,301458332,183
0.8,,,,0.8,sell,61548.95,BTC-16MAY24-63000-C,49.31,,0.00433894,0.0038,2,1715731096372,301458298,88
0.5,,,,0.5,sell,61549.52,BTC-16MAY24-65000-C,55.97,,0.00075641,0.0008,2,1715731086564,301458294,70
0.2,,,,0.2,sell,61548.04,BTC-16MAY24-64000-C,50.44,,0.00175623,0.0015,2,1715731082396,301458292,156
0.5,,,,0.5,buy,61557.63,BTC-16MAY24-61500-C,55.5,,0.01330456,0.014,0,1715731040594,301458267,16
0.1,,,,0.1,sell,61574.03,BTC-24MAY24-60000-P,53.81,,0.0221924,0.022,2,1715730902266,301458210,576
1.4,,,,1.4,sell,61574.94,BTC-17MAY24-58000-P,62.54,,0.00290927,0.0027,2,1715730893235,301458208,1478
0.4,,,,0.4,sell,61571.34,BTC-17MAY24-64000-C,51.46,,0.00394861,0.004,3,1715730880667,301458206,1549
2.0,,,,2.0,sell,61569.55,BTC-17MAY24-63500-C,49.04,,0.00550769,0.005,3,1715730867843,301458205,162
1.0,,,,1.0,buy,61565.88,BTC-17MAY24-69000-C,65.54,,0.00020893,0.0003,0,1715730812268,301458202,858
0.1,,,,0.1,buy,61567.28,BTC-24MAY24-67000-C,51.38,,0.0070296,0.007,2,1715730762937,301458199,587
0.2,,,,0.2,buy,61552.18,BTC-26JUL24-62000-P,56.37,,0.09402525,0.094,0,1715730667513,301458170,41
0.5,,,,0.5,sell,61554.9,BTC-28JUN24-115000-C,77.21,,0.0014854,0.0014,3,1715730650912,301458168,763
0.1,,,,0.1,sell,61554.9,BTC-16MAY24-59000-P,59.97,,0.00232434,0.0021,2,1715730650102,301458166,16
2.8,,,,2.8,buy,61554.9,BTC-28JUN24-100000-C,68.72,,0.00289363,0.0027,3,1715730649833,301458162,3313
0.1,,,,0.1,sell,61556.07,BTC-16MAY24-58000-P,65.37,,0.00123167,0.0011,2,1715730635228,301458157,19
0.1,,,,0.1,sell,61566.58,BTC-24MAY24-61000-P,52.33,,0.02835429,0.028,3,1715730472855,301458114,687
0.1,,,,0.1,sell,61547.27,BTC-17MAY24-66000-C,52.42,,0.00108268,0.0009,2,1715730200257,301458046,1252
0.1,,,,0.1,buy,61546.75,BTC-16MAY24-61000-P,54.31,,0.00881368,0.009,0,1715730198338,301458044,55
0.1,,,,0.1,buy,61541.28,BTC-16MAY24-62000-C,54.58,,0.00942836,0.01,0,1715730155553,301458029,47
0.1,,,,0.1,buy,61534.63,BTC-24MAY24-54000-P,64.97,,0.00477872,0.0047,3,1715730124961,301458024,265
0.1,,,,0.1,sell,61533.9,BTC-17MAY24-59000-P,58.31,,0.00474139,0.0045,3,1715730124156,301458021,1249
0.1,,,,0.1,sell,61533.69,BTC-15MAY24-60000-P,52.44,,0.0004748,0.0004,3,1715730111419,301458019,92
4.0,,,,4.0,sell,61535.85,BTC-28MAR25-180000-C,72.33,,0.03469105,0.033,2,1715730068389,301457999,60
0.1,,,,0.1,sell,61551.75,BTC-17MAY24-64500-C,52.1,,0.0028482,0.0029,0,1715730006145,301457988,69
0.5,,,,0.5,buy,61551.2,BTC-26JUL24-44000-P,62.21,,0.01049288,0.011,0,1715729998915,301457987,40
0.1,,,,0.1,buy,61551.33,BTC-26JUL24-69000-C,57.22,,0.06333151,0.0635,0,1715729930852,301457978,83
0.6,,,,0.6,buy,61537.14,BTC-28JUN24-60000-P,54.91,,0.05849367,0.0585,2,1715729901356,301457938,3726
0.5,,,,0.5,sell,61542.97,BTC-31MAY24-50000-P,68.37,,0.00407196,0.0042,0,1715729886551,301457864,1716
0.1,,,,0.1,sell,61540.58,BTC-27DEC24-50000-P,62.31,,0.07962011,0.0785,1,1715729844168,301457863,343
0.1,,,,0.1,sell,61539.18,BTC-27DEC24-60000-P,62.86,,0.15074164,0.1505,0,1715729823917,301457861,324
0.2,,,,0.2,buy,61533.63,BTC-27SEP24-70000-C,60.79,,0.10959513,0.1095,2,1715729791446,301457831,1187
0.1,,,,0.1,sell,61530.54,BTC-17MAY24-65000-C,52.99,,0.00210471,0.0021,3,1715729788237,301457825,1808
0.2,,,,0.2,sell,61541.94,BTC-28JUN24-60000-C,54.95,,0.09393917,0.094,0,1715729774323,301457809,4009
1.0,,,,1.0,sell,61545.99,BTC-27SEP24-100000-C,65.6,,0.03266737,0.032,0,1715729746386,301457800,1602
0.1,,,,0.1,buy,61544.94,BTC-28JUN24-64000-C,54.69,,0.0636387,0.0635,0,1715729735837,301457799,809
0.9,,,,0.9,buy,61557.24,BTC-16MAY24-66000-C,56.93,,0.00032185,0.0003,3,1715729702921,301457781,48
0.5,,,,0.5,sell,61553.72,BTC-24MAY24-70000-C,54.04,,0.00294859,0.0029,2,1715729689830,301457780,585
1.0,,,,1.0,buy,61552.95,BTC-31MAY24-72000-C,53.71,,0.00524063,0.005,3,1715729687708,301457779,1848
0.1,,,,0.1,sell,61551.85,BTC-17MAY24-60000-P,53.26,,0.00752294,0.007,2,1715729674681,301457769,1292
0.4,,,,0.4,sell,61547.29,BTC-26JUL24-61000-P,56.53,,0.08610271,0.086,2,1715729654048,301457766,115
0.2,,,,0.2,buy,61543.95,BTC-31MAY24-64000-C,51.74,,0.02805272,0.0285,0,1715729637060,301457752,1386
0.1,,,,0.1,buy,61543.96,BTC-31MAY24-60000-C,52.93,,0.05914205,0.0595,0,1715729626712,301457751,863
0.1,,,,0.1,buy,61541.74,BTC-26JUL24-78000-C,58.96,,0.03338816,0.033,2,1715729618575,301457747,138
0.3,,,,0.3,sell,61543.77,BTC-31MAY24-60000-P,52.47,,0.03095822,0.031,0,1715729598039,301457741,2270
4.0,,,,4.0,sell,61562.25,BTC-27SEP24-200000-C,81.84,,0.00324666,0.0032,2,1715729554672,301457706,170
5.0,,,,5.0,sell,61563.84,BTC-17MAY24-67000-C,54.91,,0.00068602,0.0005,3,1715729540665,301457690,1391
0.1,,,,0.1,buy,61522.54,BTC-28JUN24-52000-P,57.98,,0.01902786,0.019,1,1715729242707,301457409,754
1.4,,,,1.4,sell,61532.66,BTC-24MAY24-72000-C,55.16,,0.00166598,0.0015,1,1715729132541,301457379,428
0.8,,,,0.8,sell,61532.08,BTC-24MAY24-59000-P,55.54,,0.01756053,0.0175,1,1715728904991,301457311,495
0.4,,,,0.4,sell,61530.28,BTC-24MAY24-65000-C,51.07,,0.01305901,0.013,3,1715728878257,301457292,594
0.1,,,,0.1,sell,61538.63,BTC-24MAY24-58000-P,57.22,,0.01348084,0.0135,0,1715728794504,301457210,562
0.3,,,,0.3,sell,61553.85,BTC-24MAY24-64000-C,50.89,,0.01762743,0.0175,3,1715728772463,301457163,700
3.0,,,,3.0,sell,61585.9,BTC-31MAY24-94000-C,76.52,,0.00038669,0.0003,3,1715728705758,301457098,339
0.5,,,,0.5,sell,61586.75,BTC-31MAY24-86000-C,69.03,,0.00077094,0.0007,2,1715728692824,301457095,793
0.1,,,,0.1,sell,61587.06,BTC-17MAY24-57000-P,66.84,,0.00181267,0.0017,3,1715728624314,301457048,717
0.6,,,,0.6,sell,61584.35,BTC-17MAY24-72000-C,74.86,,0.00013808,0.0001,3,1715728609601,301457041,854
0.5,,,,0.5,sell,61592.72,BTC-17MAY24-70000-C,68.17,,0.0002377,0.0002,3,1715728574170,301457015,1325
0.6,,,,0.6,sell,61606.53,BTC-17MAY24-62500-C,49.56,,0.01008569,0.01,2,1715728503167,301456981,94
4.5,,,,4.5,buy,61605.86,BTC-16MAY24-59500-P,59.58,,0.00298272,0.0032,0,1715728418040,301456972,21
1.0,,,,1.0,buy,61605.86,BTC-16MAY24-60000-P,57.08,,0.004175,0.0044,0,1715728417448,301456970,66
5.0,,,,5.0,sell,61612.84,BTC-24MAY24-68000-C,51.25,,0.00523835,0.005,3,1715728317825,301456962,406
0.1,,,,0.1,buy,61617.31,BTC-24MAY24-63000-C,50.97,,0.02353949,0.0235,1,1715728291422,301456954,717
0.1,,,,0.1,sell,61619.24,BTC-15MAY24-63500-C,45.47,,0.00016042,0.0001,2,1715728252711,301456951,111
0.6,,,,0.6,sell,61650.6,BTC-17MAY24-61000-P,51.56,,0.01166359,0.0115,2,1715728023465,301456832,1132
0.1,,,,0.1,buy,61646.74,BTC-27SEP24-110000-C,67.53,,0.022969,0.023,2,1715727997518,301456825,306
0.2,,,,0.2,buy,61641.3,BTC-16MAY24-61500-P,50.22,,0.0112897,0.011,3,1715727925857,301456816,74
0.1,,,,0.1,sell,61632.21,BTC-15MAY24-62500-C,38.53,,0.00070041,0.0008,2,1715727907027,301456801,140
