amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,buy,37081.33,BTC-13NOV23-37000-C,47.58,0.00685705,0.007,1,1699833598553,270945527,101
0.1,,,,,buy,37081.62,BTC-13NOV23-36250-P,46.42,0.00033393,0.0003,2,1699833573926,270945523,124
3.6,,,,,sell,37070.14,BTC-24NOV23-37000-P,54.7,0.03475376,0.0345,2,1699833547437,270945504,533
0.1,,,,,sell,37069.25,BTC-17NOV23-41000-C,66.75,0.0031194,0.0031,1,1699833543838,270945464,843
0.1,,,,,buy,37069.83,BTC-17NOV23-38000-C,58.61,0.01562755,0.016,2,1699833510676,270945446,1069
1.0,,,,,sell,37059.86,BTC-1DEC23-46000-C,66.25,0.00598965,0.006,1,1699833473815,270945434,100
0.1,,,,,sell,37058.9,BTC-13NOV23-37500-C,52.87,0.00203644,0.0022,0,1699833438889,270945429,234
10.0,,,,,buy,37063.72,BTC-13NOV23-37750-C,50.64,0.00100431,0.0009,2,1699833393732,270945405,105
0.1,,,,,buy,37055.37,BTC-15NOV23-33500-P,71.45,0.00070384,0.0008,1,1699833371144,270945354,30
0.1,,,,,sell,37057.68,BTC-29MAR24-45000-C,60.18,0.08978044,0.088,3,1699833304717,270945341,1841
0.9,,,,,sell,37057.76,BTC-1DEC23-38000-C,55.67,0.0422417,0.042,2,1699833285800,270945329,94
0.4,,,,,sell,37077.88,BTC-1DEC23-38500-C,56.4,0.03750415,0.0375,1,1699833133913,270945239,44
0.3,,,,,sell,37073.2,BTC-1DEC23-39000-C,56.91,0.0329774,0.033,3,1699833131011,270945236,123
0.5,,,,,sell,37061.71,BTC-14NOV23-37250-C,53.85,0.01127583,0.011,2,1699833016451,270945206,84
0.4,,,,,buy,37076.76,BTC-17NOV23-38500-C,58.94,0.01218371,0.012,3,1699832941256,270945102,609
1.1,,,,,sell,37073.6,BTC-1DEC23-45000-C,64.61,0.00752191,0.0075,1,1699832894285,270945096,66
0.1,,,,,sell,37070.69,BTC-13NOV23-38000-C,51.37,0.00055465,0.0004,2,1699832880848,270945073,165
0.1,,,,,sell,37081.22,BTC-13NOV23-36000-C,63.93,0.02965104,0.03,2,1699832877520,270945070,8
0.1,,,,,sell,37085.79,BTC-15NOV23-37000-C,56.77,0.01966302,0.02,0,1699832876544,270945064,19
0.1,,,,,sell,37085.79,BTC-15NOV23-36750-C,56.06,0.02299234,0.0235,0,1699832876543,270945063,2
7.5,,,,,buy,37082.1,BTC-26JAN24-30000-P,58.55,0.02419974,0.024,1,1699832863183,270944997,157
4.2,,,,,sell,37082.1,BTC-26JAN24-80000-C,83.69,0.00520428,0.0049,3,1699832863002,270944995,28
0.3,,,,,buy,37078.62,BTC-17NOV23-36000-P,54.82,0.01074339,0.011,0,1699832845415,270944990,661
0.1,,,,,buy,37073.05,BTC-26JAN24-50000-C,63.4,0.02903295,0.029,2,1699832836918,270944989,349
