amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,100514.21,BTC-16JAN25-98500-P,49.62,,0.00044356,0.0006,3,1736985599380,340873904,44
0.1,,,,,0.1,buy,100516.13,BTC-17JAN25-100000-P,48.08,,0.00897144,0.009,3,1736985583201,340873887,285
0.1,,,,,0.1,sell,100517.63,BTC-16JAN25-97000-C,70.75,,0.03521007,0.0355,1,1736985560541,340873869,272
0.1,,,,,0.1,sell,100516.42,BTC-17JAN25-101000-C,47.76,,0.00964884,0.0095,0,1736985550022,340873794,1315
0.2,,,,,0.2,sell,100515.36,BTC-28FEB25-70000-P,72.57,,0.00588708,0.006,2,1736985544597,340873790,544
1.0,,,,,1.0,sell,100510.49,BTC-24JAN25-101000-P,56.88,,0.03542409,0.035,2,1736985531476,340873782,44
0.1,,,,,0.1,buy,100501.02,BTC-24JAN25-98000-P,56.84,,0.02171721,0.0215,2,1736985526248,340873774,104
0.1,,,,,0.1,sell,100471.11,BTC-24JAN25-91000-P,61.42,,0.00575713,0.006,2,1736985513865,340873690,328
0.1,,,,,0.1,sell,100493.8,BTC-31JAN25-97000-P,57.8,,0.02913329,0.029,3,1736985476229,340873531,51
0.1,,,,,0.1,sell,100462.67,BTC-18JAN25-102000-C,51.09,,0.01014522,0.01,0,1736985475005,340873526,73
0.1,,,,,0.1,buy,100399.8,BTC-31JAN25-120000-C,64.64,,0.00658458,0.0065,1,1736985474319,340873518,2955
0.1,,,,,0.1,sell,100423.34,BTC-28MAR25-75000-P,64.64,,0.01636592,0.0165,2,1736985474177,340873511,2258
10.0,,,,,10.0,buy,100423.34,BTC-17JAN25-103000-C,49.72,,0.00348096,0.0035,0,1736985474131,340873501,590
7.9,,,,,7.9,sell,100423.34,BTC-31JAN25-90000-P,60.09,,0.01093753,0.011,3,1736985474125,340873493,2101
0.1,,,,,0.1,sell,100423.34,BTC-17JAN25-98000-P,49.81,,0.00334695,0.0034,2,1736985474093,340873455,373
0.1,,,,,0.1,sell,100399.8,BTC-31JAN25-84000-P,66.18,,0.00512302,0.005,3,1736985473090,340873425,772
0.6,,,,,0.6,buy,100399.21,BTC-28FEB25-95000-C,59.22,,0.11599767,0.1165,0,1736985472845,340873384,265
2.0,,,,,2.0,sell,100388.63,BTC-24JAN25-93000-P,58.6,,0.00870713,0.0085,2,1736985460307,340873316,297
0.1,,,,,0.1,sell,100393.67,BTC-18JAN25-96000-P,52.59,,0.00267114,0.0029,3,1736985454473,340873313,61
0.1,,,,,0.1,sell,100391.37,BTC-18JAN25-99000-P,48.19,,0.00928171,0.009,3,1736985452291,340873311,123
0.1,,,,,0.1,sell,100370.19,BTC-31JAN25-50000-P,132.96,,0.00030815,0.0003,3,1736985439269,340873297,464
0.3,,,,,0.3,sell,100386.2,BTC-28FEB25-130000-C,63.7,,0.01683774,0.0165,3,1736985411347,340873258,802
0.2,,,,,0.2,sell,100366.07,BTC-24JAN25-101000-C,56.98,,0.03337916,0.033,1,1736985401934,340873217,388
0.1,,,,,0.1,buy,100355.38,BTC-16JAN25-101000-C,42.33,,0.00272135,0.0026,1,1736985390213,340873197,133
0.2,,,,,0.2,sell,100331.4,BTC-28FEB25-85000-P,60.59,,0.02081666,0.0205,3,1736985330993,340873135,821
0.1,,,,,0.1,sell,100331.27,BTC-28FEB25-110000-C,59.55,,0.05107849,0.0505,0,1736985329789,340873132,787
0.2,,,,,0.2,sell,100332.3,BTC-16JAN25-102000-C,43.67,,0.00090749,0.0007,3,1736985328249,340873130,194
0.1,,,,,0.1,buy,100312.5,BTC-24JAN25-92000-C,60.59,,0.09326533,0.0935,0,1736985311409,340873110,230
0.1,,,,,0.1,buy,100307.89,BTC-31JAN25-98000-C,58.36,,0.06171429,0.0625,0,1736985309666,340873088,1502
0.6,,,,,0.6,sell,100300.65,BTC-16JAN25-97500-P,50.94,,0.00019871,0.0002,3,1736985186557,340872930,54
2.0,,,,,2.0,sell,100294.76,BTC-17JAN25-96000-C,57.87,,0.04463136,0.045,0,1736985120350,340872887,707
0.3,,,,,0.3,sell,100287.32,BTC-16JAN25-98000-P,46.22,,0.00030303,0.0003,2,1736985116462,340872881,58
0.1,,,,,0.1,sell,100264.65,BTC-31JAN25-88000-P,61.68,,0.0083294,0.0085,3,1736985106923,340872859,1031
0.2,,,,,0.2,buy,100173.45,BTC-17JAN25-91000-P,76.52,,0.00030082,0.0003,3,1736985068061,340872775,1033
1.0,,,,,1.0,buy,100174.57,BTC-31JAN25-67000-P,94.42,,0.00099111,0.001,2,1736985065319,340872771,232
0.1,,,,,0.1,sell,100191.46,BTC-26SEP25-60000-P,64.68,,0.0268112,0.027,2,1736985060829,340872763,422
0.6,,,,,0.6,buy,100180.96,BTC-28MAR25-100000-P,59.9,,0.09215499,0.092,3,1736985051768,340872755,1333
0.2,,,,,0.2,buy,100178.95,BTC-16JAN25-100500-P,39.26,,0.00688574,0.0065,0,1736985017272,340872728,4
1.5,,,,,1.5,sell,100170.86,BTC-18JAN25-108000-C,56.68,,0.00118817,0.001,3,1736984977942,340872704,23
1.6,,,,,1.6,buy,100172.75,BTC-17JAN25-108000-C,66.1,,0.00040549,0.0005,1,1736984975046,340872702,674
2.4,,,,,2.4,buy,100168.52,BTC-17JAN25-90000-P,83.89,,0.00027422,0.0003,2,1736984964101,340872688,1329
0.1,,,,,0.1,sell,100165.25,BTC-24JAN25-107000-C,58.8,,0.01321762,0.013,2,1736984882412,340872537,167
0.2,,,,,0.2,buy,100169.49,BTC-28MAR25-200000-C,77.25,,0.00443335,0.0045,2,1736984847047,340872478,3146
2.6,,,,,2.6,sell,100169.49,BTC-28MAR25-140000-C,65.32,,0.02382256,0.024,0,1736984846985,340872477,2130
