amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
6.6,,,,,sell,27253.12,BTC-30JUN23-30000-C,39.39,0.01248649,0.012,2,1685750194542,256750978,5822
0.1,,,,,sell,27252.47,BTC-4JUN23-27750-C,29.39,0.00148345,0.0015,1,1685750160530,256750976,89
3.6,,,,,sell,27253.11,BTC-30JUN23-32000-C,45.45,0.00612363,0.0065,1,1685750139168,256750975,2386
0.2,,,,,sell,27250.92,BTC-9JUN23-27500-C,32.22,0.01416772,0.0135,2,1685749963152,256750930,769
0.2,,,,,sell,27253.39,BTC-28JUL23-28000-C,37.55,0.04773124,0.048,3,1685749833723,256750908,307
0.1,,,,,sell,27252.35,BTC-5JUN23-27250-C,27.07,0.0089869,0.009,3,1685749644376,256750886,68
0.1,,,,,sell,27255.1,BTC-5JUN23-27750-C,28.66,0.0032693,0.003,2,1685749511866,256750826,30
0.1,,,,,sell,27251.65,BTC-9JUN23-27500-P,32.93,0.02179924,0.0215,1,1685749405794,256750775,333
0.1,,,,,sell,27247.65,BTC-16JUN23-26000-P,37.2,0.01061895,0.01,3,1685749386948,256750766,331
0.1,,,,,sell,27247.73,BTC-9JUN23-29500-C,41.59,0.00258193,0.002,2,1685749219319,256750738,841
0.1,,,,,sell,27262.2,BTC-23JUN23-29000-C,37.83,0.01428195,0.014,1,1685748749522,256750426,74
0.1,,,,,sell,27262.69,BTC-4JUN23-26500-P,30.66,0.00072123,0.0005,3,1685748729176,256750375,124
0.4,,,,,sell,27262.69,BTC-3JUN23-27000-P,26.75,0.00073885,0.0005,3,1685748728739,256750373,463
1.4,,,,,sell,27248.76,BTC-5JUN23-26000-P,34.81,0.00075575,0.0005,3,1685748518452,256750342,51
0.3,,,,,sell,27276.01,BTC-16JUN23-29000-C,39.07,0.00989575,0.0095,3,1685748270657,256750161,488
0.8,,,,,sell,27268.2,BTC-16JUN23-25500-P,39.43,0.0074073,0.007,3,1685748112693,256750031,323
0.1,,,,,sell,27266.11,BTC-4JUN23-28000-C,33.69,0.00112773,0.001,3,1685748050646,256749996,122
0.1,,,,,sell,27266.9,BTC-9JUN23-29000-C,40.18,0.00388519,0.0035,3,1685748046986,256749993,909
0.8,,,,,sell,27261.79,BTC-3JUN23-27500-C,24.25,0.00107281,0.0005,2,1685747921633,256749847,378
1.0,,,,,buy,27261.79,BTC-5JUN23-29000-C,42.24,0.00046254,0.0005,1,1685747921202,256749846,29
0.3,,,,,sell,27262.25,BTC-4JUN23-27500-C,23.42,0.0032956,0.0025,3,1685747914433,256749839,165
17.2,,,,,sell,27262.62,BTC-16JUN23-30000-C,41.64,0.00553521,0.005,3,1685747887338,256749809,368
1.0,,,,,sell,27277.55,BTC-30JUN23-23000-P,49.67,0.00625777,0.006,3,1685747746049,256749637,2228
0.1,,,,,sell,27281.09,BTC-9JUN23-25500-P,38.68,0.00246862,0.002,2,1685747696146,256749634,474
0.2,,,,,sell,27277.48,BTC-9JUN23-30000-C,47.63,0.00216275,0.002,1,1685747459882,256749621,809
1.2,,,,,sell,27277.16,BTC-9JUN23-28500-C,38.66,0.00610671,0.006,1,1685747433348,256749617,757
0.9,,,,,buy,27281.22,BTC-23JUN23-27500-C,36.57,0.03169505,0.032,1,1685746882186,256749206,97
