amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,sell,53953.33,BTC-20SEP24-53000-P,56.2,,0.03431137,0.0335,2,1725667168338,316803134,120
0.1,,,,0.1,sell,53948.89,BTC-20SEP24-53000-C,54.63,,0.05343743,0.0515,0,1725667163276,316803128,6
0.1,,,,0.1,buy,53948.61,BTC-20SEP24-62000-C,60.27,,0.00656901,0.007,1,1725667139537,316803126,386
0.1,,,,0.1,buy,53949.0,BTC-7SEP24-51000-P,96.92,,0.00026403,0.0003,3,1725667121576,316803081,160
0.3,,,,0.3,sell,53948.84,BTC-13SEP24-52000-P,60.13,,0.01621255,0.016,3,1725667111569,316803076,614
1.0,,,,1.0,buy,53953.56,BTC-9SEP24-56500-C,45.85,,0.00180433,0.0019,0,1725667100400,316803039,61
0.5,,,,0.5,sell,53946.98,BTC-25OCT24-54000-C,56.85,,0.08648818,0.086,0,1725667092139,316803031,57
2.1,,,,2.1,sell,53940.36,BTC-8SEP24-54500-C,37.55,,0.00481565,0.0049,1,1725667084530,316803025,47
2.0,,,,2.0,sell,53940.36,BTC-13SEP24-53000-P,58.1,,0.02228254,0.022,3,1725667084476,316803024,41
3.0,,,,3.0,buy,53940.36,BTC-8SEP24-54000-C,37.12,,0.00852287,0.0085,0,1725667084447,316803020,38
0.1,,,,0.1,sell,53921.76,BTC-7SEP24-50000-P,106.44,,0.00011667,0.0001,2,1725667036094,316802953,192
5.9,,,,5.9,buy,53922.49,BTC-8SEP24-51000-P,64.58,,0.00127595,0.0013,2,1725666995554,316802941,117
11.2,,,,11.2,buy,53919.59,BTC-13SEP24-58000-C,58.46,,0.00684857,0.0075,0,1725666987549,316802939,571
8.9,,,,8.9,buy,53908.79,BTC-25OCT24-52000-P,57.54,,0.0617934,0.0615,3,1725666975781,316802937,450
6.5,,,,6.5,sell,53908.77,BTC-13SEP24-59000-C,58.86,,0.00466677,0.005,1,1725666966759,316802853,619
0.5,,,,0.5,sell,53905.58,BTC-9SEP24-52500-P,48.19,,0.00602288,0.0055,2,1725666938101,316802812,7
1.0,,,,1.0,buy,53902.95,BTC-8SEP24-53500-P,38.69,,0.00628378,0.006,2,1725666919146,316802801,114
0.3,,,,0.3,sell,53909.86,BTC-8SEP24-54000-P,34.05,,0.01002378,0.009,3,1725666889043,316802750,100
0.1,,,,0.1,sell,53910.08,BTC-20SEP24-51000-P,59.0,,0.02183821,0.0215,2,1725666884876,316802743,16
0.7,,,,0.7,sell,53910.66,BTC-25OCT24-55000-C,56.97,,0.0775303,0.0775,2,1725666881767,316802734,71
0.1,,,,0.1,buy,53922.73,BTC-25OCT24-51000-P,58.04,,0.05404043,0.054,3,1725666873734,316802723,262
0.5,,,,0.5,buy,53923.37,BTC-8SEP24-58500-C,61.57,,0.00022975,0.0002,0,1725666862497,316802721,88
9.0,,,,9.0,buy,53937.67,BTC-20SEP24-44000-P,77.31,,0.00499693,0.005,2,1725666808308,316802678,4
0.2,,,,0.2,buy,53937.67,BTC-9SEP24-58500-C,53.36,,0.00052002,0.0005,3,1725666806919,316802675,31
1.0,,,,1.0,buy,53930.42,BTC-13SEP24-61000-C,61.68,,0.00236918,0.0025,0,1725666797563,316802656,787
0.1,,,,0.1,buy,53911.81,BTC-25OCT24-84000-C,67.55,,0.00467127,0.0047,1,1725666682410,316802502,213
0.9,,,,0.9,buy,53915.78,BTC-27DEC24-80000-C,65.73,,0.03449432,0.0345,3,1725666679277,316802495,3561
0.1,,,,0.1,buy,53886.29,BTC-27SEP24-55000-C,55.85,,0.04417982,0.0445,1,1725666676293,316802482,913
0.1,,,,0.1,buy,53885.68,BTC-25OCT24-82000-C,66.68,,0.00528897,0.0055,0,1725666675330,316802472,265
0.1,,,,0.1,sell,53886.0,BTC-13SEP24-48000-P,73.05,,0.00537741,0.005,2,1725666656496,316802436,459
0.2,,,,0.2,sell,53886.57,BTC-27SEP24-57000-C,55.48,,0.03060662,0.0305,1,1725666653692,316802435,755
0.5,,,,0.5,sell,53886.57,BTC-8SEP24-59000-C,67.44,,0.00020301,0.0002,1,1725666653417,316802434,71
0.1,,,,0.1,buy,53882.66,BTC-7SEP24-55000-C,49.15,,0.00060104,0.0006,0,1725666600472,316802428,115
0.1,,,,0.1,buy,53880.39,BTC-25OCT24-70000-C,61.11,,0.01558126,0.016,0,1725666583699,316802424,969
