amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,68785.09,BTC-27MAR26-130000-C,70.62,0.00032297,0.0003,1,1771199976171,415616825,4599
0.1,,,,0.1,buy,68785.61,BTC-6MAR26-75000-C,47.01,0.0134621,0.013,3,1771199970938,415616794,212
0.1,,,,0.1,buy,68792.15,BTC-27MAR26-50000-P,65.82,0.00548208,0.0055,3,1771199966137,415616789,3441
0.1,,,,0.1,sell,68766.55,BTC-17FEB26-65000-P,59.81,0.00098879,0.0009,2,1771199836755,415616698,52
0.2,,,,0.2,buy,68744.47,BTC-20FEB26-60000-P,72.82,0.0013318,0.0013,3,1771199781665,415616667,703
0.1,,,,0.1,buy,68714.53,BTC-27FEB26-70000-P,48.98,0.04473859,0.0445,0,1771199655829,415616625,3752
0.1,,,,0.1,buy,68714.57,BTC-27FEB26-69000-P,49.31,0.03672816,0.0365,2,1771199654599,415616624,504
0.1,,,,0.1,sell,68718.22,BTC-27MAR26-70000-C,47.87,0.05551545,0.0555,1,1771199640151,415616611,1271
0.1,,,,0.1,buy,68711.93,BTC-27FEB26-74000-C,49.33,0.01011153,0.01,3,1771199513364,415616556,1407
1.0,,,,1.0,buy,68695.63,BTC-27FEB26-80000-P,57.58,0.16619615,0.167,0,1771199398363,415616466,3024
1.0,,,,1.0,sell,68676.52,BTC-20FEB26-76000-C,56.76,0.0016295,0.0014,2,1771199208454,415616340,711
1.0,,,,1.0,sell,68655.92,BTC-6MAR26-80000-C,48.39,0.00453138,0.0043,2,1771199192781,415616324,92
0.1,,,,0.1,sell,68653.88,BTC-20FEB26-58000-P,79.87,0.00083598,0.0008,0,1771199123359,415616277,310
0.1,,,,0.1,buy,68660.76,BTC-6MAR26-69000-P,48.68,0.04550102,0.0455,0,1771199109805,415616269,80
0.1,,,,0.1,buy,68621.28,BTC-27MAR26-140000-C,75.02,0.00017931,0.0002,3,1771198991848,415616240,2507
0.3,,,,0.3,buy,68621.28,BTC-27FEB26-95000-C,78.1,0.0004385,0.0005,1,1771198991654,415616239,1845
0.2,,,,0.2,sell,68590.97,BTC-20FEB26-78000-C,61.95,0.0009005,0.0008,3,1771198968384,415616219,511
0.1,,,,0.1,buy,68567.08,BTC-25DEC26-135000-C,48.96,0.02175705,0.0215,2,1771198949130,415616207,56
1.0,,,,1.0,sell,68552.01,BTC-6MAR26-78000-C,47.83,0.00668439,0.0065,1,1771198827201,415616181,35
0.9,,,,0.9,sell,68618.13,BTC-27FEB26-92000-C,73.15,0.00055446,0.0006,1,1771198478321,415616003,1558
0.8,,,,0.8,buy,68586.58,BTC-27FEB26-98000-C,82.32,0.00031079,0.0004,1,1771198428493,415615982,1942
0.4,,,,0.4,sell,68597.28,BTC-18FEB26-69000-C,52.22,0.01390229,0.014,0,1771198420986,415615980,8
0.1,,,,0.1,buy,68576.35,BTC-24APR26-55000-P,56.09,0.02015643,0.02,2,1771198402248,415615956,588
0.1,,,,0.1,buy,68581.09,BTC-25SEP26-45000-P,58.3,0.03105806,0.031,0,1771198398665,415615952,104
0.1,,,,0.1,buy,68600.04,BTC-24APR26-45000-P,67.0,0.0068084,0.007,0,1771198392834,415615917,365
10.0,,,,10.0,buy,68623.96,BTC-17FEB26-64000-P,65.35,0.00055596,0.0006,2,1771198386724,415615913,28
0.5,,,,0.5,sell,68649.14,BTC-20FEB26-69000-P,51.46,0.02531534,0.025,2,1771198340572,415615857,469
1.0,,,,1.0,sell,68650.26,BTC-20FEB26-68000-C,52.61,0.02824676,0.028,0,1771198337714,415615854,436
1.0,,,,1.0,sell,68652.96,BTC-20FEB26-67000-P,53.8,0.01314237,0.013,3,1771198336883,415615853,473
1.0,,,,1.0,sell,68765.13,BTC-17FEB26-69000-C,49.72,0.01055373,0.0105,0,1771198239721,415615719,56
0.1,,,,0.1,sell,68612.58,BTC-27FEB26-62000-P,57.68,0.00784844,0.008,3,1771198121600,415615496,708
0.1,,,,0.1,buy,68615.23,BTC-27MAR26-108000-C,59.74,0.0008937,0.0009,1,1771198104063,415615438,666
0.4,,,,0.4,buy,68563.78,BTC-18FEB26-71000-C,54.91,0.00507224,0.0055,1,1771197978309,415615243,42
100.0,BLOCK-262062,2,BTC-PS-24APR26-60000_45000,100.0,buy,68520.16,BTC-24APR26-60000-P,52.97,0.03474566,0.0352,0,1771197923393,415615103,598
