amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,0.2,sell,60600.31,BTC-14AUG24-59500-P,53.13,,0.00099587,0.001,2,1723593588801,314176140,141
0.1,,,,0.1,buy,60610.93,BTC-14AUG24-61000-C,41.69,,0.00281015,0.0025,2,1723593513440,314176099,238
0.2,,,,0.2,buy,60610.93,BTC-15AUG24-60500-C,57.61,,0.01508845,0.015,3,1723593512637,314176098,58
0.1,,,,0.1,sell,60598.52,BTC-14AUG24-58500-P,68.92,,0.00033848,0.0004,3,1723593296991,314176034,146
2.5,,,,2.5,sell,60586.66,BTC-23AUG24-68000-C,55.62,,0.00480833,0.0045,2,1723593277106,314176020,690
5.0,,,,5.0,sell,60602.94,BTC-25OCT24-62000-C,57.63,,0.10000852,0.1005,2,1723593251741,314176010,56
0.1,,,,0.1,buy,60554.17,BTC-27SEP24-58000-P,55.28,,0.05161816,0.0515,3,1723593112588,314175934,1157
0.1,,,,0.1,buy,60558.94,BTC-23AUG24-56000-P,59.03,,0.01015831,0.01,3,1723593102300,314175929,441
0.1,,,,0.1,buy,60548.27,BTC-27SEP24-67000-C,55.54,,0.04199172,0.042,1,1723593048210,314175872,412
1.0,,,,1.0,buy,60547.93,BTC-16AUG24-60000-C,58.94,,0.02435537,0.024,3,1723593047981,314175871,875
1.0,,,,1.0,sell,60545.42,BTC-16AUG24-57000-P,69.34,,0.00357151,0.0037,0,1723593046372,314175866,528
0.7,,,,0.7,buy,60521.87,BTC-14AUG24-61500-C,48.92,,0.00091631,0.0011,1,1723592993283,314175838,234
0.1,,,,0.1,buy,60509.18,BTC-14AUG24-62500-C,60.28,,0.00025279,0.0003,1,1723592959151,314175805,199
0.2,,,,0.2,buy,60480.34,BTC-23AUG24-61000-C,55.78,,0.03224752,0.0325,2,1723592927487,314175777,534
0.1,,,,0.1,buy,60486.33,BTC-30AUG24-56000-P,56.29,,0.01721734,0.017,1,1723592871090,314175740,2188
0.1,,,,0.1,buy,60473.63,BTC-16AUG24-61000-C,58.49,,0.01509026,0.015,2,1723592864799,314175720,1124
0.1,,,,0.1,sell,60456.58,BTC-14AUG24-59000-P,60.46,,0.00073833,0.0008,1,1723592858543,314175698,164
