amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,,0.2,buy,119266.82,BTC-26SEP25-75000-P,55.02,0.00177938,0.0017,3,1752796761460,376474858,2488
0.2,,,,,,0.2,buy,119289.44,BTC-25JUL25-130000-C,42.5,0.00217163,0.0023,2,1752796745138,376474820,3822
0.1,,,,,,0.1,buy,119292.78,BTC-29AUG25-145000-C,43.53,0.00822811,0.008,2,1752796723138,376474817,879
0.3,,,,,,0.3,sell,119320.16,BTC-18JUL25-120500-C,37.83,0.00143402,0.0013,2,1752796694678,376474797,56
0.2,,,,,,0.2,sell,119305.56,BTC-18JUL25-120000-C,37.52,0.00243307,0.0023,2,1752796688271,376474781,1860
1.5,,,,,,1.5,sell,119303.3,BTC-25JUL25-126000-C,38.66,0.00505609,0.005,2,1752796661180,376474757,1623
1.0,,,,,,1.0,buy,119306.36,BTC-29AUG25-104000-P,40.32,0.00955257,0.0095,0,1752796633872,376474744,909
0.1,,,,,,0.1,sell,119306.36,BTC-29AUG25-120000-C,38.64,0.05358724,0.0535,2,1752796633871,376474743,2462
0.1,,,,,,0.1,sell,119339.96,BTC-26DEC25-130000-C,44.3,0.09487581,0.095,2,1752796615326,376474701,2552
0.1,,,,,,0.1,sell,119343.51,BTC-18JUL25-118000-C,43.28,0.01311032,0.013,2,1752796595606,376474675,1618
0.1,,,,,,0.1,sell,119399.63,BTC-18JUL25-123000-P,57.23,0.02993286,0.03,1,1752796535540,376474591,71
0.6,,,,,,0.6,buy,119369.58,BTC-19JUL25-121000-P,39.61,0.01746344,0.0175,1,1752796521623,376474567,13
0.2,,,,,,0.2,buy,119404.96,BTC-1AUG25-120000-P,37.3,0.03068001,0.0305,1,1752796429169,376474504,189
0.1,,,,,,0.1,buy,119377.39,BTC-18JUL25-125000-C,67.71,0.00014769,0.0001,3,1752796343759,376474436,1076
0.9,,,,,,0.9,sell,119369.07,BTC-26DEC25-140000-C,44.8,0.07010038,0.07,2,1752796338370,376474434,2628
0.4,,,,,,0.4,buy,119381.17,BTC-25JUL25-109000-P,45.08,0.00186837,0.002,0,1752796323650,376474427,368
0.1,,,,,,0.1,sell,119394.82,BTC-29AUG25-128000-C,39.67,0.02971589,0.0295,0,1752796305957,376474411,347
0.1,,,,,,0.1,buy,119423.01,BTC-8AUG25-123000-P,38.26,0.05186173,0.0515,0,1752796285099,376474402,9
0.2,,,,,,0.2,sell,119424.01,BTC-25JUL25-119000-C,34.97,0.0229991,0.0225,2,1752796281594,376474397,514
0.1,,,,,,0.1,buy,119390.38,BTC-8AUG25-118000-P,37.49,0.0286879,0.0285,0,1752796254815,376474345,35
1.0,,,,,,1.0,buy,119412.29,BTC-25JUL25-120000-P,35.92,0.02210032,0.022,0,1752796226289,376474335,424
0.1,,,,,,0.1,buy,119484.56,BTC-25JUL25-140000-C,52.29,0.00046927,0.0005,1,1752796175485,376474230,2370
0.1,,,,,,0.1,buy,119493.56,BTC-8AUG25-119000-P,37.51,0.03231398,0.032,0,1752796089128,376474177,7
25.0,,,,,,25.0,sell,119465.56,BTC-19JUL25-132000-C,66.77,0.00017009,0.0001,3,1752796084449,376474169,29
0.1,,,,,,0.1,sell,119509.4,BTC-29AUG25-122000-C,38.83,0.04717713,0.047,2,1752796065849,376474151,1624
1.2,,,,,,1.2,buy,119495.02,BTC-19JUL25-122000-C,40.68,0.0029135,0.0029,0,1752796021483,376474071,77
0.2,,,,,,0.2,sell,119482.76,BTC-25JUL25-115000-C,37.31,0.04599726,0.046,0,1752796005965,376474051,4097
0.2,,,,,,0.2,sell,119485.91,BTC-26SEP25-125000-P,40.96,0.08971361,0.0895,3,1752795986347,376474035,176
0.2,,,,,,0.2,buy,119468.2,BTC-25JUL25-110000-C,39.58,0.08303433,0.0825,0,1752795963398,376474027,8337
2.2,,,,,,2.2,buy,119436.19,BTC-20JUL25-119000-C,33.31,0.01319041,0.013,2,1752795947232,376473995,47
0.2,,,,,,0.2,buy,119415.78,BTC-29AUG25-125000-C,39.79,0.03749507,0.038,2,1752795926303,376473982,1013
0.9,,,,,,0.9,sell,119416.22,BTC-25JUL25-115000-P,36.46,0.00684498,0.0065,1,1752795920768,376473979,899
9.3,,,,,,9.3,buy,119450.34,BTC-26SEP25-100000-P,42.69,0.01306183,0.0135,1,1752795900049,376473865,2335
0.1,,,,,,0.1,buy,119450.18,BTC-18JUL25-111000-P,102.9,0.00014031,0.0001,2,1752795897518,376473863,506
