amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,,0.3,sell,104648.34,BTC-20JUN25-122000-C,45.32,,0.00383386,0.0038,2,1748735981597,369704257,52
0.1,,,,,,0.1,buy,104649.24,BTC-26SEP25-190000-C,55.22,,0.00547022,0.0055,1,1748735978991,369704256,745
0.1,,,,,,0.1,buy,104649.24,BTC-29AUG25-150000-C,50.42,,0.01144719,0.0115,1,1748735978506,369704255,43
0.1,,,,,,0.1,buy,104649.24,BTC-29AUG25-70000-P,55.41,,0.00599824,0.006,3,1748735978496,369704254,36
7.0,,,,,,7.0,sell,104649.24,BTC-27MAR26-340000-C,59.82,,0.00742494,0.0065,0,1748735978488,369704253,57
0.1,,,,,,0.1,buy,104649.24,BTC-25JUL25-80000-P,52.94,,0.00702403,0.007,1,1748735978428,369704252,668
0.1,,,,,,0.1,buy,104646.06,BTC-6JUN25-101000-P,40.84,,0.00659919,0.0065,1,1748735954842,369704248,666
1.0,,,,,,1.0,sell,104646.99,BTC-2JUN25-108000-C,34.23,,0.00055123,0.0006,1,1748735950235,369704233,102
1.0,,,,,,1.0,sell,104648.8,BTC-2JUN25-105000-C,28.78,,0.00569822,0.0055,3,1748735931027,369704216,137
1.7,,,,,,1.7,buy,104653.44,BTC-27JUN25-102000-P,43.61,,0.03242133,0.0325,3,1748735871769,369704197,1597
0.4,,,,,,0.4,buy,104659.47,BTC-6JUN25-105000-C,38.63,,0.01763461,0.0175,3,1748735853487,369704184,567
0.1,,,,,,0.1,sell,104662.92,BTC-3JUN25-106000-C,32.87,,0.0058337,0.0055,3,1748735834613,369704178,113
0.7,,,,,,0.7,sell,104665.31,BTC-6JUN25-107000-C,38.57,,0.01007603,0.01,3,1748735821548,369704166,710
1.0,,,,,,1.0,buy,104669.72,BTC-26SEP25-120000-C,48.1,,0.06509527,0.065,3,1748735680576,369704140,2547
0.1,,,,,,0.1,sell,104690.96,BTC-1JUN25-105000-C,19.53,,0.00132013,0.0012,2,1748735644119,369704107,445
0.6,,,,,,0.6,sell,104695.89,BTC-1JUN25-104000-P,25.2,,0.00084277,0.0008,1,1748735595806,369704097,489
0.3,,,,,,0.3,sell,104708.85,BTC-6JUN25-109000-C,39.13,,0.0055653,0.0055,1,1748735457466,369704084,1098
0.7,,,,,,0.7,sell,104690.75,BTC-6JUN25-112000-C,40.85,,0.00225073,0.0021,2,1748735353068,369704063,901
0.5,,,,,,0.5,sell,104690.91,BTC-13JUN25-114000-C,41.23,,0.00574151,0.0055,3,1748735347338,369704062,224
0.3,,,,,,0.3,sell,104683.72,BTC-2JUN25-98000-P,52.11,,0.00022928,0.0002,2,1748735339731,369704059,53
0.1,,,,,,0.1,sell,104674.22,BTC-27JUN25-95000-P,44.59,,0.01281792,0.0125,3,1748735313415,369704032,4052
3.0,,,,,,3.0,sell,104670.44,BTC-1JUN25-107000-C,36.22,,0.00016231,0.0001,3,1748735292855,369704029,225
1.0,,,,,,1.0,buy,104670.15,BTC-27JUN25-105000-P,43.82,,0.04612912,0.046,3,1748735260276,369704021,2695
0.1,,,,,,0.1,sell,104672.83,BTC-13JUN25-111000-C,40.65,,0.01032202,0.01,2,1748735239562,369704016,291
0.1,,,,,,0.1,buy,104677.75,BTC-1JUN25-102500-P,35.08,,0.00015696,0.0001,3,1748735221728,369704013,53
0.1,,,,,,0.1,buy,104688.17,BTC-2JUN25-107000-C,32.69,,0.00117787,0.0014,1,1748735179509,369703987,176
0.9,,,,,,0.9,sell,104694.64,BTC-3JUN25-108000-C,34.59,,0.00205997,0.0019,3,1748735131906,369703974,32
0.1,,,,,,0.1,sell,104716.06,BTC-3JUN25-107000-C,34.65,,0.00354512,0.0036,1,1748734974820,369703925,78
1.0,,,,,,1.0,sell,104717.24,BTC-26SEP25-140000-C,49.63,,0.02954295,0.0295,2,1748734964405,369703924,1888
1.0,,,,,,1.0,sell,104690.31,BTC-26SEP25-125000-C,48.53,,0.05366174,0.0535,1,1748734899969,369703867,1018
15.0,,,,,,15.0,sell,104702.65,BTC-26SEP25-150000-C,50.47,,0.02022688,0.02,0,1748734855822,369703824,1870
0.1,,,,,,0.1,sell,104714.36,BTC-20JUN25-110000-C,42.67,,0.02133279,0.021,2,1748734743585,369703809,174
1.0,,,,,,1.0,sell,104706.98,BTC-2JUN25-104000-P,31.34,,0.00488013,0.0046,0,1748734720485,369703781,168
0.3,,,,,,0.3,sell,104705.71,BTC-6JUN25-110000-C,39.62,,0.00397902,0.004,0,1748734709127,369703779,1395
0.3,,,,,,0.3,sell,104696.55,BTC-2JUN25-105000-P,29.11,,0.00852661,0.0085,1,1748734701644,369703777,110
0.1,,,,,,0.1,buy,104726.27,BTC-1JUN25-102000-P,42.09,,7.632e-05,0.0001,3,1748734690615,369703770,213
1.0,,,,,,1.0,buy,104737.13,BTC-27JUN25-110000-C,44.48,,0.02951098,0.0295,2,1748734685991,369703727,9833
0.2,,,,,,0.2,buy,104735.87,BTC-6JUN25-106000-C,38.26,,0.01345968,0.0135,1,1748734601441,369703688,853
0.5,,,,,,0.5,sell,104735.99,BTC-6JUN25-102000-P,39.89,,0.00862785,0.0085,1,1748734599924,369703685,854
2.1,,,,,,2.1,sell,104712.29,BTC-2JUN25-102000-P,38.53,,0.00149597,0.0015,0,1748734535293,369703651,140
1.3,,,,,,1.3,sell,104712.29,BTC-2JUN25-103000-P,35.5,,0.00268759,0.0027,1,1748734535292,369703650,184
0.1,,,,,,0.1,sell,104699.17,BTC-2JUN25-106000-C,29.6,,0.00248536,0.0027,1,1748734483765,369703629,179
1.7,,,,,,1.7,buy,104695.51,BTC-27JUN25-108000-C,44.31,,0.03590722,0.036,3,1748734463547,369703620,646
0.1,,,,,,0.1,buy,104684.17,BTC-26DEC25-100000-P,48.65,,0.10176885,0.102,2,1748734396424,369703587,746
2.1,,,,,,2.1,sell,104683.13,BTC-1JUN25-106000-C,25.56,,0.00021718,0.0002,2,1748734383626,369703565,393
1.4,,,,,,1.4,sell,104683.29,BTC-27JUN25-130000-C,49.2,,0.00348836,0.0034,1,1748734382006,369703564,4607
0.1,,,,,,0.1,buy,104699.76,BTC-13JUN25-103000-P,40.97,,0.0214837,0.0215,0,1748734160743,369703434,176
0.1,,,,,,0.1,buy,104699.76,BTC-13JUN25-104000-P,40.67,,0.02555604,0.0255,0,1748734160616,369703433,257
0.1,,,,,,0.1,sell,104699.59,BTC-13JUN25-104000-C,40.86,,0.03442338,0.0345,0,1748734155047,369703429,95
0.1,,,,,,0.1,buy,104702.33,BTC-13JUN25-103000-C,41.09,,0.03992443,0.04,0,1748734152639,369703422,18
0.1,,,,,,0.1,buy,104721.27,BTC-27JUN25-120000-C,47.16,,0.00993618,0.0105,3,1748734043173,369703317,7902
0.1,,,,,,0.1,sell,104721.27,BTC-27JUN25-125000-C,47.08,,0.00574796,0.0055,3,1748734042866,369703316,4228
1.0,,,,,,1.0,sell,104711.5,BTC-1JUN25-103500-P,28.62,,0.0004383,0.0004,3,1748733984829,369703231,85
0.1,,,,,,0.1,buy,104707.44,BTC-25JUL25-60000-P,69.93,,0.0013638,0.0013,1,1748733937809,369703148,432
4.4,,,,,,4.4,buy,104728.45,BTC-27JUN25-101000-P,43.72,,0.0285118,0.0285,3,1748733916824,369703037,161
0.5,,,,,,0.5,buy,104728.28,BTC-6JUN25-105000-P,38.4,,0.01934125,0.0195,3,1748733915748,369703029,807
15.0,,,,,,15.0,sell,104762.47,BTC-2JUN25-110000-C,35.72,,0.00014129,0.0001,2,1748733857338,369702972,68
0.3,,,,,,0.3,buy,104773.51,BTC-3JUN25-105000-C,33.93,,0.0096521,0.01,1,1748733794882,369702955,63
0.2,,,,,,0.2,sell,104793.19,BTC-3JUN25-92000-P,65.07,,0.0002106,0.0001,3,1748733720977,369702902,14
0.5,,,,,,0.5,buy,104816.35,BTC-3JUN25-104000-P,34.62,,0.00732306,0.0075,2,1748733630115,369702804,68
0.1,,,,,,0.1,buy,104785.9,BTC-26DEC25-75000-P,50.62,,0.02727931,0.027,3,1748733603453,369702792,954
0.1,,,,,,0.1,buy,104785.9,BTC-20JUN25-111000-C,42.74,,0.01876687,0.0185,3,1748733603426,369702791,95
0.2,,,,,,0.2,buy,104786.87,BTC-20JUN25-85000-P,52.42,,0.00175323,0.0017,3,1748733583263,369702768,74
0.2,,,,,,0.2,buy,104784.32,BTC-26SEP25-50000-P,66.98,,0.00206762,0.0021,1,1748733572323,369702762,1026
0.2,,,,,,0.2,buy,104781.43,BTC-29AUG25-40000-P,83.08,,0.00068797,0.0007,1,1748733553733,369702755,17
0.1,,,,,,0.1,buy,104779.93,BTC-6JUN25-145000-C,95.23,,9.01e-06,0.0001,3,1748733551339,369702754,242
0.1,,,,,,0.1,buy,104779.93,BTC-6JUN25-140000-C,86.02,,3.099e-05,0.0001,3,1748733551335,369702753,199
0.1,,,,,,0.1,buy,104779.93,BTC-6JUN25-135000-C,76.34,,4.605e-05,0.0001,3,1748733551332,369702752,224
0.1,,,,,,0.1,buy,104767.93,BTC-29AUG25-190000-C,55.95,,0.00256353,0.0025,1,1748733507991,369702675,18
0.2,,,,,,0.2,sell,104810.58,BTC-20JUN25-96000-C,44.24,,0.09781699,0.0975,1,1748733506611,369702661,10
11.3,,,,,,11.3,sell,104810.58,BTC-29AUG25-140000-C,49.12,,0.01868687,0.0185,1,1748733506602,369702660,128
0.3,,,,,,0.3,sell,104870.1,BTC-27JUN25-112000-C,44.46,,0.02447928,0.024,2,1748733504864,369702645,844
0.3,,,,,,0.3,buy,104870.1,BTC-29AUG25-106000-P,47.01,,0.08832258,0.0885,0,1748733504808,369702639,8
0.1,,,,,,0.1,buy,104870.1,BTC-20JUN25-98000-P,44.15,,0.01389548,0.014,3,1748733504695,369702629,71
0.2,,,,,,0.2,buy,104870.1,BTC-13JUN25-105000-P,40.73,,0.02927998,0.0295,3,1748733504607,369702608,189
0.1,,,,,,0.1,sell,104883.62,BTC-13JUN25-106000-C,40.86,,0.02576974,0.026,1,1748733409924,369702362,99
2.3,,,,,,2.3,sell,104876.31,BTC-6JUN25-104000-P,38.72,,0.01418352,0.0145,3,1748733395543,369702349,949
1.0,,,,,,1.0,sell,104863.24,BTC-6JUN25-100000-P,42.36,,0.0045441,0.0047,0,1748733329298,369702324,1242
0.1,,,,,,0.1,sell,104855.8,BTC-13JUN25-100000-P,42.14,,0.01182185,0.012,2,1748733322701,369702283,472
0.2,,,,,,0.2,buy,104825.32,BTC-25JUL25-124000-C,47.57,,0.02177148,0.0215,0,1748733308013,369702235,69
