amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,sell,29347.89,BTC-11AUG23-35000-C,47.7,0.00165457,0.0016,2,1690415953517,261680061,55
0.1,,,,,sell,29348.69,BTC-27JUL23-30250-C,47.86,0.00011392,0.0001,3,1690415911277,261680046,178
3.7,,,,,buy,29346.81,BTC-25AUG23-32000-C,38.28,0.01492816,0.0145,3,1690415887281,261680039,2636
0.3,,,,,sell,29343.8,BTC-27JUL23-29500-C,28.92,0.00140006,0.0015,2,1690415850126,261680032,368
1.0,,,,,sell,29343.69,BTC-28JUL23-29000-P,31.56,0.00309076,0.003,2,1690415827557,261680027,3512
0.1,,,,,sell,29338.81,BTC-25AUG23-22000-P,52.41,0.00134226,0.0012,2,1690415622717,261679998,382
2.7,,,,,buy,29344.28,BTC-28JUL23-30250-C,36.53,0.00088624,0.0009,3,1690415598985,261679984,72
0.1,,,,,sell,29338.99,BTC-29JUL23-28750-P,32.54,0.00330559,0.0031,0,1690415523494,261679952,16
3.5,,,,,sell,29339.11,BTC-4AUG23-31000-C,35.73,0.00458842,0.0047,3,1690415459859,261679898,476
1.3,,,,,buy,29335.76,BTC-28JUL23-29500-C,28.85,0.00516926,0.0047,1,1690415424067,261679882,513
3.1,,,,,sell,29334.29,BTC-28JUL23-29250-P,29.31,0.00583923,0.0055,3,1690415227298,261679757,140
5.0,,,,,sell,29329.34,BTC-11AUG23-45000-C,76.7,0.00028337,0.0002,2,1690415213160,261679744,5
0.8,,,,,sell,29318.74,BTC-4AUG23-29500-P,31.53,0.02159378,0.0215,1,1690415179320,261679690,296
2.6,,,,,sell,29295.33,BTC-25AUG23-30000-C,35.74,0.0314719,0.0315,3,1690415102120,261679551,2346
0.1,,,,,sell,29295.33,BTC-28JUL23-30000-C,35.08,0.00150705,0.0015,2,1690415101427,261679547,5150
0.3,,,,,buy,29308.78,BTC-29SEP23-21000-P,50.46,0.00403385,0.0039,0,1690415063669,261679476,962
1.4,,,,,sell,29309.75,BTC-28JUL23-32000-C,65.42,0.00023848,0.0002,3,1690415035353,261679469,4295
5.0,,,,,sell,29312.19,BTC-4AUG23-37000-C,63.98,0.00033022,0.0003,2,1690415001988,261679411,54
0.4,,,,,sell,29322.84,BTC-28JUL23-31000-C,51.57,0.00053254,0.0005,3,1690414998560,261679319,6599
0.9,,,,,sell,29337.67,BTC-11AUG23-33000-C,41.14,0.003393,0.0035,3,1690414778179,261679095,126
12.5,BLOCK-86790,2,BTC-RR-29SEP23-26000_35000,,buy,29341.13,BTC-29SEP23-26000-P,40.04,0.01996446,0.0195,0,1690414769576,261679062,953
12.5,BLOCK-86790,2,BTC-RR-29SEP23-26000_35000,,sell,29341.13,BTC-29SEP23-35000-C,43.42,0.01921583,0.0195,2,1690414769576,261679063,2731
0.6,,,,,buy,29343.53,BTC-4AUG23-29500-C,31.33,0.01727618,0.017,2,1690414753403,261679045,168
0.8,,,,,sell,29359.55,BTC-29SEP23-29000-C,38.64,0.07613955,0.076,1,1690414698229,261678981,703
2.3,,,,,buy,29359.55,BTC-25AUG23-30000-P,35.89,0.05026253,0.0505,0,1690414698189,261678979,1392
1.7,,,,,sell,29359.25,BTC-4AUG23-31500-C,37.83,0.00335313,0.0033,3,1690414690980,261678969,382
2.0,,,,,buy,29360.23,BTC-11AUG23-29000-C,32.77,0.03456993,0.0345,2,1690414687183,261678964,81
2.9,,,,,sell,29360.23,BTC-29DEC23-40000-C,49.76,0.03903564,0.039,3,1690414687082,261678962,2121
8.1,,,,,sell,29360.23,BTC-4AUG23-36000-C,59.05,0.00043365,0.0004,3,1690414687049,261678961,159
2.0,,,,,sell,29360.23,BTC-11AUG23-42000-C,68.42,0.00038227,0.0003,2,1690414687025,261678958,8
23.0,,,,,sell,29359.61,BTC-4AUG23-30000-C,31.93,0.01169381,0.011,3,1690414686622,261678954,985
2.0,,,,,buy,29382.69,BTC-27JUL23-29000-P,33.41,0.00039372,0.0005,0,1690414126048,261678778,356
0.7,,,,,buy,29379.46,BTC-28JUL23-26000-P,81.21,0.00015033,0.0001,3,1690414028485,261678755,2329
0.1,,,,,sell,29386.38,BTC-29JUL23-30250-C,33.2,0.00216787,0.002,2,1690413974982,261678689,4
0.1,,,,,buy,29376.9,BTC-29DEC23-30000-C,45.16,0.11867621,0.119,1,1690413807064,261678560,1240
1.0,,,,,buy,29369.31,BTC-27JUL23-29250-P,25.17,0.00162259,0.0015,0,1690413760363,261678518,250
0.3,,,,,buy,29395.29,BTC-28JUL23-60000-P,503.87,1.03998715,1.0415,1,1690413672163,261678224,26
0.6,,,,,sell,29395.29,BTC-27JUL23-29750-C,26.37,0.00032949,0.0003,3,1690413672029,261678210,284
0.1,,,,,sell,29395.29,BTC-11AUG23-28500-P,32.57,0.01352073,0.013,1,1690413671651,261678177,100
0.5,,,,,sell,29395.29,BTC-4AUG23-32000-C,40.3,0.00239071,0.0025,2,1690413671193,261678150,315
0.5,,,,,sell,29402.2,BTC-29JUL23-30000-C,33.12,0.003404,0.0036,2,1690413670908,261678098,37
