amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,buy,26050.22,BTC-29SEP23-28000-C,34.87,,0.01729226,0.0175,0,1693007868969,263549119,2072
0.1,,,,,sell,26050.22,BTC-8SEP23-29000-C,37.37,,0.00255212,0.0023,3,1693007858260,263549118,312
0.2,,,,,sell,26049.25,BTC-1SEP23-24500-P,35.12,,0.00215485,0.0019,2,1693007842685,263549116,320
0.3,,,,,buy,26050.19,BTC-27AUG23-26000-P,16.71,,0.00387987,0.0031,2,1693007721461,263549097,134
0.3,,,,,sell,26048.19,BTC-27OCT23-30000-C,41.15,,0.0229655,0.0225,2,1693007674262,263549092,840
0.9,,,,,buy,26047.14,BTC-29MAR24-27000-P,45.96,,0.14627929,0.145,2,1693007653556,263549090,150
1.2,,,,,buy,26048.36,BTC-27OCT23-24000-P,39.58,,0.02877298,0.0285,3,1693007637492,263549073,510
0.1,,,,,sell,26044.76,BTC-27AUG23-25250-P,29.7,,0.00023657,0.0003,3,1693007620149,263549071,15
0.1,,,,,sell,26044.76,BTC-29DEC23-26000-P,41.49,,0.08784282,0.087,2,1693007613734,263549046,779
0.1,,,,,sell,26044.76,BTC-29DEC23-25000-P,41.88,,0.06985396,0.0695,2,1693007611992,263549045,1112
5.0,,,,,sell,26042.9,BTC-1SEP23-26500-C,28.19,,0.00803258,0.008,3,1693007572845,263549038,723
0.1,,,,,sell,26037.43,BTC-24NOV23-16000-P,58.59,,0.00429582,0.004,2,1693007340125,263549025,6
0.1,,,,,sell,26037.15,BTC-24NOV23-50000-C,62.61,,0.0033814,0.0031,2,1693007325615,263549024,5
0.1,,,,,sell,26037.5,BTC-1SEP23-30000-C,49.83,,0.00049775,0.0004,3,1693007320707,263549023,580
0.5,,,,,buy,26044.22,BTC-1SEP23-26000-C,27.29,,0.01556721,0.0155,1,1693007205172,263549013,607
1.0,,,,,sell,26046.28,BTC-1SEP23-25000-P,31.55,,0.00354534,0.0034,2,1693007164034,263549012,439
0.1,,,,,sell,26042.68,BTC-24NOV23-40000-C,53.96,,0.00899594,0.0085,2,1693006969029,263548973,7
0.1,,,,,sell,26042.63,BTC-24NOV23-38000-C,52.03,,0.01144031,0.011,2,1693006942134,263548956,7
0.1,,,,,sell,26042.43,BTC-24NOV23-36000-C,49.5,,0.01450378,0.014,2,1693006911593,263548955,7
0.9,,,,,sell,26032.96,BTC-15SEP23-25000-P,33.04,,0.01405428,0.014,3,1693006723219,263548930,39
0.1,,,,,sell,26037.79,BTC-8SEP23-33000-C,53.2,,0.00049192,0.0004,3,1693006680517,263548910,76
0.5,,,,,sell,26041.59,BTC-27OCT23-26000-P,37.99,,0.05736835,0.0575,3,1693006641764,263548905,640
0.6,,,,,sell,26041.69,BTC-29SEP23-28500-C,35.14,,0.01389224,0.0135,2,1693006524475,263548903,33
0.2,,,,,sell,26036.95,BTC-26AUG23-26250-C,22.03,,0.0005407,0.0004,1,1693006254996,263548883,424
0.5,,,,,sell,26034.28,BTC-29SEP23-23000-P,39.49,,0.00878373,0.0085,3,1693006203631,263548881,1358
1.0,,,,,buy,26034.67,BTC-26AUG23-25750-P,25.46,,0.00011394,0.0003,1,1693005934648,263548805,200
1.5,,,,,sell,26035.67,BTC-28AUG23-28000-C,38.33,,0.00016021,0.0001,3,1693005829258,263548801,9
0.1,,,,,buy,26035.52,BTC-28AUG23-27000-C,23.39,,0.00028233,0.0002,3,1693005815241,263548800,49
5.0,,,,,sell,26035.86,BTC-27AUG23-27000-C,30.88,,0.00025793,0.0002,3,1693005799437,263548795,96
0.1,,,,,sell,26035.38,BTC-29SEP23-29000-C,36.76,,0.01136581,0.0115,1,1693005788220,263548793,2095
0.1,,,,,buy,26037.58,BTC-26AUG23-26750-C,50.62,,0.00010069,0.0003,0,1693005609475,263548759,328
0.3,,,,,sell,26037.51,BTC-1SEP23-27000-C,30.4,,0.00436355,0.0042,0,1693005496405,263548756,692
0.1,,,,,sell,26043.31,BTC-27AUG23-26500-C,20.62,,0.00066779,0.0005,2,1693005328102,263548731,101
0.1,,,,,sell,26045.2,BTC-27OCT23-34000-C,48.96,,0.01054561,0.011,1,1693004807801,263548711,950
0.5,,,,,sell,26040.25,BTC-15SEP23-23500-P,37.79,,0.00522241,0.005,2,1693004757579,263548697,11
0.2,,,,,sell,26033.56,BTC-27AUG23-25000-P,30.68,,0.00021811,0.0001,2,1693004752810,263548673,30
0.1,,,,,sell,26036.23,BTC-29SEP23-25000-P,33.95,,0.02215599,0.0225,2,1693004590919,263548654,2526
0.1,,,,,sell,26036.14,BTC-29SEP23-21000-P,47.49,,0.00378269,0.0038,3,1693004564806,263548653,1357
0.1,,,,,sell,26042.57,BTC-1SEP23-29500-C,47.45,,0.00065248,0.0006,2,1693004350483,263548595,619
0.1,,,,,sell,26042.67,BTC-8SEP23-21000-P,53.9,,0.00074065,0.0006,2,1693004346815,263548594,31
10.0,,,,,sell,26042.41,BTC-28AUG23-25000-P,26.1,,0.00035091,0.0002,3,1693004329322,263548593,77
0.7,,,,,buy,26041.41,BTC-29DEC23-31000-C,44.47,,0.04691228,0.047,1,1693004176422,263548588,707
0.4,,,,,buy,26041.41,BTC-27AUG23-26000-C,16.7,,0.00579967,0.005,1,1693004176254,263548587,101
1.0,,,,,sell,26041.41,BTC-29SEP23-24500-P,34.62,,0.01717346,0.017,2,1693004176113,263548586,73
1.3,,,,,sell,26041.94,BTC-27OCT23-23000-P,41.76,,0.02023366,0.0205,0,1693004168124,263548584,272
1.0,,,,,buy,26042.26,BTC-15SEP23-30000-C,41.0,,0.00322437,0.0035,0,1693004153848,263548581,42
2.0,,,,,buy,26044.58,BTC-27AUG23-27250-C,33.27,,0.00018097,0.0001,3,1693004108218,263548580,50
0.2,,,,,sell,26043.89,BTC-28AUG23-24000-P,42.89,,0.00012838,0.0001,3,1693004083674,263548574,9
1.0,,,,,sell,26043.21,BTC-24NOV23-34000-C,46.94,,0.01897923,0.0185,3,1693004056166,263548571,14
1.9,,,,,buy,26043.21,BTC-27AUG23-25500-P,22.86,,0.00059006,0.0004,3,1693004051401,263548570,163
0.1,,,,,sell,26040.53,BTC-15SEP23-27500-C,33.0,,0.01192126,0.012,0,1693003883139,263548510,77
0.1,,,,,sell,26044.87,BTC-29SEP23-32000-C,43.23,,0.00432692,0.0041,2,1693003501730,263548387,3594
1.0,,,,,sell,26056.09,BTC-27AUG23-26250-C,18.38,,0.00213204,0.0018,2,1693003002110,263548244,140
0.1,,,,,buy,26039.17,BTC-27OCT23-40000-C,56.8,,0.00421045,0.0042,0,1693002760215,263548162,324
0.1,,,,,sell,26040.42,BTC-24NOV23-23000-P,42.61,,0.0315028,0.031,2,1693002742137,263548160,19
1.0,,,,,buy,26040.74,BTC-1SEP23-22000-P,61.36,,0.00040301,0.0005,3,1693002718660,263548159,148
3.0,,,,,sell,26040.54,BTC-8SEP23-31000-C,45.1,,0.00093581,0.0008,2,1693002676601,263548158,181
0.1,,,,,buy,26038.18,BTC-28JUN24-42000-C,55.21,,0.06342527,0.0665,0,1693002644823,263548152,67
0.2,,,,,sell,26036.87,BTC-28AUG23-23500-P,52.26,,0.00017091,0.0001,2,1693002606186,263548151,2
0.1,,,,,sell,26037.29,BTC-26AUG23-26500-C,27.9,,0.00017295,0.0001,3,1693002529999,263548138,389
2.0,,,,,buy,26040.63,BTC-28AUG23-24500-P,38.87,,0.00023241,0.0003,2,1693002422860,263548126,6
0.1,,,,,buy,26045.86,BTC-28JUN24-28000-P,48.2,,0.19247821,0.194,2,1693002289100,263548122,84
0.2,,,,,sell,26048.11,BTC-29DEC23-35000-C,48.42,,0.02796751,0.028,1,1693002134083,263548118,1952
0.3,,,,,sell,26048.6,BTC-8SEP23-26500-C,30.51,,0.01652962,0.0165,0,1693002110818,263548116,608
0.2,,,,,sell,26046.54,BTC-28AUG23-23000-P,61.92,,0.00014732,0.0001,3,1693002058575,263548113,5
0.1,,,,,buy,26048.5,BTC-29DEC23-22000-P,44.79,,0.03368392,0.0335,3,1693001947467,263548065,668
0.1,,,,,sell,26057.3,BTC-1SEP23-26000-P,27.34,,0.01331908,0.013,3,1693001744286,263548041,911
0.3,,,,,buy,26062.76,BTC-1SEP23-28000-C,37.13,,0.00159821,0.0017,3,1693001682967,263548033,640
0.5,,,,,buy,26058.44,BTC-29MAR24-10000-P,67.05,,0.00357605,0.0033,2,1693001511132,263547950,244
0.5,,,,,buy,26059.54,BTC-29SEP23-26000-P,32.59,,0.0365627,0.0365,2,1693001470301,263547948,2305
3.0,,,,,sell,26070.76,BTC-27OCT23-35000-C,49.25,,0.00904379,0.0085,3,1693001300540,263547921,390
0.1,,,,,sell,26066.41,BTC-29SEP23-36000-C,52.94,,0.0017993,0.0018,2,1693001230210,263547892,1256
1.6,,,,,sell,26065.63,BTC-29SEP23-27000-C,32.77,,0.02708367,0.027,1,1693001160706,263547886,1736
0.1,,,,,buy,26060.26,BTC-28JUN24-27000-C,48.2,,0.17675655,0.1775,2,1693001039120,263547822,86
0.2,,,,,sell,26053.32,BTC-29DEC23-40000-C,53.13,,0.0165929,0.0165,0,1693000973403,263547783,3131
12.5,BLOCK-92658,2,BTC-CS-28JUN24-40000_50000,,buy,26053.15,BTC-28JUN24-40000-C,53.92,,0.07208281,0.0731,0,1693000971619,263547782,274
12.5,BLOCK-92658,2,BTC-CS-28JUN24-40000_50000,,sell,26053.15,BTC-28JUN24-50000-C,58.0,,0.0450123,0.0441,2,1693000971619,263547781,313
0.3,,,,,buy,26053.76,BTC-8SEP23-27000-C,31.53,,0.01097248,0.011,1,1693000902901,263547779,367
0.1,,,,,buy,26060.04,BTC-26AUG23-26000-P,16.98,,0.00167785,0.0013,3,1693000834797,263547773,297
1.7,,,,,sell,26064.78,BTC-26AUG23-26000-C,11.16,,0.00414711,0.0031,0,1693000800784,263547753,325
0.6,,,,,sell,26064.33,BTC-29DEC23-28000-C,42.35,,0.07588699,0.076,0,1693000589175,263547737,549
0.1,,,,,buy,26059.22,BTC-8SEP23-26000-C,30.12,,0.02515302,0.025,0,1693000536579,263547683,673
1.0,,,,,buy,26052.66,BTC-29SEP23-24000-C,36.71,,0.09609881,0.0965,0,1693000517392,263547670,309
0.1,,,,,sell,26049.72,BTC-1SEP23-28500-C,40.96,,0.00118982,0.0012,3,1693000448128,263547630,643
0.1,,,,,sell,26054.48,BTC-29DEC23-33000-C,46.46,,0.03564383,0.036,2,1693000317214,263547616,1061
0.1,,,,,sell,26052.09,BTC-1SEP23-31500-C,58.29,,0.00029233,0.0002,2,1693000306157,263547613,330
5.0,,,,,buy,26039.37,BTC-28AUG23-26750-C,21.56,,0.0005019,0.0005,0,1693000272370,263547584,52
0.9,,,,,sell,26037.27,BTC-27OCT23-25000-P,38.55,,0.0406711,0.041,3,1693000264050,263547565,545
0.1,,,,,sell,26029.68,BTC-29DEC23-55000-C,65.55,,0.00571877,0.006,3,1693000066712,263547538,1056
0.1,,,,,sell,26027.84,BTC-27OCT23-27000-P,38.03,,0.07862712,0.079,3,1693000029591,263547536,428
0.1,,,,,sell,26047.54,BTC-29MAR24-26000-C,46.17,,0.15340024,0.1545,0,1692999486127,263547474,84
0.1,,,,,buy,26047.49,BTC-24NOV23-21000-P,46.33,,0.01743156,0.0175,3,1692999477931,263547464,23
0.7,,,,,sell,26046.4,BTC-28AUG23-26000-P,19.93,,0.00552048,0.0055,2,1692999424891,263547463,62
0.1,,,,,buy,26054.28,BTC-28AUG23-26000-C,19.19,,0.00776156,0.0075,0,1692999365591,263547451,46
1.9,,,,,sell,26046.07,BTC-29SEP23-25500-P,32.95,,0.02878105,0.0285,3,1692999350302,263547445,26
0.6,,,,,sell,26039.06,BTC-29SEP23-26500-C,32.73,,0.03360246,0.034,1,1692999302913,263547415,98
0.5,,,,,sell,26020.96,BTC-29MAR24-27000-C,46.13,,0.13798666,0.1375,0,1692999222698,263547329,116
5.5,,,BTC-ICOND-27AUG23-25250_25750_26250_26750,263547319,buy,26022.9,BTC-27AUG23-26750-C,29.78,,0.00031245,0.0006,0,1692999194734,263547321,75
5.5,,,BTC-ICOND-27AUG23-25250_25750_26250_26750,263547319,sell,26022.9,BTC-27AUG23-25750-P,19.07,,0.00136481,0.0012,3,1692999194734,263547323,61
2.0,,,,,sell,26022.99,BTC-1SEP23-22500-P,53.89,,0.00059801,0.0005,2,1692999159870,263547317,56
0.1,,,,,sell,26023.09,BTC-8SEP23-28000-C,34.09,,0.00502495,0.0047,2,1692999094960,263547315,493
0.2,,,,,buy,26021.8,BTC-29SEP23-22000-P,43.07,,0.0052969,0.0055,3,1692999047862,263547313,1379
1.1,,,,,buy,26029.73,BTC-29MAR24-35000-C,49.33,,0.0613535,0.061,2,1692998925447,263547300,309
0.2,,,,,sell,26036.62,BTC-26AUG23-25500-P,30.57,,0.00014385,0.0001,3,1692998481189,263547269,115
1.4,,,,,sell,26037.35,BTC-29MAR24-31000-C,47.46,,0.09097105,0.09,3,1692998246697,263547159,114
1.1,,,,,sell,26039.27,BTC-29MAR24-32000-C,47.93,,0.08242064,0.0815,1,1692998242959,263547157,198
0.6,,,,,sell,26033.31,BTC-8SEP23-27500-C,31.53,,0.00699065,0.0065,2,1692997866929,263547013,352
0.1,,,,,buy,26033.75,BTC-28JUN24-22000-P,48.42,,0.08291885,0.0815,1,1692997836395,263546995,107
0.1,,,,,sell,26039.85,BTC-28JUN24-45000-C,55.55,,0.0561128,0.0545,2,1692997814583,263546934,279
0.3,,,,,buy,26030.09,BTC-28AUG23-25750-P,21.05,,0.00246147,0.0027,2,1692997706826,263546881,16
0.3,,,,,buy,26029.09,BTC-28AUG23-26250-C,20.46,,0.00326685,0.0034,2,1692997691780,263546880,43
1.0,,,,,buy,26036.39,BTC-28AUG23-25250-P,25.21,,0.00053699,0.0006,3,1692997614134,263546856,32
0.1,,,,,sell,26036.93,BTC-8SEP23-25500-P,30.28,,0.01392757,0.0135,2,1692997607217,263546855,390
1.6,,,,,sell,26036.94,BTC-1SEP23-24000-P,39.07,,0.00141134,0.0012,2,1692997266493,263546740,452
4.5,,,,,sell,26047.71,BTC-8SEP23-24000-P,36.42,,0.00396422,0.0038,2,1692997182711,263546696,161
0.7,,,,,sell,26060.81,BTC-29SEP23-33000-C,45.53,,0.00344769,0.0032,2,1692997091802,263546672,2559
0.7,,,,,buy,26065.12,BTC-29SEP23-31000-C,41.51,,0.00589528,0.006,0,1692997077557,263546662,3064
0.1,,,,,sell,26055.25,BTC-29SEP23-24000-P,36.44,,0.01328688,0.0135,2,1692997042182,263546570,1855
1.0,,,,,sell,26051.02,BTC-26AUG23-26250-P,24.48,,0.008231,0.0085,2,1692997040847,263546557,108
3.2,,,,,sell,26049.56,BTC-24NOV23-31000-C,43.59,,0.03081695,0.031,0,1692997011802,263546527,15
1.4,,,,,buy,26049.56,BTC-27OCT23-31000-C,43.17,,0.01837893,0.0185,1,1692997011140,263546526,530
1.5,,,,,buy,26037.26,BTC-29DEC23-36000-C,49.1,,0.02462214,0.0245,3,1692996983144,263546482,884
0.2,,,,,buy,26033.37,BTC-27OCT23-29000-C,39.82,,0.0289219,0.029,1,1692996869375,263546431,376
0.3,,,,,sell,26009.58,BTC-15SEP23-27000-C,31.68,,0.01623673,0.016,1,1692996740116,263546373,70
0.1,,,,,buy,26002.91,BTC-15SEP23-25500-P,31.89,,0.01990093,0.02,3,1692996079203,263546258,23
0.1,,,,,buy,26006.08,BTC-29MAR24-23000-P,46.83,,0.07418046,0.074,0,1692996049521,263546248,145
3.7,,,,,sell,26011.6,BTC-1SEP23-21000-P,69.96,,0.0003259,0.0003,0,1692995838769,263546210,93
0.2,,,,,sell,25987.91,BTC-27AUG23-24500-P,40.94,,0.00013266,0.0001,2,1692995727761,263546113,16
0.3,,,,,buy,25988.24,BTC-26AUG23-25250-P,38.84,,0.00017916,0.0001,3,1692995618440,263546107,71
2.0,,,,,sell,26000.3,BTC-28AUG23-27500-C,29.76,,0.00018291,0.0001,2,1692995570339,263546088,14
0.5,,,,,sell,25999.41,BTC-28AUG23-25500-P,22.75,,0.0014273,0.0014,2,1692995498377,263546082,17
0.2,,,,,sell,25996.45,BTC-26AUG23-25000-P,50.28,,0.00015826,0.0001,2,1692995449756,263546068,99
0.1,,,,,sell,25996.63,BTC-29SEP23-26000-C,32.57,,0.04220538,0.042,1,1692995419433,263546064,1514
0.1,,,,,buy,25998.71,BTC-27OCT23-27000-C,38.05,,0.04979524,0.05,0,1692995365351,263546060,378
0.2,,,,,sell,25997.49,BTC-1SEP23-31000-C,56.97,,0.00029728,0.0003,3,1692995165390,263546005,510
2.0,,,,,buy,26010.97,BTC-27OCT23-22000-P,43.75,,0.01431451,0.0145,2,1692995062349,263545986,305
1.0,,,,,buy,26000.92,BTC-29SEP23-28000-P,34.34,,0.08875937,0.0885,2,1692994418241,263545889,1829
1.0,,,,,buy,25988.51,BTC-15SEP23-26000-C,31.0,,0.03077107,0.0305,0,1692994348850,263545848,71
0.1,,,,,sell,25986.7,BTC-8SEP23-20000-P,62.11,,0.00058424,0.0005,2,1692994121950,263545694,26
0.5,,,,,sell,25986.92,BTC-1SEP23-23000-P,48.85,,0.00072471,0.0007,3,1692994096926,263545692,146
25.0,BLOCK-92656,2,BTC-STRD-15SEP23-26000,,sell,25985.34,BTC-15SEP23-26000-P,31.51,,0.02861961,0.0287,2,1692994079205,263545690,22
0.4,,,,,buy,25972.45,BTC-29MAR24-37000-C,50.67,,0.05132057,0.0515,3,1692994053597,263545663,144
23.0,,,,,sell,25973.12,BTC-8SEP23-26000-P,29.67,,0.0232654,0.0225,3,1692993971054,263545639,430
0.6,,,,,sell,25969.43,BTC-24NOV23-28000-C,41.06,,0.05533972,0.0555,2,1692993948727,263545616,15
0.2,,,,,sell,25967.69,BTC-15SEP23-26500-C,32.12,,0.02216062,0.0225,0,1692993852235,263545584,63
0.6,,,,,sell,25952.65,BTC-29DEC23-29000-C,43.08,,0.06331971,0.0635,3,1692993748563,263545556,681
0.1,,,,,sell,25957.77,BTC-8SEP23-28500-C,36.14,,0.00338161,0.0032,2,1692993587132,263545492,341
0.1,,,,,sell,25958.17,BTC-29MAR24-39000-C,52.11,,0.0439445,0.0445,0,1692993579570,263545487,127
5.0,,,,,buy,25964.74,BTC-15SEP23-28500-C,35.78,,0.00631471,0.0065,3,1692993495799,263545439,55
5.0,,,,,buy,25947.79,BTC-29SEP23-27500-C,34.18,,0.02073917,0.021,1,1692993394573,263545383,52
0.6,,,,,sell,25947.79,BTC-28JUN24-26000-P,48.36,,0.15361662,0.1535,1,1692993392638,263545381,140
4.9,,,,,buy,25938.99,BTC-15SEP23-28000-C,34.51,,0.00831435,0.0085,0,1692993290138,263545311,29
1.1,,,,,buy,25938.92,BTC-28JUN24-33000-C,50.53,,0.11044954,0.1115,0,1692993288890,263545309,56
0.3,,,,,buy,25937.6,BTC-28JUN24-35000-C,51.34,,0.09577605,0.097,1,1692993247547,263545286,155
0.2,,,,,buy,25940.27,BTC-29DEC23-12000-P,68.48,,0.00257037,0.0025,2,1692993234690,263545276,180
0.1,,,,,sell,25940.66,BTC-28JUN24-29000-C,48.76,,0.14887752,0.1495,2,1692993211583,263545262,73
0.1,,,,,sell,25939.2,BTC-1SEP23-34000-C,73.4,,0.00017604,0.0001,2,1692993189231,263545256,105
1.3,,,,,buy,25942.56,BTC-24NOV23-24000-P,41.24,,0.04270096,0.0425,0,1692993128977,263545247,54
0.8,,,,,buy,25947.16,BTC-29SEP23-27000-P,33.36,,0.06204123,0.062,1,1692993013116,263545198,2033
3.9,,,,,sell,25967.38,BTC-27OCT23-32000-C,45.23,,0.01492076,0.015,1,1692992957765,263545145,701
0.6,,,,,sell,25976.18,BTC-24NOV23-27000-C,40.37,,0.06868271,0.0685,2,1692992917963,263545137,17
0.1,,,,,buy,25963.1,BTC-28JUN24-10000-P,64.2,,0.00620427,0.0065,0,1692992791540,263545049,123
9.9,,,,,sell,25969.71,BTC-1SEP23-30500-C,54.71,,0.00045278,0.0004,3,1692992717772,263545008,346
2.6,,,,,buy,25950.92,BTC-1SEP23-25500-P,29.27,,0.00815109,0.008,3,1692992290120,263544834,553
0.1,,,,,sell,25989.78,BTC-24NOV23-30000-C,42.62,,0.03677526,0.037,1,1692992063281,263544668,28
0.5,,,,,sell,26020.16,BTC-29MAR24-29000-C,46.31,,0.10979663,0.1095,2,1692991173932,263544339,96
0.1,,,,,buy,26024.72,BTC-29DEC23-20000-P,48.06,,0.02053334,0.0205,2,1692990982288,263544293,1142
5.0,,,,,buy,26022.63,BTC-1SEP23-27500-C,33.42,,0.0026484,0.0025,2,1692990832164,263544087,647
0.1,,,,,buy,26019.35,BTC-29MAR24-29000-P,45.62,,0.19289251,0.1905,0,1692990792780,263544029,131
1.6,,,,,sell,26028.36,BTC-1SEP23-20000-P,79.69,,0.00027133,0.0002,2,1692990556821,263543992,49
2.5,,,,,sell,26025.9,BTC-27OCT23-45000-C,61.32,,0.0022035,0.002,3,1692990313248,263543904,24
10.0,,,,,sell,26009.2,BTC-28AUG23-26500-C,21.8,,0.00169339,0.0015,0,1692990172391,263543813,36
0.5,,,,,buy,26043.82,BTC-29SEP23-25000-C,34.4,,0.06707933,0.067,1,1692989886215,263543655,1247
0.5,,,,,buy,26004.86,BTC-15SEP23-21000-P,50.43,,0.00152714,0.0015,2,1692989602223,263543302,16
0.1,,,,,sell,26003.81,BTC-29SEP23-20000-P,52.91,,0.00291024,0.003,2,1692989478387,263543187,1766
0.3,,,,,buy,26001.24,BTC-27OCT23-33000-C,46.81,,0.01251728,0.0125,3,1692989475431,263543164,657
0.1,,,,,buy,25989.07,BTC-29SEP23-34000-C,48.47,,0.002754,0.0026,0,1692989277979,263542912,2071
0.9,,,,,buy,25981.44,BTC-29SEP23-30000-C,39.32,,0.00801444,0.008,1,1692989172085,263542864,4555
0.9,,,,,sell,25958.15,BTC-29SEP23-31000-P,42.4,,0.19488788,0.195,2,1692988325735,263542522,620
4.6,,,,,buy,25955.89,BTC-29DEC23-26000-C,42.15,,0.10557899,0.1055,1,1692988197367,263542484,454
5.0,,,,,sell,25941.57,BTC-27OCT23-36000-C,51.75,,0.00746075,0.0075,2,1692988032665,263542385,520
5.6,,,,,buy,25938.51,BTC-15SEP23-22500-P,43.22,,0.00325754,0.0034,2,1692987930323,263542344,20
4.0,,,,,buy,25938.74,BTC-15SEP23-23000-P,41.5,,0.00441977,0.0047,0,1692987928450,263542342,5
0.1,,,,,sell,25954.3,BTC-27AUG23-24000-P,50.87,,0.00018374,0.0001,3,1692987770289,263542222,18
1.0,,,,,buy,25942.69,BTC-27OCT23-28000-C,38.5,,0.03699401,0.0365,2,1692987613659,263542050,319
0.1,,,,,buy,25903.1,BTC-29MAR24-40000-C,52.55,,0.040089,0.0405,2,1692987457552,263541846,426
0.1,,,,,sell,25893.18,BTC-8SEP23-30000-C,43.97,,0.00146151,0.0016,3,1692987167890,263541758,256
2.0,,,,,buy,25877.68,BTC-1SEP23-32000-C,69.07,,0.00028736,0.0004,0,1692986936669,263541679,305
1.0,,,,,buy,25878.19,BTC-29SEP23-37000-C,57.45,,0.00159304,0.0018,0,1692986906878,263541666,1083
0.7,,,,,sell,25882.49,BTC-26AUG23-27250-C,57.41,,0.00010276,0.0001,3,1692986746884,263541641,131
0.1,,,,,buy,25885.22,BTC-8SEP23-26500-P,32.08,,0.03750518,0.0375,2,1692986734690,263541639,202
