amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
3.1,,,,,buy,29415.57,BTC-15AUG23-29000-P,17.74,,0.00154625,0.0011,3,1691884693020,262457245,14
7.4,,,,,sell,29415.84,BTC-15AUG23-28500-P,23.03,,0.00044321,0.0003,3,1691884667826,262457240,10
0.6,,,,,buy,29415.84,BTC-14AUG23-29250-P,14.47,,0.00242879,0.0013,1,1691884641441,262457235,47
0.3,,,,,buy,29415.03,BTC-27OCT23-28000-P,34.23,,0.03392565,0.034,0,1691884488756,262457227,146
1.7,,,,,sell,29411.68,BTC-25AUG23-29000-P,25.49,,0.01185832,0.0115,1,1691884081741,262457208,2257
0.1,,,,,sell,29411.76,BTC-18AUG23-29000-P,21.11,,0.00451184,0.0043,2,1691884076592,262457207,792
0.1,,,,,sell,29413.66,BTC-13AUG23-29750-C,20.77,,0.00015455,0.0001,3,1691883651405,262457192,268
0.1,,,,,sell,29415.29,BTC-29SEP23-33000-C,34.95,,0.01549676,0.015,2,1691883400145,262457180,1964
25.0,BLOCK-89603,1,,,buy,29415.71,BTC-15AUG23-29250-P,18.98,,0.00380303,0.0035,0,1691883327676,262457176,13
16.9,,,,,sell,29415.71,BTC-18AUG23-28500-P,24.1,,0.00179313,0.0019,2,1691883325029,262457174,728
0.1,,,,,sell,29415.95,BTC-29DEC23-35000-C,41.37,,0.04706576,0.0475,1,1691883284056,262457171,1461
5.8,,,,,sell,29415.81,BTC-18AUG23-30500-C,28.44,,0.0028458,0.0028,3,1691883207329,262457167,968
3.5,,,,,buy,29415.81,BTC-29DEC23-31000-P,39.43,,0.11056022,0.112,2,1691883199176,262457166,197
2.9,,,,,sell,29416.57,BTC-14AUG23-30000-C,20.12,,0.00043968,0.0003,2,1691882961791,262457138,55
4.9,,,,,sell,29416.09,BTC-25AUG23-30500-C,27.09,,0.00803286,0.0075,2,1691882915524,262457135,61
2.4,,,,,sell,29416.5,BTC-25AUG23-31000-C,28.77,,0.00548678,0.005,2,1691882878192,262457127,3717
1.4,,,,,sell,29415.66,BTC-27OCT23-30000-C,34.08,,0.05976936,0.0595,1,1691882009572,262457069,202
