amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,0.2,sell,73125.38,BTC-15MAR24-69000-P,74.07,,0.00191278,0.0019,3,1710374397168,290850518,487
0.1,,,,,0.1,buy,73125.72,BTC-26APR24-77000-C,75.1,,0.09652508,0.096,3,1710374395544,290850517,170
0.4,,,,,0.4,buy,73126.08,BTC-28JUN24-50000-P,80.56,,0.02697416,0.0275,0,1710374394106,290850513,499
0.1,,,,,0.1,buy,73126.08,BTC-31MAY24-70000-C,75.41,,0.18173406,0.1825,2,1710374394040,290850511,277
0.1,,,,,0.1,sell,73113.64,BTC-31MAY24-38000-P,88.77,,0.00501797,0.005,2,1710374389861,290850494,176
0.1,,,,,0.1,sell,73112.49,BTC-26APR24-100000-C,81.14,,0.02724382,0.027,2,1710374377860,290850488,753
0.2,,,,,0.2,sell,73094.76,BTC-26APR24-80000-C,76.09,,0.08139376,0.0815,2,1710374365799,290850442,1235
0.1,,,,,0.1,buy,73093.54,BTC-28JUN24-45000-P,83.18,,0.01752073,0.018,1,1710374363977,290850441,529
0.2,,,,,0.2,sell,73101.74,BTC-28JUN24-38000-P,88.45,,0.00881987,0.0095,1,1710374330114,290850436,353
0.1,,,,,0.1,sell,73101.5,BTC-26APR24-38000-P,99.74,,0.00196423,0.002,2,1710374329019,290850435,327
0.1,,,,,0.1,sell,73090.96,BTC-14MAR24-73500-C,46.94,,0.00373251,0.0034,0,1710374305051,290850432,308
0.1,,,,,0.1,sell,73089.29,BTC-28JUN24-34000-P,91.05,,0.00561768,0.006,1,1710374303913,290850431,313
0.1,,,,,0.1,sell,73089.1,BTC-26APR24-66000-P,75.35,,0.04594207,0.0455,2,1710374303012,290850430,343
0.1,,,,,0.1,sell,73088.7,BTC-26APR24-95000-C,79.53,,0.03535967,0.035,2,1710374300292,290850429,555
0.1,,,,,0.1,sell,73088.7,BTC-16MAR24-75000-C,68.33,,0.01193281,0.012,1,1710374300141,290850424,83
0.1,,,,,0.1,buy,73093.41,BTC-16MAR24-72000-P,65.73,,0.01354025,0.0135,3,1710374292062,290850421,41
1.0,,,,,1.0,sell,73107.84,BTC-15MAR24-76000-C,70.0,,0.00423332,0.0044,0,1710374283152,290850413,1462
0.1,,,,,0.1,buy,73132.89,BTC-16MAR24-71000-P,66.55,,0.00896604,0.009,3,1710374196328,290850332,48
0.1,,,,,0.1,sell,73160.86,BTC-14MAR24-73000-C,47.25,,0.00729744,0.007,1,1710374182640,290850308,425
0.1,,,,,0.1,buy,73169.89,BTC-26APR24-76000-C,75.22,,0.10221269,0.102,3,1710374132596,290850233,386
0.1,,,,,0.1,buy,73176.22,BTC-26APR24-74000-C,74.99,,0.11427209,0.114,1,1710374126921,290850218,493
0.5,,,,,0.5,sell,73181.12,BTC-26APR24-32000-P,112.13,,0.00112255,0.0011,3,1710374123719,290850210,245
0.1,,,,,0.1,buy,73174.69,BTC-26APR24-75000-C,75.2,,0.1081312,0.108,1,1710374122335,290850207,1055
6.0,,,,,6.0,sell,73174.69,BTC-26APR24-37000-P,99.84,,0.00170551,0.0016,2,1710374121982,290850205,287
1.0,,,,,1.0,buy,73145.17,BTC-15MAR24-74500-C,67.23,,0.00854127,0.009,0,1710374104725,290850125,130
0.1,,,,,0.1,sell,73145.17,BTC-14MAR24-71000-P,60.76,,0.0003725,0.0004,3,1710374104659,290850122,241
0.1,,,,,0.1,buy,73143.46,BTC-28JUN24-75000-C,75.79,,0.17839664,0.1785,1,1710374081404,290850097,1853
0.5,,,,,0.5,sell,73141.29,BTC-15MAR24-73000-C,64.62,,0.01672059,0.017,0,1710374061546,290850087,243
2.0,,,,,2.0,buy,73140.46,BTC-29MAR24-42000-P,115.68,,0.00048819,0.0005,2,1710374046954,290850084,1490
0.1,,,,,0.1,buy,73108.74,BTC-29MAR24-77000-C,74.18,,0.04347573,0.0435,1,1710374016463,290850065,672
0.3,,,,,0.3,sell,73100.47,BTC-15MAR24-73000-P,62.63,,0.01419638,0.014,3,1710374015772,290850062,130
0.3,,,,,0.3,sell,73100.47,BTC-22MAR24-75000-P,72.69,,0.05472443,0.0545,0,1710374015637,290850060,3
0.7,,,,,0.7,sell,73100.47,BTC-15MAR24-72500-P,62.89,,0.01099675,0.011,3,1710374015598,290850058,169
0.3,,,,,0.3,sell,73100.47,BTC-15MAR24-72000-P,63.26,,0.00849342,0.0085,2,1710374015367,290850056,270
0.1,,,,,0.1,sell,73091.79,BTC-14MAR24-73000-P,45.52,,0.00531506,0.0048,2,1710373992216,290849973,408
11.1,,,,,11.1,buy,73108.79,BTC-29MAR24-90000-C,81.76,,0.01047661,0.011,3,1710373917504,290849939,2116
0.1,,,,,0.1,buy,73115.78,BTC-16MAR24-76000-C,69.19,,0.00852388,0.0085,3,1710373906722,290849933,29
2.5,,,,,2.5,sell,73090.7,BTC-29MAR24-70000-P,72.1,,0.0350829,0.0345,3,1710373882246,290849904,927
0.1,,,,,0.1,buy,73103.81,BTC-29MAR24-73000-C,72.95,,0.06616365,0.066,1,1710373801852,290849867,236
2.3,,,,,2.3,sell,73103.84,BTC-31MAY24-140000-C,87.32,,0.01702456,0.0165,3,1710373789051,290849865,171
0.7,,,,,0.7,sell,73104.91,BTC-29MAR24-66000-P,74.49,,0.01891867,0.019,3,1710373778163,290849863,154
5.0,,,,,5.0,buy,73114.82,BTC-26APR24-36000-P,102.25,,0.00153892,0.0015,2,1710373738493,290849856,321
0.8,,,,,0.8,sell,73112.38,BTC-26APR24-86000-C,77.63,,0.05820125,0.0585,3,1710373724346,290849838,225
0.1,,,,,0.1,buy,73101.7,BTC-16MAR24-70500-P,67.49,,0.00749196,0.0075,3,1710373686747,290849811,35
0.5,,,,,0.5,buy,73115.24,BTC-15MAR24-73500-P,62.73,,0.01763551,0.0175,3,1710373666827,290849782,126
0.2,,,,,0.2,sell,73115.24,BTC-14MAR24-72000-P,51.11,,0.00131898,0.0013,3,1710373666588,290849781,336
0.5,,,,,0.5,sell,73096.07,BTC-14MAR24-67000-P,119.5,,0.00015167,0.0001,3,1710373615883,290849751,235
0.3,,,,,0.3,buy,73076.39,BTC-15MAR24-71500-P,63.19,,0.00662371,0.0065,3,1710373583601,290849723,182
0.1,,,,,0.1,sell,73069.13,BTC-14MAR24-70500-P,61.51,,0.00029437,0.0002,3,1710373567754,290849703,298
