amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.6,,,,2.6,sell,67938.84,BTC-29OCT24-73000-C,61.28,0.00043981,0.0004,3,1730073588267,322448733,18
1.1,,,,1.1,sell,67921.3,BTC-15NOV24-66000-P,58.09,0.03613441,0.0355,2,1730073578550,322448730,69
0.9,,,,0.9,sell,67914.66,BTC-28OCT24-70500-C,57.33,7.247e-05,0.0001,3,1730073565700,322448721,75
0.1,,,,0.1,buy,67911.67,BTC-29NOV24-85000-C,60.39,0.01143004,0.0115,0,1730073563265,322448720,898
0.1,,,,0.1,buy,67911.67,BTC-15NOV24-60000-P,60.79,0.01111532,0.0115,1,1730073563078,322448719,133
2.0,,,,2.0,sell,67922.16,BTC-29OCT24-71000-C,51.94,0.00120881,0.0012,2,1730073544680,322448693,54
0.6,,,,0.6,buy,67927.44,BTC-29OCT24-66500-P,41.33,0.00266679,0.0026,2,1730073499252,322448690,164
0.1,,,,0.1,sell,67932.16,BTC-29OCT24-71500-C,52.9,0.00087744,0.0008,2,1730073480246,322448678,35
1.0,,,,1.0,sell,67942.52,BTC-8NOV24-55000-P,73.47,0.00243093,0.0023,2,1730073431933,322448654,2356
0.2,,,,0.2,sell,67943.25,BTC-29NOV24-57000-P,56.94,0.0105059,0.0105,3,1730073403490,322448652,651
1.0,,,,1.0,sell,67943.58,BTC-8NOV24-63000-P,62.62,0.0149089,0.0145,0,1730073320597,322448641,1241
0.1,,,,0.1,sell,67933.5,BTC-28OCT24-65500-P,56.53,0.00018122,0.0001,3,1730073283355,322448611,124
0.2,,,,0.2,buy,67931.08,BTC-29OCT24-64000-P,56.21,0.00040798,0.0005,0,1730073269317,322448610,28
3.0,,,,3.0,sell,67958.94,BTC-29OCT24-72000-C,56.54,0.00070763,0.0007,3,1730073143144,322448520,33
0.4,,,,0.4,buy,67932.0,BTC-31JAN25-60000-P,53.18,0.04460935,0.045,0,1730073143119,322448519,74
0.1,,,,0.1,sell,67964.2,BTC-29OCT24-70000-C,45.98,0.00222937,0.0022,2,1730073040564,322448447,56
1.0,,,,1.0,buy,67974.16,BTC-30OCT24-75000-C,64.01,0.00046848,0.0006,0,1730073019062,322448442,7
0.1,,,,0.1,sell,67968.95,BTC-29OCT24-65000-P,46.04,0.00075344,0.0006,3,1730072851079,322448317,59
0.1,,,,0.1,sell,67967.31,BTC-29OCT24-64500-P,48.36,0.00055159,0.0004,3,1730072839299,322448312,32
0.1,,,,0.1,buy,67944.86,BTC-30OCT24-65500-P,45.61,0.00268549,0.0028,1,1730072771178,322448304,28
0.1,,,,0.1,sell,67944.24,BTC-29OCT24-63000-P,58.77,0.0002297,0.0002,2,1730072769985,322448302,16
0.2,,,,0.2,buy,67961.46,BTC-29OCT24-68000-C,43.17,0.01021545,0.0105,3,1730072705734,322448260,145
0.1,,,,0.1,sell,67961.56,BTC-29OCT24-67500-P,38.36,0.00660825,0.006,0,1730072675390,322448255,53
1.0,,,,1.0,sell,67961.39,BTC-27DEC24-95000-C,59.89,0.01298248,0.013,2,1730072658278,322448252,2381
1.0,,,,1.0,sell,67960.86,BTC-8NOV24-68000-P,63.31,0.04244491,0.0425,2,1730072631392,322448251,191
0.8,,,,0.8,buy,67943.08,BTC-28OCT24-67000-P,39.03,0.00066395,0.0007,0,1730072532905,322448205,299
0.6,,,,0.6,buy,67957.34,BTC-8NOV24-62000-P,63.41,0.01161933,0.0115,3,1730072518539,322448191,236
5.0,,,,5.0,sell,67957.38,BTC-1NOV24-70000-C,47.79,0.01003786,0.01,2,1730072517844,322448187,1929
3.0,,,,3.0,sell,67957.34,BTC-27DEC24-75000-C,55.56,0.0577989,0.058,2,1730072517707,322448186,5359
0.1,,,,0.1,sell,67957.38,BTC-27JUN25-70000-C,55.08,0.19304744,0.1925,0,1730072517670,322448185,1906
0.1,,,,0.1,sell,67957.38,BTC-29NOV24-68000-C,55.51,0.07101285,0.071,2,1730072517471,322448175,796
3.1,,,,3.1,sell,67974.22,BTC-8NOV24-73000-C,65.03,0.02058708,0.0205,2,1730072500512,322448116,313
