amount,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,0.1,sell,42175.43,BTC-31DEC23-41000-C,51.08,0.02848548,0.0285,0,1703977351992,277300116,24
0.2,,,0.2,sell,42144.59,BTC-2JAN24-47000-C,58.32,0.00023519,0.0002,2,1703977319839,277299998,7
0.3,,,0.3,buy,42164.57,BTC-23FEB24-46000-C,59.43,0.06791563,0.0675,0,1703977305908,277299993,297
3.3,,,3.3,sell,42093.9,BTC-12JAN24-30000-P,90.28,0.00098682,0.0009,3,1703977174176,277299763,125
0.3,,,0.3,sell,42095.29,BTC-31DEC23-43500-C,53.48,0.00020925,0.0002,3,1703977169887,277299726,315
0.2,,,0.2,sell,42142.4,BTC-2JAN24-40500-P,45.91,0.00225126,0.0023,3,1703977084877,277299533,18
0.8,,,0.8,sell,42190.68,BTC-5JAN24-45000-C,54.43,0.00688232,0.007,2,1703976952080,277299403,826
0.3,,,0.3,sell,42185.82,BTC-2JAN24-42250-P,40.46,0.01264778,0.0125,1,1703976913131,277299399,10
0.9,,,0.9,buy,42138.1,BTC-31DEC23-41250-P,38.22,0.00031983,0.0002,3,1703976804110,277299308,100
0.2,,,0.2,buy,42125.65,BTC-1JAN24-41750-P,37.95,0.00527217,0.005,3,1703976802469,277299302,85
0.8,,,0.8,sell,42117.06,BTC-1JAN24-42500-C,38.09,0.00611228,0.006,2,1703976799557,277299297,101
0.2,,,0.2,sell,42091.31,BTC-2JAN24-42000-C,40.5,0.01565239,0.0155,0,1703976784850,277299250,3
3.8,,,3.8,buy,42097.61,BTC-23FEB24-36000-P,60.58,0.02556792,0.0255,1,1703976781071,277299235,148
3.2,,,3.2,sell,42109.29,BTC-31DEC23-41750-P,24.73,0.00087628,0.0005,3,1703976779974,277299204,243
8.4,,,8.4,buy,42125.6,BTC-12JAN24-39000-P,64.07,0.01508477,0.015,1,1703976777841,277299192,409
0.1,,,0.1,buy,42125.6,BTC-1JAN24-42500-P,38.1,0.01363794,0.0135,0,1703976777704,277299181,97
0.6,,,0.6,buy,42136.02,BTC-29MAR24-30000-P,64.25,0.0148928,0.0145,2,1703976772997,277299142,982
0.3,,,0.3,buy,42146.52,BTC-1JAN24-40500-P,49.2,0.00135426,0.0012,0,1703976747565,277299109,187
3.6,,,3.6,buy,42193.92,BTC-5JAN24-47000-P,60.99,0.10923303,0.1105,0,1703976734263,277298890,3
0.1,,,0.1,buy,42193.92,BTC-19JAN24-42000-P,63.28,0.04861519,0.0485,2,1703976734093,277298864,64
1.0,,,1.0,sell,42207.06,BTC-2JAN24-44500-C,46.33,0.0015858,0.0016,2,1703976733171,277298842,17
0.1,,,0.1,sell,42222.47,BTC-12JAN24-42000-C,64.13,0.05486168,0.055,2,1703976725437,277298783,180
0.4,,,0.4,sell,42224.1,BTC-19JAN24-41000-P,63.29,0.03813432,0.038,1,1703976692346,277298640,162
0.1,,,0.1,sell,42224.34,BTC-1JAN24-41500-P,39.88,0.00339055,0.0031,0,1703976663549,277298633,44
0.1,,,0.1,sell,42224.27,BTC-12JAN24-50000-C,70.36,0.00751542,0.0075,3,1703976632452,277298629,857
0.2,,,0.2,sell,42230.41,BTC-12JAN24-48000-C,68.11,0.01252416,0.0125,2,1703976613842,277298624,769
2.0,,,2.0,sell,42235.71,BTC-5JAN24-52000-C,73.5,0.00047346,0.0004,0,1703976377437,277298594,180
5.5,,,5.5,sell,42235.6,BTC-12JAN24-45000-C,64.85,0.02703899,0.0265,2,1703976346310,277298590,777
5.0,,,5.0,sell,42238.31,BTC-5JAN24-50000-C,64.8,0.00063889,0.0006,2,1703976219964,277298573,374
2.0,,,2.0,sell,42233.4,BTC-2JAN24-46000-C,49.63,0.00044938,0.0003,2,1703976052196,277298517,6
0.1,,,0.1,sell,42243.33,BTC-1JAN24-40000-P,56.91,0.00083798,0.0008,1,1703975924757,277298500,78
1.0,,,1.0,sell,42243.39,BTC-1JAN24-38500-P,73.63,0.00037112,0.0003,0,1703975914536,277298499,47
0.1,,,0.1,sell,42233.29,BTC-23FEB24-48000-C,59.99,0.05481127,0.054,2,1703975612200,277298454,234
0.2,,,0.2,sell,42241.66,BTC-2JAN24-41000-P,43.18,0.00350617,0.0033,1,1703975491816,277298404,19
0.1,,,0.1,buy,42263.98,BTC-31DEC23-42000-P,30.28,0.0014098,0.0015,3,1703975363413,277298384,380
0.1,,,0.1,buy,42237.62,BTC-26JAN24-27000-P,90.18,0.00189706,0.002,0,1703975150525,277298335,417
0.1,,,0.1,buy,42245.2,BTC-26JAN24-25000-P,97.59,0.001348,0.0014,0,1703975133552,277298325,317
6.0,,,6.0,buy,42245.3,BTC-12JAN24-40000-P,64.36,0.02084958,0.021,0,1703975116724,277298310,472
1.0,,,1.0,buy,42260.38,BTC-1JAN24-44500-C,48.38,0.00043341,0.0006,2,1703975083173,277298280,41
0.1,,,0.1,sell,42263.05,BTC-19JAN24-50000-C,66.14,0.01396475,0.0135,2,1703975068506,277298275,149
3.0,,,3.0,buy,42264.08,BTC-12JAN24-41000-P,64.31,0.02879676,0.029,2,1703975033312,277298266,393
2.0,,,2.0,sell,42266.09,BTC-27SEP24-24000-P,62.71,0.02398388,0.0205,2,1703974982197,277298261,100
6.0,,,6.0,buy,42266.32,BTC-12JAN24-34000-P,74.77,0.00238902,0.0025,2,1703974978847,277298257,236
0.8,,,0.8,sell,42272.38,BTC-1JAN24-43000-C,39.42,0.00381427,0.0039,2,1703974964956,277298253,168
0.1,,,0.1,sell,42292.5,BTC-26JAN24-50000-C,65.0,0.02060664,0.0205,3,1703974840550,277298231,2945
1.2,,,1.2,sell,42293.18,BTC-2JAN24-40750-P,44.32,0.00268773,0.0024,1,1703974813075,277298229,15
0.1,,,0.1,buy,42305.27,BTC-12JAN24-43000-C,64.21,0.04482517,0.0445,2,1703974554885,277298143,522
5.0,,,5.0,sell,42284.35,BTC-12JAN24-37000-P,65.82,0.00691408,0.0065,2,1703974450977,277298113,198
0.1,,,0.1,sell,42273.75,BTC-1JAN24-44250-C,40.31,0.00058247,0.0004,2,1703974075173,277297935,19
0.1,,,0.1,sell,42283.05,BTC-1JAN24-41250-P,41.11,0.00217792,0.002,2,1703974039273,277297898,44
0.1,,,0.1,sell,42285.52,BTC-1JAN24-43750-C,42.39,0.00124397,0.0014,0,1703973953694,277297893,94
1.0,,,1.0,sell,42296.22,BTC-31DEC23-42250-C,25.87,0.00482093,0.0043,2,1703973604379,277297775,343
1.2,,,1.2,sell,42293.23,BTC-5JAN24-35000-P,72.94,0.00040836,0.0004,3,1703973524229,277297759,91
0.2,,,0.2,sell,42273.98,BTC-5JAN24-46500-C,55.65,0.00321206,0.0031,2,1703973373765,277297711,348
0.6,,,0.6,buy,42277.73,BTC-27DEC24-160000-C,73.12,0.02260868,0.025,1,1703973208386,277297678,17
0.3,,,0.3,buy,42277.94,BTC-27DEC24-25000-P,65.9,0.03531584,0.0405,0,1703973202423,277297675,8
0.3,,,0.3,sell,42278.12,BTC-29MAR24-85000-C,72.4,0.00630558,0.0065,3,1703973183520,277297674,316
4.8,,,4.8,buy,42280.54,BTC-23FEB24-44000-C,59.29,0.08724487,0.0865,3,1703973157724,277297669,334
1.0,,,1.0,buy,42272.57,BTC-23FEB24-32000-P,65.22,0.01130724,0.0115,2,1703973139259,277297662,178
0.2,,,0.2,sell,42281.06,BTC-1JAN24-43250-C,40.03,0.00271735,0.0028,3,1703973109622,277297656,74
0.1,,,0.1,sell,42251.57,BTC-31DEC23-41250-C,43.32,0.02436997,0.0245,2,1703972861727,277297580,27
0.5,,,0.5,buy,42260.35,BTC-1JAN24-42000-P,39.63,0.00622054,0.0065,0,1703972718026,277297495,107
1.7,,,1.7,buy,42276.05,BTC-12JAN24-35000-P,72.83,0.00370071,0.0037,0,1703972640091,277297468,297
0.9,,,0.9,sell,42277.15,BTC-26JAN24-39000-P,63.05,0.02812877,0.028,1,1703972628236,277297458,913
1.0,,,1.0,sell,42274.51,BTC-2JAN24-43500-C,41.69,0.00483526,0.0044,2,1703972601326,277297396,23
1.2,,,1.2,buy,42286.28,BTC-12JAN24-65000-C,92.98,0.0005152,0.0005,2,1703972551558,277297379,55
4.0,,,4.0,sell,42286.56,BTC-12JAN24-32000-P,82.9,0.00158797,0.0015,1,1703972548698,277297375,159
1.3,,,1.3,sell,42241.5,BTC-31DEC23-44000-C,54.06,0.00015285,0.0001,2,1703972414194,277297332,366
0.1,,,0.1,sell,42253.91,BTC-31DEC23-43250-C,37.47,0.00026724,0.0002,2,1703972366275,277297324,175
0.2,,,0.2,sell,42296.89,BTC-1JAN24-41000-P,43.35,0.0017531,0.0015,2,1703971971353,277297252,58
4.7,,,4.7,sell,42302.5,BTC-1JAN24-44000-C,42.95,0.00132413,0.001,2,1703971799602,277297099,81
0.1,,,0.1,sell,42273.7,BTC-19JAN24-37000-P,65.92,0.01255839,0.0125,2,1703971198714,277296944,85
0.1,,,0.1,buy,42293.84,BTC-26JAN24-38000-P,63.82,0.02194211,0.022,0,1703970231797,277296501,1155
0.1,,,0.1,sell,42285.36,BTC-1JAN24-46000-C,59.81,0.00025705,0.0002,3,1703969946415,277296352,80
0.1,,,0.1,sell,42278.23,BTC-31DEC23-40000-P,69.7,0.00010642,0.0001,3,1703969854570,277296347,131
0.1,,,0.1,sell,42286.27,BTC-1JAN24-48000-C,78.58,4.919e-05,0.0001,3,1703969809595,277296332,14
1.0,,,1.0,sell,42258.41,BTC-31DEC23-44250-C,58.0,0.00017047,0.0001,2,1703969775805,277296319,152
1.0,,,1.0,sell,42260.56,BTC-31DEC23-44500-C,64.05,8.439e-05,0.0001,3,1703969757471,277296313,103
0.4,,,0.4,sell,42268.41,BTC-31DEC23-41000-P,41.92,0.00017409,0.0001,2,1703969722137,277296309,171
4.3,,,4.3,sell,42246.85,BTC-26JAN24-44000-C,62.34,0.05743252,0.057,2,1703969317610,277296065,1808
1.2,,,1.2,buy,42237.89,BTC-23FEB24-42000-C,59.6,0.10857076,0.1085,0,1703969252576,277296049,277
0.3,,,0.3,buy,42228.91,BTC-19JAN24-43000-P,63.58,0.06040779,0.0605,0,1703969243265,277296043,78
0.1,,,0.1,buy,42238.7,BTC-5JAN24-42000-P,49.9,0.01916207,0.019,0,1703969183089,277296025,502
1.0,,,1.0,buy,42228.83,BTC-26JAN24-40000-P,63.46,0.03587166,0.0365,0,1703969043076,277295948,1366
3.0,,,3.0,sell,42243.21,BTC-23FEB24-52000-C,62.73,0.03538045,0.0355,0,1703968808585,277295694,216
7.0,BTC-STRD-31DEC23-42500,277295567,7.0,sell,42268.07,BTC-31DEC23-42500-P,28.77,0.00764762,0.0071,0,1703968731693,277295569,105
0.1,,,0.1,buy,42272.1,BTC-1JAN24-45500-C,56.06,0.00037258,0.0003,3,1703968730366,277295558,17
0.1,,,0.1,sell,42267.6,BTC-1JAN24-42000-C,39.37,0.01458531,0.0145,3,1703968450148,277295286,178
1.0,,,1.0,sell,42295.17,BTC-5JAN24-42000-C,50.94,0.03134066,0.0315,2,1703968384902,277295084,184
0.1,,,0.1,buy,42313.35,BTC-23FEB24-49000-C,61.26,0.05003189,0.05,0,1703968360002,277295038,147
0.8,,,0.8,buy,42321.99,BTC-19JAN24-45000-C,64.22,0.03964882,0.0395,2,1703968356374,277295037,107
1.0,,,1.0,buy,42357.62,BTC-26JAN24-42000-P,62.47,0.05412439,0.054,0,1703968234812,277294992,1035
0.4,,,0.4,buy,42370.04,BTC-1JAN24-42750-P,38.57,0.01426516,0.014,1,1703968102889,277294968,22
0.3,,,0.3,sell,42368.65,BTC-26JAN24-46000-C,63.68,0.04255127,0.0425,2,1703967652051,277294853,1634
0.2,,,0.2,buy,42383.67,BTC-23FEB24-44000-P,60.0,0.09632856,0.0965,2,1703967055887,277294740,183
0.1,,,0.1,buy,42370.48,BTC-19JAN24-55000-C,72.74,0.00547789,0.006,0,1703967031213,277294679,141
0.1,,,0.1,sell,42376.13,BTC-2JAN24-41500-P,43.51,0.00547815,0.0055,0,1703966796033,277294674,20
5.0,,,5.0,sell,42358.65,BTC-2JAN24-44000-C,44.78,0.00352569,0.0034,2,1703966665396,277294591,23
0.1,,,0.1,buy,42409.55,BTC-2JAN24-42500-C,43.05,0.01441809,0.0145,2,1703964633707,277293735,10
2.0,,,2.0,buy,42398.43,BTC-27DEC24-30000-P,61.37,0.06413349,0.062,2,1703964240029,277293581,14
2.0,,,2.0,sell,42398.99,BTC-27DEC24-20000-P,71.36,0.02185492,0.024,0,1703964173865,277293578,18
0.5,,,0.5,sell,42422.89,BTC-27DEC24-60000-C,62.28,0.16429695,0.163,2,1703964118858,277293562,23
1.1,,,1.1,buy,42345.03,BTC-19JAN24-44000-C,63.61,0.04870655,0.048,3,1703963378861,277293292,85
0.1,,,0.1,buy,42425.21,BTC-27DEC24-10000-P,80.82,0.00351271,0.0035,2,1703962730893,277292968,7
0.1,,,0.1,sell,42406.23,BTC-26JAN24-41000-P,62.6,0.04351679,0.0435,0,1703962667405,277292939,1002
0.1,,,0.1,buy,42369.49,BTC-5JAN24-41000-P,50.38,0.00989848,0.01,0,1703962134405,277292719,420
0.1,,,0.1,sell,42362.25,BTC-23FEB24-40000-P,59.71,0.05311076,0.0525,2,1703962000058,277292637,183
0.1,,,0.1,sell,42362.25,BTC-23FEB24-39000-P,59.8,0.04461131,0.044,2,1703962000050,277292636,147
0.1,,,0.1,buy,42337.71,BTC-23FEB24-43000-C,59.65,0.09892212,0.0985,2,1703961919402,277292565,225
1.0,,,1.0,buy,42357.1,BTC-23FEB24-33000-P,64.21,0.01385813,0.014,3,1703961666816,277292443,103
1.0,,,1.0,buy,42388.65,BTC-19JAN24-36000-P,68.4,0.00954108,0.0095,1,1703961555242,277292297,132
0.7,,,0.7,sell,42385.35,BTC-26JAN24-28000-P,86.36,0.0023463,0.0023,1,1703961532206,277292291,403
0.5,,,0.5,sell,42400.08,BTC-5JAN24-35500-P,72.27,0.00059364,0.0006,2,1703961273548,277292237,72
0.2,,,0.2,sell,42403.9,BTC-26JAN24-39000-C,64.06,0.12477824,0.125,0,1703961015545,277292138,634
2.0,,,2.0,sell,42405.55,BTC-19JAN24-30000-P,81.56,0.00190812,0.0017,3,1703960936898,277292128,37
4.0,,,4.0,sell,42420.73,BTC-5JAN24-37500-P,61.41,0.0014437,0.0013,2,1703960870535,277292117,123
4.0,,,4.0,buy,42425.26,BTC-5JAN24-38500-P,57.9,0.00237157,0.0023,3,1703960856530,277292113,242
0.3,,,0.3,buy,42424.58,BTC-26JAN24-40000-C,63.05,0.1091051,0.109,0,1703960453208,277291892,1035
0.8,,,0.8,buy,42422.05,BTC-28JUN24-70000-C,64.28,0.04806883,0.0505,3,1703960424174,277291890,480
0.1,,,0.1,buy,42405.44,BTC-23FEB24-41000-P,60.11,0.06205645,0.062,0,1703960191170,277291823,265
0.1,,,0.1,sell,42388.53,BTC-12JAN24-55000-C,76.35,0.0026262,0.0025,2,1703959803444,277291598,579
2.3,,,2.3,buy,42403.14,BTC-23FEB24-34000-P,63.16,0.01675518,0.017,3,1703959642972,277291475,116
3.0,,,3.0,buy,42437.92,BTC-5JAN24-40500-P,50.87,0.00698914,0.007,2,1703959630335,277291314,294
0.1,,,0.1,sell,42468.4,BTC-27DEC24-48000-C,61.14,0.23943126,0.236,0,1703959595194,277291257,9
0.1,,,0.1,sell,42473.04,BTC-31DEC23-48000-C,121.54,4.04e-06,0.0001,3,1703959353511,277291086,9
0.1,,,0.1,sell,42480.89,BTC-31DEC23-39000-P,90.55,2.017e-05,0.0001,3,1703959343875,277291078,42
0.1,,,0.1,buy,42502.48,BTC-12JAN24-52000-C,71.89,0.00522975,0.005,0,1703959034505,277290924,217
0.1,,,0.1,sell,42489.0,BTC-28JUN24-90000-C,67.23,0.02216532,0.022,1,1703958873089,277290844,220
0.6,,,0.6,buy,42510.47,BTC-12JAN24-70000-C,99.53,0.00028905,0.0003,2,1703958847019,277290793,46
0.1,,,0.1,buy,42449.05,BTC-1JAN24-43500-C,43.46,0.00316225,0.0035,1,1703958579991,277290641,114
0.1,,,0.1,buy,42444.83,BTC-31DEC23-47500-C,111.93,6.3e-07,0.0001,3,1703958519288,277290625,8
0.1,,,0.1,buy,42450.62,BTC-27DEC24-85000-C,67.86,0.08501267,0.0945,0,1703958475933,277290612,3
0.5,,,0.5,sell,42446.67,BTC-27SEP24-70000-C,63.52,0.08777737,0.087,2,1703958331124,277290534,176
2.5,,,2.5,sell,42465.04,BTC-27SEP24-75000-C,64.54,0.07438983,0.075,0,1703958187151,277290420,158
0.5,,,0.5,sell,42487.29,BTC-27SEP24-65000-C,62.92,0.10338134,0.1035,0,1703958109350,277290269,122
0.1,,,0.1,sell,42530.31,BTC-12JAN24-51000-C,70.83,0.00665233,0.0065,1,1703958022061,277290095,363
2.5,,,2.5,buy,42542.34,BTC-27DEC24-90000-C,64.42,0.07332383,0.0725,2,1703958014444,277290086,3
0.5,,,0.5,buy,42542.05,BTC-27DEC24-180000-C,74.47,0.01846371,0.02,0,1703957852247,277289840,20
2.1,,,2.1,buy,42542.05,BTC-26JAN24-65000-C,78.41,0.0027632,0.0027,3,1703957851918,277289839,347
2.5,,,2.5,buy,42574.77,BTC-27SEP24-22000-P,69.94,0.01993853,0.0205,1,1703957765006,277289748,50
0.5,,,0.5,sell,42580.75,BTC-28JUN24-55000-C,60.87,0.10229717,0.102,3,1703957757196,277289744,831
0.2,,,0.2,sell,42542.96,BTC-31DEC23-42750-P,37.78,0.00871802,0.0085,2,1703957640674,277289529,87
0.1,,,0.1,sell,42577.66,BTC-31DEC23-41500-C,48.87,0.02668823,0.027,0,1703957526494,277289281,18
2.5,,,2.5,buy,42589.79,BTC-27DEC24-80000-C,63.9,0.09279393,0.094,2,1703957506248,277289197,3
0.2,,,0.2,sell,42555.27,BTC-1JAN24-45000-C,48.1,0.00058002,0.0006,1,1703957491309,277289107,67
0.7,,,0.7,buy,42525.24,BTC-27SEP24-21000-P,70.9,0.01732236,0.018,0,1703957456865,277289057,56
0.5,,,0.5,sell,42508.56,BTC-29MAR24-50000-C,60.08,0.07190665,0.072,0,1703957326017,277288837,3312
0.5,,,0.5,sell,42526.64,BTC-29MAR24-49000-C,60.13,0.07836519,0.079,0,1703957314264,277288814,92
2.0,,,2.0,sell,42333.11,BTC-29MAR24-20000-P,79.75,0.00246354,0.0022,0,1703956878842,277287951,697
0.5,,,0.5,buy,42330.43,BTC-19JAN24-46000-C,65.31,0.03296401,0.033,2,1703956827602,277287878,205
0.6,,,0.6,buy,42302.53,BTC-27DEC24-70000-C,62.83,0.12191341,0.12,3,1703956689648,277287758,19
0.1,,,0.1,sell,42260.19,BTC-2JAN24-42500-P,42.54,0.01572833,0.016,0,1703956649299,277287727,3
5.3,,,5.3,buy,42365.42,BTC-2JAN24-41750-P,43.3,0.00748849,0.0075,1,1703956204952,277286903,9
1.0,,,1.0,buy,42382.09,BTC-19JAN24-42000-C,64.34,0.07085008,0.071,2,1703956082874,277286818,42
0.9,,,0.9,sell,42436.52,BTC-23FEB24-43000-P,60.31,0.08408771,0.0845,0,1703954744311,277285943,186
1.3,,,1.3,buy,42445.13,BTC-1JAN24-38000-P,74.56,0.00020403,0.0002,3,1703954699302,277285833,10
2.0,,,2.0,buy,42446.05,BTC-2JAN24-37500-P,71.89,0.00042697,0.0004,2,1703954684913,277285724,15
0.1,,,0.1,buy,42456.42,BTC-19JAN24-39000-P,65.13,0.02199433,0.022,1,1703954667380,277285713,105
0.3,,,0.3,buy,42471.5,BTC-19JAN24-43000-C,63.87,0.06009299,0.06,2,1703954649739,277285668,73
4.8,,,4.8,sell,42517.09,BTC-26JAN24-52000-C,66.21,0.01542861,0.0155,1,1703954550501,277285578,1073
