amount,block_trade_id,combo_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,buy,28119.75,BTC-30JUN23-23000-P,57.08,0.00826224,0.0085,1,1685316168250,256156850,1888
23.0,,,sell,28136.75,BTC-2JUN23-29500-C,50.29,0.00666598,0.0065,1,1685316107822,256156734,679
0.1,,,sell,28138.02,BTC-29MAY23-29000-C,61.29,0.00071278,0.0005,2,1685316098589,256156714,70
0.1,,,buy,28137.52,BTC-28JUL23-18000-P,64.18,0.0034446,0.0035,3,1685315948323,256155446,83
5.0,,,sell,28142.28,BTC-28JUL23-24000-P,48.99,0.02007942,0.021,3,1685315937331,256155431,237
0.1,,,sell,28117.59,BTC-29SEP23-20000-P,54.45,0.01712049,0.018,3,1685315862152,256155233,602
0.1,,,sell,28131.83,BTC-30JUN23-34000-C,51.96,0.00973143,0.0095,3,1685315805508,256155100,1178
0.1,,,buy,28197.77,BTC-30MAY23-28500-P,49.0,0.01735807,0.0175,0,1685315752618,256154739,9
0.2,,,buy,28223.75,BTC-29MAY23-28500-P,51.79,0.01254514,0.012,2,1685315745392,256154559,9
0.1,,,sell,28241.33,BTC-9JUN23-27000-P,45.0,0.01423123,0.0135,2,1685315744791,256154519,138
0.2,,,buy,28209.26,BTC-9JUN23-27000-C,47.97,0.05899068,0.06,0,1685315743722,256154358,660
1.4,,,buy,28209.26,BTC-30JUN23-23000-C,59.51,0.19539799,0.197,1,1685315743683,256154351,1073
0.2,,,sell,28209.26,BTC-25AUG23-27000-P,44.73,0.06382855,0.0635,2,1685315743642,256154342,9
0.2,,,buy,28209.26,BTC-29SEP23-40000-C,52.98,0.02463409,0.0245,0,1685315743448,256154280,1702
0.3,,,sell,28209.26,BTC-16JUN23-27500-P,43.87,0.02718789,0.0265,2,1685315743117,256154134,70
0.9,,,buy,28199.0,BTC-30JUN23-31000-C,46.81,0.0227992,0.0225,1,1685315742767,256154034,2169
1.0,,,buy,28191.44,BTC-29MAY23-27000-C,86.33,0.04256004,0.043,0,1685315741446,256153921,159
0.1,,,buy,28190.83,BTC-29SEP23-38000-C,51.32,0.03031339,0.03,0,1685315732843,256153864,262
0.1,,,buy,28185.57,BTC-25AUG23-38000-C,51.57,0.0185539,0.018,0,1685315730983,256153841,9
1.0,,,sell,28160.04,BTC-30MAY23-27500-P,46.13,0.00331146,0.003,2,1685315703917,256153668,32
0.2,,,buy,28167.39,BTC-31MAY23-29500-C,51.7,0.0031259,0.003,0,1685315644707,256153553,22
0.1,,,sell,28176.33,BTC-25AUG23-34000-C,48.23,0.03355551,0.033,1,1685315619199,256153463,68
0.2,,,buy,28172.94,BTC-16JUN23-29000-C,45.62,0.0291497,0.0295,0,1685315596457,256153325,184
19.8,,,buy,28186.62,BTC-31MAY23-25500-P,64.94,0.00030945,0.0005,3,1685315578362,256153245,53
7.8,,,buy,28185.89,BTC-16JUN23-23000-P,58.81,0.00284679,0.003,3,1685315574352,256153215,108
0.1,,,buy,28172.2,BTC-25AUG23-36000-C,49.82,0.0245733,0.024,0,1685315569861,256153152,16
0.3,,,buy,28172.2,BTC-29MAY23-26500-C,114.59,0.05934904,0.06,0,1685315569739,256153117,31
0.1,,,buy,28172.2,BTC-29MAY23-27750-C,57.17,0.01654022,0.017,0,1685315569711,256153108,71
10.0,,,buy,28163.81,BTC-30MAY23-26250-P,63.52,0.00033088,0.0005,3,1685315568089,256153042,41
0.2,,,buy,28150.39,BTC-30MAY23-27750-C,50.18,0.02025763,0.021,0,1685315551874,256152961,48
0.3,,,buy,28150.97,BTC-9JUN23-32000-C,55.78,0.00440756,0.005,0,1685315550526,256152942,706
0.7,,,buy,28135.82,BTC-16JUN23-32000-C,51.27,0.0084325,0.0085,1,1685315485414,256152709,63
0.1,,,buy,28134.92,BTC-25AUG23-50000-C,61.17,0.00470172,0.0045,1,1685315484683,256152705,8
2.5,,,buy,28127.73,BTC-28JUL23-30000-C,45.13,0.04779205,0.0485,0,1685315454708,256152677,620
0.8,,,sell,28131.14,BTC-29MAY23-27500-P,49.3,0.00101099,0.0005,2,1685315310097,256152316,40
0.1,,,sell,28125.22,BTC-30JUN23-40000-C,61.92,0.00273926,0.0025,3,1685315275351,256152202,3039
0.1,,,buy,28142.78,BTC-9JUN23-27500-P,45.42,0.02028354,0.0205,0,1685315264187,256152178,107
0.1,,,sell,28142.78,BTC-30JUN23-38000-C,59.47,0.0040567,0.004,0,1685315264171,256152173,899
0.1,,,buy,28112.76,BTC-2JUN23-24000-P,70.71,0.0004892,0.0005,3,1685315099821,256151714,428
0.1,,,buy,28113.3,BTC-29SEP23-55000-C,62.98,0.00699069,0.007,0,1685314821460,256151135,463
0.1,,,sell,28104.33,BTC-31MAY23-28000-P,44.34,0.01243496,0.012,2,1685314802758,256151087,16
0.1,,,sell,28100.02,BTC-28JUL23-31000-C,45.55,0.03846518,0.038,0,1685314751966,256151040,562
1.0,,,sell,28090.57,BTC-31MAY23-26750-P,49.76,0.00202808,0.002,3,1685314478655,256150393,20
2.4,,,sell,28090.57,BTC-16JUN23-43000-C,76.95,0.00075831,0.0005,1,1685314477953,256150391,3
0.2,,,buy,28081.88,BTC-31MAY23-27000-P,48.46,0.00301466,0.003,3,1685314400297,256150253,30
10.0,,,sell,28078.99,BTC-31MAY23-26000-P,52.08,0.00081733,0.0005,3,1685314362032,256150143,27
0.1,,,buy,28084.84,BTC-16JUN23-29500-C,45.75,0.02235042,0.0225,0,1685314269534,256150026,51
0.1,,,buy,28061.81,BTC-9JUN23-28500-P,45.36,0.03852345,0.039,0,1685314237695,256149877,23
0.2,,,buy,28061.07,BTC-30JUN23-27000-P,45.03,0.03328742,0.034,0,1685314104922,256149605,1748
10.0,,,buy,28065.21,BTC-2JUN23-33000-C,76.63,0.00046568,0.001,0,1685313955018,256149322,126
0.5,,,buy,28061.52,BTC-30JUN23-26000-C,46.54,0.10047966,0.1005,0,1685313929518,256149275,1251
11.8,,,buy,28056.47,BTC-30MAY23-26000-P,67.39,0.00019488,0.0005,3,1685313845859,256149204,76
0.1,,,sell,28063.03,BTC-30JUN23-20000-P,67.33,0.00306778,0.003,1,1685313758245,256149108,1914
0.1,,,sell,28076.47,BTC-30JUN23-22000-P,58.93,0.00574414,0.0055,2,1685313740178,256149030,1659
0.1,,,sell,28075.26,BTC-2JUN23-27000-C,48.21,0.04691959,0.047,3,1685313722394,256149010,2913
0.4,,,sell,28076.87,BTC-9JUN23-25500-P,49.86,0.00546171,0.0055,2,1685313611491,256148783,256
0.3,,,buy,28042.25,BTC-25AUG23-25000-P,46.27,0.03958325,0.04,2,1685313534565,256148485,13
8.7,,,buy,28047.67,BTC-30MAY23-27000-P,49.92,0.00136188,0.0015,3,1685313522285,256148365,125
3.0,,,buy,28051.09,BTC-9JUN23-24500-P,54.26,0.00286837,0.003,3,1685313477883,256148308,281
20.0,,,buy,28059.28,BTC-31MAY23-25000-P,72.84,0.00012094,0.0005,1,1685313446534,256148278,6
0.6,,,buy,28059.82,BTC-28JUL23-27000-P,44.35,0.05059443,0.051,2,1685313405024,256148225,270
1.0,,,buy,28064.2,BTC-28JUL23-22000-P,51.34,0.0103216,0.0105,3,1685313270269,256147990,104
0.4,,,sell,28070.63,BTC-16JUN23-26500-P,45.05,0.0169968,0.0165,2,1685313205811,256147773,77
0.5,,,sell,28083.14,BTC-2JUN23-25000-P,61.39,0.0012365,0.001,3,1685313139986,256147561,602
0.2,,,buy,28120.04,BTC-31MAY23-28500-P,45.18,0.02154347,0.0215,2,1685312844504,256146867,8
0.1,,,sell,28127.38,BTC-9JUN23-28000-P,42.86,0.02777177,0.027,2,1685312842464,256146811,19
0.1,,,sell,28127.38,BTC-25AUG23-28000-P,44.19,0.08242185,0.0815,2,1685312842272,256146786,3
1.0,,,buy,28101.67,BTC-29SEP23-19000-P,54.79,0.01298994,0.013,2,1685312790994,256146580,825
0.1,,,buy,28098.0,BTC-30JUN23-25000-P,47.29,0.01469041,0.0145,2,1685312784425,256146577,1986
10.0,,,buy,28098.78,BTC-2JUN23-34000-C,79.22,0.00025423,0.0005,3,1685312744578,256146530,68
0.1,,,buy,28096.69,BTC-28JUL23-29000-C,43.76,0.05904146,0.059,0,1685312741575,256146528,331
0.1,,,sell,28043.5,BTC-25AUG23-28000-C,44.48,0.09158526,0.091,1,1685312650891,256146330,3
0.2,,,sell,28083.4,BTC-2JUN23-26000-C,46.43,0.07845819,0.0775,2,1685312558356,256146116,235
0.1,,,buy,28073.5,BTC-29SEP23-25000-P,47.39,0.05415623,0.055,1,1685312240268,256145502,456
0.2,,,sell,28066.35,BTC-30JUN23-24000-P,50.12,0.01033062,0.01,2,1685312227466,256145486,1909
0.1,,,buy,28066.66,BTC-31MAY23-28250-C,46.38,0.01245875,0.0125,0,1685312008066,256144799,2
0.2,,,sell,28099.95,BTC-30JUN23-18000-P,75.18,0.00165264,0.0015,3,1685311802321,256143754,1189
0.1,,,buy,28128.11,BTC-29DEC23-50000-C,54.94,0.02444101,0.0235,0,1685311742724,256143441,692
0.1,,,buy,28129.24,BTC-29DEC23-45000-C,52.84,0.03357789,0.033,0,1685311740809,256143438,376
0.1,,,buy,28128.73,BTC-29DEC23-40000-C,50.03,0.04819989,0.047,0,1685311738562,256143426,915
5.0,,,sell,28088.89,BTC-9JUN23-26500-C,48.69,0.07012187,0.071,0,1685311630638,256142894,714
3.0,,,buy,28069.37,BTC-9JUN23-37000-C,67.13,0.00052938,0.0005,1,1685311471398,256141835,7
0.2,,,sell,28096.06,BTC-30MAY23-27250-P,48.96,0.00239438,0.0025,3,1685311421459,256141545,52
0.1,,,sell,28089.51,BTC-16JUN23-27000-P,45.06,0.02191655,0.022,1,1685311402177,256141299,49
0.1,,,buy,28137.19,BTC-25AUG23-31000-C,45.57,0.0536518,0.0535,0,1685311334422,256138913,21
1.0,,,buy,28137.19,BTC-28JUL23-33000-C,47.96,0.02582236,0.0255,0,1685311334409,256138912,197
1.0,,,buy,28137.19,BTC-28JUL23-45000-C,61.93,0.00421629,0.004,1,1685311333956,256138882,36
0.2,,,buy,28069.33,BTC-30MAY23-27500-C,50.43,0.02449002,0.0255,0,1685311329660,256138499,73
1.0,,,buy,28059.77,BTC-28JUL23-34000-C,49.17,0.02081612,0.0205,0,1685311327808,256138380,205
0.1,,,buy,28019.85,BTC-29SEP23-28000-C,45.84,0.11006924,0.11,0,1685311325921,256138281,308
1.0,,,buy,28015.06,BTC-28JUL23-38000-C,54.03,0.01020802,0.01,0,1685311324727,256138170,153
0.1,,,sell,27999.02,BTC-29DEC23-20000-P,52.47,0.03474319,0.035,2,1685311318369,256137970,466
1.0,,,buy,27846.78,BTC-29MAY23-27250-C,51.77,0.02245809,0.0225,0,1685310964651,256136549,326
0.2,,,sell,27852.39,BTC-9JUN23-27500-C,43.33,0.03919105,0.0385,2,1685310753478,256135990,279
0.1,,,buy,27948.66,BTC-30JUN23-24000-C,50.42,0.15502405,0.1555,0,1685310336162,256132496,1119
0.5,,,buy,27748.02,BTC-29MAY23-25000-C,180.95,0.09887815,0.1,0,1685310325124,256131547,2
0.1,,,buy,27738.57,BTC-29MAY23-27500-C,50.79,0.01131563,0.012,1,1685310323931,256131491,201
2.0,,,sell,27638.7,BTC-30JUN23-50000-C,77.01,0.00080114,0.0005,3,1685309257426,256129535,1465
0.1,,,sell,27639.44,BTC-29MAR24-20000-P,50.8,0.05294547,0.051,2,1685309250886,256129530,35
0.1,,,sell,27641.18,BTC-29MAR24-19000-P,51.6,0.04464312,0.0425,2,1685309227138,256129511,17
7.0,,,sell,27636.39,BTC-30JUN23-17000-P,81.13,0.00141727,0.0015,1,1685309185700,256129477,894
0.1,,,buy,27589.29,BTC-29MAR24-26000-P,48.22,0.13232433,0.1305,2,1685308571809,256128368,26
0.1,,,buy,27555.1,BTC-29MAR24-25000-P,48.53,0.11556528,0.114,2,1685308127038,256127750,43
0.5,,,buy,27566.11,BTC-29SEP23-17000-P,60.43,0.00891789,0.01,2,1685307967662,256127667,475
0.5,,,buy,27571.91,BTC-29SEP23-50000-C,61.51,0.00923722,0.01,0,1685307898306,256127567,818
0.4,,,sell,27563.61,BTC-29DEC23-28000-C,47.49,0.14300192,0.1445,0,1685307587040,256127373,189
29.0,,,sell,27579.86,BTC-9JUN23-23000-P,58.82,0.00172697,0.0015,3,1685306781271,256127127,136
0.3,,,buy,27557.76,BTC-29MAY23-26750-P,63.64,0.00069243,0.001,1,1685306649468,256126991,203
13.3,,,buy,27562.23,BTC-9JUN23-22500-P,64.49,0.00124813,0.0015,1,1685306199865,256126756,177
5.0,,,sell,27593.0,BTC-29MAR24-33000-C,48.44,0.12052026,0.1175,0,1685305600969,256126332,22
6.0,,,buy,27581.93,BTC-30JUN23-16000-P,84.42,0.00117298,0.001,3,1685305324131,256126030,973
9.0,,,sell,27576.4,BTC-29SEP23-37000-C,50.19,0.03010412,0.029,1,1685305082471,256125905,116
0.2,,,sell,27534.02,BTC-25AUG23-26000-P,44.89,0.05844531,0.058,0,1685304001684,256125230,15
4.8,,,buy,27534.21,BTC-29SEP23-36000-C,49.81,0.03382471,0.033,1,1685303920056,256125202,109
0.1,,,sell,27526.8,BTC-31MAY23-27500-C,42.69,0.01482524,0.015,2,1685303657833,256124912,23
1.0,,,buy,27532.09,BTC-2JUN23-22500-P,85.53,0.00034044,0.0005,3,1685303631842,256124892,157
0.4,,,sell,27535.63,BTC-16JUN23-26000-P,45.13,0.01769431,0.017,0,1685303579974,256124780,64
0.9,,,sell,27505.95,BTC-29SEP23-29000-C,46.51,0.08835033,0.0885,2,1685303355712,256124357,257
1.0,,,sell,27534.5,BTC-9JUN23-35000-C,65.71,0.00098837,0.001,0,1685303263248,256124120,44
30.0,,,sell,27555.75,BTC-16JUN23-44000-C,83.31,0.00070064,0.0005,3,1685303113788,256124023,5
14.5,,,buy,27568.01,BTC-16JUN23-34000-C,58.12,0.00340725,0.0035,1,1685303037126,256123822,86
0.1,,,buy,27627.89,BTC-29MAY23-30000-C,114.89,5.49e-06,0.0005,1,1685302447858,256123198,1
0.1,,,sell,27621.29,BTC-28JUL23-10000-P,100.63,0.00071935,0.0005,3,1685301896631,256122694,27
15.0,76579,BTC-CS-16JUN23-39000_44000,buy,27627.46,BTC-16JUN23-39000-C,69.04,0.00080554,0.0009,0,1685301783998,256122521,2
1.8,,,sell,27601.46,BTC-29MAY23-26250-C,84.78,0.04931505,0.05,1,1685301198072,256121541,16
7.0,,,buy,27601.46,BTC-30MAY23-26500-C,49.43,0.04207739,0.042,0,1685301197949,256121540,6
0.2,,,buy,27588.86,BTC-16JUN23-28500-C,44.86,0.02681111,0.0275,0,1685300523717,256120069,105
0.1,,,sell,27595.7,BTC-25AUG23-45000-C,59.23,0.0072248,0.0075,1,1685300478513,256120014,22
2.0,,,buy,27632.0,BTC-25AUG23-40000-C,55.13,0.01285757,0.0135,0,1685300167654,256119388,10
2.0,,,buy,27622.4,BTC-25AUG23-42000-C,56.76,0.01003442,0.0105,0,1685299941396,256118911,7
1.2,,,buy,27611.42,BTC-29SEP23-24000-P,47.87,0.047926,0.0485,2,1685299890771,256118749,385
1.5,,,buy,27608.9,BTC-29SEP23-26000-P,46.45,0.07430401,0.0745,2,1685299887324,256118735,273
0.1,,,sell,27619.51,BTC-29SEP23-32000-C,47.56,0.05762151,0.058,1,1685299609914,256118054,458
4.7,,,sell,27630.0,BTC-30JUN23-55000-C,87.52,0.00080763,0.0005,3,1685299484538,256117885,492
0.1,,,sell,27602.82,BTC-29MAY23-26500-P,63.78,0.00023593,0.0005,3,1685299289190,256117490,175
0.1,,,buy,27606.04,BTC-25AUG23-44000-C,57.91,0.00815939,0.008,1,1685299278550,256117474,14
0.1,,,buy,27615.63,BTC-29SEP23-28000-P,45.8,0.10933866,0.1095,2,1685299243610,256117424,156
0.1,,,buy,27644.93,BTC-9JUN23-33000-C,57.6,0.00180103,0.002,1,1685299146105,256117112,87
1.0,,,buy,27609.01,BTC-16JUN23-27000-C,42.96,0.05134494,0.0515,0,1685299101697,256116971,56
0.1,,,sell,27571.39,BTC-28JUL23-35000-C,51.36,0.01503705,0.0155,0,1685299026134,256116762,195
0.1,,,sell,27569.03,BTC-28JUL23-27000-C,43.82,0.08329531,0.0835,2,1685298996914,256116699,167
4.4,,,buy,27575.03,BTC-28JUL23-23000-P,48.39,0.01642754,0.0165,2,1685298928001,256116357,179
0.1,,,sell,27604.32,BTC-31MAY23-30000-C,51.63,0.00083562,0.0005,2,1685298626988,256115670,30
1.0,,,sell,27699.62,BTC-30MAY23-30000-P,0.0,0.08369278,0.08,1,1685298157878,256111939,1
