amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.4,,,,,1.4,sell,91521.69,BTC-14MAR25-93000-P,43.31,,0.04485681,0.045,1,1740441595775,349012240,126
0.1,,,,,0.1,buy,91531.7,BTC-25FEB25-92000-P,55.83,,0.00924346,0.0095,2,1740441592323,349012222,337
0.5,,,,,0.5,sell,91489.68,BTC-25FEB25-90000-P,68.22,,0.00233225,0.0025,2,1740441580398,349012072,174
0.1,,,,,0.1,sell,91392.2,BTC-26FEB25-92000-P,51.57,,0.01615266,0.016,2,1740441554156,349011832,82
0.1,,,,,0.1,buy,91395.63,BTC-26FEB25-91000-P,54.68,,0.01091903,0.011,1,1740441553619,349011829,59
0.1,,,,,0.1,buy,91417.93,BTC-27FEB25-92000-P,49.33,,0.01896878,0.019,2,1740441547653,349011813,59
0.1,,,,,0.1,sell,91425.76,BTC-25FEB25-88000-P,83.67,,0.00076041,0.0007,2,1740441543851,349011810,93
0.1,,,,,0.1,buy,91439.93,BTC-25APR25-80000-P,48.28,,0.02420103,0.024,3,1740441537465,349011798,495
0.1,,,,,0.1,buy,91406.34,BTC-28MAR25-88000-P,45.85,,0.03356627,0.034,1,1740441519674,349011724,710
0.1,,,,,0.1,sell,91397.9,BTC-28MAR25-95000-P,45.66,,0.07239031,0.073,0,1740441511722,349011720,2941
0.5,,,,,0.5,sell,91384.03,BTC-28MAR25-85000-P,46.27,,0.02291191,0.023,1,1740441499840,349011714,4012
0.9,,,,,0.9,buy,91384.78,BTC-28MAR25-120000-C,54.36,,0.0034817,0.0035,3,1740441493267,349011701,9997
0.1,,,,,0.1,buy,91382.78,BTC-25FEB25-86000-P,116.7,,0.00033743,0.0006,0,1740441485837,349011688,77
0.1,,,,,0.1,buy,91347.62,BTC-26DEC25-80000-P,55.48,,0.10532286,0.1045,0,1740441473952,349011656,189
1.0,,,,,1.0,buy,91349.36,BTC-28MAR25-125000-C,57.17,,0.0024573,0.0025,2,1740441469154,349011649,2686
1.0,,,,,1.0,buy,91345.13,BTC-28MAR25-80000-P,48.93,,0.01174225,0.012,1,1740441462281,349011630,4810
0.1,,,,,0.1,sell,91345.14,BTC-7MAR25-90000-P,43.19,,0.02210465,0.0215,1,1740441458410,349011621,520
0.1,,,,,0.1,sell,91346.86,BTC-25APR25-130000-C,55.08,,0.00675676,0.007,3,1740441452337,349011604,364
0.1,,,,,0.1,sell,91346.86,BTC-7MAR25-94000-P,43.31,,0.04542959,0.0455,0,1740441452059,349011599,422
0.1,,,,,0.1,buy,91361.99,BTC-25FEB25-94500-P,74.22,,0.03454664,0.035,0,1740441444860,349011546,75
1.2,,,,,1.2,sell,91363.89,BTC-27FEB25-88000-P,58.6,,0.00541397,0.0055,1,1740441443896,349011537,18
1.5,,,,,1.5,buy,91363.89,BTC-25APR25-112000-C,49.99,,0.01999962,0.02,3,1740441443656,349011536,130
0.1,,,,,0.1,sell,91365.03,BTC-27JUN25-110000-C,52.74,,0.0628119,0.062,2,1740441441718,349011516,1456
0.1,,,,,0.1,sell,91382.93,BTC-14MAR25-88000-P,43.35,,0.02117981,0.0205,3,1740441431966,349011500,100
0.8,,,,,0.8,buy,91407.23,BTC-26SEP25-115000-C,55.45,,0.10109088,0.1005,3,1740441413044,349011389,437
0.2,,,,,0.2,sell,91404.63,BTC-28FEB25-91000-P,49.19,,0.01649588,0.0165,0,1740441412111,349011369,925
0.1,,,,,0.1,sell,91404.2,BTC-28FEB25-93000-P,48.16,,0.02830917,0.0285,0,1740441410959,349011364,617
0.1,,,,,0.1,buy,91375.19,BTC-25APR25-75000-C,50.42,,0.20249475,0.2025,2,1740441408860,349011362,2
0.4,,,,,0.4,sell,91368.59,BTC-26SEP25-110000-C,55.19,,0.11470278,0.114,2,1740441407538,349011323,830
0.2,,,,,0.2,buy,91369.3,BTC-25APR25-110000-C,50.1,,0.02285259,0.0235,2,1740441406338,349011311,467
0.1,,,,,0.1,buy,91374.22,BTC-28FEB25-97000-P,50.46,,0.06392963,0.064,0,1740441398130,349011292,531
1.0,,,,,1.0,buy,91378.21,BTC-7MAR25-85000-P,48.8,T,0.00789181,0.008,1,1740441390399,349011221,415
0.1,,,,,0.1,buy,91378.21,BTC-27JUN25-80000-P,51.95,,0.05305381,0.053,1,1740441389543,349011219,939
0.2,,,,,0.2,sell,91384.58,BTC-28MAR25-105000-C,47.08,,0.01308906,0.013,3,1740441387909,349011208,2834
0.1,,,,,0.1,sell,91394.69,BTC-25APR25-88000-C,47.06,,0.10047314,0.1,2,1740441387126,349011206,6
0.5,,,,,0.5,sell,91401.19,BTC-28MAR25-95000-C,45.3,,0.03835736,0.0385,2,1740441386225,349011187,1454
3.5,,,,,3.5,buy,91401.19,BTC-26SEP25-80000-P,54.21,,0.08289438,0.0825,1,1740441386142,349011186,488
5.0,,,,,5.0,buy,91414.07,BTC-28FEB25-93000-C,47.58,,0.01086277,0.011,2,1740441384492,349011157,72
0.1,,,,,0.1,sell,91415.91,BTC-25APR25-90000-P,46.9,,0.06265114,0.062,3,1740441382200,349011094,395
0.1,,,,,0.1,buy,91430.99,BTC-7MAR25-88000-P,46.45,,0.01441648,0.015,0,1740441377204,349011055,667
0.2,,,,,0.2,sell,91430.77,BTC-28FEB25-92000-C,47.91,,0.01551128,0.0155,2,1740441376017,349011048,146
0.3,,,,,0.3,sell,91432.59,BTC-26FEB25-102000-C,72.89,,0.00012246,0.0001,2,1740441358447,349011028,42
0.6,,,,,0.6,buy,91432.02,BTC-28FEB25-88000-P,55.1,,0.00686756,0.007,1,1740441350954,349011025,2342
0.1,,,,,0.1,sell,91430.53,BTC-25FEB25-92000-C,54.85,,0.00384228,0.004,2,1740441340486,349010972,7
0.1,,,,,0.1,buy,91429.4,BTC-7MAR25-97000-C,42.99,,0.00929631,0.009,2,1740441336364,349010934,263
0.1,,,,,0.1,sell,91522.14,BTC-26DEC25-280000-C,66.95,,0.01752247,0.0175,2,1740441327949,349010909,82
0.1,,,,,0.1,sell,91529.69,BTC-27FEB25-94000-C,47.42,,0.00578005,0.0055,3,1740441321957,349010797,29
3.9,,,,,3.9,sell,91522.08,BTC-26SEP25-95000-P,54.69,,0.16069066,0.161,0,1740441321184,349010795,234
0.2,,,,,0.2,buy,91455.18,BTC-28MAR25-96000-C,45.47,,0.03467642,0.035,2,1740441314652,349010758,470
1.0,,,,,1.0,sell,91453.09,BTC-25APR25-92000-P,47.39,,0.07328385,0.0735,0,1740441310708,349010741,154
10.0,,,,,10.0,buy,91443.35,BTC-26FEB25-92000-C,52.86,,0.00969897,0.01,2,1740441293904,349010665,7
0.5,,,,,0.5,buy,91448.63,BTC-28MAR25-100000-C,46.27,,0.02252685,0.023,3,1740441291650,349010645,9899
3.3,,,,,3.3,sell,91435.0,BTC-25APR25-86000-P,47.5,,0.04405792,0.044,0,1740441289606,349010640,162
0.1,,,,,0.1,sell,91471.16,BTC-7MAR25-91000-C,43.59,,0.03269441,0.0325,2,1740441268600,349010590,5
0.1,,,,,0.1,buy,91493.06,BTC-27FEB25-91000-P,50.26,,0.01353643,0.0135,1,1740441253430,349010501,19
0.4,,,,,0.4,buy,91474.54,BTC-28FEB25-92000-P,47.26,,0.02123872,0.021,3,1740441249432,349010449,2534
0.1,,,,,0.1,buy,91530.31,BTC-27FEB25-86000-P,65.5,,0.00276309,0.0029,0,1740441243815,349010432,24
0.4,,,,,0.4,sell,91551.18,BTC-7MAR25-92000-P,42.64,,0.03113223,0.0305,2,1740441236770,349010344,410
