amount,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.0,,,2.0,sell,76431.24,BTC-31JAN25-105000-C,53.95,0.01946708,0.019,2,1731187987428,324832726,125
0.1,,,0.1,buy,76499.48,BTC-11NOV24-75000-P,30.47,0.00158992,0.0015,2,1731187679702,324832556,61
0.1,,,0.1,sell,76439.63,BTC-27DEC24-62000-P,52.48,0.00938551,0.0095,3,1731187672513,324832448,1120
0.1,,,0.1,buy,76387.66,BTC-31JAN25-92000-C,52.57,0.04303106,0.043,2,1731187588121,324832183,44
3.3,,,3.3,sell,76387.68,BTC-27DEC24-80000-C,51.34,0.06054248,0.061,1,1731187588105,324832182,8709
0.2,,,0.2,sell,76297.59,BTC-27DEC24-300000-C,113.57,0.00013914,0.0001,3,1731186688004,324831746,1565
0.1,,,0.1,buy,76286.85,BTC-22NOV24-92000-C,55.56,0.00154242,0.0017,0,1731186603247,324831743,57
0.5,,,0.5,sell,76263.82,BTC-27DEC24-84000-C,51.77,0.04284529,0.043,0,1731186454929,324831665,37
0.1,,,0.1,sell,76281.84,BTC-27JUN25-85000-C,53.66,0.15218655,0.153,0,1731186278164,324831556,129
0.1,,,0.1,sell,76322.19,BTC-22NOV24-76000-P,46.15,0.02982405,0.0295,2,1731185921069,324831359,96
1.4,,,1.4,sell,76336.06,BTC-10NOV24-75500-C,30.55,0.01165081,0.012,2,1731185864717,324831331,21
10.0,,,10.0,sell,76302.49,BTC-10NOV24-73500-C,66.31,0.03700101,0.0375,0,1731185709339,324831303,26
0.1,,,0.1,buy,76307.2,BTC-27JUN25-60000-P,53.27,0.04878876,0.048,2,1731185670345,324831275,375
0.1,,,0.1,buy,76272.44,BTC-27DEC24-105000-C,56.19,0.0064325,0.007,1,1731185458262,324831252,1319
0.1,,,0.1,buy,76323.15,BTC-11NOV24-75500-P,31.47,0.00358646,0.0035,2,1731185320210,324831200,27
0.1,,,0.1,buy,76337.51,BTC-29NOV24-82000-C,48.67,0.02083225,0.0205,2,1731185278623,324831178,1225
0.1,,,0.1,buy,76332.89,BTC-27DEC24-120000-C,61.58,0.00232814,0.0026,0,1731185168793,324831168,2384
10.0,,,10.0,sell,76360.39,BTC-26SEP25-200000-C,60.47,0.02357146,0.023,2,1731185027778,324831141,329
0.1,,,0.1,sell,76367.44,BTC-27DEC24-76000-P,50.62,0.06128282,0.0615,0,1731184580214,324830976,100
0.4,,,0.4,sell,76359.15,BTC-27JUN25-55000-P,54.69,0.03349727,0.034,1,1731184373358,324830973,627
0.6,,,0.6,buy,76352.21,BTC-15NOV24-74000-C,42.55,0.04136494,0.041,1,1731183184214,324830525,772
0.2,,,0.2,buy,76290.55,BTC-27DEC24-78000-C,50.6,0.07061894,0.0705,2,1731182856798,324830474,460
0.5,,,0.5,sell,76282.81,BTC-26SEP25-50000-P,55.01,0.03322762,0.0325,3,1731182840897,324830468,170
0.2,,,0.2,buy,76237.81,BTC-27DEC24-55000-P,58.38,0.00355376,0.0038,0,1731182513188,324830353,1994
0.1,,,0.1,sell,76228.55,BTC-28MAR25-100000-C,54.05,0.05403872,0.0545,2,1731182445810,324830328,2772
1.5,,,1.5,sell,76221.99,BTC-28MAR25-40000-P,63.24,0.0039946,0.0042,1,1731182413634,324830322,1050
1.1,,,1.1,buy,76245.22,BTC-28MAR25-55000-P,53.78,0.01807228,0.018,3,1731182317088,324830280,974
6.9,,,6.9,buy,76203.45,BTC-22NOV24-62000-P,57.98,0.00091339,0.0009,0,1731181228981,324829927,226
2.0,,,2.0,buy,76201.61,BTC-22NOV24-65000-P,53.58,0.00183271,0.0019,0,1731181084349,324829807,409
0.1,,,0.1,buy,76200.9,BTC-27DEC24-49000-P,63.92,0.00176032,0.0016,2,1731181080502,324829805,748
0.1,,,0.1,sell,76237.6,BTC-27DEC24-40000-P,79.05,0.00068356,0.0007,3,1731181010799,324829705,1525
0.2,,,0.2,sell,76261.48,BTC-27DEC24-43000-P,71.17,0.00094496,0.0007,2,1731180925377,324829672,586
1.2,,,1.2,buy,76266.79,BTC-27DEC24-60000-P,54.06,0.00724609,0.0075,0,1731180826783,324829620,2936
0.6,,,0.6,sell,76237.32,BTC-29NOV24-74000-P,47.26,0.0267567,0.027,0,1731180768863,324829566,280
1.0,,,1.0,sell,76256.28,BTC-27DEC24-200000-C,87.84,0.00028616,0.0002,2,1731180745359,324829493,1376
1.0,,,1.0,sell,76357.85,BTC-22NOV24-79000-C,47.31,0.02243728,0.0225,0,1731180728036,324829222,119
0.1,,,0.1,sell,76394.54,BTC-27DEC24-39000-P,78.71,0.00056075,0.0005,3,1731180680137,324829178,548
22.6,,,22.6,sell,76382.27,BTC-27DEC24-29000-P,99.6,0.00029059,0.0002,2,1731180633629,324829154,315
1.8,,,1.8,sell,76410.46,BTC-27DEC24-35000-P,85.08,0.00043215,0.0003,2,1731180597689,324829108,550
0.1,,,0.1,buy,76410.62,BTC-31JAN25-90000-C,52.22,0.04864436,0.0485,3,1731180545557,324829102,209
5.0,,,5.0,buy,76464.69,BTC-15NOV24-65000-P,62.21,0.00050895,0.0004,3,1731180260616,324828959,795
0.1,,,0.1,sell,76567.41,BTC-22NOV24-90000-C,50.77,0.0021123,0.002,2,1731180085393,324828742,128
1.1,,,1.1,sell,76585.89,BTC-27DEC24-110000-C,57.0,0.00468911,0.0047,0,1731180036757,324828701,1883
22.9,,,22.9,sell,76561.48,BTC-22NOV24-94000-C,56.28,0.00098902,0.0012,1,1731179905472,324828602,70
1.0,,,1.0,buy,76596.81,BTC-29NOV24-72000-C,47.45,0.08373657,0.084,0,1731178905930,324826163,1192
0.4,,,0.4,sell,76587.0,BTC-27DEC24-58000-P,55.84,0.00540196,0.0055,0,1731178905383,324826139,1358
0.1,,,0.1,buy,76587.0,BTC-11NOV24-79500-C,41.77,0.0008092,0.0009,0,1731178905224,324826130,30
0.1,,,0.1,buy,76439.1,BTC-27JUN25-45000-C,56.68,0.46483166,0.465,0,1731178903583,324826002,14
0.1,,,0.1,buy,76439.1,BTC-15NOV24-75000-C,44.22,0.0322384,0.0335,0,1731178902967,324825929,546
0.3,,,0.3,buy,76422.55,BTC-12NOV24-84000-C,53.33,0.0003949,0.0003,3,1731178597959,324825289,6
0.1,,,0.1,sell,76373.99,BTC-15NOV24-78000-P,44.42,0.03241474,0.033,1,1731178316675,324825170,18
0.1,,,0.1,buy,76374.34,BTC-15NOV24-76000-P,42.37,0.01763974,0.0175,3,1731178311325,324825169,216
16.8,,,16.8,buy,76385.05,BTC-27DEC24-88000-C,52.22,0.02994625,0.0305,0,1731177894691,324825015,42
0.5,,,0.5,sell,76391.65,BTC-22NOV24-73000-C,44.83,0.06283367,0.0625,1,1731177851122,324824991,497
1.6,,,1.6,buy,76391.65,BTC-15NOV24-60000-P,80.33,0.00014481,0.0002,0,1731177851063,324824988,571
0.1,,,0.1,sell,76393.87,BTC-29NOV24-74000-C,47.06,0.06424404,0.0645,0,1731177802207,324824938,1187
1.2,,,1.2,buy,76370.02,BTC-12NOV24-69000-P,55.02,0.00026139,0.0002,1,1731177608380,324824846,12
0.7,,,0.7,sell,76361.53,BTC-12NOV24-73000-P,39.33,0.00136247,0.0012,3,1731176715545,324824554,12
0.7,,,0.7,buy,76351.34,BTC-22NOV24-56000-P,73.07,0.00035596,0.0004,1,1731176609647,324824524,217
0.2,,,0.2,buy,76360.77,BTC-29NOV24-80000-C,47.49,0.02788537,0.0275,0,1731176587582,324824501,3816
1.0,,,1.0,sell,76337.6,BTC-22NOV24-100000-C,60.7,0.00044152,0.0004,3,1731176466466,324824429,45
1.0,,,1.0,buy,76364.34,BTC-29NOV24-73000-C,46.34,0.07246883,0.072,0,1731176345728,324824366,878
0.1,,,0.1,sell,76370.62,BTC-11NOV24-76000-C,28.66,0.0112888,0.0105,2,1731176267489,324824296,33
1.0,BTC-CS-27DEC24-63000_80000,324824273,1.0,buy,76376.39,BTC-27DEC24-63000-C,51.34,0.19979022,0.1997,2,1731176258163,324824274,922
0.1,,,0.1,sell,76326.92,BTC-27DEC24-72000-P,49.6,0.03866418,0.0385,1,1731176244150,324824209,279
1.1,,,1.1,buy,76275.0,BTC-15NOV24-67000-P,54.43,0.00058407,0.0006,0,1731175547033,324823638,795
8.4,,,8.4,buy,76242.11,BTC-15NOV24-66000-P,57.82,0.000463,0.0005,1,1731175321050,324823458,527
1.2,,,1.2,sell,76244.16,BTC-22NOV24-58000-P,69.15,0.00051835,0.0006,1,1731175136581,324823354,198
0.3,,,0.3,sell,76212.5,BTC-26SEP25-150000-C,57.55,0.04891908,0.05,0,1731174878999,324823182,30
0.6,,,0.6,sell,76145.41,BTC-26SEP25-140000-C,57.0,0.05894899,0.06,0,1731174638548,324822982,122
