amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,84330.08,BTC-16MAR25-85000-C,23.84,0.00050064,0.0005,3,1742083125679,354994995,318
1.0,,,,,1.0,buy,84379.95,BTC-21MAR25-89000-C,52.89,0.00718335,0.0075,1,1742082565080,354994888,507
0.1,,,,,0.1,sell,84366.26,BTC-16MAR25-83500-P,24.79,0.00028592,0.0003,3,1742082467300,354994858,35
0.2,,,,,0.2,sell,84360.66,BTC-4APR25-87000-C,51.83,0.03470433,0.035,1,1742082313682,354994828,33
0.1,,,,,0.1,sell,84362.11,BTC-4APR25-90000-C,50.81,0.02308441,0.0225,2,1742082222461,354994812,119
4.1,,,,,4.1,sell,84362.68,BTC-17MAR25-78000-P,63.99,0.00028657,0.0003,1,1742082196897,354994811,44
0.3,,,,,0.3,buy,84336.28,BTC-18MAR25-87000-C,47.33,0.00463451,0.0045,2,1742081778930,354994707,25
0.5,,,,,0.5,sell,84279.0,BTC-18MAR25-86000-C,48.28,0.0073755,0.0075,1,1742081690438,354994670,736
0.1,,,,,0.1,sell,84318.3,BTC-4APR25-86000-P,51.69,0.05748921,0.0575,1,1742081615875,354994567,26
0.1,,,,,0.1,sell,84306.96,BTC-30MAY25-96000-C,53.96,0.05214121,0.0525,0,1742081541662,354994414,319
0.1,,,,,0.1,buy,84308.35,BTC-27JUN25-110000-C,55.55,0.03646246,0.037,1,1742081359739,354994381,2143
0.1,,,,,0.1,buy,84309.15,BTC-4APR25-83000-C,52.04,0.05668494,0.0565,2,1742081350700,354994380,45
0.1,,,,,0.1,sell,84314.92,BTC-25APR25-108000-C,53.72,0.00829957,0.008,1,1742081245671,354994327,1227
0.1,,,,,0.1,sell,84314.92,BTC-25APR25-118000-C,56.72,0.00361677,0.0035,0,1742081245251,354994326,415
0.1,,,,,0.1,buy,84314.92,BTC-25APR25-104000-C,53.42,0.01181556,0.012,0,1742081244817,354994325,894
0.9,,,,,0.9,sell,84305.31,BTC-16MAR25-86000-C,36.89,0.00022012,0.0002,2,1742081199868,354994322,140
0.1,,,,,0.1,sell,84364.12,BTC-27JUN25-160000-C,62.89,0.00570717,0.0055,1,1742080821262,354994289,1256
0.1,,,,,0.1,buy,84325.16,BTC-26SEP25-80000-P,54.8,0.11412322,0.114,1,1742080694044,354994262,953
0.1,,,,,0.1,sell,84352.25,BTC-4APR25-100000-C,52.8,0.00521424,0.005,1,1742080466725,354994228,135
0.5,,,,,0.5,buy,84339.93,BTC-4APR25-75000-P,57.42,0.01205063,0.0125,0,1742080419765,354994172,53
0.1,,,,,0.1,sell,84338.93,BTC-28MAR25-95000-C,51.16,0.00555003,0.005,3,1742080416828,354994171,4001
0.3,,,,,0.3,sell,84347.81,BTC-17MAR25-84000-P,36.53,0.00704271,0.007,1,1742080295465,354994147,179
0.1,,,,,0.1,sell,84387.89,BTC-18MAR25-85000-C,47.62,0.01165678,0.012,1,1742080136497,354994134,62
1.0,,,,,1.0,buy,84354.22,BTC-21MAR25-93000-C,52.41,0.00182837,0.0018,1,1742080060993,354994118,573
0.1,,,,,0.1,sell,84376.66,BTC-28MAR25-84000-C,50.88,0.04082427,0.04,2,1742079921175,354994109,838
0.1,,,,,0.1,sell,84367.8,BTC-18MAR25-84000-P,46.97,0.01294248,0.013,2,1742079878939,354994104,134
0.1,,,,,0.1,buy,84356.68,BTC-28MAR25-84000-P,51.95,0.03551639,0.0355,3,1742079735264,354994027,1129
0.2,,,,,0.2,sell,84386.99,BTC-25APR25-106000-C,52.97,0.00997194,0.0095,3,1742079596793,354993914,754
0.1,,,,,0.1,sell,84395.92,BTC-21MAR25-90000-C,51.2,0.00523575,0.005,3,1742079535185,354993912,777
0.1,,,,,0.1,sell,84410.23,BTC-30MAY25-50000-P,70.53,0.00499719,0.0048,0,1742079362040,354993903,282
0.1,,,,,0.1,buy,84359.58,BTC-17MAR25-76000-P,80.61,0.00019112,0.0003,1,1742079190294,354993871,57
5.0,,,,,5.0,sell,84361.56,BTC-16MAR25-84000-P,21.19,0.00118203,0.0011,0,1742079180153,354993868,347
0.1,,,,,0.1,sell,84350.63,BTC-21MAR25-87000-C,51.18,0.01284756,0.0125,2,1742079104865,354993866,904
0.1,,,,,0.1,buy,84349.19,BTC-17MAR25-84000-C,37.95,0.01113553,0.0115,0,1742079092750,354993865,106
0.1,,,,,0.1,sell,84351.29,BTC-21MAR25-96000-C,53.48,0.0007368,0.0006,3,1742078952904,354993783,544
2.0,,,,,2.0,buy,84341.8,BTC-26DEC25-280000-C,69.39,0.01202385,0.0125,3,1742078661144,354993734,138
0.5,,,,,0.5,buy,84340.32,BTC-26DEC25-65000-P,56.47,0.0688982,0.068,2,1742078622548,354993721,64
0.4,,,,,0.4,buy,84349.38,BTC-25APR25-86000-C,52.06,0.06174092,0.062,2,1742078449712,354993648,456
0.1,,,,,0.1,sell,84389.54,BTC-28MAR25-100000-C,54.07,0.00208863,0.002,2,1742078331873,354993456,13332
1.0,,,,,1.0,buy,84433.1,BTC-17MAR25-85000-C,36.3,0.00566274,0.006,1,1742078162967,354993352,136
5.0,,,,,5.0,sell,84428.11,BTC-26DEC25-100000-C,56.69,0.15343687,0.1535,0,1742078146006,354993349,628
0.2,,,,,0.2,sell,84441.15,BTC-18MAR25-74000-P,75.01,0.00035551,0.0003,1,1742078043181,354993336,4
1.0,,,,,1.0,sell,84438.14,BTC-25APR25-102000-C,52.25,0.01445552,0.014,3,1742078029725,354993335,801
0.3,,,,,0.3,sell,84436.09,BTC-21MAR25-65000-P,91.25,0.00034188,0.0003,3,1742078018427,354993334,625
3.0,,,,,3.0,sell,84406.01,BTC-21MAR25-81000-P,54.26,0.01072568,0.0105,2,1742077857986,354993266,516
6.0,,,,,6.0,sell,84404.84,BTC-28MAR25-92000-C,51.59,0.01047234,0.01,1,1742077846942,354993265,1746
1.0,,,,,1.0,sell,84411.94,BTC-28MAR25-90000-C,51.82,0.01517958,0.015,3,1742077808897,354993244,7060
0.8,,,,,0.8,sell,84412.31,BTC-28MAR25-88000-C,51.74,0.0217328,0.0215,1,1742077806209,354993241,1572
0.1,,,,,0.1,buy,84391.88,BTC-4APR25-86000-C,52.02,0.04014846,0.04,1,1742077781509,354993231,88
0.3,,,,,0.3,sell,84398.37,BTC-21MAR25-83000-P,52.75,0.01834705,0.018,0,1742077661093,354993204,601
1.0,,,,,1.0,sell,84399.96,BTC-30MAY25-120000-C,57.08,0.01349466,0.0135,1,1742077208151,354992911,364
0.1,,,,,0.1,sell,84438.69,BTC-18MAR25-80000-P,51.56,0.00205239,0.0019,3,1742077085624,354992686,23
0.1,,,,,0.1,buy,84424.82,BTC-18MAR25-81000-P,49.48,0.00328573,0.0031,2,1742077038233,354992674,12
0.7,,,,,0.7,buy,84373.33,BTC-16MAR25-82000-P,41.48,0.00014777,0.0001,3,1742076698805,354992551,136
2.0,,,,,2.0,buy,84392.39,BTC-26DEC25-260000-C,67.39,0.01322897,0.014,0,1742076345416,354992352,152
1.0,,,,,1.0,buy,84422.5,BTC-28MAR25-82000-P,53.09,0.02521769,0.0255,1,1742076288551,354992333,1237
1.0,,,,,1.0,buy,84409.32,BTC-4APR25-95000-C,51.77,0.01110345,0.011,0,1742076106293,354992252,186
0.1,,,,,0.1,sell,84409.04,BTC-16MAR25-84500-C,21.61,0.00218268,0.0024,0,1742076091371,354992250,93
0.1,,,,,0.1,buy,84408.59,BTC-25APR25-84000-C,51.96,0.07287269,0.073,1,1742076083608,354992248,342
1.3,,,,,1.3,sell,84397.91,BTC-16MAR25-84500-P,19.35,0.00337605,0.0033,3,1742076003386,354992226,35
0.1,,,,,0.1,sell,84396.29,BTC-28MAR25-78000-P,53.95,0.01206818,0.0115,3,1742075841321,354992153,1005
0.1,,,,,0.1,buy,84435.42,BTC-28MAR25-96000-C,52.73,0.00467659,0.0046,1,1742075735651,354992079,1753
0.3,,,,,0.3,buy,84433.83,BTC-28MAR25-94000-C,52.5,0.00695925,0.007,1,1742075732855,354992078,1939
0.6,,,,,0.6,buy,84423.06,BTC-25APR25-75000-P,54.07,0.02492967,0.025,3,1742075619125,354991943,1350
0.8,,,,,0.8,buy,84423.06,BTC-30MAY25-200000-C,78.34,0.00123249,0.0015,1,1742075615596,354991942,75
0.5,,,,,0.5,sell,84416.56,BTC-4APR25-92000-C,51.01,0.01764242,0.017,1,1742075542616,354991940,160
1.5,,,,,1.5,buy,84416.53,BTC-28MAR25-80000-P,53.54,0.0176018,0.0175,3,1742075520133,354991939,8716
0.1,,,,,0.1,sell,84415.37,BTC-27JUN25-200000-C,71.44,0.0025522,0.0026,2,1742075391797,354991931,2966
0.5,,,,,0.5,buy,84415.33,BTC-30MAY25-100000-C,54.08,0.04126829,0.0415,3,1742075349817,354991929,633
0.4,,,,,0.4,sell,84415.3,BTC-21MAR25-78000-P,57.58,0.00456201,0.0044,0,1742075330551,354991927,680
0.1,,,,,0.1,buy,84415.83,BTC-25APR25-110000-C,54.61,0.00697859,0.007,2,1742075203744,354991919,1352
0.1,,,,,0.1,sell,84420.06,BTC-17MAR25-86000-C,35.37,0.00268922,0.0025,2,1742075119018,354991898,85
1.0,,,,,1.0,buy,84423.05,BTC-16MAR25-83000-P,32.41,0.00040273,0.0003,3,1742075052101,354991890,244
0.1,,,,,0.1,sell,84422.8,BTC-18MAR25-88000-C,48.23,0.00295039,0.003,0,1742075040555,354991879,15
0.2,,,,,0.2,sell,84442.97,BTC-28MAR25-75000-P,57.47,0.00652872,0.0065,0,1742075005083,354991852,5795
0.1,,,,,0.1,sell,84444.75,BTC-28MAR25-76000-P,55.42,0.00792511,0.0075,3,1742074984343,354991845,820
0.1,,,,,0.1,buy,84432.41,BTC-16MAR25-82000-C,50.22,0.02884755,0.029,0,1742074787060,354991747,99
1.1,,,,,1.1,buy,84402.28,BTC-17MAR25-87000-C,39.2,0.00108755,0.0013,0,1742074591878,354991550,61
0.1,,,,,0.1,sell,84413.35,BTC-21MAR25-79000-P,56.53,0.005929,0.006,1,1742074519888,354991527,541
1.6,,,,,1.6,sell,84413.16,BTC-17MAR25-80000-P,52.61,0.00067593,0.0007,0,1742074395025,354991520,64
0.5,,,,,0.5,buy,84384.42,BTC-27JUN25-140000-C,60.63,0.01093588,0.0115,1,1742074217464,354991339,2634
0.1,,,,,0.1,buy,84339.92,BTC-4APR25-85000-C,51.99,0.04524507,0.045,1,1742074146122,354991195,154
0.1,,,,,0.1,sell,84264.18,BTC-4APR25-84000-P,52.68,0.04598459,0.046,0,1742073934764,354991124,31
0.2,,,,,0.2,buy,84285.34,BTC-21MAR25-82000-P,53.71,0.0144311,0.0145,0,1742073635123,354991042,748
