amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,41814.3,BTC-27SEP24-22000-P,61.24,,0.01313263,0.0125,3,1706313595252,281743267,130
0.1,,,,0.1,sell,41806.41,BTC-29MAR24-60000-C,53.24,,0.00641717,0.0065,1,1706313580395,281743240,2641
0.1,,,,0.1,buy,41804.63,BTC-23FEB24-43000-P,40.93,,0.05710682,0.057,0,1706313561355,281743233,720
0.5,,,,0.5,buy,41821.09,BTC-23FEB24-42000-P,40.87,,0.04371514,0.0435,0,1706313527875,281743200,636
0.1,,,,0.1,buy,41821.09,BTC-23FEB24-36000-P,46.03,,0.0060892,0.006,3,1706313527866,281743199,1167
0.1,,,,0.1,buy,41821.09,BTC-16FEB24-39000-P,41.99,,0.01248974,0.0125,1,1706313527693,281743194,138
0.1,,,,0.1,buy,41821.09,BTC-29JAN24-41000-P,29.81,,0.00282638,0.0026,2,1706313527692,281743193,58
0.7,,,,0.7,sell,41836.43,BTC-2FEB24-38000-C,45.97,,0.09423382,0.094,2,1706313512379,281743111,20
0.1,,,,0.1,sell,41836.43,BTC-9FEB24-42000-C,40.02,,0.02990957,0.03,2,1706313512378,281743110,782
1.0,,,,1.0,sell,41836.43,BTC-23FEB24-40000-C,41.96,,0.07374354,0.074,2,1706313512346,281743109,373
0.3,,,,0.3,sell,41840.89,BTC-23FEB24-41000-C,41.42,,0.05871066,0.059,3,1706313511001,281743101,380
1.0,,,,1.0,sell,41840.89,BTC-29MAR24-39000-C,45.47,,0.12018534,0.1205,0,1706313510997,281743100,592
1.0,,,,1.0,sell,41841.45,BTC-29MAR24-38000-C,46.05,,0.1366617,0.137,0,1706313480018,281743068,956
6.2,,,,6.2,buy,41860.9,BTC-23FEB24-47000-C,42.57,,0.01171789,0.0115,3,1706313475378,281743051,1285
8.0,,,,8.0,sell,41860.9,BTC-23FEB24-49000-C,45.8,,0.00772489,0.0075,3,1706313475313,281743047,995
0.1,,,,0.1,sell,41860.9,BTC-27JAN24-42000-C,22.43,,0.00146406,0.0014,1,1706313475239,281743040,447
1.0,,,,1.0,buy,41870.22,BTC-28JAN24-42000-C,26.22,,0.00455077,0.005,0,1706313449010,281742992,192
0.3,,,,0.3,buy,41882.98,BTC-27JAN24-41000-P,40.41,,0.0002312,0.0002,2,1706313384036,281742968,170
0.1,,,,0.1,buy,41873.23,BTC-27JAN24-41250-P,30.48,,0.00030781,0.0002,1,1706313357340,281742938,70
0.6,,,,0.6,sell,41864.31,BTC-27SEP24-10000-P,82.19,,0.00142568,0.0014,3,1706313301737,281742934,140
0.1,,,,0.1,buy,41859.54,BTC-27JAN24-42500-C,33.24,,0.00027617,0.0003,1,1706313246710,281742911,159
0.7,,,,0.7,sell,41858.63,BTC-28JAN24-43000-C,34.39,,0.00098037,0.001,3,1706313236418,281742906,130
1.0,,,,1.0,sell,41863.59,BTC-2FEB24-39500-C,42.32,,0.06136243,0.0615,2,1706313231193,281742902,48
0.1,,,,0.1,buy,41863.59,BTC-29JAN24-43000-C,32.31,,0.00202305,0.0021,2,1706313229754,281742901,55
1.0,,,,1.0,buy,41863.6,BTC-2FEB24-42000-P,39.74,,0.02153602,0.022,0,1706313219731,281742894,553
0.4,,,,0.4,buy,41863.62,BTC-2FEB24-40000-P,41.95,,0.00577234,0.006,1,1706313202776,281742886,908
1.0,,,,1.0,buy,41863.75,BTC-2FEB24-39500-P,42.32,,0.00386125,0.004,0,1706313195512,281742880,173
0.1,,,,0.1,buy,41863.71,BTC-29JAN24-42500-C,28.84,,0.00397409,0.0037,2,1706313190673,281742877,60
0.2,,,,0.2,sell,41864.65,BTC-29JAN24-45000-C,44.5,,0.00043767,0.0003,2,1706313183427,281742875,59
