amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.1,,,,,1.1,buy,89918.07,BTC-28MAR25-80000-P,61.22,,0.01665434,0.0165,1,1741305514178,352384376,7385
0.5,,,,,0.5,buy,89918.07,BTC-8MAR25-89000-P,103.17,,0.01961547,0.02,1,1741305514033,352384375,180
12.0,,,,,12.0,buy,89956.31,BTC-25APR25-65000-P,65.92,,0.00788868,0.008,3,1741305509629,352384321,147
0.5,,,,,0.5,buy,89964.48,BTC-8MAR25-91000-P,104.47,,0.03105171,0.0315,1,1741305491646,352384278,131
0.3,,,,,0.3,buy,89964.48,BTC-14MAR25-79000-P,77.73,,0.0060832,0.006,0,1741305491580,352384277,297
0.5,,,,,0.5,buy,89963.99,BTC-9MAR25-89000-P,83.67,,0.02125505,0.0215,1,1741305489679,352384276,68
0.1,,,,,0.1,buy,89959.11,BTC-9MAR25-88000-P,84.03,,0.01672024,0.017,1,1741305483177,352384266,58
0.1,,,,,0.1,buy,89950.94,BTC-8MAR25-90000-P,102.81,,0.02468014,0.025,0,1741305479540,352384264,218
0.2,,,,,0.2,buy,89952.5,BTC-8MAR25-80000-P,128.58,,0.00194769,0.0021,1,1741305476931,352384261,114
4.8,,,,,4.8,buy,89957.02,BTC-8MAR25-89000-C,103.25,,0.02988786,0.0305,1,1741305475844,352384260,84
0.3,,,,,0.3,buy,89957.02,BTC-8MAR25-84000-P,109.7,,0.00491036,0.005,0,1741305474731,352384246,131
4.4,,,,,4.4,sell,89957.62,BTC-8MAR25-85000-P,110.14,,0.00638144,0.007,1,1741305474713,352384245,171
1.0,,,,,1.0,buy,90000.49,BTC-8MAR25-95000-C,112.48,,0.00812272,0.0085,2,1741305459411,352384149,172
0.1,,,BTC-STRD-8MAR25-90000,352383805,0.1,buy,89986.17,BTC-8MAR25-90000-C,102.79,,0.02443355,0.0248,2,1741305392233,352383806,200
0.2,,,,,0.2,sell,90022.28,BTC-7MAR25-84000-C,0.0,,0.06738327,0.067,2,1741305383706,352383802,592
5.0,,,,,5.0,buy,90048.87,BTC-7MAR25-90500-C,63.45,,0.00546925,0.0055,3,1741305363613,352383719,118
0.1,,,,,0.1,buy,90030.47,BTC-8MAR25-86000-P,102.21,,0.00820691,0.008,3,1741305302730,352383339,108
1.0,,,,,1.0,buy,90027.56,BTC-21MAR25-74000-P,74.09,,0.0053562,0.0055,1,1741305245881,352383306,69
4.0,,,,,4.0,sell,90018.29,BTC-8MAR25-88000-P,100.77,,0.01460455,0.0145,2,1741305245006,352383297,171
4.9,,,,,4.9,sell,90015.55,BTC-7MAR25-91000-C,63.59,,0.00389934,0.0035,3,1741305228780,352383264,1404
1.0,,,,,1.0,buy,90002.91,BTC-7MAR25-90000-C,61.81,,0.00759978,0.0075,3,1741305225741,352383230,1680
0.1,,,,,0.1,buy,89955.61,BTC-14MAR25-65000-P,116.62,,0.00118051,0.0013,1,1741305204603,352383052,113
0.1,,,,,0.1,buy,89955.71,BTC-14MAR25-120000-C,99.03,,0.00098388,0.0012,1,1741305193076,352383044,134
0.5,,,,,0.5,sell,89949.15,BTC-8MAR25-97000-C,114.07,,0.00529847,0.005,2,1741305166136,352382964,35
0.1,,,,,0.1,sell,89916.86,BTC-7MAR25-90000-P,61.87,,0.00811067,0.008,0,1741305155618,352382915,1571
0.5,,,,,0.5,sell,89939.66,BTC-21MAR25-86000-P,62.51,,0.02893908,0.029,0,1741305138138,352382908,165
1.2,,,,,1.2,buy,89939.66,BTC-7MAR25-89000-P,61.96,,0.00352814,0.0034,0,1741305137108,352382907,748
0.3,,,,,0.3,sell,89913.3,BTC-8MAR25-100000-C,122.87,,0.00283088,0.0027,2,1741305130069,352382849,166
