amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,sell,34657.29,BTC-1NOV23-33000-P,73.33,,0.00014643,0.0001,3,1698796772083,269336977,217
0.4,,,,,buy,34663.68,BTC-1NOV23-34750-P,39.3,,0.00567579,0.006,0,1698796770574,269336971,63
0.8,,,,,sell,34672.94,BTC-29DEC23-50000-C,66.12,,0.01351066,0.0135,0,1698796747718,269336936,2903
0.1,,,,,sell,34672.94,BTC-26JAN24-42000-C,60.5,,0.05574472,0.0555,0,1698796747704,269336935,72
2.0,,,,,buy,34672.58,BTC-1NOV23-34500-C,37.11,,0.00728504,0.0075,0,1698796708056,269336931,393
1.3,,,,,sell,34672.32,BTC-29DEC23-45000-C,61.79,,0.02346228,0.0235,0,1698796705347,269336930,3404
0.1,,,,,sell,34671.85,BTC-29DEC23-55000-C,70.52,,0.0084807,0.0085,1,1698796693611,269336926,1568
1.0,,,,,buy,34666.54,BTC-10NOV23-42000-C,66.5,,0.00167011,0.0018,1,1698796649677,269336892,186
0.3,,,,,buy,34656.1,BTC-17NOV23-29500-P,56.89,,0.00399217,0.0042,3,1698796613570,269336869,54
0.1,,,,,buy,34651.0,BTC-17NOV23-29000-P,58.8,,0.00332645,0.0035,3,1698796607852,269336866,49
0.1,,,,,buy,34655.1,BTC-17NOV23-28000-P,62.96,,0.00238035,0.0025,3,1698796604941,269336860,37
0.3,,,,,sell,34662.25,BTC-1NOV23-34000-P,37.45,,0.00028581,0.0002,2,1698796582955,269336851,475
1.8,,,,,buy,34661.8,BTC-2NOV23-38000-C,75.27,,0.00027638,0.0004,1,1698796579665,269336850,17
0.5,,,,,sell,34647.73,BTC-2NOV23-34500-C,44.98,,0.01375623,0.0135,0,1698796539519,269336821,65
0.7,,,,,buy,34653.58,BTC-10NOV23-35000-C,49.19,,0.02853673,0.0285,1,1698796530250,269336808,504
1.0,,,,,buy,34661.28,BTC-3NOV23-35000-C,52.92,,0.01241593,0.013,0,1698796526665,269336805,1211
0.1,,,,,sell,34663.29,BTC-29DEC23-39000-C,56.55,,0.05069197,0.0505,3,1698796521577,269336804,1408
0.1,,,,,buy,34665.13,BTC-29DEC23-28000-P,56.19,,0.01588672,0.016,3,1698796514278,269336800,2003
0.1,,,,,buy,34665.13,BTC-10NOV23-39000-C,58.98,,0.00532852,0.0055,1,1698796514275,269336799,386
0.2,,,,,sell,34664.63,BTC-2NOV23-34750-C,47.21,,0.0105537,0.0105,1,1698796313910,269336721,63
1.0,,,,,buy,34658.86,BTC-3NOV23-36000-C,54.9,,0.00516205,0.005,1,1698796290464,269336688,1015
0.1,,,,,buy,34663.36,BTC-29DEC23-22000-P,69.96,,0.00407543,0.0042,0,1698796278677,269336685,1608
0.1,,,,,sell,34659.05,BTC-24NOV23-35000-P,49.89,,0.05144974,0.0515,3,1698796269342,269336681,364
0.1,,,,,buy,34660.48,BTC-1NOV23-34750-C,35.49,,0.0033236,0.0032,1,1698796213108,269336575,345
0.1,,,,,sell,34660.19,BTC-24NOV23-29000-P,55.38,,0.00565981,0.0055,3,1698796212622,269336566,1567
0.1,,,,,buy,34653.42,BTC-10NOV23-37000-C,54.24,,0.01228207,0.0125,1,1698796206430,269336548,351
0.1,,,,,sell,34649.9,BTC-1NOV23-36500-C,75.48,,0.00014456,0.0001,3,1698796167595,269336535,154
3.0,,,,,sell,34648.8,BTC-3NOV23-37000-C,62.12,,0.00235664,0.0023,2,1698796136446,269336494,1128
0.3,,,,,buy,34649.54,BTC-3NOV23-38000-C,70.56,,0.00117344,0.0013,1,1698796128003,269336478,894
0.9,,,,,buy,34649.13,BTC-3NOV23-34500-C,50.09,,0.01778101,0.0185,0,1698796126169,269336476,576
4.0,,,,,sell,34649.13,BTC-2NOV23-32000-P,65.03,,0.00035158,0.0003,3,1698796125846,269336475,29
0.1,,,,,sell,34642.02,BTC-3NOV23-33500-P,46.72,,0.00384474,0.0036,2,1698796049854,269336394,629
2.6,,,,,buy,34641.7,BTC-3NOV23-30500-P,79.68,,0.00046503,0.0005,3,1698796041734,269336388,486
0.3,,,,,buy,34640.75,BTC-2NOV23-34000-P,44.09,,0.00387793,0.0037,2,1698796035180,269336384,57
0.5,,,,,sell,34626.17,BTC-2NOV23-34500-P,45.19,,0.00909715,0.009,3,1698795971457,269336332,83
1.0,,,,,buy,34628.11,BTC-1NOV23-35500-C,51.49,,0.00028567,0.0004,0,1698795955665,269336320,166
0.9,,,,,buy,34631.91,BTC-17NOV23-36500-C,51.6,,0.02454179,0.0245,3,1698795946542,269336317,96
0.3,,,,,buy,34631.64,BTC-10NOV23-36000-C,51.45,,0.01838579,0.0185,3,1698795930772,269336310,455
0.7,,,,,sell,34625.79,BTC-1NOV23-36000-C,69.53,,0.00019056,0.0003,1,1698795924064,269336300,200
0.1,,,,,sell,34630.33,BTC-1NOV23-38500-C,139.72,,9.5e-07,0.0001,3,1698795923624,269336294,56
1.8,,,,,buy,34638.76,BTC-17NOV23-33500-P,48.52,,0.02395956,0.024,2,1698795902474,269336278,96
1.0,,,,,sell,34640.48,BTC-3NOV23-34000-P,46.05,,0.00718959,0.007,2,1698795899597,269336268,853
1.6,,,,,sell,34641.54,BTC-3NOV23-32000-P,59.62,,0.00091869,0.0009,3,1698795870071,269336267,545
2.8,,,,,sell,34640.89,BTC-3NOV23-30000-P,88.24,,0.00053563,0.0005,3,1698795753087,269336224,781
0.9,,,,,buy,34604.86,BTC-2NOV23-34250-P,43.57,,0.00609442,0.006,3,1698795353062,269336025,113
