amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,buy,26227.16,BTC-24NOV23-28000-C,41.65,0.04990832,0.05,0,1694649486250,264636522,270
0.1,,,,,buy,26227.33,BTC-24NOV23-27000-C,41.11,0.06353482,0.0635,1,1694649451982,264636519,256
0.2,,,,,sell,26227.73,BTC-15SEP23-27000-C,37.65,0.00126932,0.0011,2,1694649433699,264636517,1514
0.8,,,,,buy,26228.09,BTC-14SEP23-26250-C,24.07,0.00255201,0.0025,0,1694649283770,264636499,317
0.7,,,,,sell,26228.09,BTC-16SEP23-27000-C,35.54,0.00248902,0.0023,2,1694649283431,264636498,25
0.2,,,,,buy,26229.77,BTC-15SEP23-26500-C,32.8,0.00385185,0.0038,0,1694649234820,264636493,1418
1.7,,,,,sell,26228.19,BTC-29DEC23-21000-P,49.12,0.02369488,0.024,0,1694649217690,264636491,765
1.8,,,,,sell,26228.67,BTC-15SEP23-26250-P,31.17,0.0082668,0.008,0,1694649084176,264636471,21
0.4,,,,,sell,26227.4,BTC-29SEP23-23000-P,48.69,0.00403436,0.004,1,1694649078760,264636460,2344
0.1,,,,,sell,26224.63,BTC-15SEP23-25000-P,56.02,0.00125815,0.0012,3,1694649011473,264636452,2039
0.2,,,,,sell,26225.32,BTC-29SEP23-29000-C,40.64,0.00528422,0.005,2,1694648884361,264636438,3393
1.0,,,,,sell,26218.16,BTC-27OCT23-35000-C,55.1,0.00674535,0.0065,2,1694648784081,264636422,538
0.5,,,,,sell,26217.81,BTC-16SEP23-26750-C,33.99,0.0039144,0.0037,3,1694648759807,264636418,24
0.1,,,,,sell,26217.91,BTC-29SEP23-27000-C,35.66,0.01776728,0.0175,2,1694648757740,264636417,3083
0.3,,,,,buy,26215.04,BTC-15SEP23-24000-P,76.79,0.00044403,0.0005,3,1694648715922,264636403,852
2.0,,,,,buy,26215.04,BTC-29DEC23-40000-C,56.54,0.01568036,0.0155,1,1694648708617,264636402,3348
0.7,,,,,sell,26215.59,BTC-16SEP23-26000-P,35.02,0.00743397,0.0075,3,1694648666177,264636371,22
0.1,,,,,sell,26215.88,BTC-14SEP23-25500-P,44.03,0.00012514,0.0001,2,1694648630726,264636358,201
0.1,,,,,sell,26215.43,BTC-14SEP23-26750-C,37.95,0.0003092,0.0002,3,1694648584068,264636353,86
0.1,,,,,buy,26216.28,BTC-14SEP23-26000-P,27.05,0.00078074,0.0007,1,1694648467134,264636337,203
2.0,,,,,buy,26214.73,BTC-29SEP23-25000-P,39.03,0.01281145,0.013,1,1694648442339,264636332,4327
1.0,,,,,sell,26214.61,BTC-15SEP23-26750-C,35.31,0.0021766,0.002,0,1694648427414,264636329,27
0.3,,,,,sell,26214.41,BTC-16SEP23-26500-C,32.84,0.00629059,0.006,2,1694648406209,264636328,14
1.1,,,,,sell,26212.54,BTC-29SEP23-27500-C,36.59,0.01267507,0.0125,0,1694648384977,264636325,999
1.0,,,,,sell,26212.61,BTC-14SEP23-26500-C,27.51,0.00052247,0.0004,3,1694648381915,264636324,326
0.5,,,,,buy,26221.91,BTC-16SEP23-25750-P,35.97,0.00480189,0.0046,0,1694648228671,264636289,8
1.2,,,,,buy,26220.77,BTC-14SEP23-26250-P,23.45,0.0038253,0.0035,1,1694648206975,264636272,121
2.0,,,,,buy,26220.77,BTC-29DEC23-19000-P,52.73,0.01411697,0.014,2,1694648206127,264636271,581
1.2,,,,,buy,26220.31,BTC-27OCT23-30000-C,44.8,0.0187054,0.0185,3,1694648153969,264636267,1547
1.2,,,,,sell,26220.31,BTC-14SEP23-25250-P,56.88,0.00016604,0.0001,3,1694648144104,264636266,138
1.2,,,,,buy,26218.92,BTC-29DEC23-22000-P,47.03,0.03076493,0.0305,3,1694648127045,264636263,867
0.8,,,,,sell,26211.23,BTC-27OCT23-28000-C,41.31,0.03236697,0.0325,3,1694647927822,264636214,1144
1.8,,,,,sell,26219.83,BTC-29SEP23-24000-P,43.44,0.00694236,0.007,1,1694647575668,264636126,3163
0.7,,,,,buy,26223.72,BTC-27OCT23-26000-P,40.07,0.04807464,0.048,0,1694647440070,264636102,1198
1.3,,,,,buy,26229.8,BTC-15SEP23-23500-P,84.89,0.00030122,0.0003,3,1694647424286,264636067,618
0.1,,,,,buy,26255.31,BTC-22SEP23-26000-P,36.19,0.01659712,0.017,0,1694647103723,264635845,460
0.1,,,,,buy,26258.75,BTC-27OCT23-33000-C,51.67,0.00975387,0.01,1,1694647037147,264635740,880
0.2,,,,,buy,26257.92,BTC-16SEP23-25500-P,38.4,0.00287486,0.0028,1,1694647019111,264635734,13
2.0,,,,,buy,26259.34,BTC-27OCT23-36000-C,57.87,0.00574565,0.006,0,1694647003804,264635719,659
0.1,,,,,buy,26270.23,BTC-27OCT23-38000-C,59.69,0.00394053,0.0038,2,1694646976433,264635698,488
0.7,,,,,buy,26263.73,BTC-29DEC23-30000-C,45.29,0.05205326,0.052,1,1694646938304,264635688,2294
0.5,,,,,buy,26259.99,BTC-29DEC23-60000-C,73.33,0.00404631,0.0043,0,1694646822534,264635668,1032
0.9,,,,,buy,26262.31,BTC-24NOV23-24000-P,42.95,0.03479075,0.0345,3,1694646693062,264635639,292
0.1,,,,,sell,26262.18,BTC-27OCT23-32000-C,48.62,0.01200706,0.0115,2,1694646661307,264635637,1084
0.1,,,,,buy,26261.61,BTC-22SEP23-24500-P,43.14,0.00463623,0.0046,0,1694646627669,264635629,798
0.1,,,,,buy,26261.51,BTC-22SEP23-28000-C,38.54,0.00438686,0.0042,2,1694646624464,264635612,579
7.9,,,,,buy,26264.6,BTC-29SEP23-31000-C,47.99,0.00199672,0.0021,0,1694646481921,264635570,3972
13.0,,,,,buy,26264.6,BTC-29SEP23-21000-P,61.65,0.00158192,0.0017,0,1694646481891,264635569,1655
0.2,,,,,sell,26265.35,BTC-15SEP23-25500-P,41.23,0.00169782,0.0015,2,1694646456332,264635566,1737
0.2,,,,,sell,26258.35,BTC-22SEP23-26500-C,34.82,0.01720141,0.017,1,1694646438075,264635549,680
0.1,,,,,buy,26253.78,BTC-27OCT23-48000-C,75.62,0.00103339,0.0013,1,1694646260280,264635530,76
0.3,,,,,sell,26250.04,BTC-22SEP23-25500-P,37.03,0.01067227,0.0105,2,1694646102141,264635503,682
0.3,,,,,sell,26249.94,BTC-22SEP23-27000-C,35.43,0.01086579,0.0105,3,1694646098943,264635501,938
0.3,,,,,buy,26245.3,BTC-29DEC23-31000-P,46.2,0.20972381,0.2095,0,1694645645921,264635414,278
0.5,,,,,buy,26248.8,BTC-15SEP23-26000-C,31.9,0.01380869,0.0135,2,1694645321939,264635348,2076
0.5,,,,,sell,26249.72,BTC-14SEP23-25750-C,50.53,0.01946029,0.02,0,1694645285040,264635345,285
4.0,,,,,buy,26251.36,BTC-29SEP23-28000-C,38.01,0.00923247,0.0095,0,1694645157895,264635325,3816
0.1,,,,,sell,26253.08,BTC-15SEP23-28500-C,60.97,0.00027299,0.0002,2,1694645071463,264635300,601
2.0,,,,,buy,26280.73,BTC-29SEP23-30000-C,44.14,0.0031265,0.0032,0,1694644459650,264635060,6093
0.1,,,,,sell,26288.12,BTC-15SEP23-29000-C,70.8,0.00021677,0.0002,1,1694644378263,264634946,551
0.1,,,,,buy,26295.82,BTC-16SEP23-27500-C,41.06,0.00124155,0.0014,3,1694644215249,264634893,11
0.5,,,,,sell,26296.33,BTC-29DEC23-28000-C,43.91,0.07294831,0.0735,0,1694644181214,264634889,872
0.1,,,,,sell,26303.64,BTC-27OCT23-20000-P,54.69,0.00518536,0.005,2,1694644134949,264634864,318
0.3,,,,,buy,26314.74,BTC-15SEP23-27500-C,45.39,0.0006702,0.0007,1,1694644093275,264634842,1172
0.1,,,,,sell,26308.25,BTC-16SEP23-24500-P,55.94,0.001008,0.0011,3,1694644053675,264634807,14
0.1,,,,,buy,26310.37,BTC-29DEC23-36000-C,51.91,0.0236577,0.0235,1,1694644036873,264634774,976
1.1,,,,,sell,26310.79,BTC-29DEC23-23000-P,46.27,0.03953275,0.0395,1,1694644028666,264634751,827
0.7,,,,,sell,26293.5,BTC-29DEC23-25000-P,44.0,0.06366518,0.064,2,1694644027496,264634699,1478
1.3,,,,,buy,26274.75,BTC-27OCT23-27000-C,39.9,0.04501842,0.045,1,1694644019289,264634661,1141
0.1,,,,,sell,26272.78,BTC-29DEC23-26000-P,43.0,0.08069602,0.08,2,1694643805169,264634595,1028
0.1,,,,,buy,26270.64,BTC-22SEP23-23500-P,49.82,0.00226832,0.0022,3,1694643524520,264634574,289
1.1,,,,,buy,26272.21,BTC-29SEP23-25500-P,36.24,0.01660618,0.0165,2,1694643427320,264634568,928
0.2,,,,,sell,26270.54,BTC-15SEP23-26000-P,31.66,0.00403861,0.0038,3,1694643279903,264634554,1083
5.0,,,,,sell,26271.59,BTC-29MAR24-30000-C,48.71,0.10003524,0.1,1,1694643111679,264634539,407
4.0,,,,,buy,26267.38,BTC-27OCT23-24000-P,43.36,0.02243819,0.0225,2,1694643087102,264634514,1087
2.7,,,,,sell,26266.74,BTC-27OCT23-22000-P,48.33,0.01065291,0.0105,3,1694642990767,264634498,604
0.8,,,,,sell,26255.2,BTC-28JUN24-34000-C,51.8,0.10450655,0.1035,0,1694642801705,264634452,64
0.5,,,,,buy,26252.63,BTC-27OCT23-25000-C,41.17,0.08566102,0.0855,1,1694642773783,264634447,162
0.1,,,,,buy,26247.91,BTC-22SEP23-22500-P,59.57,0.00129833,0.0015,2,1694642746898,264634423,134
1.0,,,,,sell,26237.31,BTC-14SEP23-27000-C,41.11,0.0001544,0.0001,3,1694642355697,264634382,195
0.5,,,,,sell,26237.11,BTC-29SEP23-23500-P,45.05,0.00520028,0.0049,3,1694642257668,264634377,102
5.0,,,,,sell,26235.19,BTC-29SEP23-22000-P,54.55,0.00261836,0.0025,1,1694641994174,264634365,2113
0.3,,,,,sell,26236.85,BTC-24NOV23-31000-C,44.91,0.02608023,0.026,0,1694641797977,264634353,131
2.0,,,,,sell,26243.41,BTC-15SEP23-28000-C,52.36,0.00031098,0.0003,3,1694641496966,264634293,980
1.0,,,,,buy,26241.85,BTC-22SEP23-23000-P,54.43,0.00177288,0.0018,2,1694641429669,264634261,324
1.7,,,,,buy,26233.63,BTC-29DEC23-31000-C,46.4,0.04437841,0.0445,2,1694641414520,264634247,890
5.0,,,,,buy,26267.64,BTC-27OCT23-31000-C,47.09,0.01497017,0.015,1,1694641238306,264634138,985
0.1,,,,,sell,26279.11,BTC-29SEP23-27000-P,35.59,0.04448351,0.0445,2,1694640961943,264634043,2659
0.1,,,,,buy,26278.48,BTC-28JUN24-35000-C,52.05,0.09627959,0.096,0,1694640923643,264634030,207
0.9,,,,,sell,26278.84,BTC-15SEP23-30000-C,83.46,8.499e-05,0.0001,3,1694640885949,264634019,475
1.0,,,,,buy,26279.44,BTC-29DEC23-33000-C,48.64,0.0340567,0.034,1,1694640837926,264634013,1304
