amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,,0.3,sell,83134.82,BTC-6APR25-80000-P,57.42,,0.00515522,0.005,2,1743724796787,358308453,42
0.2,,,,,,0.2,sell,83116.24,BTC-25APR25-88000-C,47.84,,0.02505415,0.0245,1,1743724776463,358308307,1445
0.1,,,,,,0.1,sell,83104.51,BTC-4APR25-82000-C,50.21,,0.01493356,0.015,3,1743724738238,358308204,505
0.5,,,,,,0.5,buy,83106.65,BTC-5APR25-84000-C,49.64,,0.00778281,0.0075,3,1743724734149,358308199,180
0.1,,,,,,0.1,sell,83106.28,BTC-11APR25-87000-C,46.8,,0.01097935,0.01,2,1743724730224,358308194,563
0.8,,,,,,0.8,sell,83105.77,BTC-5APR25-85000-C,50.49,,0.00426622,0.0042,3,1743724716518,358308174,197
17.4,,,,,,17.4,buy,83112.4,BTC-4APR25-85000-P,0.0,,0.02293001,0.0225,1,1743724685943,358308166,1180
0.1,,,,,,0.1,buy,83103.12,BTC-4APR25-79000-P,88.84,,0.00023411,0.0003,3,1743724656183,358308161,1273
2.9,,,,,,2.9,buy,83111.39,BTC-11APR25-70000-P,77.36,,0.0024892,0.0025,2,1743724647133,358308147,683
0.1,,,,,,0.1,buy,83118.09,BTC-6APR25-82000-P,51.8,,0.01011448,0.0105,2,1743724588433,358308112,47
0.1,,,,,,0.1,buy,83112.55,BTC-6APR25-79000-P,61.35,,0.00391791,0.0037,2,1743724582013,358308111,7
0.2,,,,,,0.2,buy,83153.19,BTC-5APR25-82000-P,58.1,,0.00798565,0.008,3,1743724544363,358308093,222
0.7,,,,,,0.7,sell,83171.51,BTC-11APR25-82000-C,51.83,,0.03716952,0.037,0,1743724526327,358308090,268
0.3,,,,,,0.3,buy,83182.23,BTC-25APR25-82000-P,50.06,,0.04008128,0.04,2,1743724504246,358308066,1526
12.0,,,,,,12.0,sell,83174.19,BTC-11APR25-94000-C,50.58,,0.00142749,0.0014,3,1743724498223,358308026,488
0.1,,,,,,0.1,buy,83154.66,BTC-6APR25-76000-P,76.33,,0.00182053,0.0018,3,1743724491566,358308015,32
1.0,,,,,,1.0,sell,83149.63,BTC-5APR25-86000-C,50.15,,0.00228152,0.0021,0,1743724431929,358307991,187
0.2,,,,,,0.2,buy,83135.67,BTC-25APR25-92000-C,48.92,,0.01378668,0.014,1,1743724415055,358307973,1769
0.2,,,,,,0.2,buy,83148.45,BTC-5APR25-83000-P,53.77,,0.01205592,0.012,3,1743724409983,358307966,168
0.1,,,,,,0.1,sell,83153.88,BTC-25APR25-115000-C,60.11,,0.00087279,0.0008,2,1743724398362,358307954,837
7.9,,,,,,7.9,sell,83218.07,BTC-4APR25-87000-C,65.94,,0.00018135,0.0001,3,1743724277786,358307661,1256
0.2,,,,,,0.2,sell,83217.26,BTC-4APR25-83000-P,40.8,,0.00366777,0.0037,2,1743724267267,358307660,1584
0.5,,,,,,0.5,buy,83205.4,BTC-5APR25-80000-P,68.46,,0.00371313,0.0037,2,1743724254616,358307628,161
0.1,,,,,,0.1,buy,83212.04,BTC-4APR25-82000-P,50.98,,0.00125752,0.0014,0,1743724247073,358307594,1901
0.2,,,,,,0.2,buy,83272.16,BTC-18APR25-75000-P,59.06,,0.01101366,0.011,3,1743724238021,358307515,370
0.2,,,,,,0.2,buy,83270.92,BTC-25APR25-80000-C,51.22,,0.07204775,0.072,0,1743724231137,358307493,382
0.1,,,,,,0.1,buy,83270.92,BTC-4APR25-81000-C,60.78,,0.02804574,0.028,0,1743724231136,358307492,129
0.1,,,,,,0.1,sell,83255.94,BTC-4APR25-81000-P,62.06,,0.00060485,0.0006,3,1743724227576,358307466,1482
0.4,,,,,,0.4,sell,83229.17,BTC-25APR25-75000-P,55.6,,0.01557801,0.0155,3,1743724218607,358307303,2899
1.0,,,,,,1.0,sell,83231.91,BTC-30MAY25-70000-P,54.86,,0.02210863,0.022,2,1743724192006,358307255,1357
3.2,,,,,,3.2,sell,83231.64,BTC-4APR25-86000-C,56.44,,0.00029163,0.0002,3,1743724190408,358307254,1429
4.9,,,,,,4.9,buy,83246.33,BTC-5APR25-76000-P,91.51,,0.00103716,0.0011,3,1743724147992,358307183,78
0.1,,,,,,0.1,buy,83238.98,BTC-4APR25-84500-C,41.97,,0.0008006,0.0008,0,1743724137117,358307034,72
0.3,,,,,,0.3,sell,83221.77,BTC-4APR25-83500-C,37.48,,0.00317858,0.0032,1,1743724134706,358307013,184
1.6,,,,,,1.6,buy,83202.62,BTC-11APR25-82000-P,52.39,,0.02257757,0.0225,2,1743724124901,358306994,638
5.0,,,,,,5.0,buy,83216.67,BTC-5APR25-88000-C,53.7,,0.00065393,0.0006,0,1743724116228,358306910,140
