amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.0,,,,1.0,sell,57059.85,BTC-11SEP24-59500-C,63.01,0.00293434,0.0027,2,1725926390259,317053150,3
0.1,,,,0.1,buy,57052.45,BTC-20SEP24-57000-C,58.14,0.04072805,0.0405,2,1725926361696,317053148,255
0.1,,,,0.1,sell,57023.47,BTC-29NOV24-54000-P,62.52,0.08185094,0.0815,2,1725926339722,317053092,77
0.4,,,,0.4,sell,57020.95,BTC-12SEP24-49000-P,92.42,0.00057046,0.0005,3,1725926302533,317053089,26
5.0,,,,5.0,buy,57020.56,BTC-29NOV24-35000-P,70.45,0.00681904,0.007,3,1725926301452,317053088,191
0.1,,,,0.1,buy,57024.61,BTC-10SEP24-57500-C,46.67,0.00278315,0.0025,2,1725926282139,317053055,125
2.0,,,,2.0,buy,57024.61,BTC-11SEP24-63000-C,77.47,0.0001999,0.0003,3,1725926281496,317053052,26
0.2,,,,0.2,buy,57057.12,BTC-11SEP24-59000-C,62.49,0.00424517,0.004,3,1725926203660,317052979,50
0.5,,,,0.5,sell,57082.7,BTC-10SEP24-58000-C,47.57,0.00135265,0.001,3,1725926130275,317052948,132
0.1,,,,0.1,sell,57050.34,BTC-11SEP24-53500-P,76.8,0.00168075,0.0017,3,1725926112434,317052886,173
0.1,,,,0.1,buy,57046.92,BTC-29NOV24-57000-P,63.0,0.10744036,0.108,2,1725926093109,317052862,85
0.1,,,,0.1,buy,57045.93,BTC-13SEP24-54000-P,70.21,0.00712713,0.0075,0,1725926090228,317052861,978
0.3,,,,0.3,sell,57035.25,BTC-13SEP24-55000-P,63.68,0.01080283,0.01,0,1725926080357,317052851,705
0.1,,,,0.1,sell,57086.19,BTC-29NOV24-57000-C,62.89,0.12515104,0.1255,0,1725926048670,317052771,6
6.0,,,,6.0,sell,57087.98,BTC-10SEP24-56500-P,49.02,0.00236872,0.0021,0,1725926031264,317052760,46
2.0,,,,2.0,sell,57106.55,BTC-29NOV24-80000-C,66.3,0.02864827,0.0285,2,1725926018769,317052754,371
0.1,,,,0.1,buy,57092.85,BTC-13SEP24-55000-C,65.41,0.04777341,0.0475,2,1725925974829,317052716,210
0.1,,,,0.1,buy,57093.83,BTC-20SEP24-60000-C,58.55,0.02065682,0.0205,2,1725925903395,317052712,301
0.1,,,,0.1,sell,57094.21,BTC-13SEP24-64000-C,68.86,0.00134667,0.0012,2,1725925880798,317052704,782
0.1,,,,0.1,buy,57105.6,BTC-13SEP24-62000-C,67.52,0.00324841,0.0033,2,1725925832242,317052680,1409
0.1,,,,0.1,sell,57105.35,BTC-13SEP24-61000-C,64.36,0.00503546,0.0047,3,1725925818093,317052677,1001
0.1,,,,0.1,sell,57111.93,BTC-13SEP24-57000-C,62.25,0.02536873,0.025,3,1725925792175,317052665,858
0.1,,,,0.1,sell,57112.47,BTC-12SEP24-60000-C,65.13,0.00539722,0.005,2,1725925789447,317052656,15
0.8,,,,0.8,sell,57123.8,BTC-12SEP24-62000-C,68.23,0.00186858,0.0017,2,1725925725361,317052622,14
0.1,,,,0.1,buy,57125.75,BTC-8NOV24-50000-P,63.38,0.04152398,0.042,0,1725925696141,317052621,665
1.0,,,,1.0,sell,57122.02,BTC-27SEP24-65000-C,58.38,0.01192755,0.0115,3,1725925608602,317052618,5038
1.0,,,,1.0,sell,57122.39,BTC-13SEP24-60000-C,63.47,0.00779157,0.0075,3,1725925596132,317052616,1325
0.2,,,,0.2,sell,57116.82,BTC-10SEP24-59000-C,60.23,0.00039153,0.0003,3,1725925578215,317052604,113
0.2,,,,0.2,sell,57115.5,BTC-11SEP24-50000-P,95.64,0.00022121,0.0002,2,1725925576001,317052601,87
1.0,,,,1.0,buy,57115.49,BTC-25OCT24-50000-P,58.62,0.02764871,0.028,1,1725925574991,317052600,627
0.9,,,,0.9,sell,57166.91,BTC-13SEP24-50000-P,82.05,0.00154162,0.0013,3,1725925281285,317052510,661
2.0,,,,2.0,buy,57164.93,BTC-27SEP24-85000-C,78.99,0.00062579,0.0008,1,1725925218944,317052492,4508
0.5,,,,0.5,buy,57156.94,BTC-25OCT24-56000-P,56.5,0.06407409,0.0645,1,1725925200754,317052480,577
0.1,,,,0.1,buy,57147.55,BTC-20SEP24-54000-C,60.84,0.07447302,0.0745,2,1725925173650,317052476,170
1.5,,,,1.5,sell,57143.95,BTC-27SEP24-59000-P,54.36,0.06582,0.064,1,1725925170388,317052467,1691
0.4,,,,0.4,buy,57181.51,BTC-20SEP24-58000-C,58.91,0.03369617,0.034,1,1725924993359,317052359,287
0.2,,,,0.2,sell,57182.3,BTC-13SEP24-58000-C,63.13,0.01794145,0.018,3,1725924970951,317052347,792
0.1,,,,0.1,sell,57185.9,BTC-10SEP24-57000-P,48.62,0.00486606,0.0045,2,1725924968045,317052341,25
0.6,,,,0.6,buy,57189.57,BTC-20SEP24-59000-C,58.87,0.0267302,0.027,2,1725924965231,317052340,276
0.1,,,,0.1,buy,57180.9,BTC-25OCT24-35000-P,74.89,0.00241761,0.0023,3,1725924937272,317052319,229
1.0,,,,1.0,buy,57201.97,BTC-27DEC24-55000-P,62.91,0.10401195,0.104,2,1725924921762,317052309,1239
5.0,,,,5.0,sell,57202.44,BTC-10SEP24-53500-P,93.33,0.0001561,0.0001,2,1725924904174,317052301,224
0.1,,,,0.1,sell,57255.36,BTC-12SEP24-56000-P,65.62,0.01201064,0.0115,2,1725924773986,317052238,41
0.1,,,,0.1,buy,57258.62,BTC-12SEP24-54000-P,72.59,0.00467949,0.0046,2,1725924762647,317052237,147
0.2,,,,0.2,sell,57256.32,BTC-25OCT24-57000-P,56.29,0.07161775,0.072,2,1725924735828,317052236,433
0.1,,,,0.1,sell,57256.06,BTC-12SEP24-52000-P,82.22,0.00197328,0.002,3,1725924733996,317052235,49
