amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,,0.2,sell,87149.0,BTC-2JAN26-90000-C,36.69,,0.00367244,0.0036,2,1767052539065,406340784,757
1.0,,,,,,1.0,sell,87148.38,BTC-31DEC25-92000-C,39.33,,0.00014944,0.0001,2,1767052443923,406340777,75
0.6,,,,,,0.6,sell,87144.88,BTC-31DEC25-91000-C,38.41,,0.00038069,0.0003,2,1767052428250,406340772,86
0.1,,,,,,0.1,buy,87121.87,BTC-26JUN26-95000-P,44.22,,0.16181011,0.162,0,1767052313278,406340759,730
1.3,,,,,,1.3,sell,87115.45,BTC-30JAN26-110000-C,44.32,,0.00243387,0.0023,3,1767052201233,406340742,1702
0.6,,,,,,0.6,buy,87110.47,BTC-30JAN26-70000-P,52.29,,0.00450165,0.0044,3,1767052163369,406340739,2316
0.3,,,,,,0.3,sell,87125.32,BTC-2JAN26-83000-P,42.1,,0.00222039,0.0021,3,1767052127346,406340721,184
0.1,,,,,,0.1,sell,87107.88,BTC-2JAN26-86000-P,36.08,,0.00833092,0.008,0,1767052038617,406340680,486
0.1,,,,,,0.1,sell,87106.7,BTC-16JAN26-80000-P,43.28,,0.0090121,0.0085,2,1767052029956,406340679,131
0.1,,,,,,0.1,sell,87105.67,BTC-9JAN26-82000-P,41.83,,0.00749858,0.007,2,1767052013111,406340678,191
1.7,,,,,,1.7,sell,87113.23,BTC-31DEC25-88000-C,36.52,,0.00462147,0.0048,3,1767051845844,406340664,97
0.1,,,,,,0.1,buy,87109.84,BTC-27MAR26-110000-C,41.59,,0.01599615,0.016,2,1767051803036,406340654,1686
0.3,,,,,,0.3,buy,87105.5,BTC-1JAN26-85000-P,38.92,,0.00385075,0.0037,0,1767051759360,406340645,9
0.2,,,,,,0.2,buy,87083.65,BTC-1JAN26-87000-C,36.73,,0.01246045,0.0125,2,1767051668184,406340551,7
0.1,,,,,,0.1,buy,87084.38,BTC-26JUN26-90000-C,44.7,,0.12011348,0.12,2,1767051657895,406340548,918
1.0,,,,,,1.0,buy,87082.1,BTC-16JAN26-75000-P,50.57,,0.00389114,0.0039,1,1767051641214,406340544,72
0.1,,,,,,0.1,buy,87089.5,BTC-16JAN26-91000-P,38.37,,0.05927138,0.059,0,1767051616759,406340535,25
2.2,,,,,,2.2,sell,87124.24,BTC-2JAN26-94000-C,43.39,,0.00063201,0.0006,3,1767051556236,406340468,785
1.0,,,,,,1.0,sell,87141.57,BTC-26JUN26-85000-P,45.4,,0.10081726,0.101,1,1767051285506,406340184,4751
0.1,,,,,,0.1,sell,87144.03,BTC-2JAN26-85000-P,37.66,,0.00539163,0.005,2,1767051254487,406340172,586
0.1,,,,,,0.1,buy,87144.35,BTC-26JUN26-85000-C,45.39,,0.14782247,0.148,2,1767051250022,406340169,429
0.1,,,,,,0.1,sell,87142.33,BTC-27MAR26-85000-P,42.38,,0.06412266,0.064,0,1767051236654,406340161,6123
0.1,,,,,,0.1,buy,87142.68,BTC-30DEC25-82000-P,85.94,,0.00014417,0.0001,3,1767051203184,406340150,495
