amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,58133.02,BTC-23AUG24-62000-C,53.94,,0.0248802,0.0245,0,1722815999481,312258543,207
0.3,,,,,0.3,buy,58131.96,BTC-9AUG24-52000-P,80.83,,0.00390232,0.004,0,1722815974344,312258511,412
0.1,,,,,0.1,sell,58127.31,BTC-5AUG24-62000-C,92.01,,0.0001482,0.0001,3,1722815962837,312258493,259
0.1,,,,,0.1,buy,58104.16,BTC-16AUG24-65000-C,56.05,,0.00702086,0.007,3,1722815945901,312258466,309
5.0,,,,,5.0,buy,58094.27,BTC-27SEP24-75000-C,55.66,,0.01481079,0.015,3,1722815882474,312258338,4522
0.4,,,,,0.4,sell,58091.08,BTC-23AUG24-56000-P,56.17,,0.03219461,0.032,3,1722815878223,312258304,242
0.1,,,,,0.1,buy,58093.07,BTC-30AUG24-65000-C,53.49,,0.01908808,0.019,2,1722815870159,312258284,1325
1.0,,,,,1.0,buy,58063.92,BTC-27SEP24-58000-C,52.92,,0.08591619,0.0865,2,1722815863444,312258259,234
0.2,,,,,0.2,buy,58056.23,BTC-27DEC24-63000-C,57.4,,0.12343949,0.1235,2,1722815854093,312258236,276
0.1,,,,,0.1,buy,58056.23,BTC-7AUG24-60500-C,62.74,,0.00618967,0.006,3,1722815853120,312258224,21
1.0,,,,,1.0,sell,58030.87,BTC-6AUG24-65000-P,68.25,,0.12024809,0.12,1,1722815842026,312258188,1
0.1,,,,,0.1,sell,58004.83,BTC-30AUG24-69000-C,55.93,,0.00979307,0.01,2,1722815834539,312258134,1567
0.2,,,,,0.2,sell,58006.8,BTC-30AUG24-66000-C,54.16,,0.0158615,0.016,2,1722815824898,312258054,1286
0.1,,,,,0.1,buy,58005.24,BTC-7AUG24-57000-P,67.0,,0.01366474,0.0135,0,1722815809643,312258026,26
0.1,,,,,0.1,buy,58008.39,BTC-27SEP24-40000-P,65.2,,0.00542345,0.0055,1,1722815807208,312258019,749
1.0,,,,,1.0,buy,58027.07,BTC-27SEP24-58000-P,52.76,,0.07363715,0.074,0,1722815783645,312257937,792
0.2,,,,,0.2,buy,58027.07,BTC-27DEC24-53000-P,56.43,,0.08223502,0.082,0,1722815783628,312257936,342
4.0,,,,,4.0,sell,58027.09,BTC-30AUG24-75000-C,60.84,,0.00444094,0.0045,2,1722815782308,312257935,2134
2.5,,,,,2.5,sell,58057.85,BTC-9AUG24-57000-P,64.9,,0.01913827,0.0195,0,1722815737645,312257858,4
0.3,,,,,0.3,sell,58052.44,BTC-30AUG24-54000-P,55.87,,0.02710557,0.027,0,1722815730214,312257840,1538
0.1,,,,,0.1,buy,58049.94,BTC-16AUG24-61000-C,55.02,,0.02032729,0.02,3,1722815729007,312257839,246
0.3,,,,,0.3,buy,58045.97,BTC-30AUG24-58000-P,54.54,,0.05373048,0.0545,0,1722815722411,312257818,1430
1.0,,,,,1.0,buy,58058.42,BTC-5AUG24-57000-P,75.37,,0.00294161,0.0027,0,1722815705453,312257790,308
0.1,,,,,0.1,buy,58058.42,BTC-27SEP24-51000-P,54.32,,0.02842531,0.0285,0,1722815703228,312257765,652
0.2,,,,,0.2,sell,58061.19,BTC-16AUG24-59000-P,54.64,,0.04690559,0.046,0,1722815690994,312257750,432
0.1,,,,,0.1,sell,58066.14,BTC-27SEP24-55000-P,52.77,,0.0503022,0.05,0,1722815661819,312257706,1617
0.1,,,,,0.1,buy,58066.9,BTC-27SEP24-49000-P,55.45,,0.02099346,0.021,0,1722815660798,312257691,578
0.1,,,,,0.1,sell,58085.17,BTC-30AUG24-84000-C,67.62,,0.00159558,0.0016,0,1722815637987,312257624,877
0.1,,,,,0.1,buy,58086.46,BTC-30AUG24-82000-C,66.77,,0.00189201,0.0021,0,1722815636268,312257622,1298
1.0,,,,,1.0,buy,58112.72,BTC-30AUG24-85000-C,68.67,,0.00138103,0.0015,1,1722815631783,312257610,840
9.0,,,,,9.0,sell,58111.57,BTC-30AUG24-73000-C,59.38,,0.00607347,0.006,3,1722815631741,312257608,1602
0.5,,,,,0.5,buy,58118.21,BTC-9AUG24-65000-C,65.96,,0.0020497,0.002,2,1722815607132,312257558,830
0.1,,,,,0.1,buy,58102.95,BTC-7AUG24-59500-C,62.64,,0.01066195,0.0105,3,1722815605133,312257554,24
0.1,,,,,0.1,buy,58095.18,BTC-27SEP24-65000-C,52.48,,0.04153232,0.0415,2,1722815604270,312257547,2979
0.2,,,,,0.2,buy,58097.68,BTC-30AUG24-63000-C,53.45,,0.02670374,0.027,3,1722815603836,312257529,1426
5.0,,,,,5.0,buy,58079.85,BTC-30AUG24-44000-P,71.15,,0.00441675,0.0047,0,1722815600617,312257498,340
0.3,,,,,0.3,sell,58083.05,BTC-9AUG24-58500-P,62.15,,0.03008401,0.0305,0,1722815591833,312257459,3
0.1,,,,,0.1,buy,58085.18,BTC-7AUG24-56500-P,68.45,,0.0105333,0.0105,0,1722815584011,312257449,2
0.6,,,,,0.6,sell,58080.13,BTC-9AUG24-56000-P,66.97,,0.01352907,0.014,0,1722815549312,312257418,725
