amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.0,,,,,,2.0,sell,104581.16,BTC-18JUN25-105500-C,32.43,,0.00096213,0.001,1,1750204787629,371912655,108
0.5,,,,,,0.5,buy,104579.57,BTC-27JUN25-102000-C,39.86,,0.04011653,0.04,2,1750204784107,371912648,975
1.7,,,,,,1.7,sell,104580.05,BTC-26DEC25-140000-C,48.22,,0.05288093,0.053,1,1750204775043,371912646,1066
0.3,,,,,,0.3,sell,104580.24,BTC-27MAR26-75000-P,50.32,,0.03754966,0.038,1,1750204773980,371912638,312
0.1,,,,,,0.1,buy,104579.24,BTC-27MAR26-100000-P,48.54,,0.11697524,0.1185,2,1750204773485,371912636,335
0.1,,,,,,0.1,buy,104578.41,BTC-27MAR26-85000-P,49.01,,0.06182603,0.0625,1,1750204769778,371912634,318
0.1,,,,,,0.1,buy,104578.42,BTC-27MAR26-80000-P,49.75,,0.04841944,0.0495,0,1750204768694,371912631,272
0.1,,,,,,0.1,buy,104578.11,BTC-27MAR26-95000-P,48.3,,0.09593585,0.0965,2,1750204765348,371912627,532
1.7,,,,,,1.7,sell,104579.41,BTC-27MAR26-160000-C,50.04,,0.05737821,0.058,3,1750204761590,371912624,212
5.0,,,,,,5.0,sell,104602.91,BTC-27MAR26-170000-C,50.84,,0.04736378,0.0485,0,1750204741862,371912610,122
0.1,,,,,,0.1,sell,104610.51,BTC-27JUN25-109000-C,38.96,,0.01001504,0.01,1,1750204693843,371912589,605
0.1,,,,,,0.1,buy,104611.85,BTC-25JUL25-126000-C,42.8,,0.00650691,0.0065,1,1750204680056,371912564,499
3.2,,,,,,3.2,sell,104623.73,BTC-26SEP25-125000-C,45.04,,0.03715956,0.0375,1,1750204662346,371912557,1394
2.6,,,,,,2.6,sell,104620.44,BTC-29AUG25-122000-C,43.53,,0.02776374,0.028,1,1750204647892,371912542,71
0.6,,,,,,0.6,buy,104613.24,BTC-25JUL25-118000-C,41.59,,0.014812,0.015,1,1750204624142,371912526,697
0.1,,,,,,0.1,buy,104622.34,BTC-25JUL25-100000-P,41.7,,0.03116461,0.031,3,1750204616597,371912520,4293
0.8,,,,,,0.8,buy,104622.34,BTC-25JUL25-115000-C,41.34,,0.02026331,0.0205,1,1750204616556,371912516,2161
2.0,,,,,,2.0,buy,104622.78,BTC-4JUL25-117000-C,40.53,,0.00419499,0.0043,2,1750204599400,371912506,60
0.5,,,,,,0.5,sell,104631.54,BTC-20JUN25-110000-C,41.7,,0.00104614,0.001,3,1750204549385,371912441,1535
0.5,,,,,,0.5,sell,104634.63,BTC-19JUN25-109000-C,42.14,,0.00065559,0.0006,2,1750204528491,371912405,68
