amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,0.3,sell,51858.53,BTC-8MAR24-50000-P,51.28,0.02349335,0.0235,3,1708559994736,285144908,371
0.4,,,,,0.4,sell,51870.76,BTC-1MAR24-47000-P,56.48,0.00463676,0.0046,3,1708559951867,285144869,792
0.3,,,,,0.3,sell,51836.94,BTC-29MAR24-60000-C,54.67,0.0237213,0.0235,2,1708559929906,285144817,4039
0.6,,,,,0.6,sell,51836.94,BTC-29MAR24-52000-P,53.11,0.06083582,0.061,0,1708559929892,285144816,384
0.5,,,,,0.5,buy,51851.93,BTC-29MAR24-53000-C,53.28,0.06323527,0.0635,1,1708559902170,285144772,1255
0.2,,,,,0.2,sell,51853.39,BTC-22FEB24-49500-P,77.39,0.00022167,0.0002,2,1708559893650,285144770,180
3.8,,,,,3.8,sell,51850.45,BTC-29MAR24-43000-P,55.0,0.00987706,0.0095,3,1708559876509,285144753,1197
0.1,,,,,0.1,sell,51845.77,BTC-22FEB24-50000-P,67.53,0.0003082,0.0003,3,1708559853802,285144734,310
4.0,,,,,4.0,sell,51843.49,BTC-22FEB24-51750-P,36.67,0.00392404,0.0035,0,1708559818777,285144721,16
2.9,,,,,2.9,buy,51843.53,BTC-1MAR24-54000-C,51.14,0.01603915,0.016,2,1708559817844,285144720,1068
0.3,,,,,0.3,buy,51865.57,BTC-22FEB24-51500-P,45.39,0.00229552,0.0026,2,1708559763581,285144646,200
0.2,,,,,0.2,buy,51865.53,BTC-22FEB24-50500-P,61.08,0.00044163,0.0006,0,1708559762842,285144645,293
0.2,,,,,0.2,sell,51874.33,BTC-24FEB24-51500-C,51.9,0.02096839,0.021,1,1708559758588,285144634,60
0.2,,,,,0.2,buy,51880.98,BTC-24FEB24-52000-P,51.39,0.01709853,0.017,2,1708559752822,285144627,5
0.1,,,,,0.1,sell,51881.47,BTC-1MAR24-44000-P,65.01,0.00164897,0.0016,3,1708559744197,285144599,541
0.1,,,,,0.1,sell,51877.76,BTC-22FEB24-52000-C,39.78,0.00409903,0.0038,2,1708559743766,285144583,356
0.3,,,,,0.3,sell,51868.9,BTC-23FEB24-51000-P,51.42,0.00577609,0.0055,3,1708559734127,285144570,1293
1.1,,,,,1.1,sell,51847.98,BTC-26APR24-65000-C,61.08,0.0347035,0.035,1,1708559677823,285144397,585
1.0,,,,,1.0,buy,51852.25,BTC-8MAR24-54000-C,51.39,0.0270756,0.0275,0,1708559648377,285144380,240
0.3,,,,,0.3,sell,51849.83,BTC-23FEB24-49000-C,59.72,0.05670804,0.0565,2,1708559613998,285144330,2805
0.2,,,,,0.2,buy,51859.08,BTC-29MAR24-50000-P,52.83,0.04299918,0.043,2,1708559544131,285144173,663
0.7,,,,,0.7,sell,51879.7,BTC-23FEB24-48000-C,48.64,0.07590491,0.0755,2,1708559523144,285144105,2722
0.2,,,,,0.2,buy,51876.16,BTC-1MAR24-49000-P,52.84,0.01012963,0.01,2,1708559509604,285144051,765
0.3,,,,,0.3,buy,51899.91,BTC-23FEB24-56000-C,70.58,0.00066655,0.0007,0,1708559495454,285143997,1980
0.5,,,,,0.5,sell,51903.32,BTC-1MAR24-50000-P,51.53,0.01474214,0.0145,2,1708559489291,285143990,962
0.1,,,,,0.1,sell,51907.86,BTC-1MAR24-55000-C,51.55,0.01166443,0.0115,1,1708559483990,285143968,529
