amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,,0.2,sell,78212.24,BTC-26APR26-80000-C,36.49,,0.00576546,0.0055,2,1776902306299,426612398,17
0.1,,,,,,0.1,sell,78195.32,BTC-24APR26-80000-C,44.91,,0.00284329,0.003,2,1776902289808,426612356,5067
0.1,,,,,,0.1,buy,78191.2,BTC-26JUN26-88000-C,40.65,,0.02663814,0.0265,2,1776902288287,426612354,1236
0.1,,,,,,0.1,buy,78190.71,BTC-24APR26-86000-C,70.8,,0.00021957,0.0002,3,1776902287580,426612351,1900
0.1,,,,,,0.1,sell,78190.71,BTC-25SEP26-80000-C,42.81,,0.10442405,0.1045,2,1776902287318,426612350,1636
0.9,,,,,,0.9,sell,78219.45,BTC-25DEC26-85000-C,44.6,,0.11895159,0.1185,3,1776902285233,426612345,2380
1.0,,,,,,1.0,buy,78229.24,BTC-24APR26-77000-P,42.06,,0.00418317,0.0042,0,1776902284679,426612336,475
0.1,,,,,,0.1,buy,78229.24,BTC-23APR26-78500-P,37.7,,0.00615786,0.0065,0,1776902284597,426612335,76
2.5,,,,,,2.5,sell,78229.24,BTC-24APR26-78000-C,40.11,,0.01121179,0.011,3,1776902284419,426612326,3740
0.1,,,,,,0.1,buy,78229.24,BTC-29MAY26-70000-P,45.39,,0.01712631,0.017,0,1776902284141,426612290,1621
0.5,,,,,,0.5,sell,78229.36,BTC-26APR26-81000-C,38.68,,0.00339249,0.0035,2,1776902284138,426612288,56
0.1,,,,,,0.1,sell,78231.86,BTC-25SEP26-40000-P,62.06,,0.00550971,0.0055,1,1776902260238,426612236,1390
0.1,,,,,,0.1,sell,78246.58,BTC-24APR26-83000-C,52.69,,0.00052255,0.0004,2,1776902222561,426612215,725
0.1,,,,,,0.1,buy,78265.87,BTC-26JUN26-70000-P,44.92,,0.02944564,0.03,0,1776902175131,426612122,7892
15.8,,,,,,15.8,buy,78251.8,BTC-8MAY26-79000-C,40.67,,0.02879113,0.0285,3,1776902127614,426612103,218
1.2,,,,,,1.2,sell,78226.58,BTC-1MAY26-81000-C,40.8,,0.01090112,0.011,3,1776902116467,426612075,258
1.0,,,,,,1.0,sell,78260.65,BTC-1MAY26-78000-C,40.95,,0.02632241,0.026,0,1776902044060,426612013,960
0.4,,,,,,0.4,sell,78242.67,BTC-24APR26-76500-P,42.85,,0.00288257,0.0028,0,1776901974123,426611898,61
0.1,,,,,,0.1,buy,78229.89,BTC-1MAY26-66000-P,60.0,,0.00100255,0.001,1,1776901961278,426611861,386
