amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.0,,,,,sell,28409.35,BTC-28JUN24-120000-C,79.7,0.00721525,0.008,1,1697587197023,267093769,408
0.1,,,,,sell,28412.24,BTC-20OCT23-28000-P,33.97,0.00555291,0.005,2,1697587163880,267093752,753
0.1,,,,,sell,28415.77,BTC-24NOV23-32000-C,41.23,0.01524627,0.015,3,1697587144550,267093746,1472
0.2,,,,,sell,28415.53,BTC-20OCT23-26000-P,56.48,0.00053516,0.0004,2,1697587141561,267093742,1123
12.5,BLOCK-101480,2,BTC-CDIAG-29DEC23_3NOV23-34000_29000,,sell,28415.63,BTC-3NOV23-29000-C,36.16,0.02275029,0.0226,2,1697587132702,267093741,372
12.5,BLOCK-101480,2,BTC-CDIAG-29DEC23_3NOV23-34000_29000,,buy,28415.63,BTC-29DEC23-34000-C,44.83,0.02373691,0.0239,2,1697587132702,267093740,1519
0.1,,,,,sell,28415.96,BTC-20OCT23-30500-C,52.18,0.00093742,0.0008,2,1697587126266,267093739,531
2.3,,,,,buy,28417.87,BTC-3NOV23-39000-C,64.78,0.0004307,0.0006,0,1697587070505,267093733,6
3.3,,,,,sell,28417.35,BTC-19OCT23-28750-C,35.96,0.00418999,0.0041,2,1697587052966,267093724,141
0.1,,,,,sell,28418.14,BTC-29MAR24-29000-C,46.05,0.12381378,0.123,0,1697587034062,267093715,401
2.7,,,,,buy,28418.14,BTC-29MAR24-35000-C,49.08,0.06408626,0.0635,3,1697587030061,267093714,714
0.5,,,,,sell,28419.36,BTC-20OCT23-29000-C,39.33,0.00520238,0.005,2,1697586992863,267093705,1793
0.3,,,,,sell,28419.41,BTC-29MAR24-85000-C,73.99,0.00393942,0.0044,1,1697586987265,267093704,124
12.5,BLOCK-101479,2,BTC-STRD-27OCT23-28500,,sell,28419.18,BTC-27OCT23-28500-C,35.63,0.02228177,0.0221,2,1697586955537,267093698,1692
12.5,BLOCK-101479,2,BTC-STRD-27OCT23-28500,,sell,28419.18,BTC-27OCT23-28500-P,35.16,0.02358381,0.0231,2,1697586955537,267093699,321
0.1,,,,,buy,28419.24,BTC-27SEP24-120000-C,76.73,0.01592367,0.017,0,1697586931266,267093690,79
0.4,,,,,buy,28418.34,BTC-20OCT23-27000-P,44.75,0.00117482,0.0012,3,1697586916629,267093684,1093
0.5,,,,,sell,28418.48,BTC-24NOV23-27000-P,37.37,0.02419837,0.024,3,1697586911668,267093681,1411
0.1,,,,,sell,28417.5,BTC-29MAR24-90000-C,75.01,0.00328354,0.0036,1,1697586906344,267093670,127
