amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,62846.85,BTC-16OCT24-65500-C,45.03,0.0024113,0.0024,0,1728863972059,320751327,6
0.1,,,,,0.1,buy,62851.49,BTC-14OCT24-62000-P,35.51,0.00053246,0.0005,3,1728863900524,320751316,216
0.1,,,,,0.1,sell,62861.19,BTC-15OCT24-67000-C,45.24,0.0001575,0.0001,3,1728863870640,320751288,15
0.1,,,,,0.1,sell,62861.4,BTC-15OCT24-65500-C,41.92,0.00076921,0.0006,0,1728863862562,320751284,17
0.1,,,,,0.1,sell,62861.19,BTC-15OCT24-65000-C,41.19,0.00129657,0.0011,0,1728863858265,320751281,59
0.1,,,,,0.1,sell,62862.79,BTC-25OCT24-67000-C,46.94,0.01188126,0.0115,0,1728863851565,320751278,1498
0.1,,,,,0.1,sell,62861.3,BTC-15OCT24-66000-C,44.45,0.00047405,0.0004,1,1728863850566,320751277,43
0.6,,,,,0.6,sell,62860.11,BTC-14OCT24-61000-P,48.0,0.00016058,0.0001,3,1728863846711,320751276,113
0.1,,,,,0.1,sell,62849.73,BTC-15OCT24-66500-C,44.83,0.00026584,0.0002,2,1728863838417,320751272,21
0.1,,,,,0.1,sell,62837.69,BTC-15OCT24-59500-P,50.04,0.0004911,0.0004,3,1728863828931,320751269,43
0.1,,,,,0.1,buy,62846.18,BTC-25OCT24-60000-P,45.74,0.01284804,0.013,2,1728863819018,320751264,1926
0.1,,,,,0.1,sell,62846.5,BTC-15OCT24-59000-P,53.77,0.00032287,0.0003,2,1728863809611,320751252,38
0.1,,,,,0.1,sell,62846.47,BTC-14OCT24-64500-C,41.8,0.00017455,0.0001,3,1728863796449,320751243,137
1.1,,,,,1.1,sell,62851.5,BTC-14OCT24-61500-P,44.62,0.00029685,0.0003,2,1728863780616,320751231,139
0.1,,,,,0.1,buy,62850.74,BTC-25OCT24-70000-C,50.46,0.00564128,0.0055,1,1728863757122,320751211,3775
0.8,,,,,0.8,sell,62843.62,BTC-14OCT24-63000-C,31.26,0.00278481,0.0027,0,1728863725961,320751164,286
0.1,,,,,0.1,buy,62822.11,BTC-25OCT24-61000-P,44.61,0.01772596,0.0175,2,1728863714505,320751134,1167
8.3,,,,,8.3,sell,62831.77,BTC-27DEC24-85000-C,59.54,0.02325817,0.023,0,1728863692979,320751126,3006
0.1,,,,,0.1,sell,62831.89,BTC-14OCT24-64000-C,38.55,0.00035111,0.0003,3,1728863689585,320751093,236
0.1,,,,,0.1,sell,62804.23,BTC-25OCT24-65000-C,45.49,0.01926195,0.019,1,1728863557813,320751004,2865
0.1,,,,,0.1,buy,62808.21,BTC-25OCT24-57000-P,48.93,0.00514345,0.005,3,1728863557081,320751003,1456
0.3,,,,,0.3,buy,62749.94,BTC-18OCT24-62000-P,42.84,0.01268016,0.0125,2,1728863473474,320750919,658
0.1,,,,,0.1,buy,62771.1,BTC-25OCT24-66000-C,47.0,0.0148137,0.015,2,1728863382788,320750899,2104
0.2,,,,,0.2,sell,62772.09,BTC-15OCT24-62000-P,40.36,0.00435133,0.0046,1,1728863377528,320750895,113
0.1,,,,,0.1,sell,62824.57,BTC-15OCT24-63000-C,39.63,0.00838699,0.0085,0,1728863279905,320750805,77
0.1,,,,,0.1,buy,62811.89,BTC-18OCT24-62000-C,44.76,0.02687087,0.0275,0,1728863216455,320750740,691
0.1,,,,,0.1,buy,62804.71,BTC-14OCT24-61000-C,51.99,0.02901188,0.029,3,1728863197969,320750712,17
0.1,,,,,0.1,buy,62799.5,BTC-18OCT24-64000-C,43.18,0.01172692,0.0115,2,1728863193308,320750704,1151
0.5,,,,,0.5,sell,62794.71,BTC-14OCT24-60500-P,56.9,8.681e-05,0.0001,3,1728863137894,320750551,157
0.1,,,,,0.1,buy,62771.09,BTC-16OCT24-60500-P,43.89,0.0024192,0.0025,3,1728863067896,320750513,13
0.1,,,,,0.1,sell,62776.58,BTC-18OCT24-72000-C,58.2,0.00046015,0.0004,1,1728863034427,320750499,523
0.4,,,,,0.4,buy,62776.44,BTC-15OCT24-63500-C,38.78,0.00506765,0.005,2,1728863022699,320750493,129
2.0,,,,,2.0,sell,62793.95,BTC-27JUN25-100000-C,61.17,0.07324401,0.0745,0,1728863002213,320750414,663
0.2,,,,,0.2,sell,62741.28,BTC-18OCT24-65000-C,42.74,0.00709406,0.0065,2,1728862870584,320750148,884
1.0,,,,,1.0,sell,62733.14,BTC-27DEC24-63000-C,55.2,0.10506104,0.1055,2,1728862842495,320750147,787
0.3,,,,,0.3,sell,62735.38,BTC-18OCT24-61000-P,43.25,0.00774945,0.0075,2,1728862780167,320750118,663
0.4,,,,,0.4,sell,62724.81,BTC-14OCT24-63500-C,33.09,0.00075811,0.0006,2,1728862609410,320750042,234
0.1,,,,,0.1,buy,62743.38,BTC-29NOV24-60000-P,54.16,0.05038203,0.0505,3,1728862568344,320749946,526
