amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,120606.87,BTC-27MAR26-150000-C,43.0,,0.05393359,0.054,1,1759449581863,387647727,1653
0.1,,,,,,0.1,sell,120634.54,BTC-28NOV25-118000-C,38.15,,0.07712599,0.077,2,1759449546599,387647718,830
0.1,,,,,,0.1,sell,120635.74,BTC-31OCT25-125000-C,34.68,,0.02602672,0.026,1,1759449545831,387647702,1931
0.1,,,,,,0.1,buy,120635.74,BTC-10OCT25-118000-P,33.97,,0.00962471,0.0095,1,1759449545798,387647696,171
15.0,,,,,,15.0,buy,120664.9,BTC-28NOV25-150000-C,40.96,,0.00808198,0.0085,1,1759449531776,387647638,1746
2.8,,,,,,2.8,sell,120671.32,BTC-31OCT25-128000-C,34.93,,0.0183055,0.0185,1,1759449480412,387647577,2087
0.1,,,,,,0.1,sell,120666.07,BTC-4OCT25-121000-P,29.36,,0.00875671,0.0085,2,1759449452927,387647574,28
0.1,,,,,,0.1,sell,120677.12,BTC-28NOV25-116000-P,38.5,,0.03698506,0.037,2,1759449432814,387647566,561
0.3,,,,,,0.3,buy,120663.18,BTC-5OCT25-122000-C,27.85,,0.00431678,0.0046,0,1759449409384,387647545,89
2.6,,,,,,2.6,buy,120668.26,BTC-6OCT25-122000-C,28.48,,0.00613464,0.0065,2,1759449363909,387647505,23
0.1,,,,,,0.1,sell,120685.68,BTC-31OCT25-122000-C,34.76,,0.03646221,0.0365,0,1759449336084,387647486,3374
1.1,,,,,,1.1,buy,120687.98,BTC-6OCT25-123000-C,28.51,,0.00395213,0.0041,0,1759449317543,387647465,25
0.1,,,,,,0.1,sell,120654.32,BTC-28NOV25-118000-P,38.26,,0.04342922,0.0435,3,1759449308980,387647427,429
0.1,,,,,,0.1,sell,120654.32,BTC-31OCT25-125000-P,34.55,,0.05567247,0.0555,2,1759449308843,387647424,50
0.1,,,,,,0.1,buy,120654.32,BTC-10OCT25-126000-C,33.26,,0.00532981,0.005,2,1759449308700,387647410,367
0.1,,,,,,0.1,sell,120640.24,BTC-3OCT25-119000-P,30.56,,0.00023302,0.0003,3,1759449305817,387647392,381
1.1,,,,,,1.1,buy,120635.16,BTC-10OCT25-112000-C,39.87,,0.07548009,0.0755,1,1759449304645,387647386,179
0.1,,,,,,0.1,buy,120603.53,BTC-10OCT25-113000-P,38.46,,0.00283843,0.0028,3,1759449286178,387647339,317
0.1,,,,,,0.1,sell,120589.5,BTC-10OCT25-135000-C,42.4,,0.00073558,0.0008,3,1759449259908,387647275,225
4.9,,,,,,4.9,buy,120569.09,BTC-31OCT25-116000-P,37.01,,0.02131627,0.022,0,1759449224008,387647240,1812
0.2,,,,,,0.2,sell,120528.49,BTC-17OCT25-114000-P,36.12,,0.00850081,0.008,2,1759449142003,387647122,184
0.1,,,,,,0.1,buy,120528.82,BTC-28NOV25-90000-P,50.48,,0.00439149,0.0046,0,1759449139681,387647120,1605
0.1,,,,,,0.1,buy,120469.99,BTC-17OCT25-121000-C,34.94,,0.02665657,0.027,0,1759449092971,387647019,60
0.1,,,,,,0.1,sell,120454.73,BTC-31OCT25-132000-C,35.36,,0.01102854,0.011,3,1759449092934,387647018,1248
0.1,,,,,,0.1,sell,120454.08,BTC-31OCT25-124000-P,34.66,,0.05157798,0.0515,0,1759449091725,387647016,152
0.3,,,,,,0.3,buy,120435.23,BTC-26DEC25-130000-C,39.8,,0.05193869,0.052,3,1759449071556,387646946,9202
0.1,,,,,,0.1,buy,120417.92,BTC-24OCT25-105000-P,42.89,,0.00380233,0.0038,0,1759449054636,387646918,42
1.0,,,,,,1.0,buy,120413.18,BTC-5OCT25-114000-P,39.38,,0.00052132,0.0005,3,1759449044613,387646913,83
0.7,,,,,,0.7,sell,120415.52,BTC-4OCT25-119000-P,31.09,,0.00312198,0.003,2,1759449035162,387646906,91
1.4,,,,,,1.4,sell,120415.52,BTC-4OCT25-118000-P,33.02,,0.00172882,0.0016,2,1759449035157,387646905,111
0.1,,,,,,0.1,buy,120423.24,BTC-4OCT25-120000-P,31.71,,0.0057238,0.006,1,1759449013691,387646895,57
0.1,,,,,,0.1,buy,120416.91,BTC-17OCT25-125000-C,34.09,,0.01367264,0.0135,3,1759449009896,387646893,534
0.1,,,,,,0.1,buy,120417.95,BTC-10OCT25-120000-C,33.25,,0.02170917,0.0215,3,1759449000761,387646888,1193
0.2,,,,,,0.2,sell,120411.95,BTC-10OCT25-130000-C,36.11,,0.00182396,0.0017,3,1759448996909,387646883,438
0.3,,,,,,0.3,buy,120374.59,BTC-10OCT25-122000-P,33.53,,0.02538999,0.0255,1,1759448953052,387646676,63
0.1,,,,,,0.1,sell,120376.61,BTC-31OCT25-122000-P,34.78,,0.04239242,0.0425,0,1759448932831,387646669,461
0.1,,,,,,0.1,buy,120379.86,BTC-5OCT25-118000-P,29.04,,0.00229745,0.0024,1,1759448919657,387646654,54
0.1,,,,,,0.1,buy,120402.17,BTC-4OCT25-120000-C,31.74,,0.00921341,0.0095,1,1759448895481,387646640,196
0.1,,,,,,0.1,buy,120398.11,BTC-31OCT25-110000-P,38.84,,0.01055465,0.0105,3,1759448888768,387646639,3234
0.1,,,,,,0.1,buy,120398.11,BTC-31OCT25-108000-P,40.39,,0.0082853,0.0085,0,1759448887998,387646638,2163
