amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.8,,,,,,0.8,sell,118377.79,BTC-26JUN26-100000-P,47.72,,0.07161952,0.071,3,1755215999260,380428540,236
0.1,,,,,,0.1,sell,118377.79,BTC-15AUG25-122000-C,47.99,,0.00011722,0.0001,3,1755215999032,380428539,1592
0.1,,,,BTC-CDIAG-31OCT25_22AUG25-100000_120000,380428522,0.1,sell,118380.91,BTC-31OCT25-100000-C,41.54,,0.18671995,0.1869,2,1755215963472,380428523,5
0.1,,,,BTC-CDIAG-31OCT25_22AUG25-100000_120000,380428522,0.1,buy,118380.91,BTC-22AUG25-120000-C,32.7,,0.01360237,0.0135,2,1755215963472,380428524,955
2.4,,,,,,2.4,buy,118365.89,BTC-17AUG25-125000-C,39.67,,0.00048955,0.0006,0,1755215939807,380428515,16
1.3,,,,,,1.3,sell,118358.09,BTC-22AUG25-116000-P,34.19,,0.01019902,0.01,0,1755215929178,380428495,307
2.0,,,,,,2.0,buy,118354.12,BTC-16AUG25-127000-C,57.75,,0.00016564,0.0003,0,1755215921170,380428494,36
0.1,,,,,,0.1,buy,118344.58,BTC-27MAR26-100000-P,45.75,,0.05196566,0.0515,3,1755215879556,380428432,656
1.2,,,,,,1.2,buy,118356.71,BTC-27MAR26-110000-P,45.3,,0.08076538,0.0805,0,1755215870309,380428430,274
9.2,,,,,,9.2,sell,118356.71,BTC-31OCT25-115000-P,38.4,,0.04716341,0.0475,1,1755215870176,380428429,210
0.1,,,,,,0.1,sell,118352.86,BTC-26SEP25-118000-C,35.65,,0.05587259,0.0555,2,1755215840383,380428405,254
5.0,,,,,,5.0,buy,118334.15,BTC-31OCT25-150000-C,40.0,,0.01158103,0.012,0,1755215814593,380428396,555
0.1,,,,,,0.1,sell,118363.35,BTC-29AUG25-116000-C,35.9,,0.04163477,0.0415,0,1755215806269,380428390,1485
1.9,,,,,,1.9,sell,118376.24,BTC-27MAR26-150000-C,46.27,,0.07826762,0.078,2,1755215803142,380428348,908
5.7,,,,,,5.7,sell,118389.52,BTC-31OCT25-112000-P,38.7,,0.03783059,0.038,3,1755215799824,380428333,97
0.1,,,,,,0.1,buy,118389.52,BTC-26SEP25-145000-C,38.25,,0.00459426,0.0045,3,1755215799309,380428330,60
0.2,,,,,,0.2,buy,118368.39,BTC-15AUG25-120000-C,36.69,,0.00062564,0.0006,3,1755215780554,380428248,2006
8.0,,,,,,8.0,buy,118377.9,BTC-26SEP25-116000-P,36.29,,0.03446093,0.0345,0,1755215774120,380428242,349
1.0,,,,,,1.0,buy,118379.95,BTC-15AUG25-117000-P,34.89,,0.00080285,0.0007,1,1755215772687,380428233,900
0.8,,,,,,0.8,sell,118378.89,BTC-26DEC25-140000-C,42.97,,0.05360287,0.0535,1,1755215772675,380428232,4928
0.1,,,,,,0.1,sell,118378.89,BTC-16AUG25-121000-C,38.1,,0.00202363,0.0022,3,1755215772667,380428231,114
0.3,,,,,,0.3,buy,118396.59,BTC-26SEP25-120000-P,35.65,,0.04955258,0.0495,0,1755215768600,380428207,1557
0.1,,,,,,0.1,sell,118399.14,BTC-5SEP25-140000-C,39.81,,0.00192959,0.002,3,1755215762664,380428197,55
1.0,,,,,,1.0,buy,118413.52,BTC-27MAR26-115000-P,45.2,,0.0983034,0.098,3,1755215752692,380428151,289
4.9,,,,,,4.9,buy,118426.07,BTC-26SEP25-95000-P,45.31,,0.00400981,0.004,1,1755215749279,380428148,7600
6.0,,,,,,6.0,buy,118429.61,BTC-27MAR26-105000-P,45.4,,0.06525941,0.0645,2,1755215748246,380428144,310
0.1,,,,,,0.1,sell,118431.42,BTC-22AUG25-118000-C,33.52,,0.02200782,0.022,2,1755215747575,380428142,534
0.5,,,,,,0.5,sell,118452.22,BTC-29AUG25-125000-C,34.48,,0.0095287,0.0095,0,1755215742456,380428136,2827
0.1,,,,,,0.1,buy,118461.54,BTC-26SEP25-116000-C,36.24,,0.06604709,0.066,0,1755215735251,380428082,67
0.1,,,,,,0.1,sell,118462.4,BTC-29AUG25-115000-C,36.68,,0.04783436,0.048,0,1755215715623,380428061,1226
0.1,,,,,,0.1,sell,118509.53,BTC-29AUG25-120000-C,34.11,,0.02330001,0.023,1,1755215611896,380428013,6760
0.2,,,,,,0.2,sell,118518.96,BTC-27MAR26-70000-P,52.2,,0.0105041,0.0105,1,1755215571482,380427997,474
0.1,,,,,,0.1,sell,118518.41,BTC-16AUG25-120000-P,35.24,,0.01606919,0.016,2,1755215560253,380427996,83
0.1,,,,,,0.1,sell,118518.03,BTC-16AUG25-114000-P,46.15,,0.00096662,0.001,2,1755215552599,380427994,88
0.1,,,,,,0.1,buy,118518.03,BTC-15AUG25-121000-P,30.87,,0.02123909,0.021,2,1755215552242,380427993,373
0.1,,,,,,0.1,sell,118579.94,BTC-27MAR26-130000-P,45.71,,0.16416586,0.164,2,1755215471689,380427870,150
0.1,,,,,,0.1,sell,118580.73,BTC-22AUG25-111000-P,39.04,,0.00290547,0.0028,2,1755215454441,380427867,305
0.1,,,,,,0.1,buy,118587.94,BTC-26DEC25-400000-C,68.96,,0.00043102,0.0005,3,1755215415082,380427861,794
0.1,,,,,,0.1,buy,118574.54,BTC-26SEP25-114000-C,36.86,,0.07735106,0.0775,0,1755215410140,380427859,46
0.1,,,,,,0.1,buy,118574.54,BTC-26SEP25-115000-C,36.6,,0.07181853,0.072,0,1755215410013,380427858,3749
4.5,,,,,,4.5,buy,118596.34,BTC-27MAR26-140000-C,45.64,,0.09976926,0.099,3,1755215310202,380427718,960
9.4,,,,,,9.4,buy,118580.85,BTC-26SEP25-150000-C,39.48,,0.00308553,0.003,2,1755215285674,380427683,5087
5.0,,,,,,5.0,sell,118572.83,BTC-31OCT25-126000-P,38.16,,0.09366635,0.094,2,1755215274598,380427682,74
4.0,,,,,,4.0,sell,118548.03,BTC-26SEP25-124000-P,35.89,,0.06804583,0.0685,3,1755215240300,380427644,57
4.9,,,,,,4.9,sell,118541.87,BTC-26SEP25-112000-P,37.38,,0.02287631,0.023,3,1755215237225,380427635,308
5.0,,,,,,5.0,sell,118536.61,BTC-22AUG25-112000-P,37.58,,0.0036649,0.0035,2,1755215235833,380427633,584
5.0,,,,,,5.0,sell,118533.05,BTC-26SEP25-134000-C,36.18,,0.01297722,0.013,0,1755215232532,380427612,299
5.0,,,,,,5.0,buy,118517.56,BTC-5SEP25-105000-P,42.44,,0.00520521,0.005,1,1755215204700,380427599,54
0.1,,,,,,0.1,buy,118508.97,BTC-26DEC25-210000-C,48.54,,0.00507761,0.005,3,1755215193310,380427594,989
2.0,,,,,,2.0,buy,118499.14,BTC-31OCT25-160000-C,40.88,,0.00622559,0.0065,2,1755215189248,380427593,287
8.7,,,,,,8.7,buy,118500.22,BTC-29AUG25-95000-P,58.21,,0.00105428,0.001,3,1755215165093,380427590,1011
2.0,,,,,,2.0,buy,118515.74,BTC-29AUG25-150000-C,50.59,,0.00029562,0.0004,3,1755215064821,380427565,1795
0.1,,,,,,0.1,buy,118487.51,BTC-29AUG25-124000-C,34.28,,0.01159476,0.0115,0,1755215025247,380427539,2405
0.1,,,,,,0.1,buy,118487.51,BTC-26SEP25-108000-P,38.4,,0.01507766,0.015,3,1755215025246,380427538,465
0.1,,,,,,0.1,buy,118487.51,BTC-26SEP25-110000-P,37.68,,0.01859356,0.0185,1,1755215025036,380427537,2518
5.0,,,,,,5.0,sell,118489.22,BTC-15AUG25-116000-C,47.12,,0.02136207,0.0215,0,1755214964184,380427527,505
