amount,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.0,,,1.0,sell,103150.97,BTC-25JUL25-30000-P,108.46,,0.00039082,0.0003,3,1747524375047,366911539,112
0.1,,,0.1,buy,103150.96,BTC-19MAY25-103000-P,24.05,,0.00500722,0.005,1,1747524349231,366911538,244
0.1,,,0.1,buy,103156.49,BTC-19MAY25-104000-C,25.15,,0.00285994,0.003,3,1747524336610,366911536,119
0.1,,,0.1,buy,103162.68,BTC-30MAY25-92000-P,43.87,,0.00236839,0.0025,0,1747524278061,366911521,1754
0.1,,,0.1,sell,103146.82,BTC-30MAY25-90000-P,45.61,,0.00168997,0.0016,1,1747524192648,366911496,2647
0.1,,,0.1,sell,103156.71,BTC-27JUN25-125000-C,47.85,,0.01017331,0.0105,3,1747524174781,366911487,2380
0.1,,,0.1,buy,103164.77,BTC-6JUN25-90000-P,43.07,,0.00317021,0.0033,3,1747524144110,366911483,77
0.2,,,0.2,sell,103139.32,BTC-30MAY25-88000-P,48.82,,0.00128732,0.0012,3,1747524044418,366911424,2763
0.1,,,0.1,buy,103138.14,BTC-6JUN25-120000-C,45.69,,0.00424799,0.0041,0,1747524038841,366911423,101
0.1,,,0.1,sell,103138.66,BTC-30MAY25-86000-P,52.89,,0.00096953,0.001,3,1747524031397,366911422,1893
0.1,,,0.1,buy,103132.29,BTC-18MAY25-100000-P,47.23,,8.39e-06,0.0001,3,1747523941745,366911407,79
0.1,,,0.1,sell,103147.51,BTC-26SEP25-140000-C,50.56,,0.03272855,0.033,3,1747523894382,366911395,1588
0.2,,,0.2,sell,103126.66,BTC-23MAY25-104000-C,33.78,,0.01329974,0.013,1,1747523598941,366911229,1051
0.1,,,0.1,sell,103175.43,BTC-27JUN25-130000-C,48.97,,0.0070826,0.007,1,1747523455029,366911192,3242
0.1,,,0.1,sell,103175.43,BTC-26SEP25-65000-P,53.35,,0.00719036,0.007,2,1747523454938,366911191,1539
1.1,,,1.1,buy,103181.96,BTC-18MAY25-105000-C,28.7,,0.00013927,0.0001,3,1747523407998,366911184,497
0.2,,,0.2,buy,103149.47,BTC-19MAY25-103000-C,22.8,,0.00672526,0.0065,3,1747523402632,366911164,45
0.1,,,0.1,sell,103149.77,BTC-20MAY25-104000-C,28.94,,0.00584874,0.006,2,1747523400926,366911156,30
0.1,,,0.1,sell,103140.84,BTC-25JUL25-75000-P,49.96,,0.00542974,0.005,2,1747523391902,366911140,437
0.1,,,0.1,sell,103006.32,BTC-20MAY25-103000-P,28.88,,0.00880113,0.009,1,1747523259761,366911002,140
0.1,,,0.1,buy,103000.0,BTC-25JUL25-120000-C,47.0,,0.03098798,0.0315,3,1747523205130,366910995,302
0.1,,,0.1,sell,102999.55,BTC-27JUN25-110000-C,43.2,,0.03382153,0.0335,2,1747523201061,366910992,6927
0.1,,,0.1,sell,103005.33,BTC-27JUN25-190000-C,73.41,,0.00072462,0.0007,3,1747523194041,366910984,721
0.1,,,0.1,sell,103074.52,BTC-30MAY25-103000-P,37.53,,0.02643832,0.026,2,1747523102665,366910923,340
0.1,,,0.1,buy,103071.22,BTC-25JUL25-106000-P,44.96,,0.08627676,0.0865,0,1747522983959,366910843,99
0.1,,,0.1,sell,103081.0,BTC-27JUN25-97000-P,42.09,,0.02773927,0.0275,3,1747522928421,366910810,748
0.1,,,0.1,buy,103083.53,BTC-30MAY25-103000-C,38.01,,0.02958751,0.0295,2,1747522917573,366910803,382
0.1,,,0.1,buy,103073.48,BTC-30MAY25-108000-C,39.73,,0.01244282,0.0125,3,1747522909889,366910799,2753
0.1,,,0.1,buy,103076.52,BTC-30MAY25-109000-C,40.3,,0.01045122,0.0105,2,1747522800691,366910732,317
0.1,,,0.1,sell,103124.02,BTC-6JUN25-116000-C,44.01,,0.00702406,0.007,0,1747522743959,366910505,18
0.1,,,0.1,sell,103126.82,BTC-6JUN25-110000-C,41.33,,0.01546398,0.0155,0,1747522743414,366910504,113
1.0,,,1.0,sell,103135.59,BTC-18MAY25-102000-P,22.76,,0.00021519,0.0002,1,1747522710901,366910486,344
0.4,,,0.4,buy,103107.89,BTC-26SEP25-120000-C,48.3,,0.06628046,0.0665,3,1747522675881,366910458,2089
0.1,,,0.1,sell,103101.42,BTC-23MAY25-105000-C,34.14,,0.00963162,0.0095,3,1747522668396,366910430,1435
0.4,,,0.4,buy,103069.07,BTC-30MAY25-110000-C,40.3,,0.00862548,0.0085,3,1747522270171,366910256,4573
0.1,,,0.1,sell,103054.99,BTC-27MAR26-75000-P,51.69,,0.04763684,0.048,0,1747522200834,366910236,172
0.1,,,0.1,sell,103079.54,BTC-23MAY25-109000-C,37.37,,0.00256841,0.0026,2,1747522084865,366910185,427
0.1,,,0.1,sell,103071.98,BTC-26DEC25-85000-P,50.16,,0.05774558,0.058,2,1747522044086,366910139,534
1.0,,,1.0,buy,103076.5,BTC-23MAY25-111000-C,40.1,,0.00140506,0.0015,3,1747521605161,366910013,229
0.1,,,0.1,buy,103080.98,BTC-27JUN25-50000-P,84.98,,0.00024407,0.0003,3,1747521533795,366909999,1562
0.1,,,0.1,sell,103050.22,BTC-23MAY25-103000-P,33.84,,0.01539234,0.0155,0,1747521491892,366909968,568
0.1,,,0.1,sell,102965.44,BTC-23MAY25-110000-C,38.86,,0.00187709,0.0019,2,1747521067083,366909781,1090
0.1,,,0.1,sell,102975.6,BTC-23MAY25-108000-C,36.96,,0.00356345,0.0036,0,1747521003099,366909730,859
4.0,,,4.0,buy,102989.3,BTC-19MAY25-100000-P,32.42,,0.0004531,0.0006,3,1747520889384,366909621,85
0.4,,,0.4,sell,102979.17,BTC-18MAY25-102500-P,18.92,,0.00062919,0.0008,1,1747520878588,366909619,75
0.1,,,0.1,sell,102989.1,BTC-18MAY25-104500-C,23.67,,0.0001574,0.0001,2,1747520824753,366909586,83
0.1,,,0.1,buy,103032.19,BTC-6JUN25-85000-P,48.35,,0.00141656,0.0016,0,1747520582751,366909492,108
0.2,,,0.2,sell,103012.92,BTC-30MAY25-85000-P,52.26,,0.00076411,0.0007,3,1747520558881,366909465,914
0.2,,,0.2,buy,102992.04,BTC-30MAY25-84000-P,53.67,,0.00065125,0.0006,3,1747520464524,366909432,2705
1.0,,,1.0,buy,103020.71,BTC-26SEP25-110000-P,47.35,,0.13835281,0.138,0,1747520195476,366909302,186
1.0,,,1.0,sell,103044.63,BTC-23MAY25-130000-C,70.2,,0.00012681,0.0001,3,1747520134970,366909289,85
0.4,,,0.4,sell,103043.92,BTC-20MAY25-112000-C,42.58,,0.00020073,0.0001,3,1747520112602,366909270,5
0.1,,,0.1,sell,103034.49,BTC-20MAY25-114000-C,50.49,,6.085e-05,0.0001,1,1747520099535,366909225,2
0.1,,,0.1,sell,103040.53,BTC-19MAY25-108000-C,33.89,,0.00016535,0.0001,3,1747520080310,366909140,51
0.1,,,0.1,sell,103072.24,BTC-30MAY25-104000-C,37.43,,0.02519544,0.0245,2,1747519750150,366908576,2892
0.1,,,0.1,sell,103094.42,BTC-26DEC25-115000-C,50.19,,0.12877866,0.1285,2,1747519662303,366908480,349
0.1,,,0.1,sell,103094.86,BTC-26DEC25-120000-C,50.41,,0.11391769,0.1135,2,1747519659209,366908479,688
0.7,,,0.7,sell,103094.52,BTC-26DEC25-105000-C,49.77,,0.16524557,0.1645,1,1747519656866,366908475,577
0.1,,,0.1,sell,103090.88,BTC-19MAY25-105000-C,26.01,,0.00092544,0.0011,3,1747519640891,366908440,168
0.3,,,0.3,sell,103161.37,BTC-23MAY25-112000-C,41.36,,0.00118855,0.0012,2,1747519590413,366908274,331
0.1,,,0.1,sell,103226.09,BTC-26DEC25-160000-C,52.78,,0.04446482,0.0445,0,1747519588931,366908180,554
0.1,,,0.1,buy,103230.31,BTC-30MAY25-104000-P,37.96,,0.03072535,0.0305,0,1747519565053,366908083,547
0.1,,,0.1,sell,103266.08,BTC-20MAY25-100000-P,29.23,,0.00104095,0.0009,2,1747519397154,366908033,22
0.1,,,0.1,buy,103264.74,BTC-27JUN25-240000-C,91.16,,0.00038947,0.0004,3,1747519327304,366907995,475
0.1,,,0.1,buy,103273.94,BTC-6JUN25-103000-C,39.57,,0.03931186,0.0395,1,1747519262304,366907935,83
0.1,,,0.1,buy,103274.24,BTC-6JUN25-102000-C,39.44,,0.04435498,0.0445,2,1747519259175,366907933,27
0.9,,,0.9,sell,103259.76,BTC-19MAY25-110000-C,43.61,,6.325e-05,0.0001,3,1747518811819,366907795,20
0.2,,,0.2,buy,103314.21,BTC-6JUN25-104000-P,40.19,,0.0378687,0.0385,2,1747518729697,366907737,49
0.4,,,0.4,buy,103240.04,BTC-25JUL25-115000-C,46.03,,0.04250364,0.0425,1,1747518446041,366907273,267
0.1,,,0.1,sell,103271.65,BTC-19MAY25-101000-P,27.01,,0.0006538,0.0007,3,1747518320489,366906796,145
0.1,,,0.1,buy,103255.85,BTC-27JUN25-280000-C,102.66,,0.00030012,0.0003,3,1747518281828,366906762,1087
0.1,,,0.1,buy,103246.93,BTC-18MAY25-103000-C,14.43,,0.00366896,0.0034,2,1747517963225,366906540,331
0.1,,,0.1,sell,103305.82,BTC-30MAY25-101000-P,38.1,,0.01695874,0.017,0,1747517837088,366906356,507
0.1,,,0.1,buy,103263.96,BTC-30MAY25-107000-C,39.05,,0.01558343,0.0155,1,1747517458894,366906208,320
0.1,,,0.1,buy,103257.49,BTC-30MAY25-111000-C,40.87,,0.00762273,0.0075,1,1747517119439,366906110,287
0.1,,,0.1,buy,103285.55,BTC-23MAY25-75000-P,96.74,,5.149e-05,0.0001,3,1747517098984,366906085,196
0.1,,,0.1,buy,103415.71,BTC-27JUN25-102000-P,42.35,,0.04606535,0.046,0,1747516062845,366905397,539
0.1,,,0.1,buy,103415.71,BTC-18MAY25-103500-P,15.56,,0.00264358,0.0025,1,1747516062762,366905396,25
0.1,,,0.1,sell,103427.61,BTC-19MAY25-106000-C,28.02,,0.0006586,0.0007,1,1747516061527,366905390,46
0.2,,,0.2,buy,103477.99,BTC-27JUN25-105000-C,43.0,,0.05312695,0.0535,0,1747515995833,366905265,5393
0.1,,,0.1,buy,103446.87,BTC-30MAY25-112000-C,41.26,,0.00660757,0.0065,0,1747515975982,366905231,575
0.2,BTC-CSR12-23MAY25-105000_106000,366905153,0.2,sell,103438.39,BTC-23MAY25-106000-C,34.43,,0.00800591,0.0078,0,1747515973223,366905155,853
0.8,,,0.8,sell,103401.76,BTC-26SEP25-55000-P,60.34,,0.00353962,0.0036,2,1747515921111,366905107,740
0.1,,,0.1,sell,103364.69,BTC-30MAY25-106000-C,38.94,,0.01885826,0.019,0,1747515835334,366904989,2665
0.1,,,0.1,buy,103372.39,BTC-6JUN25-105000-C,39.66,,0.03112677,0.031,1,1747515757304,366904902,87
0.1,,,0.1,buy,103380.71,BTC-25JUL25-110000-P,45.07,,0.10823865,0.108,2,1747515730266,366904871,48
0.1,,,0.1,buy,103422.2,BTC-25JUL25-110000-C,45.15,,0.05709586,0.057,1,1747515688016,366904769,797
7.0,,,7.0,sell,103422.41,BTC-30MAY25-65000-P,90.27,,0.0001412,0.0001,3,1747515684571,366904768,2418
1.8,,,1.8,sell,103441.65,BTC-23MAY25-102000-P,34.1,,0.01002086,0.01,2,1747515568774,366904570,572
0.2,,,0.2,buy,103441.65,BTC-25JUL25-96000-C,44.61,,0.12249199,0.1225,0,1747515568417,366904569,217
0.1,,,0.1,buy,103429.27,BTC-25JUL25-106000-C,44.73,,0.07157406,0.0715,1,1747515562888,366904563,278
0.1,,,0.1,sell,103413.78,BTC-6JUN25-98000-P,39.14,,0.01421065,0.014,2,1747515510214,366904537,54
0.1,,,0.1,sell,103413.41,BTC-25JUL25-40000-P,89.49,,0.00054631,0.0005,3,1747515507614,366904535,36
0.1,,,0.1,sell,103414.55,BTC-30MAY25-98000-P,38.59,,0.00864169,0.0085,2,1747515485902,366904529,931
0.3,,,0.3,buy,103418.74,BTC-20MAY25-108000-C,32.36,,0.00062265,0.0006,1,1747515289889,366904359,10
0.1,,,0.1,buy,103384.6,BTC-26SEP25-125000-C,49.14,,0.05672333,0.057,0,1747515286835,366904333,784
0.2,,,0.2,sell,103384.6,BTC-6JUN25-96000-P,39.91,,0.00992052,0.01,3,1747515286667,366904277,56
0.1,,,0.1,buy,103326.69,BTC-30MAY25-101000-C,38.91,,0.0419741,0.0425,0,1747515285941,366904257,15
0.1,,,0.1,buy,103326.69,BTC-30MAY25-105000-C,38.86,,0.02218078,0.0225,0,1747515285933,366904255,4009
0.1,,,0.1,buy,103326.69,BTC-30MAY25-102000-C,38.59,,0.03608035,0.0365,0,1747515285926,366904253,2777
0.1,,,0.1,sell,103321.16,BTC-26DEC25-70000-P,51.81,,0.02361264,0.0235,0,1747515285535,366904241,1097
0.1,,,0.1,buy,103320.47,BTC-26SEP25-110000-C,47.81,,0.09727719,0.0975,3,1747515284696,366904193,2104
0.1,,,0.1,buy,103320.47,BTC-26SEP25-130000-C,49.62,,0.04740467,0.0475,0,1747515284566,366904134,1283
0.1,,,0.1,sell,103305.78,BTC-26DEC25-65000-P,53.05,,0.01676462,0.017,3,1747515220784,366903988,505
0.8,,,0.8,sell,103264.95,BTC-23MAY25-93000-P,48.15,,0.00077579,0.0008,1,1747515096884,366903921,588
0.1,,,0.1,buy,103262.94,BTC-26SEP25-115000-C,48.13,,0.0809774,0.081,1,1747515065646,366903892,1138
0.3,,,0.3,sell,103250.4,BTC-27MAR26-90000-P,50.95,,0.09446248,0.095,3,1747514989864,366903866,153
0.1,,,0.1,buy,103247.14,BTC-20MAY25-101000-P,28.65,,0.00219451,0.0021,3,1747514956215,366903865,28
0.1,,,0.1,sell,103247.05,BTC-20MAY25-99000-P,32.31,,0.00070785,0.0006,3,1747514916654,366903860,20
4.1,,,4.1,buy,103202.0,BTC-6JUN25-80000-P,52.05,,0.00073646,0.0006,3,1747513452050,366903441,35
0.2,,,0.2,sell,103201.83,BTC-30MAY25-95000-P,39.49,,0.00444805,0.0042,2,1747513400172,366903421,1186
0.2,,,0.2,sell,103202.04,BTC-23MAY25-95000-P,41.52,,0.00111119,0.001,2,1747513400162,366903420,458
0.2,,,0.2,buy,103205.1,BTC-25JUL25-104000-P,44.48,,0.07487686,0.0745,3,1747513379492,366903415,155
0.1,BTC-BOX-26DEC25-30000_100000,366903286,0.1,sell,103192.05,BTC-26DEC25-30000-C,73.4,,0.72262689,0.7227,0,1747513059454,366903287,20
0.1,BTC-BOX-26DEC25-30000_100000,366903286,0.1,buy,103192.05,BTC-26DEC25-100000-C,49.89,,0.18738492,0.1872,0,1747513059454,366903288,1545
0.1,BTC-BOX-26DEC25-30000_100000,366903286,0.1,sell,103192.05,BTC-26DEC25-100000-P,50.06,,0.11613511,0.1164,0,1747513059454,366903289,513
0.1,BTC-BOX-26DEC25-30000_100000,366903286,0.1,buy,103192.05,BTC-26DEC25-30000-P,72.52,,0.00125194,0.0012,2,1747513059454,366903290,136
0.2,,,0.2,buy,103137.32,BTC-23MAY25-97000-P,38.65,,0.00190263,0.002,3,1747512999008,366903249,738
0.1,,,0.1,buy,103143.28,BTC-20MAY25-120000-C,70.88,,6.004e-05,0.0001,1,1747512684675,366903114,4
20.0,,,20.0,sell,103191.26,BTC-20MAY25-107000-C,30.42,,0.0010018,0.0009,0,1747512588077,366903077,11
0.4,,,0.4,buy,103169.96,BTC-27JUN25-105000-P,42.6,,0.06260142,0.0625,0,1747512555455,366903034,998
0.9,,,0.9,buy,103169.9,BTC-6JUN25-104000-C,39.74,,0.0346141,0.0345,2,1747512554903,366903033,82
0.1,,,0.1,sell,103142.0,BTC-27JUN25-100000-P,42.21,,0.03852947,0.0385,1,1747512529566,366903016,2816
0.1,,,0.1,sell,103177.45,BTC-27JUN25-92000-P,43.16,,0.0150315,0.015,3,1747512482992,366902970,371
1.0,,,1.0,buy,103191.15,BTC-30MAY25-130000-C,57.8,,0.00064853,0.0007,1,1747511960011,366902571,1359
0.3,,,0.3,sell,103180.73,BTC-23MAY25-94000-P,43.58,,0.00093118,0.0008,2,1747511297049,366902132,521
0.1,,,0.1,sell,103148.85,BTC-20MAY25-98000-P,34.63,,0.00048238,0.0004,3,1747510759597,366901671,4
0.1,,,0.1,buy,103162.32,BTC-19MAY25-102000-P,23.46,,0.0020174,0.0019,3,1747510731804,366901666,124
0.4,,,0.4,buy,103111.62,BTC-25JUL25-100000-P,44.37,,0.05605106,0.056,3,1747510544307,366901607,532
0.1,,,0.1,buy,103109.31,BTC-25JUL25-135000-C,49.36,,0.01353688,0.0135,2,1747509578941,366901272,155
0.2,,,0.2,sell,103109.64,BTC-18MAY25-106000-C,35.13,,1.528e-05,0.0001,3,1747509289540,366901232,307
0.1,,,0.1,sell,103056.79,BTC-25JUL25-200000-C,65.77,,0.00149182,0.0015,2,1747508902191,366901094,63
1.0,,,1.0,sell,103024.02,BTC-30MAY25-102000-P,37.79,,0.02206315,0.022,2,1747508727746,366900974,531
0.1,,,0.1,sell,103017.38,BTC-27JUN25-160000-C,60.48,,0.00148161,0.0014,3,1747508291421,366900583,1624
1.0,,,1.0,buy,103082.7,BTC-30MAY25-125000-C,52.29,,0.00092107,0.001,0,1747507844608,366900429,1431
0.1,,,0.1,buy,103072.58,BTC-23MAY25-91000-P,52.52,,0.00059759,0.0006,1,1747507772206,366900401,280
0.8,,,0.8,sell,103108.05,BTC-6JUN25-115000-C,42.5,,0.00778176,0.0075,2,1747507390179,366900149,67
4.0,,,4.0,sell,103107.77,BTC-6JUN25-114000-C,41.9,,0.00892696,0.0085,2,1747507381126,366900147,19
0.1,,,0.1,buy,103190.81,BTC-25JUL25-94000-P,44.78,,0.0339736,0.034,3,1747506866565,366899786,300
0.1,,,0.1,buy,103190.81,BTC-25JUL25-90000-P,45.27,,0.02355623,0.0235,2,1747506866157,366899774,273
0.1,,,0.1,buy,103190.81,BTC-25JUL25-108000-P,45.14,,0.09722973,0.0975,3,1747506865802,366899771,51
0.1,,,0.1,sell,103190.81,BTC-27JUN25-102000-C,42.11,,0.06518856,0.065,0,1747506865596,366899758,358
0.1,,,0.1,sell,103190.81,BTC-27JUN25-100000-C,42.01,,0.07569977,0.0755,2,1747506865516,366899753,9005
0.1,,,0.1,buy,103190.67,BTC-30MAY25-105000-P,38.71,,0.03682995,0.037,1,1747506865465,366899737,237
0.1,,,0.1,buy,103191.5,BTC-18MAY25-106000-P,0.0,,0.02710975,0.027,1,1747506802259,366899559,9
0.1,,,0.1,buy,103282.31,BTC-6JUN25-125000-C,48.4,,0.00244028,0.0024,3,1747505907282,366899028,36
0.6,,,0.6,sell,103353.16,BTC-6JUN25-101000-C,38.6,,0.05047259,0.05,2,1747505663093,366898253,2
0.1,BTC-PS-30MAY25-98000_94000,366897840,0.1,buy,103210.21,BTC-30MAY25-94000-P,41.43,,0.00349638,0.0037,2,1747505645472,366897841,1721
0.1,,,0.1,buy,103185.46,BTC-25JUL25-104000-C,44.83,,0.07908227,0.0795,0,1747505644216,366897418,279
0.1,,,0.1,buy,103185.46,BTC-25JUL25-102000-C,44.6,,0.08827245,0.0885,0,1747505643694,366897247,229
0.1,,,0.1,sell,103182.1,BTC-27JUN25-95000-P,42.33,,0.02157314,0.0215,2,1747505639004,366896596,2605
2.0,,,2.0,sell,103218.98,BTC-18MAY25-101000-P,27.8,,0.00013647,0.0001,3,1747505042283,366895983,161
0.9,,,0.9,sell,103221.15,BTC-19MAY25-96000-P,47.33,,0.00018415,0.0001,3,1747504204697,366893153,6
0.2,,,0.2,sell,103219.93,BTC-19MAY25-99000-P,34.91,,0.00034125,0.0003,2,1747504193702,366893151,25
0.6,,,0.6,buy,103281.36,BTC-25JUL25-102000-P,44.52,,0.06478228,0.0645,2,1747503794095,366892678,164
0.1,,,0.1,buy,103305.99,BTC-27JUN25-250000-C,94.73,,0.00039111,0.0004,1,1747503605654,366892584,1245
0.1,,,0.1,sell,103255.23,BTC-25JUL25-180000-C,60.57,,0.00241058,0.0024,0,1747503072365,366891670,50
0.3,,,0.3,buy,103263.0,BTC-6JUN25-106000-P,40.23,,0.04981317,0.05,3,1747503048702,366891663,13
3.0,,,3.0,buy,103297.79,BTC-26SEP25-240000-C,63.79,,0.00317819,0.0033,3,1747503018474,366891598,423
0.1,,,0.1,sell,103187.87,BTC-23MAY25-80000-P,77.46,,0.00019436,0.0001,3,1747502670370,366891034,328
1.0,,,1.0,buy,103186.16,BTC-6JUN25-108000-C,40.35,,0.02049196,0.0205,0,1747502484274,366890900,84
0.1,,,0.1,buy,103185.27,BTC-27JUN25-300000-C,108.63,,0.00032034,0.0003,1,1747502058865,366890628,3368
0.9,,,0.9,sell,103168.28,BTC-23MAY25-92000-P,50.0,,0.00068612,0.0007,1,1747501887706,366890507,343
0.2,,,0.2,sell,103171.64,BTC-19MAY25-98000-P,41.11,,0.00023472,0.0003,0,1747501826675,366890484,29
1.0,,,1.0,sell,103122.9,BTC-18MAY25-101500-P,20.74,,0.00016956,0.0001,2,1747501651398,366890264,51
2.0,,,2.0,sell,102908.95,BTC-30MAY25-140000-C,66.02,,0.00039854,0.0003,2,1747500970518,366889552,1029
0.2,,,0.2,buy,102879.8,BTC-6JUN25-145000-C,61.71,,0.00051376,0.0005,2,1747500186372,366888737,25
0.1,,,0.1,buy,102851.75,BTC-30MAY25-98000-C,37.04,,0.05919122,0.0585,3,1747500137839,366888651,2335
0.1,,,0.1,sell,102866.47,BTC-30MAY25-100000-C,37.29,,0.04548933,0.045,3,1747500123217,366888635,5896
0.3,,,0.3,sell,102840.0,BTC-6JUN25-105000-P,39.83,,0.04649782,0.0465,1,1747500064022,366888563,24
1.0,,,1.0,buy,102828.13,BTC-26SEP25-95000-P,47.06,,0.06498174,0.065,0,1747500021536,366888527,965
0.4,,,0.4,sell,102889.78,BTC-25JUL25-85000-P,46.54,,0.01499547,0.015,3,1747499863340,366888126,743
0.2,,,0.2,sell,102874.66,BTC-23MAY25-103000-C,33.35,,0.01652892,0.0165,3,1747499787019,366887981,695
0.1,,,0.1,buy,103021.96,BTC-18MAY25-102000-C,20.08,,0.01049141,0.0105,1,1747499253073,366887094,75
1.5,,,1.5,buy,103023.57,BTC-30MAY25-99000-P,38.18,,0.01190151,0.012,3,1747499245200,366887056,235
0.8,,,0.8,buy,103114.8,BTC-6JUN25-111000-C,40.91,,0.01294676,0.013,0,1747499037747,366886407,46
