amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,,0.3,buy,82184.58,BTC-29MAY26-86000-C,34.8,0.01414772,0.014,1,1778457590561,429002596,1557
2.4,,,,,,2.4,buy,82179.99,BTC-26JUN26-95000-C,36.46,0.00955985,0.0095,1,1778457588895,429002592,4599
10.1,,,,,,10.1,buy,82145.02,BTC-12MAY26-84000-C,32.74,0.00114793,0.0013,3,1778457478382,429002287,69
1.1,,,,,,1.1,buy,82079.74,BTC-12MAY26-80000-P,34.62,0.00112168,0.0011,0,1778457417044,429002164,46
0.1,,,,,,0.1,sell,82068.62,BTC-22MAY26-90000-C,35.72,0.00195373,0.0021,2,1778457397604,429002129,588
0.1,,,,,,0.1,buy,82082.05,BTC-12MAY26-81500-P,30.82,0.00452203,0.0044,0,1778457376337,429002066,8
0.1,,,,,,0.1,buy,82095.91,BTC-13MAY26-79000-P,38.95,0.00152762,0.0016,0,1778457373704,429002019,21
0.6,,,,,,0.6,sell,82131.37,BTC-29MAY26-83000-C,35.97,0.02753274,0.0275,3,1778457358242,429001983,1429
4.0,,,,,,4.0,buy,82120.73,BTC-15MAY26-84000-C,33.34,0.00604887,0.006,3,1778457347963,429001913,927
2.7,,,,,,2.7,buy,82144.1,BTC-12MAY26-80500-P,33.64,0.00168019,0.0017,0,1778457334963,429001871,51
0.1,,,,,,0.1,buy,82157.01,BTC-13MAY26-81500-P,33.08,0.00720716,0.007,2,1778457318893,429001838,2
5.0,,,,,,5.0,sell,82164.12,BTC-26JUN26-30000-P,103.18,0.00026816,0.0002,3,1778457305683,429001815,2457
50.0,43714,BLOCK-273991,6,,,50.0,buy,82169.91,BTC-29MAY26-87000-C,34.72,0.01101735,0.0109,2,1778457302131,429001812,375
50.0,43714,BLOCK-273991,6,,,50.0,buy,82168.88,BTC-31JUL26-70000-P,43.14,0.0222272,0.0223,0,1778457302131,429001813,78
75.0,43714,BLOCK-273991,6,,,75.0,sell,82169.91,BTC-26JUN26-74000-P,41.06,0.0190443,0.0189,0,1778457302131,429001810,998
50.0,43714,BLOCK-273991,6,,,50.0,buy,82168.88,BTC-31JUL26-94000-C,37.38,0.02485467,0.025,1,1778457302131,429001814,150
50.0,43714,BLOCK-273991,6,,,50.0,buy,82169.91,BTC-29MAY26-77000-P,39.12,0.01117164,0.0112,3,1778457302131,429001809,720
75.0,43714,BLOCK-273991,6,,,75.0,sell,82169.91,BTC-26JUN26-90000-C,36.39,0.01987958,0.0197,2,1778457302131,429001811,8126
0.1,,,,,,0.1,buy,82160.58,BTC-26JUN26-94000-C,36.42,0.01109098,0.011,2,1778457294262,429001797,108
0.3,,,,,,0.3,buy,82186.16,BTC-12MAY26-81000-P,32.44,0.00257046,0.0026,0,1778457260670,429001754,27
0.1,,,,,,0.1,buy,82185.97,BTC-15MAY26-82000-P,34.88,0.01415483,0.014,0,1778457260611,429001751,184
0.1,,,,,,0.1,sell,82220.89,BTC-22MAY26-85000-C,33.83,0.01155625,0.011,2,1778457201482,429001627,282
1.0,,,,,,1.0,sell,82224.4,BTC-25DEC26-80000-C,44.3,0.15921437,0.159,2,1778457194812,429001622,5530
0.3,,,,,,0.3,sell,82221.5,BTC-11MAY26-84000-C,35.63,9.922e-05,0.0001,2,1778457194289,429001620,30
0.2,,,,,,0.2,buy,82221.49,BTC-11MAY26-80000-P,49.38,0.0001574,0.0002,3,1778457190131,429001615,133
0.1,,,,,,0.1,buy,82219.19,BTC-29MAY26-84000-C,36.01,0.02257615,0.023,0,1778457181449,429001608,1613
0.1,,,,,,0.1,sell,82219.19,BTC-29MAY26-85000-C,34.58,0.0180204,0.0175,2,1778457181324,429001604,2710
0.3,,,,,,0.3,buy,82230.3,BTC-11MAY26-81000-C,22.97,0.01529284,0.015,0,1778457158529,429001553,220
0.6,,,,,,0.6,buy,82210.67,BTC-11MAY26-82000-P,27.39,0.00220529,0.0022,1,1778457123029,429001497,37
0.1,,,,,,0.1,sell,82208.11,BTC-25DEC26-125000-C,42.47,0.02322345,0.023,0,1778457029410,429001271,728
