amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
5.0,,,,5.0,sell,43296.07,BTC-29MAR24-37000-P,47.93,0.01809332,0.018,3,1706572787090,281990909,701
0.1,,,,0.1,sell,43297.93,BTC-23FEB24-47000-C,44.17,0.0177618,0.018,1,1706572781692,281990907,1502
0.1,,,,0.1,sell,43287.37,BTC-26APR24-15000-P,90.51,0.00061131,0.0006,0,1706572767834,281990729,2
1.0,,,,1.0,buy,43285.55,BTC-31JAN24-43500-P,39.56,0.01221162,0.012,2,1706572748988,281990728,25
0.5,,,,0.5,buy,43281.58,BTC-30JAN24-43250-P,28.11,0.00323699,0.003,2,1706572701184,281990708,10
0.1,,,,0.1,buy,43245.47,BTC-23FEB24-35000-P,51.39,0.00251521,0.0025,3,1706572553443,281990640,1140
0.1,,,,0.1,buy,43276.1,BTC-23FEB24-51000-C,48.15,0.00653593,0.0065,3,1706572342345,281990507,556
0.1,,,,0.1,sell,43277.14,BTC-30JAN24-43500-C,30.22,0.00167766,0.0017,0,1706572323509,281990505,293
1.0,,,,1.0,sell,43284.74,BTC-1FEB24-40500-P,44.59,0.00056416,0.0004,3,1706572315925,281990503,10
0.1,,,,0.1,sell,43282.95,BTC-30JAN24-42000-P,47.79,0.00012816,0.0001,2,1706572307684,281990501,381
5.0,,,,5.0,sell,43282.25,BTC-31JAN24-42500-P,38.59,0.0029815,0.0028,2,1706572277607,281990489,45
0.1,,,,0.1,sell,43281.67,BTC-30JAN24-42000-C,56.72,0.02984848,0.03,1,1706572274130,281990488,315
0.1,,,,0.1,buy,43283.03,BTC-30JAN24-43000-C,31.16,0.00810292,0.008,0,1706572272719,281990486,393
2.0,,,,2.0,sell,43290.4,BTC-9FEB24-45000-C,42.89,0.01428711,0.0145,0,1706572248896,281990481,673
0.1,,,,0.1,buy,43293.73,BTC-23FEB24-48000-C,44.65,0.01361459,0.0135,1,1706572207084,281990443,1240
1.0,,,,1.0,sell,43299.16,BTC-16FEB24-43000-C,41.16,0.04144439,0.0415,0,1706572154634,281990412,205
1.1,,,,1.1,sell,43303.83,BTC-2FEB24-42000-P,41.32,0.0048936,0.0047,2,1706572136856,281990383,731
0.2,,,,0.2,buy,43284.5,BTC-2FEB24-43500-C,41.61,0.01410973,0.014,1,1706572060482,281990307,1
1.0,,,,1.0,sell,43280.75,BTC-23FEB24-40000-C,44.14,0.09541713,0.096,0,1706572029219,281990292,390
0.1,,,,0.1,buy,43278.62,BTC-2FEB24-43000-P,41.77,0.01254585,0.0125,3,1706571997744,281990264,393
0.7,,,,0.7,buy,43266.96,BTC-9FEB24-43000-P,41.41,0.02350114,0.0235,3,1706571874832,281990224,44
0.1,,,,0.1,sell,43270.62,BTC-30JAN24-43000-P,30.72,0.00159704,0.0014,2,1706571831374,281990194,184
0.1,,,,0.1,sell,43271.78,BTC-30JAN24-42750-P,30.14,0.00053942,0.0004,2,1706571819454,281990193,142
