amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,111794.89,BTC-5SEP25-117000-C,32.12,0.00593035,0.006,2,1756252790837,382252453,572
0.1,,,,,,0.1,sell,111786.35,BTC-29AUG25-112000-C,31.84,0.00991803,0.01,3,1756252780706,382252440,2500
0.7,,,,,,0.7,sell,111781.8,BTC-27MAR26-130000-C,43.35,0.09070985,0.0905,3,1756252748291,382252438,1262
0.7,,,,,,0.7,buy,111776.17,BTC-5SEP25-105000-P,39.39,0.00465928,0.0047,2,1756252733775,382252437,1028
0.6,,,,,,0.6,sell,111781.77,BTC-26DEC25-85000-P,46.51,0.0152537,0.015,1,1756252727474,382252433,2452
0.1,,,,,,0.1,buy,111782.62,BTC-29AUG25-108000-P,39.14,0.00187226,0.0019,2,1756252715901,382252423,4004
0.1,,,,,,0.1,sell,111780.42,BTC-26JUN26-240000-C,48.82,0.01576874,0.0155,3,1756252695329,382252387,115
1.0,,,,,,1.0,buy,111786.39,BTC-26DEC25-130000-C,40.35,0.04674898,0.0465,3,1756252690773,382252382,6323
1.1,,,,,,1.1,sell,111788.7,BTC-5SEP25-108000-P,35.47,0.00862736,0.0085,2,1756252686426,382252380,668
0.1,,,,,,0.1,buy,111791.91,BTC-26DEC25-180000-C,45.02,0.00570208,0.0055,3,1756252681222,382252368,2128
0.3,,,,,,0.3,sell,111798.81,BTC-30AUG25-112000-C,32.61,0.01248376,0.0125,3,1756252675373,382252367,64
1.1,,,,,,1.1,sell,111802.22,BTC-26DEC25-140000-C,40.79,0.02931921,0.029,2,1756252674444,382252353,5847
0.2,,,,,,0.2,buy,111796.89,BTC-26DEC25-105000-P,41.6,0.05445996,0.0545,1,1756252667566,382252341,2412
7.5,,,,,,7.5,buy,111821.02,BTC-31OCT25-95000-P,42.11,0.01368013,0.0135,3,1756252647861,382252285,572
0.1,,,,,,0.1,sell,111823.69,BTC-29AUG25-115000-C,29.5,0.00168156,0.0016,3,1756252611918,382252265,2600
