amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,buy,66058.18,BTC-18OCT24-63000-P,50.3,0.00363325,0.0037,1,1728950398488,320955716,751
0.1,,,,,0.1,buy,66047.71,BTC-25OCT24-63000-C,48.02,0.06340839,0.063,2,1728950327215,320955668,1988
0.1,,,,,0.1,buy,66047.49,BTC-1NOV24-63000-C,48.62,0.07241682,0.0725,3,1728950324754,320955667,194
0.1,,,,,0.1,buy,66047.49,BTC-25OCT24-64000-C,47.94,0.05265115,0.0525,3,1728950323522,320955666,1967
0.5,,,,,0.5,buy,66045.99,BTC-15OCT24-66000-P,36.79,0.00407393,0.004,0,1728950313016,320955665,53
1.0,,,,,1.0,buy,66047.98,BTC-18OCT24-65000-P,46.39,0.0101673,0.01,1,1728950299232,320955663,223
0.8,,,,,0.8,sell,66048.36,BTC-18OCT24-64500-P,46.1,0.00789551,0.0075,1,1728950298740,320955662,61
0.1,,,,,0.1,sell,66048.41,BTC-17OCT24-67000-C,45.37,0.0094941,0.009,2,1728950295480,320955661,34
0.2,,,,,0.2,buy,66048.64,BTC-27JUN25-300000-C,78.26,0.00653263,0.006,1,1728950290826,320955660,304
1.0,,,,,1.0,buy,66051.72,BTC-26SEP25-40000-P,60.77,0.03518774,0.037,0,1728950281547,320955651,76
5.0,,,,,5.0,buy,66051.99,BTC-27DEC24-75000-P,57.37,0.17511852,0.1735,0,1728950238558,320955612,451
41.4,BLOCK-161823,1,,,41.4,buy,66068.01,BTC-25OCT24-82000-C,63.82,0.00098548,0.0011,0,1728950212229,320955604,545
0.5,,,,,0.5,sell,66069.01,BTC-29NOV24-70000-C,56.81,0.06112621,0.061,2,1728950196572,320955599,996
1.0,,,,,1.0,sell,66052.76,BTC-8NOV24-70000-C,58.45,0.03955934,0.0395,2,1728950169521,320955584,1751
0.2,,,,,0.2,buy,66055.54,BTC-8NOV24-45000-P,80.17,0.00199924,0.0019,3,1728950166870,320955583,1448
0.5,,,,,0.5,buy,66053.21,BTC-25OCT24-68000-C,49.18,0.02250856,0.0225,2,1728950149509,320955549,1498
0.2,,,,,0.2,sell,66052.3,BTC-1NOV24-76000-C,52.93,0.00745113,0.0075,0,1728950146360,320955504,55
0.1,,,,,0.1,sell,66049.13,BTC-17OCT24-65500-P,43.72,0.01019331,0.0095,3,1728950136840,320955499,56
0.5,,,,,0.5,sell,66048.62,BTC-25OCT24-70000-C,50.43,0.01403518,0.014,3,1728950116873,320955497,3986
3.5,,,,,3.5,buy,66061.48,BTC-25OCT24-73000-C,52.14,0.00666702,0.0065,3,1728950101189,320955483,1227
1.4,,,,,1.4,buy,66063.5,BTC-25OCT24-54000-P,68.33,0.00155511,0.0015,3,1728950077273,320955478,1357
0.1,,,,,0.1,sell,66061.82,BTC-25OCT24-69000-C,49.17,0.01792334,0.0175,3,1728950072980,320955475,1259
0.1,,,,,0.1,sell,66057.86,BTC-16OCT24-63000-P,52.92,0.00080958,0.0009,3,1728950047800,320955472,84
0.1,,,,,0.1,buy,66062.99,BTC-1NOV24-64000-P,48.19,0.02509669,0.025,1,1728950029296,320955463,71
0.1,,,,,0.1,sell,66076.52,BTC-25OCT24-65000-P,47.21,0.02260795,0.022,2,1728950014334,320955389,552
0.1,,,,,0.1,sell,66080.98,BTC-25OCT24-64000-P,47.43,0.01702767,0.0165,3,1728949974733,320955270,730
0.1,,,,,0.1,buy,66092.98,BTC-1NOV24-64000-C,48.44,0.06293445,0.063,1,1728949960391,320955219,167
0.1,,,,,0.1,sell,66085.52,BTC-29NOV24-67000-P,55.6,0.07870907,0.078,0,1728949916677,320955156,44
0.1,,,,,0.1,buy,66085.0,BTC-29NOV24-67000-C,55.89,0.07879915,0.0785,3,1728949915439,320955155,424
0.5,,,,,0.5,buy,66067.63,BTC-18OCT24-74000-C,61.42,0.00057924,0.0007,0,1728949890341,320955134,388
3.9,,,,,3.9,buy,66081.48,BTC-18OCT24-76000-C,64.63,0.00019361,0.0003,1,1728949866975,320955103,279
0.5,,,,,0.5,sell,66081.39,BTC-25OCT24-66000-C,48.36,0.03555497,0.0355,2,1728949865926,320955101,2233
0.6,,,,,0.6,sell,66089.2,BTC-8NOV24-75000-C,59.26,0.0208773,0.0205,3,1728949847524,320955091,1391
0.1,,,,,0.1,sell,66099.93,BTC-17OCT24-65000-P,45.14,0.00727429,0.007,3,1728949828433,320955079,39
0.6,,,,,0.6,buy,66099.93,BTC-27DEC24-75000-C,58.18,0.06276741,0.0625,3,1728949827604,320955078,4709
0.1,,,,,0.1,sell,66099.8,BTC-17OCT24-68000-C,47.61,0.00575759,0.0055,2,1728949824939,320955069,27
3.0,,,,,3.0,sell,66114.48,BTC-25OCT24-71000-C,50.67,0.01124766,0.011,3,1728949753206,320955054,1348
1.0,,,,,1.0,sell,66114.48,BTC-18OCT24-66000-P,45.78,0.01602022,0.0155,0,1728949750892,320955053,146
3.0,,,,,3.0,buy,66116.57,BTC-17OCT24-72000-C,60.93,0.0007344,0.0009,0,1728949735587,320955052,12
1.0,,,,,1.0,buy,66116.66,BTC-18OCT24-66000-C,46.97,0.02006244,0.02,3,1728949732642,320955051,1020
0.1,,,,,0.1,sell,66102.38,BTC-29NOV24-58000-P,55.79,0.02487035,0.0245,3,1728949701628,320955021,328
0.1,,,,,0.1,sell,66102.94,BTC-15OCT24-65000-P,38.85,0.00060018,0.0004,2,1728949692126,320955020,58
0.1,,,,,0.1,buy,66138.24,BTC-17OCT24-64500-P,46.08,0.0051717,0.005,0,1728949660590,320954947,28
0.1,,,,,0.1,sell,66138.31,BTC-1NOV24-74000-C,50.61,0.0111917,0.0105,2,1728949658333,320954946,100
0.1,,,,,0.1,sell,66137.95,BTC-15OCT24-67000-C,40.59,0.0012274,0.001,3,1728949657515,320954945,117
3.1,,,,,3.1,buy,66136.06,BTC-18OCT24-56000-P,81.85,0.00038092,0.0004,3,1728949648909,320954944,462
0.1,,,,,0.1,sell,66140.86,BTC-29NOV24-80000-C,58.98,0.0249594,0.025,0,1728949640686,320954935,1585
0.1,,,,,0.1,buy,66120.69,BTC-1NOV24-60000-P,51.06,0.00965905,0.01,2,1728949630270,320954919,102
0.5,,,,,0.5,sell,66029.99,BTC-15OCT24-67500-C,49.04,0.00049287,0.0005,2,1728949567543,320954799,8
0.5,,,,,0.5,sell,66031.24,BTC-16OCT24-69000-C,48.98,0.00120116,0.001,2,1728949539969,320954794,34
1.8,,,,,1.8,sell,66039.63,BTC-27DEC24-80000-C,59.22,0.04510553,0.045,3,1728949523501,320954785,5533
2.0,,,,,2.0,buy,66039.21,BTC-25OCT24-62000-P,49.64,0.0093685,0.0095,1,1728949494954,320954742,989
0.1,,,,,0.1,buy,66059.67,BTC-1NOV24-54000-P,59.16,0.00276593,0.0026,0,1728949439530,320954653,60
0.1,,,,,0.1,sell,66053.29,BTC-18OCT24-67000-C,46.45,0.01305229,0.0125,2,1728949411740,320954634,1079
0.1,,,,,0.1,sell,66058.97,BTC-16OCT24-64500-P,43.87,0.00274819,0.0025,0,1728949355816,320954602,27
0.1,,,,,0.1,buy,66052.44,BTC-29NOV24-82000-C,59.41,0.02055022,0.0205,3,1728949307484,320954561,259
0.1,,,,,0.1,buy,66041.54,BTC-25OCT24-61000-P,50.71,0.0071074,0.007,1,1728949299473,320954543,1289
0.2,,,,,0.2,buy,66041.46,BTC-25OCT24-66000-P,47.99,0.02962385,0.0295,1,1728949275557,320954523,293
0.3,,,,,0.3,buy,66050.75,BTC-27DEC24-61000-P,56.28,0.05566286,0.0555,0,1728949264172,320954475,626
0.2,,,,,0.2,buy,66059.48,BTC-27DEC24-63000-P,56.35,0.06806835,0.068,1,1728949249732,320954470,753
0.4,,,,,0.4,sell,66058.64,BTC-29NOV24-64000-P,55.53,0.05626721,0.056,1,1728949247752,320954469,151
0.5,,,,,0.5,sell,66058.67,BTC-27DEC24-85000-C,59.78,0.03239,0.032,3,1728949246218,320954468,3056
0.3,,,,,0.3,sell,66058.67,BTC-27DEC24-90000-C,61.06,0.02364975,0.0235,3,1728949246218,320954467,3188
0.2,,,,,0.2,buy,66058.67,BTC-29NOV24-74000-C,57.43,0.04281293,0.0425,3,1728949246214,320954465,289
0.2,,,,,0.2,sell,66058.39,BTC-29NOV24-62000-P,55.03,0.04372283,0.043,1,1728949246212,320954464,259
0.3,,,,,0.3,sell,66058.67,BTC-27DEC24-95000-C,61.89,0.01742789,0.017,3,1728949246210,320954463,2105
0.2,,,,,0.2,buy,66058.67,BTC-27DEC24-59000-P,56.26,0.04468917,0.0445,1,1728949246197,320954459,564
0.2,,,,,0.2,sell,66058.67,BTC-29NOV24-56000-P,56.79,0.01868321,0.0185,1,1728949246197,320954458,295
0.2,,,,,0.2,sell,66058.67,BTC-29NOV24-60000-P,55.43,0.03342989,0.033,1,1728949246192,320954455,592
0.2,,,,,0.2,sell,66058.67,BTC-29NOV24-78000-C,57.9,0.0296785,0.029,2,1728949246192,320954454,330
0.3,,,,,0.3,sell,66058.89,BTC-27DEC24-57000-P,56.25,0.03543099,0.035,1,1728949246187,320954452,560
0.2,,,,,0.2,sell,66058.67,BTC-29NOV24-90000-C,61.56,0.01044226,0.01,3,1728949246181,320954451,538
2.6,,,,,2.6,buy,66054.34,BTC-8NOV24-80000-C,61.97,0.01101708,0.011,2,1728949186299,320954403,1610
0.3,,,,,0.3,sell,66062.41,BTC-15OCT24-68000-C,54.12,0.0002887,0.0003,2,1728949023479,320954254,82
0.7,,,,,0.7,sell,66063.29,BTC-18OCT24-72000-C,56.8,0.0014738,0.0015,3,1728949017068,320954253,548
0.4,,,,,0.4,sell,66056.64,BTC-28MAR25-100000-C,60.28,0.04685422,0.0465,0,1728948999528,320954245,2162
0.1,,,,,0.1,sell,66056.64,BTC-28MAR25-90000-C,59.12,0.06798536,0.067,0,1728948999525,320954244,1028
3.1,,,,,3.1,sell,66044.65,BTC-27DEC24-70000-C,57.63,0.08629361,0.0865,2,1728948984213,320954236,4401
0.4,,,,,0.4,sell,66053.15,BTC-8NOV24-72000-C,58.16,0.03046914,0.03,2,1728948955070,320954197,1019
4.9,,,,,4.9,buy,66060.84,BTC-1NOV24-68000-P,49.32,0.05532906,0.0555,1,1728948948904,320954172,4
5.7,,,,,5.7,buy,66060.84,BTC-1NOV24-67000-P,48.95,0.04642763,0.0465,1,1728948948897,320954171,26
2.1,,,,,2.1,buy,66078.57,BTC-1NOV24-88000-C,62.1,0.00103632,0.0011,0,1728948913654,320954149,13
0.1,,,,,0.1,buy,66076.29,BTC-18OCT24-78000-C,71.23,0.00010762,0.0002,1,1728948910212,320954146,91
0.1,,,,,0.1,buy,66087.72,BTC-29NOV24-64000-C,55.71,0.10104982,0.101,2,1728948833836,320954096,510
0.1,,,,,0.1,buy,66087.49,BTC-29NOV24-63000-C,55.72,0.10944439,0.1095,2,1728948830159,320954093,383
0.1,,,,,0.1,sell,66087.51,BTC-29NOV24-66000-C,55.79,0.08585171,0.0855,2,1728948828910,320954092,480
0.1,,,,,0.1,buy,66103.89,BTC-15OCT24-62500-P,80.0,9.679e-05,0.0001,3,1728948741717,320954059,299
0.1,,,,,0.1,sell,66122.45,BTC-18OCT24-62000-C,42.27,0.06646581,0.065,1,1728948718494,320954031,728
0.1,,,,,0.1,sell,66121.49,BTC-15OCT24-66500-C,38.27,0.00277063,0.0025,2,1728948689526,320954027,129
0.2,,,,,0.2,sell,66102.4,BTC-27DEC24-54000-P,56.89,0.02432894,0.024,1,1728948646217,320953980,646
0.1,,,,,0.1,buy,66101.49,BTC-18OCT24-62000-P,53.95,0.00233794,0.0024,0,1728948634044,320953967,812
0.1,,,,,0.1,buy,66116.24,BTC-25OCT24-63000-P,48.76,0.01265328,0.0125,0,1728948622082,320953957,877
0.1,,,,,0.1,sell,66124.92,BTC-17OCT24-67500-C,47.11,0.00778398,0.0075,3,1728948604113,320953939,21
1.0,,,,,1.0,buy,66153.77,BTC-15OCT24-65500-P,37.02,0.00141576,0.0012,3,1728948520967,320953814,77
