amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,82703.89,BTC-20MAR25-86000-C,50.03,0.00150635,0.0014,1,1742342391181,355567338,117
0.1,,,,,,0.1,buy,82710.71,BTC-28MAR25-50000-P,119.89,0.0001723,0.0002,2,1742342380088,355567300,2817
0.1,,,,,,0.1,sell,82710.71,BTC-20MAR25-89000-C,60.12,0.00028259,0.0003,2,1742342378830,355567299,14
0.1,,,,,,0.1,sell,82717.59,BTC-21MAR25-76000-P,63.72,0.00114056,0.001,3,1742342339414,355567292,723
0.1,,,,,,0.1,buy,82725.21,BTC-30MAY25-86000-C,52.04,0.07922639,0.079,1,1742342252836,355567244,241
0.1,,,,,,0.1,buy,82718.01,BTC-4APR25-80000-P,50.17,0.02718673,0.027,2,1742342240206,355567234,217
0.5,,,,,,0.5,sell,82745.01,BTC-28MAR25-88000-C,49.03,0.01015265,0.01,1,1742342220764,355567222,1734
0.7,,,,,,0.7,sell,82747.88,BTC-21MAR25-79000-C,57.07,0.04838109,0.0485,2,1742342202336,355567213,85
1.0,,,,,,1.0,buy,82751.99,BTC-28MAR25-83000-C,49.16,0.02981737,0.03,1,1742342188055,355567205,362
1.0,,,,,,1.0,sell,82769.26,BTC-28MAR25-85000-C,48.91,0.01998313,0.02,0,1742342176270,355567200,4269
0.5,,,,,,0.5,buy,82769.26,BTC-28MAR25-84000-P,48.37,0.03909096,0.039,2,1742342175974,355567114,1248
0.1,,,,,,0.1,buy,82778.73,BTC-21MAR25-82000-P,50.65,0.01202201,0.012,2,1742342162641,355567074,991
1.0,,,,,,1.0,sell,82778.74,BTC-28MAR25-70000-P,63.41,0.00193966,0.0019,0,1742342107404,355567066,4760
0.5,,,,,,0.5,sell,82784.59,BTC-28MAR25-92000-C,51.08,0.00404521,0.004,2,1742342084488,355567063,1862
0.2,,,,,,0.2,buy,82786.88,BTC-21MAR25-80000-P,57.09,0.00526052,0.006,3,1742342009017,355567031,1365
1.0,,,,,,1.0,sell,82784.84,BTC-25APR25-102000-C,52.79,0.00995485,0.01,1,1742342005450,355567030,883
1.0,,,,,,1.0,sell,82792.88,BTC-28MAR25-80000-P,50.32,0.01729752,0.0175,3,1742341984598,355567021,9014
0.4,,,,,,0.4,sell,82783.89,BTC-19MAR25-84000-P,31.18,0.01524686,0.015,2,1742341978362,355567014,96
0.1,,,,,,0.1,buy,82783.89,BTC-20MAR25-85000-C,48.81,0.00309964,0.003,1,1742341977719,355567006,107
0.2,,,,,,0.2,sell,82759.89,BTC-21MAR25-79000-P,56.27,0.00345006,0.0035,2,1742341941127,355566916,704
0.1,,,,,,0.1,buy,82759.89,BTC-28MAR25-86000-C,48.9,0.01596932,0.016,0,1742341941091,355566914,1356
1.0,,,,,,1.0,sell,82695.62,BTC-25APR25-85000-C,50.33,0.05282448,0.053,0,1742341833049,355566743,616
0.3,,,,,,0.3,sell,82691.53,BTC-25APR25-78000-P,51.47,0.03822039,0.0385,3,1742341818626,355566742,627
0.2,,,,,,0.2,buy,82711.22,BTC-21MAR25-83000-C,49.65,0.01412248,0.014,1,1742341712481,355566688,521
0.1,,,,,,0.1,sell,82710.79,BTC-4APR25-92000-C,50.39,0.00941593,0.0095,0,1742341702234,355566662,225
0.1,,,,,,0.1,buy,82698.67,BTC-26DEC25-85000-P,55.94,0.18439179,0.1835,2,1742341685423,355566652,189
1.7,,,,,,1.7,sell,82689.94,BTC-25APR25-90000-C,50.31,0.03241392,0.0325,0,1742341672547,355566648,1100
0.4,,,,,,0.4,buy,82697.72,BTC-4APR25-88000-C,49.36,0.01859875,0.0185,0,1742341664764,355566646,183
0.1,,,,,,0.1,sell,82699.46,BTC-26DEC25-90000-P,56.82,0.22025591,0.2215,0,1742341662063,355566645,190
0.1,,,,,,0.1,sell,82664.2,BTC-28MAR25-75000-P,52.94,0.00552489,0.005,2,1742341599314,355566568,5964
30.0,,BLOCK-187511,8,,,30.0,sell,82646.72,BTC-21MAR25-88000-C,52.85,0.00134376,0.0013,2,1742341501577,355566449,1355
20.0,,BLOCK-187511,8,,,20.0,sell,82646.72,BTC-20MAR25-84000-C,49.31,0.00546377,0.0055,1,1742341501577,355566448,116
25.0,,BLOCK-187511,8,,,25.0,buy,82645.82,BTC-4APR25-83000-C,49.56,0.04004942,0.0401,0,1742341501577,355566450,80
