amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
2.4,,,,,buy,30295.81,BTC-16JUL23-30500-C,27.39,0.00087852,0.001,1,1689465482952,261115111,265
0.4,,,,,buy,30296.6,BTC-16JUL23-30250-P,23.45,0.00191714,0.0021,3,1689465455046,261115110,216
0.1,,,,,sell,30291.48,BTC-18JUL23-29000-P,36.3,0.00093858,0.0008,3,1689465333070,261115094,9
2.0,,,,,buy,30291.65,BTC-29SEP23-31000-P,45.14,0.0861897,0.0865,0,1689464991567,261115058,434
0.4,,,,,sell,30285.64,BTC-21JUL23-30500-P,35.0,0.01997261,0.02,1,1689464833070,261115041,604
0.4,,,,,sell,30292.13,BTC-17JUL23-30500-C,26.59,0.00355213,0.0037,3,1689464662834,261115022,116
0.1,,,,,sell,30294.07,BTC-21JUL23-31500-C,38.3,0.00558751,0.0055,3,1689464585639,261115018,1020
1.0,,,,,sell,30292.58,BTC-21JUL23-32000-C,40.55,0.00358877,0.0035,2,1689464564931,261115008,919
0.5,,,,,sell,30293.24,BTC-25AUG23-29000-P,41.85,0.03301357,0.033,1,1689464552539,261115007,630
0.2,,,,,sell,30290.59,BTC-17JUL23-30250-C,25.32,0.00702245,0.007,2,1689464266906,261114969,104
0.1,,,,,sell,30290.65,BTC-21JUL23-29500-P,33.79,0.00655254,0.006,3,1689464122650,261114946,495
3.3,,,,,sell,30295.27,BTC-28JUL23-30000-P,38.34,0.02249935,0.022,3,1689464022185,261114921,1852
0.6,,,,,sell,30295.42,BTC-25AUG23-33000-C,43.29,0.02771214,0.0275,3,1689463952778,261114917,951
2.4,,,,,buy,30295.42,BTC-4AUG23-35000-C,44.48,0.00427603,0.0043,3,1689463872588,261114913,45
5.9,,,,,sell,30294.91,BTC-4AUG23-32000-C,39.69,0.01748391,0.017,3,1689463835387,261114908,82
0.1,,,,,sell,30297.81,BTC-17JUL23-30750-C,26.25,0.00183065,0.0016,2,1689463781090,261114896,93
5.4,,,,,buy,30293.4,BTC-17JUL23-31500-C,36.93,0.00029472,0.0004,0,1689463514594,261114859,32
0.3,,,,,sell,30295.09,BTC-18JUL23-30250-P,31.21,0.00872441,0.009,0,1689463340462,261114848,9
0.1,,,,,sell,30295.03,BTC-28JUL23-28000-P,42.0,0.00574159,0.0055,1,1689463338268,261114847,1706
0.1,,,,,sell,30299.89,BTC-18JUL23-32000-C,40.75,0.00085195,0.0007,1,1689463251366,261114828,3
2.5,,,,,sell,30299.26,BTC-29DEC23-33000-C,49.93,0.10977636,0.11,0,1689463203716,261114823,392
0.1,,,,,sell,30298.31,BTC-18JUL23-30000-P,30.77,0.00559141,0.0055,1,1689463132968,261114818,13
0.1,,,,,sell,30301.26,BTC-4AUG23-28000-P,39.38,0.00877969,0.0085,2,1689463098494,261114817,58
0.1,,,,,sell,30293.57,BTC-28JUL23-29000-P,39.22,0.01125187,0.011,1,1689463049734,261114803,1928
0.1,,,,,sell,30294.18,BTC-17JUL23-30000-P,24.81,0.00250495,0.0023,2,1689462989141,261114800,93
0.1,,,,,sell,30293.97,BTC-18JUL23-29500-P,31.87,0.0021613,0.0019,2,1689462984121,261114799,11
0.1,,,,,sell,30293.57,BTC-28JUL23-33000-C,43.37,0.00674686,0.0065,2,1689462959331,261114795,2465
1.1,,,,,buy,30288.43,BTC-16JUL23-30000-P,26.16,0.00043143,0.0005,3,1689462682931,261114700,249
7.5,,,,,buy,30288.71,BTC-18JUL23-30500-C,30.66,0.00704319,0.007,3,1689462637060,261114682,18
8.6,,,,,sell,30290.24,BTC-28JUL23-45000-C,79.54,0.00028586,0.0002,0,1689462573034,261114648,175
0.4,,,,,sell,30299.24,BTC-4AUG23-45000-C,66.19,0.00037983,0.0003,2,1689462381855,261114569,3
0.1,,,,,sell,30295.37,BTC-16JUL23-29750-P,33.74,0.00016855,0.0002,3,1689462136836,261114511,101
0.3,,,,,buy,30297.66,BTC-18JUL23-31500-C,37.49,0.00143204,0.0015,1,1689461709232,261114431,23
0.1,,,,,sell,30296.85,BTC-17JUL23-29750-P,26.24,0.00119469,0.001,3,1689461524804,261114408,20
1.0,,,,,buy,30298.76,BTC-18JUL23-31250-C,35.7,0.00204855,0.0022,0,1689461178066,261114395,10
0.5,,,,,buy,30298.56,BTC-18JUL23-31000-C,33.77,0.00304863,0.0032,0,1689461132457,261114390,24
0.2,,,,,buy,30298.49,BTC-17JUL23-31000-C,29.1,0.00074596,0.0009,0,1689460972760,261114381,97
5.3,,,,,buy,30299.42,BTC-17JUL23-31250-C,31.7,0.00037445,0.0005,2,1689460961431,261114380,84
0.2,,,,,sell,30295.91,BTC-17JUL23-29500-P,28.83,0.00059121,0.0005,3,1689460665068,261114313,45
0.5,,,,,buy,30306.63,BTC-28JUL23-30000-C,39.77,0.03550185,0.036,1,1689460653746,261114264,3526
1.4,,,,,buy,30327.47,BTC-21JUL23-30500-C,35.48,0.015192,0.015,2,1689460448232,261114179,706
0.1,,,,,buy,30327.47,BTC-25AUG23-32000-C,42.6,0.03681054,0.037,3,1689460448034,261114177,2018
0.1,,,,,buy,30306.47,BTC-25AUG23-30000-P,41.82,0.04694082,0.047,1,1689459352331,261113624,987
0.1,,,,,buy,30310.27,BTC-25AUG23-25000-P,47.43,0.00691703,0.007,1,1689459211865,261113540,1137
0.1,,,,,buy,30310.27,BTC-28JUL23-20000-P,95.12,0.00035477,0.0004,1,1689459193115,261113534,663
0.1,,,,,sell,30312.02,BTC-4AUG23-32500-C,40.18,0.01400409,0.0135,3,1689458517889,261113277,91
0.1,,,,,sell,30313.61,BTC-28JUL23-31000-C,39.99,0.02123639,0.021,0,1689458507147,261113268,4508
0.2,,,,,buy,30314.44,BTC-16JUL23-30250-C,20.52,0.00433714,0.004,0,1689458401959,261113186,147
0.1,,,,,sell,30313.55,BTC-4AUG23-30500-P,39.0,0.03679672,0.037,1,1689457788741,261113171,70
0.3,,,,,sell,30313.55,BTC-4AUG23-30000-P,39.08,0.02888824,0.029,1,1689457763848,261113170,101
1.3,,,,,sell,30313.34,BTC-4AUG23-30500-C,38.61,0.03445103,0.0345,0,1689457641821,261113164,124
0.6,,,,,buy,30313.29,BTC-25AUG23-29000-C,42.21,0.08265601,0.083,1,1689457628496,261113163,360
0.2,,,,,buy,30314.95,BTC-25AUG23-31000-P,42.05,0.06462938,0.0645,1,1689457570877,261113161,375
0.1,,,,,sell,30311.18,BTC-16JUL23-31000-C,32.72,6.016e-05,0.0001,3,1689457039547,261113127,333
0.1,,,,,buy,30307.25,BTC-25AUG23-27000-P,43.39,0.01487978,0.015,1,1689456497904,261113080,1081
0.1,,,,,buy,30307.56,BTC-25AUG23-35000-C,45.94,0.01625112,0.0165,1,1689456371333,261113071,671
0.4,,,,,sell,30306.1,BTC-25AUG23-34000-C,44.81,0.02117684,0.0215,0,1689456275705,261113059,1367
0.1,,,,,sell,30304.39,BTC-25AUG23-10000-P,121.56,0.00017969,0.0002,0,1689456147158,261113050,37
0.1,,,,,sell,30299.96,BTC-17JUL23-28500-P,42.82,0.00013324,0.0001,3,1689456130294,261113048,21
0.4,,,,,sell,30299.69,BTC-18JUL23-30250-C,30.47,0.01100513,0.011,3,1689455920809,261113035,24
0.1,,,,,buy,30302.96,BTC-28JUL23-27000-P,45.37,0.00264108,0.0028,0,1689455770120,261112926,1907
0.1,,,,,sell,30305.31,BTC-16JUL23-30750-C,27.85,0.00031929,0.0003,1,1689455651903,261112598,185
4.9,,,,,sell,30306.0,BTC-29DEC23-35000-C,50.61,0.08994014,0.0905,1,1689455598204,261112596,1089
5.0,,,,,buy,30306.59,BTC-29DEC23-29000-P,48.9,0.09541197,0.095,0,1689455583730,261112594,176
0.6,,,,,sell,30307.49,BTC-21JUL23-32500-C,41.38,0.00234633,0.0021,2,1689455416945,261112521,497
0.1,,,,,buy,30314.84,BTC-18JUL23-28500-P,42.49,0.00039742,0.0005,0,1689454843782,261112205,2
2.0,,,,,buy,30318.85,BTC-28JUL23-25000-P,54.56,0.00084713,0.0009,3,1689454356174,261112138,2301
0.1,,,,,sell,30319.42,BTC-4AUG23-25500-P,46.38,0.00226359,0.002,3,1689454239617,261112129,10
1.2,,,,,sell,30314.31,BTC-21JUL23-24000-P,82.35,0.00032813,0.0003,3,1689453843200,261112118,33
1.0,,,,,sell,30316.89,BTC-29SEP23-20000-P,55.38,0.00359415,0.0036,1,1689453774552,261112106,1291
1.0,,,,,buy,30307.8,BTC-28JUL23-36000-C,53.33,0.00174839,0.0019,0,1689453528910,261112077,1711
0.4,,,,,buy,30323.72,BTC-17JUL23-29000-P,40.14,0.00031437,0.0004,0,1689452213366,261111943,89
0.1,,,,,sell,30316.72,BTC-4AUG23-29500-P,38.36,0.02165657,0.0215,3,1689452046049,261111927,50
0.4,,,,,sell,30309.7,BTC-25AUG23-38000-C,48.9,0.00762729,0.0075,3,1689451744408,261111893,841
0.2,,,,,buy,30346.74,BTC-17JUL23-30250-P,25.4,0.00475643,0.0049,3,1689450490327,261111621,76
0.3,,,,,buy,30345.55,BTC-21JUL23-31000-C,37.18,0.00955252,0.01,1,1689450426592,261111615,924
0.1,,,,,sell,30345.46,BTC-21JUL23-30000-P,33.96,0.01110987,0.011,2,1689450351576,261111611,859
2.0,,,,,sell,30345.77,BTC-21JUL23-30000-C,34.84,0.02362652,0.024,0,1689450248136,261111604,377
5.0,,,,,buy,30342.96,BTC-4AUG23-27000-P,42.79,0.00484577,0.005,0,1689449655054,261111559,22
2.0,,,,,buy,30343.06,BTC-4AUG23-26000-P,46.21,0.00286655,0.003,0,1689449651609,261111558,9
2.0,,,,,buy,30343.36,BTC-25AUG23-26000-P,45.12,0.00955027,0.01,1,1689449599579,261111530,763
0.1,,,,,sell,30347.38,BTC-25AUG23-31000-C,41.43,0.04843705,0.0485,0,1689449560236,261111474,1706
2.0,,,,,buy,30351.01,BTC-28JUL23-29000-C,41.18,0.05798915,0.0595,2,1689448228655,261110410,1586
0.3,,,,,sell,30350.99,BTC-29SEP23-24000-C,47.55,0.23245053,0.2325,0,1689448205098,261110408,235
0.1,,,,,buy,30345.33,BTC-17JUL23-30500-P,24.54,0.00907918,0.009,2,1689447885736,261110326,54
0.8,,,,,buy,30335.79,BTC-29DEC23-33000-P,49.46,0.16817209,0.1675,0,1689447684028,261110214,103
1.2,,,,,buy,30341.5,BTC-29SEP23-33000-C,45.39,0.05439691,0.054,2,1689447464730,261110137,1142
1.0,,,,,sell,30349.56,BTC-16JUL23-29500-P,40.17,0.00027971,0.0002,2,1689447100119,261110054,173
0.2,,,,,buy,30359.15,BTC-4AUG23-34000-C,42.45,0.00700325,0.007,0,1689446845176,261109990,69
1.6,,,,,sell,30356.86,BTC-21JUL23-28500-P,39.34,0.00185855,0.002,1,1689446802788,261109987,373
2.1,,,,,sell,30359.14,BTC-21JUL23-29000-P,36.73,0.00326531,0.0034,1,1689446793741,261109985,458
0.1,,,,,buy,30348.95,BTC-29SEP23-40000-C,50.85,0.01711829,0.017,1,1689446188414,261109619,2778
3.6,,,,,sell,30348.8,BTC-29SEP23-27000-P,44.99,0.03030562,0.03,0,1689446187444,261109618,733
0.2,,,,,sell,30348.8,BTC-29SEP23-29000-P,44.24,0.05250835,0.052,1,1689446186080,261109617,523
0.3,,,,,buy,30342.65,BTC-29DEC23-30000-P,49.15,0.11098775,0.111,2,1689446116203,261109591,358
0.5,,,,,sell,30343.68,BTC-28JUL23-32000-C,40.89,0.01215998,0.012,1,1689445995127,261109539,3145
1.0,,,,,buy,30338.66,BTC-4AUG23-33000-C,40.95,0.01098902,0.011,2,1689445953532,261109501,79
0.5,,,,,buy,30338.66,BTC-29SEP23-38000-C,49.11,0.02313464,0.023,3,1689445953430,261109498,724
0.4,,,,,sell,30329.46,BTC-16JUL23-31500-P,37.01,0.03848951,0.0385,3,1689445924477,261109451,62
1.5,,,,,sell,30307.94,BTC-17JUL23-32000-C,36.39,0.000199,0.0001,2,1689445410416,261109351,73
0.1,,,,,sell,30297.2,BTC-4AUG23-30000-C,37.6,0.04283752,0.042,0,1689443697218,261109157,8
1.0,,,,,buy,30297.59,BTC-18JUL23-30750-C,30.83,0.00472863,0.0048,0,1689443592890,261109130,18
0.1,,,,,sell,30306.36,BTC-4AUG23-31000-C,38.56,0.02766735,0.0275,3,1689443259781,261108848,66
0.1,,,,,buy,30310.84,BTC-29MAR24-27000-P,50.73,0.09440178,0.0945,0,1689443188109,261108825,49
0.4,,,,,sell,30319.89,BTC-29SEP23-32000-C,45.19,0.06437629,0.065,1,1689442759110,261108758,1731
2.4,,,,,sell,30297.85,BTC-4AUG23-43000-C,61.03,0.00049389,0.0004,2,1689439440367,261108287,4
1.0,,,,,buy,30292.81,BTC-4AUG23-48000-C,71.99,0.00032489,0.0002,1,1689439383355,261108265,3
0.3,,,,,buy,30295.71,BTC-28JUL23-46000-C,77.17,0.0001432,0.0001,3,1689439301287,261108262,183
10.0,,,,,sell,30293.6,BTC-21JUL23-38000-C,67.27,0.00017927,0.0001,3,1689439269074,261108256,118
0.9,,,,,sell,30292.62,BTC-18JUL23-34000-C,54.21,0.0001309,0.0001,1,1689439216851,261108255,4
1.0,,,,,sell,30286.7,BTC-18JUL23-29750-P,29.72,0.00368436,0.0034,1,1689438915310,261108212,6
1.0,,,,,buy,30293.46,BTC-4AUG23-36000-C,46.22,0.00275765,0.0029,2,1689438792088,261108108,65
