amount,block_trade_id,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,sell,26914.71,BTC-9JUN23-39000-C,64.53,0.00072297,0.0005,1,1684484416519,255324271,1
0.3,,,,sell,26914.22,BTC-22MAY23-29500-C,52.67,0.000725,0.0005,1,1684484379381,255324253,5
1.0,,,,buy,26912.77,BTC-29DEC23-35000-P,48.01,0.35131278,0.3505,3,1684484192944,255324090,44
2.9,,,,sell,26906.23,BTC-29SEP23-50000-C,58.84,0.00808492,0.008,1,1684483676690,255323454,779
0.2,,,,sell,26896.97,BTC-2JUN23-36000-C,64.35,0.00071967,0.0005,3,1684483473021,255323142,24
1.5,,,,sell,26892.32,BTC-9JUN23-38000-C,60.74,0.00090633,0.0005,1,1684483327257,255322658,1
0.1,,,,buy,26896.54,BTC-20MAY23-30000-C,104.98,9.06e-06,0.0005,1,1684483177234,255322029,6
0.1,,,,buy,26896.95,BTC-20MAY23-23500-P,127.22,5.2e-07,0.0005,1,1684483161360,255321984,1
6.0,,,,buy,26905.88,BTC-2JUN23-37000-C,69.41,0.00040277,0.0005,3,1684482997901,255321683,16
3.0,,,,buy,26902.49,BTC-28JUL23-30000-P,44.11,0.15095344,0.151,2,1684482935702,255321514,11
1.3,,,,buy,26893.47,BTC-2JUN23-28500-P,42.44,0.07265094,0.073,1,1684482793577,255321111,20
0.3,,,,buy,26899.72,BTC-20MAY23-28250-C,53.52,0.0003087,0.0005,3,1684481396156,255317689,18
0.1,,,,sell,26931.98,BTC-19MAY23-27000-C,44.41,0.00044113,0.0005,3,1684481280337,255317380,864
3.6,,,,sell,26937.48,BTC-29MAR24-40000-C,50.95,0.06863749,0.0685,3,1684481209905,255317311,71
4.2,,,,sell,26935.66,BTC-9JUN23-34000-C,53.47,0.00203603,0.002,3,1684481054425,255317180,8
25.0,75811,BTC-STRD-29SEP23-28000,,buy,26945.85,BTC-29SEP23-28000-C,46.3,0.09660187,0.0967,0,1684480798655,255316737,276
25.0,75811,BTC-STRD-29SEP23-28000,,buy,26945.85,BTC-29SEP23-28000-P,46.28,0.1310417,0.131,2,1684480798655,255316736,154
2.5,,,,buy,26945.99,BTC-26MAY23-28500-P,40.95,0.06285099,0.0625,1,1684480763227,255316729,1
23.0,75810,BTC-CS-26MAY23-35000_38000,,buy,26944.21,BTC-26MAY23-38000-C,93.86,9.003e-05,0.0002,2,1684480742479,255316695,1140
1.0,,,,buy,26958.83,BTC-19MAY23-26750-C,58.93,0.0078608,0.008,1,1684480592700,255316467,105
0.3,,,,sell,26945.36,BTC-19MAY23-29000-P,0.0,0.07636354,0.076,0,1684480297177,255316127,247
0.5,,,,sell,26944.77,BTC-19MAY23-28500-P,0.0,0.05782753,0.0575,2,1684480296292,255316109,268
0.7,,,,sell,26934.87,BTC-19MAY23-27000-P,54.52,0.00307893,0.0035,3,1684480232435,255316036,1169
0.3,,,,sell,26928.16,BTC-19MAY23-27500-P,0.0,0.02125513,0.021,2,1684480176389,255315901,544
7.6,,,,sell,26926.99,BTC-29MAR24-55000-C,55.01,0.0272651,0.0285,1,1684480156936,255315879,69
0.5,,,,sell,26908.27,BTC-29DEC23-35000-C,48.31,0.06480153,0.0645,3,1684479807899,255315604,554
2.4,,,,sell,26918.65,BTC-29DEC23-29000-P,47.19,0.1857544,0.186,2,1684479059156,255314772,41
1.6,,,,sell,26915.76,BTC-29SEP23-55000-C,62.23,0.00548768,0.006,3,1684479042805,255314762,444
0.1,,,,buy,26920.63,BTC-20MAY23-29000-C,74.0,9.85e-05,0.0005,3,1684478102890,255313606,39
10.0,,,,sell,26919.72,BTC-28JUL23-32000-C,45.52,0.02364583,0.0235,3,1684478066816,255313585,306
2.0,,,,buy,26919.65,BTC-19MAY23-26500-P,92.62,2.564e-05,0.0005,3,1684478026206,255313571,1077
10.0,,,,sell,26915.23,BTC-29MAR24-65000-C,57.73,0.01774494,0.0185,1,1684477276879,255312862,34
0.1,,,,sell,26905.84,BTC-28JUL23-40000-C,54.61,0.0060231,0.006,0,1684476781723,255312613,114
2.9,,,,buy,26868.88,BTC-29DEC23-55000-C,56.74,0.01414581,0.015,0,1684475650106,255311812,254
0.9,,,,buy,26882.06,BTC-29DEC23-75000-C,63.21,0.00624944,0.006,3,1684475166768,255311697,85
0.1,,,,sell,26849.51,BTC-19MAY23-26750-P,28.12,0.00065909,0.0005,3,1684474248733,255311288,161
40.4,75802,,,buy,26859.93,BTC-19MAY23-28000-P,163.73,0.04207344,0.0435,0,1684471543437,255308931,370
16.3,75801,BTC-CCAL-26MAY23_19MAY23-25000,,buy,26863.05,BTC-19MAY23-25000-C,0.0,0.06974148,0.0695,0,1684471426685,255308908,4
5.0,,,,buy,26849.56,BTC-19MAY23-26250-P,71.97,0.0001258,0.0005,3,1684468005582,255307317,140
0.1,,,,buy,26859.99,BTC-19MAY23-27250-C,47.4,0.00033168,0.0005,0,1684466868755,255306451,111
0.5,,,,sell,26839.8,BTC-19MAY23-27250-P,39.57,0.01509579,0.015,2,1684466271347,255305695,180
1.0,,,,sell,26782.81,BTC-29DEC23-37000-C,49.74,0.05339099,0.0545,1,1684465692795,255305302,40
0.4,,,,buy,26782.14,BTC-28JUL23-16000-P,64.99,0.00326895,0.003,3,1684465474776,255305213,34
1.0,,,,sell,26773.46,BTC-28JUL23-45000-C,59.5,0.00329403,0.003,2,1684465455110,255305182,18
0.1,,BTC-ICOND-19MAY23-26750_27000_27250_27500,255302035,sell,26793.63,BTC-19MAY23-27500-C,76.09,0.00019058,0.001,0,1684461056349,255302039,1158
1.0,,,,sell,26860.0,BTC-21MAY23-29000-C,51.06,0.000589,0.0005,3,1684455290667,255296397,11
0.1,,,,sell,26832.21,BTC-29DEC23-65000-C,58.97,0.00871976,0.008,2,1684454531705,255295873,301
