amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,84045.7,BTC-25APR25-75000-P,48.4,,0.01646983,0.017,0,1742601538306,356117985,1937
0.1,,,,,,0.1,buy,84044.87,BTC-23MAR25-84000-C,19.21,,0.00464431,0.005,3,1742601525357,356117980,292
0.2,,,,,,0.2,sell,84041.35,BTC-30MAY25-74000-P,49.44,,0.03247059,0.032,2,1742601457237,356117974,305
0.1,,,,,,0.1,buy,84041.33,BTC-11APR25-78000-P,47.03,,0.01494327,0.0155,0,1742601442994,356117973,108
0.2,,,,,,0.2,buy,84039.7,BTC-30MAY25-102000-C,50.46,,0.02719623,0.027,3,1742601435592,356117972,441
0.1,,,,,,0.1,buy,84041.97,BTC-30MAY25-76000-P,49.74,,0.03949031,0.04,3,1742601414482,356117969,298
0.1,,,,,,0.1,sell,84020.72,BTC-27JUN25-120000-C,54.54,,0.018727,0.018,3,1742601380055,356117944,3044
0.1,,,,,,0.1,sell,84020.05,BTC-26DEC25-115000-C,55.75,,0.10245133,0.1005,2,1742601352811,356117942,149
0.1,,,,,,0.1,sell,84017.18,BTC-4APR25-95000-C,45.89,,0.0034761,0.0035,3,1742601323197,356117931,814
0.2,,,,,,0.2,buy,84018.21,BTC-25APR25-70000-P,51.67,,0.00806681,0.0085,0,1742601267104,356117925,1611
1.0,,,,,,1.0,buy,84018.05,BTC-28MAR25-80000-P,43.73,,0.00578396,0.006,0,1742601254680,356117924,9532
2.0,,,,,,2.0,buy,84018.49,BTC-22MAR25-84000-P,18.4,,0.00207622,0.0021,1,1742601246868,356117922,374
0.1,,,,,,0.1,buy,84017.94,BTC-25APR25-86000-P,45.82,,0.06711445,0.067,3,1742601240669,356117921,837
0.1,,,,,,0.1,sell,84018.03,BTC-23MAR25-83000-C,21.6,,0.01343201,0.0135,3,1742601237798,356117920,21
1.0,,,,,,1.0,buy,84022.12,BTC-28MAR25-82000-P,41.87,,0.01133419,0.0115,0,1742601232274,356117916,1850
0.2,,,,,,0.2,buy,84022.38,BTC-25APR25-105000-C,51.24,,0.00596528,0.0065,3,1742601223541,356117915,714
1.0,,,,,,1.0,sell,84020.66,BTC-30MAY25-105000-C,50.92,,0.02241463,0.022,2,1742601150730,356117872,436
0.2,,,,,,0.2,sell,84018.77,BTC-30MAY25-78000-P,48.88,,0.04803897,0.0475,2,1742601145442,356117860,373
0.2,,,,,,0.2,sell,84027.45,BTC-30MAY25-95000-C,49.36,,0.04341234,0.043,2,1742601100838,356117839,358
0.5,,,,,,0.5,sell,84028.14,BTC-23MAR25-85000-P,19.69,,0.01245577,0.0125,0,1742601081251,356117836,67
0.3,,,,,,0.3,buy,84028.99,BTC-23MAR25-84000-P,18.16,,0.00408104,0.0041,1,1742601073457,356117835,294
0.1,,,,,,0.1,buy,84055.0,BTC-27JUN25-80000-P,50.56,,0.07241561,0.073,0,1742600957637,356117787,2467
0.1,,,,,,0.1,buy,84066.04,BTC-27JUN25-85000-P,50.86,,0.102124,0.103,0,1742600933980,356117778,2026
0.1,,,,,,0.1,sell,84066.65,BTC-28MAR25-85000-C,39.31,,0.01654407,0.016,2,1742600906318,356117774,4681
0.2,,,,BTC-STRG-23MAR25-84000_85000,356117771,0.2,buy,84068.14,BTC-23MAR25-85000-C,19.8,,0.00114252,0.0012,0,1742600880198,356117773,199
0.1,,,,,,0.1,sell,84054.27,BTC-22MAR25-83000-P,28.78,,0.00028238,0.0003,1,1742600655584,356117620,353
11.6,,,,,,11.6,sell,84052.74,BTC-22MAR25-78000-P,103.78,,3.603e-05,0.0001,3,1742600534264,356117571,145
2.5,,,,,,2.5,buy,84052.21,BTC-28MAR25-72000-P,60.23,,0.00082076,0.0007,3,1742600520209,356117570,522
15.0,,,,,,15.0,sell,84052.67,BTC-28MAR25-76000-P,50.73,,0.00192164,0.0018,3,1742600515157,356117569,1172
1.6,,,,,,1.6,buy,84052.76,BTC-28MAR25-70000-P,66.0,,0.0006279,0.0005,3,1742600511118,356117568,4868
1.9,,,,,,1.9,sell,84098.57,BTC-28MAR25-105000-C,62.34,,0.00017838,0.0001,2,1742600107483,356117477,3930
1.0,,,,,,1.0,sell,84098.35,BTC-22MAR25-85000-C,26.85,,0.00037455,0.0004,3,1742600105856,356117476,421
0.5,,,,,,0.5,sell,84082.65,BTC-24MAR25-92000-C,46.2,,7.873e-05,0.0001,3,1742599955031,356117404,10
0.1,,,,,,0.1,sell,84099.0,BTC-23MAR25-78000-P,52.87,,0.00014498,0.0001,3,1742599924494,356117357,25
0.2,,,,,,0.2,sell,84099.69,BTC-23MAR25-89000-C,40.77,,0.00010517,0.0001,2,1742599903712,356117354,32
0.6,,,,,,0.6,sell,84100.81,BTC-4APR25-65000-P,66.88,,0.00107378,0.0009,3,1742599893980,356117352,271
0.1,,,,,,0.1,sell,84103.5,BTC-23MAR25-86000-C,22.35,,0.0003502,0.0003,3,1742599681505,356117333,135
0.2,,,,,,0.2,sell,84107.24,BTC-27JUN25-125000-C,55.93,,0.01538222,0.015,2,1742599580351,356117306,889
0.2,,,,,,0.2,sell,84105.95,BTC-27JUN25-65000-P,52.41,,0.02005032,0.0195,2,1742599574302,356117305,1322
0.1,,,,,,0.1,sell,84122.41,BTC-28MAR25-60000-P,105.91,,0.00034877,0.0003,1,1742599459032,356117262,3221
