amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,sell,25935.56,BTC-12JUN23-26000-P,34.41,0.00597622,0.0055,3,1686527876619,257766855,64
0.1,,,,,buy,25924.25,BTC-23JUN23-25500-P,40.15,0.01985656,0.02,1,1686527617689,257766606,355
0.1,,,,,sell,25925.74,BTC-23JUN23-29000-C,44.64,0.00304118,0.003,1,1686527604811,257766580,327
0.1,,,,,buy,25925.45,BTC-16JUN23-28500-C,50.16,0.00078459,0.001,3,1686527598006,257766571,857
3.0,,,,,sell,25912.74,BTC-30JUN23-22000-P,52.87,0.0043051,0.004,3,1686527532879,257766485,2079
0.1,,,,,sell,25916.46,BTC-12JUN23-26250-C,33.07,0.00103242,0.0005,2,1686527512515,257766448,202
0.4,,,,,sell,25917.54,BTC-30JUN23-30000-C,44.33,0.0036332,0.0035,1,1686527494675,257766445,6428
0.1,,,,,buy,25911.95,BTC-30JUN23-29000-C,42.24,0.00581513,0.006,1,1686527439209,257766424,3619
0.4,,,,,sell,25906.04,BTC-30JUN23-26000-P,38.21,0.0354609,0.035,0,1686527428095,257766419,3224
0.1,,,,,sell,25912.34,BTC-14JUN23-27000-C,42.48,0.00236438,0.002,2,1686527296114,257766352,29
0.2,,,,,buy,25905.26,BTC-30JUN23-26000-C,38.29,0.03370721,0.0335,3,1686527167710,257766149,1783
0.4,,,,,buy,25906.4,BTC-13JUN23-26000-P,37.65,0.01124508,0.011,2,1686527162737,257766146,32
25.0,BLOCK-78350,1,,,buy,25891.86,BTC-23JUN23-28500-C,42.64,0.00378829,0.0039,2,1686527057152,257765969,407
0.1,,,,,sell,25895.26,BTC-23JUN23-28000-C,39.77,0.00536274,0.005,3,1686526903028,257765808,546
0.1,,,,,sell,25890.19,BTC-12JUN23-25500-P,45.79,0.00130946,0.001,3,1686526763558,257765714,215
0.1,,,,,buy,25889.5,BTC-12JUN23-25750-C,43.43,0.00826984,0.0085,0,1686526753197,257765711,152
0.5,,,,,sell,25888.96,BTC-12JUN23-25750-P,38.28,0.00287298,0.0025,1,1686526583579,257765576,154
0.3,,,,,sell,25883.02,BTC-13JUN23-27000-C,41.35,0.0008954,0.0005,3,1686526497796,257765492,37
1.0,,,,,sell,25885.89,BTC-16JUN23-25000-P,47.62,0.00727477,0.0075,2,1686526473519,257765470,983
0.5,,,,,buy,25885.73,BTC-30JUN23-36000-C,67.88,0.00071952,0.001,0,1686526408853,257765420,1051
0.1,,,,,buy,25885.08,BTC-23JUN23-26500-C,38.43,0.01759269,0.0175,3,1686526380978,257765417,640
1.0,,,,,buy,25854.7,BTC-12JUN23-26000-C,38.55,0.00253947,0.0025,3,1686526307888,257765370,213
2.0,,,,,buy,25851.14,BTC-16JUN23-23500-P,63.48,0.00209407,0.0025,1,1686526189646,257765188,492
0.2,,,,,sell,25845.23,BTC-23JUN23-25000-P,40.06,0.01470266,0.014,1,1686526180704,257765179,382
0.1,,,,,buy,25844.56,BTC-13JUN23-25750-P,40.27,0.00804142,0.008,0,1686526176971,257765171,52
0.3,,,,,buy,25857.03,BTC-30JUN23-18000-P,78.14,0.00098335,0.001,1,1686526156843,257765120,1235
0.2,,,,,buy,25872.73,BTC-12JUN23-27500-C,108.43,8.9e-07,0.0005,3,1686526029420,257764924,47
0.4,,,,,sell,25899.73,BTC-13JUN23-26000-C,37.81,0.0077346,0.0075,3,1686525965758,257764815,38
1.0,,,,,buy,25903.99,BTC-14JUN23-25250-P,47.16,0.00524169,0.0055,0,1686525863605,257764767,7
1.7,,,,,buy,25934.6,BTC-23JUN23-31000-C,51.84,0.00073774,0.001,1,1686525535190,257764511,262
0.1,,,,,sell,25923.34,BTC-23JUN23-26000-C,39.0,0.02626507,0.0265,0,1686525278969,257764462,443
0.1,,,,,buy,25918.98,BTC-23JUN23-26000-P,39.57,0.02838975,0.029,0,1686525267284,257764455,494
0.5,,,,,sell,25888.29,BTC-16JUN23-28000-C,46.91,0.00162407,0.0015,2,1686524682053,257764099,1286
2.0,,,,,sell,25891.91,BTC-14JUN23-28000-C,51.45,0.00070893,0.0005,3,1686524632595,257764059,6
6.8,,,,,sell,25867.86,BTC-12JUN23-26500-C,50.7,0.0006038,0.0005,3,1686524561273,257764020,195
0.1,,,,,sell,25938.55,BTC-23JUN23-27000-C,37.22,0.01240506,0.0115,2,1686523935204,257763600,917
0.1,,,,,sell,25892.1,BTC-30JUN23-24500-P,41.69,0.01522986,0.015,1,1686523754389,257763404,63
0.1,,,,,buy,25887.24,BTC-14JUN23-26250-C,39.14,0.00731246,0.007,0,1686523753494,257763386,11
1.0,,,,,sell,25870.49,BTC-13JUN23-26500-C,38.56,0.00224842,0.002,2,1686523730670,257763361,74
0.4,,,,,buy,25871.68,BTC-13JUN23-25500-P,46.58,0.00470927,0.0055,1,1686523728932,257763360,31
1.0,,,,,sell,25851.89,BTC-13JUN23-25000-P,49.51,0.00212427,0.002,0,1686523635688,257763321,45
0.5,,,,,buy,25850.04,BTC-13JUN23-26250-C,40.18,0.00365205,0.004,0,1686523578727,257763190,65
0.5,,,,,buy,25837.42,BTC-16JUN23-27000-C,42.48,0.0045918,0.0045,2,1686523576733,257763049,1474
0.1,,,,,sell,25811.06,BTC-16JUN23-25500-C,42.54,0.02575484,0.0255,0,1686523565779,257763004,226
0.1,,,,,sell,25802.77,BTC-14JUN23-27500-C,49.63,0.00085116,0.001,3,1686523540055,257762964,20
0.4,,,,,buy,25767.63,BTC-12JUN23-25000-P,60.51,0.00018548,0.0005,3,1686523441773,257762706,181
0.6,,,,,sell,25776.79,BTC-16JUN23-26500-C,41.84,0.00775732,0.008,2,1686523440790,257762688,696
0.2,,,,,sell,25782.31,BTC-30JUN23-27000-C,38.88,0.01738842,0.0175,3,1686523436773,257762667,3461
0.1,,,,,sell,25787.43,BTC-30JUN23-28500-C,40.81,0.00686316,0.007,3,1686523429336,257762595,103
0.4,,,,,buy,25808.41,BTC-14JUN23-25750-P,42.51,0.01158475,0.012,0,1686523423134,257762511,7
1.3,,,,,sell,25831.3,BTC-12JUN23-25250-P,57.37,0.00058424,0.001,1,1686523392907,257762402,66
0.5,,,,,buy,25856.47,BTC-12JUN23-26250-P,46.2,0.01551215,0.016,0,1686523312834,257762149,50
1.4,,,,,buy,25871.34,BTC-30JUN23-25000-P,39.8,0.02025926,0.02,3,1686523308552,257762088,3204
0.4,,,,,buy,25899.55,BTC-14JUN23-25500-P,42.7,0.00712027,0.007,0,1686523080355,257761564,16
1.5,,,,,sell,25918.13,BTC-14JUN23-26500-C,40.0,0.00484594,0.005,2,1686523074535,257761511,25
1.0,,,,,buy,25918.13,BTC-13JUN23-25250-P,45.39,0.00266885,0.0025,0,1686523074453,257761507,51
2.0,,,,,buy,25918.13,BTC-16JUN23-24500-P,49.55,0.00416846,0.004,0,1686523074349,257761497,794
0.1,,,,,sell,25937.63,BTC-23JUN23-30000-C,46.99,0.00162714,0.0015,1,1686523031215,257761330,336
0.3,,,,,sell,25999.7,BTC-30JUN23-20000-P,66.5,0.00228534,0.002,3,1686522605139,257760673,2170
0.3,,,,,buy,26017.72,BTC-13JUN23-24500-P,63.03,0.0007947,0.001,1,1686522109205,257760327,100
1.5,,,,,buy,26019.28,BTC-28JUL23-23000-P,44.04,0.01755868,0.0175,2,1686522064658,257760302,384
1.0,,,,,buy,26023.79,BTC-16JUN23-25500-P,42.93,0.01027845,0.01,1,1686522063246,257760276,1151
0.1,,,,,sell,26042.42,BTC-23JUN23-22000-P,58.58,0.00225941,0.002,3,1686522028036,257760195,161
1.0,,,,,buy,26045.06,BTC-13JUN23-24000-P,80.34,0.0002104,0.001,0,1686521727062,257760142,56
0.2,,,,,buy,26070.06,BTC-16JUN23-23000-P,69.66,0.00096337,0.0015,0,1686520840238,257759547,367
0.1,,,,,buy,26058.43,BTC-29SEP23-22000-P,44.84,0.02995441,0.031,2,1686520810354,257759526,342
2.0,,,,,sell,26033.51,BTC-28JUL23-20000-P,54.31,0.00668289,0.0065,2,1686519901594,257759410,307
0.6,,,,,buy,26004.77,BTC-23JUN23-23000-P,51.85,0.00351535,0.0035,0,1686519545424,257759134,194
0.1,,,,,buy,26100.16,BTC-30JUN23-24000-P,43.94,0.01007859,0.01,3,1686519147017,257758338,2871
0.9,,,,,buy,26116.06,BTC-25AUG23-25000-P,39.67,0.04865642,0.0485,3,1686518117623,257757879,185
1.0,,,,,buy,26142.53,BTC-25AUG23-32000-C,41.89,0.01636006,0.016,1,1686516964674,257757318,311
0.4,,,,,sell,26126.97,BTC-16JUN23-26000-P,40.34,0.01556577,0.015,2,1686516887431,257757304,938
0.4,,,,,buy,26130.21,BTC-16JUN23-26500-P,40.63,0.02570011,0.0255,0,1686516838642,257757241,882
2.0,,,,,buy,26115.03,BTC-30JUN23-28000-C,39.63,0.01156858,0.012,0,1686516488158,257757133,3862
3.0,,,,,sell,26109.59,BTC-29DEC23-30000-C,44.62,0.08170761,0.083,2,1686516434480,257757123,939
