amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,0.1,buy,67917.55,BTC-16AUG24-63000-P,58.58,,0.02277954,0.0225,3,1722038363401,310797392,88
0.1,,,,0.1,buy,67919.33,BTC-16AUG24-73000-C,61.35,,0.03232395,0.032,3,1722038346362,310797391,124
1.0,,,,1.0,sell,67907.75,BTC-2AUG24-65000-C,68.79,,0.06295724,0.063,0,1722038304788,310797386,526
0.1,,,,0.1,buy,67908.21,BTC-16AUG24-65000-P,58.73,,0.03275507,0.0325,3,1722038303976,310797383,151
0.2,,,,0.2,sell,67908.21,BTC-27JUL24-70000-C,57.07,,0.00040722,0.0003,2,1722038303059,310797381,236
0.1,,,,0.1,sell,67932.47,BTC-2AUG24-63000-P,68.1,,0.00926254,0.009,2,1722038202908,310797329,972
29.6,,,,29.6,sell,67932.73,BTC-28JUL24-77000-C,106.64,,0.00079294,0.0007,3,1722038198061,310797328,78
0.1,,,,0.1,sell,67933.15,BTC-28JUL24-69000-C,86.95,,0.01476135,0.0145,2,1722038175840,310797324,418
1.0,,,,1.0,sell,67933.48,BTC-28JUL24-80000-C,112.06,,0.00023513,0.0002,3,1722038168790,310797320,46
0.4,,,,0.4,sell,67929.74,BTC-27JUL24-64500-P,76.47,,0.00012751,0.0001,3,1722038129427,310797318,144
0.1,,,,0.1,sell,67924.49,BTC-28JUL24-62500-P,85.62,,0.00105351,0.0011,1,1722038127355,310797316,125
0.1,,,,0.1,sell,67910.0,BTC-28JUL24-62000-P,86.45,,0.00076655,0.0008,1,1722038077209,310797304,77
0.1,,,,0.1,sell,67909.81,BTC-28JUL24-63000-P,84.45,,0.00147092,0.0015,0,1722038065492,310797303,247
0.1,,,,0.1,sell,67904.34,BTC-29JUL24-76000-C,88.9,,0.00208874,0.0019,2,1722038017369,310797297,26
0.1,,,,0.1,sell,67919.82,BTC-29JUL24-77000-C,89.7,,0.00154902,0.0013,2,1722037989074,310797281,15
0.1,,,,0.1,sell,67919.28,BTC-28JUL24-74000-C,97.86,,0.00235378,0.0021,2,1722037969313,310797280,98
0.1,,,,0.1,sell,67921.06,BTC-28JUL24-75000-C,101.52,,0.0016456,0.0015,2,1722037936376,310797276,150
200.0,BLOCK-149913,3,BTC-PBUT-2AUG24-63000_65000_67000,200.0,sell,67904.72,BTC-2AUG24-65000-P,68.53,,0.01681944,0.0168,0,1722037916637,310797265,752
100.0,BLOCK-149913,3,BTC-PBUT-2AUG24-63000_65000_67000,100.0,buy,67909.21,BTC-2AUG24-67000-P,68.89,,0.02797896,0.0281,0,1722037916637,310797264,576
4.3,,,,4.3,sell,67913.43,BTC-27JUL24-68000-C,36.31,,0.0040801,0.0039,2,1722037782219,310797218,387
0.1,,,,0.1,buy,67913.16,BTC-16AUG24-82000-C,67.3,,0.01053762,0.011,0,1722037781621,310797217,116
6.9,,,,6.9,sell,67884.21,BTC-30AUG24-75000-C,59.8,,0.03921757,0.039,2,1722037668514,310797158,1587
1.2,,,,1.2,sell,67884.64,BTC-30AUG24-50000-P,64.94,,0.00382193,0.004,0,1722037659413,310797155,1428
0.1,,,,0.1,buy,67895.33,BTC-28JUL24-60000-P,90.05,,0.00015893,0.0002,3,1722037641420,310797138,112
1.0,,,,1.0,sell,67897.79,BTC-2AUG24-62000-P,69.95,,0.00702538,0.007,1,1722037600058,310797115,945
0.2,,,,0.2,sell,67891.72,BTC-27JUL24-67500-P,34.6,,0.00226135,0.0019,2,1722037422771,310797095,137
0.1,,,,0.1,sell,67882.34,BTC-27JUL24-69000-C,40.76,,0.00087177,0.0006,2,1722037232848,310797084,149
0.1,,,,0.1,sell,67893.6,BTC-27SEP24-36000-P,72.45,,0.00093738,0.0011,2,1722037187628,310797074,231
0.5,,,,0.5,buy,67873.87,BTC-28JUL24-70000-C,89.28,,0.0101082,0.01,1,1722037112526,310797035,264
0.1,,,,0.1,buy,67874.79,BTC-9AUG24-60000-P,63.61,,0.00801668,0.0085,0,1722037077131,310797033,338
0.1,,,,0.1,buy,67878.26,BTC-28JUL24-65000-P,80.52,,0.00517973,0.0048,0,1722037050134,310797029,121
0.1,,,,0.1,buy,67878.26,BTC-16AUG24-68000-P,59.43,,0.05279692,0.053,2,1722037049813,310797028,15
2.0,,,,2.0,buy,67878.26,BTC-28JUL24-61000-P,87.4,,0.00037357,0.0004,1,1722037049461,310797027,184
0.1,,,,0.1,sell,67879.01,BTC-2AUG24-60000-P,71.77,,0.00375127,0.0037,3,1722037041250,310797012,1035
0.5,,,,0.5,buy,67885.35,BTC-27JUL24-63500-P,93.67,,5.068e-05,0.0001,3,1722036939927,310796964,132
0.5,,,,0.5,buy,67876.55,BTC-29JUL24-68000-P,74.21,,0.02415678,0.024,0,1722036881318,310796927,8
0.1,,,,0.1,sell,67875.31,BTC-28JUL24-65500-P,78.36,,0.00677069,0.006,3,1722036851882,310796910,64
0.5,,,,0.5,buy,67875.1,BTC-30AUG24-54000-P,61.44,,0.00758608,0.008,0,1722036842735,310796903,1330
1.0,,,,1.0,buy,67881.67,BTC-2AUG24-68000-P,69.36,,0.03553768,0.0355,1,1722036800864,310796869,338
0.8,,,,0.8,buy,67886.86,BTC-2AUG24-56000-P,79.09,,0.00112944,0.0011,3,1722036747266,310796791,629
