amount,block_trade_id,block_trade_leg_count,combo_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
3.0,,,,sell,29428.38,BTC-11AUG23-29500-C,19.54,0.00196954,0.0015,3,1691711934170,262394533,1787
0.1,,,,buy,29430.78,BTC-29DEC23-35000-C,43.23,0.05198156,0.0525,0,1691711910052,262394529,1439
0.1,,,,sell,29428.95,BTC-13AUG23-28750-P,27.51,0.00144828,0.0015,0,1691711883191,262394528,6
0.5,,,,sell,29432.68,BTC-11AUG23-27000-P,119.7,2.4e-07,0.0001,2,1691711678471,262394499,281
1.6,,,,sell,29432.19,BTC-29MAR24-45000-C,51.23,0.04524734,0.045,2,1691711581815,262394494,365
0.1,,,,sell,29432.27,BTC-12AUG23-28500-P,36.92,0.00074197,0.0007,2,1691711575214,262394492,66
0.1,,,,sell,29429.2,BTC-11AUG23-30250-C,43.29,0.00017633,0.0001,3,1691711372254,262394467,90
1.5,,,,buy,29428.95,BTC-18AUG23-31000-C,36.07,0.00426603,0.0045,1,1691711342106,262394465,610
0.1,,,,buy,29431.0,BTC-13AUG23-29250-P,26.74,0.00502728,0.0055,2,1691711227540,262394447,9
0.1,,,,sell,29430.21,BTC-12AUG23-29500-P,27.18,0.00749378,0.0075,2,1691711140231,262394443,66
0.3,,,,buy,29431.6,BTC-12AUG23-29500-C,26.15,0.00585221,0.0055,1,1691710773014,262394405,42
2.0,,,,sell,29433.06,BTC-11AUG23-30000-C,35.56,0.00031689,0.0002,2,1691710597063,262394370,2457
3.0,,,,buy,29433.77,BTC-18AUG23-19000-P,111.05,6.757e-05,0.0001,3,1691710541977,262394346,12
0.6,,,,buy,29432.66,BTC-18AUG23-25000-P,57.46,0.00049145,0.0006,3,1691710353591,262394284,35
2.4,,,,buy,29432.55,BTC-18AUG23-23000-P,74.62,0.00017996,0.0003,3,1691710327136,262394283,18
7.4,,,,sell,29432.55,BTC-18AUG23-26500-P,44.3,0.0009396,0.0011,1,1691710326745,262394282,97
0.1,,,,buy,29439.73,BTC-1SEP23-32000-C,37.53,0.00945394,0.01,3,1691710166977,262394241,12
1.0,,,,sell,29431.42,BTC-12AUG23-27000-P,59.61,0.00016974,0.0001,2,1691709757673,262394140,15
0.1,,,,buy,29432.23,BTC-18AUG23-29500-C,28.87,0.01597619,0.016,3,1691709697553,262394138,739
0.2,,,,sell,29427.61,BTC-18AUG23-29500-P,28.39,0.01673043,0.0165,3,1691709332663,262394126,325
0.5,,,,buy,29430.96,BTC-1SEP23-29500-C,31.46,0.03180021,0.0315,2,1691708995161,262394082,12
20.0,,,,sell,29439.1,BTC-12AUG23-32500-C,65.75,0.00014029,0.0001,3,1691708927984,262394070,11
0.1,,,,sell,29438.62,BTC-11AUG23-30500-C,51.44,9.923e-05,0.0001,3,1691708530372,262394065,1382
1.4,,,,sell,29438.98,BTC-11AUG23-29000-P,26.01,0.0001963,0.0001,3,1691708340622,262394008,1227
0.3,,,,buy,29439.35,BTC-25AUG23-28000-P,32.12,0.00687281,0.007,3,1691708290136,262393995,1979
0.7,,,,sell,29443.99,BTC-29SEP23-37000-C,44.07,0.00775272,0.0075,2,1691707953189,262393980,950
0.5,,,,buy,29443.21,BTC-11AUG23-29250-P,21.89,0.000672,0.0006,3,1691707915921,262393979,198
0.1,,,,buy,29445.39,BTC-29SEP23-32000-C,36.61,0.02601341,0.026,0,1691707296242,262393924,2709
0.1,,,,buy,29430.81,BTC-25AUG23-31000-C,34.76,0.00980037,0.01,1,1691706311533,262393695,3577
1.0,,,,sell,29431.18,BTC-11AUG23-29750-C,25.03,0.00056071,0.0004,3,1691706278162,262393686,223
2.4,,,,sell,29427.37,BTC-27OCT23-22000-P,44.12,0.00525097,0.005,1,1691706185674,262393661,101
1.0,,,,buy,29421.54,BTC-13AUG23-30000-C,29.53,0.00283692,0.003,0,1691706060778,262393590,27
0.5,,,,sell,29421.56,BTC-12AUG23-31000-C,45.97,0.00045064,0.0004,3,1691706055705,262393589,42
2.4,,,,buy,29422.57,BTC-27OCT23-36000-C,42.05,0.01897546,0.019,3,1691705978856,262393584,177
8.4,,,,sell,29421.24,BTC-1SEP23-24000-P,45.36,0.00124855,0.0011,1,1691705937726,262393580,2
0.1,,,,buy,29421.88,BTC-1SEP23-36000-C,46.02,0.00203373,0.0019,3,1691705870450,262393573,6
1.7,,,,buy,29424.46,BTC-12AUG23-30250-C,34.94,0.00100988,0.0011,3,1691705868646,262393570,35
2.1,,,,sell,29424.23,BTC-25AUG23-29000-P,30.94,0.01665899,0.0165,1,1691705521369,262393518,2126
0.1,,,,buy,29426.81,BTC-12AUG23-29750-C,30.21,0.00321573,0.0035,0,1691705041395,262393450,67
5.0,,,,buy,29430.78,BTC-12AUG23-33000-C,73.42,4.108e-05,0.0001,3,1691704945187,262393441,15
5.0,,,,buy,29432.19,BTC-12AUG23-32000-C,60.94,0.00013034,0.0002,0,1691704907086,262393435,25
1.2,,,,buy,29435.83,BTC-29SEP23-31000-C,35.62,0.03442763,0.035,0,1691704825165,262393405,1942
1.0,,,,buy,29435.96,BTC-11AUG23-29500-P,20.51,0.00409297,0.0038,3,1691704801511,262393396,754
1.0,,,,sell,29434.55,BTC-12AUG23-30500-C,38.64,0.00082428,0.0008,3,1691704617853,262393363,50
0.7,,,,sell,29434.8,BTC-12AUG23-30000-C,31.82,0.00192531,0.0019,1,1691704601410,262393362,59
0.2,,,,sell,29437.09,BTC-29SEP23-80000-C,84.48,0.00013206,0.0001,3,1691704243508,262393259,748
0.8,,,,sell,29436.98,BTC-12AUG23-28750-P,32.76,0.00116586,0.0012,3,1691704135100,262393222,44
25.0,BLOCK-89332,1,,sell,29436.21,BTC-18AUG23-41000-C,82.08,6.237e-05,0.0001,3,1691704123709,262393221,21
5.0,,,,sell,29436.58,BTC-25AUG23-45000-C,73.3,0.00021286,0.0001,2,1691704097875,262393214,281
0.1,,,,sell,29434.44,BTC-18AUG23-38000-C,65.03,0.0002079,0.0001,2,1691704044917,262393199,18
0.2,,,,buy,29431.14,BTC-29SEP23-8000-P,120.67,6.309e-05,0.0001,2,1691703943958,262393188,181
2.4,,,,buy,29431.14,BTC-1SEP23-20000-P,68.03,0.00032547,0.0004,0,1691703943912,262393187,2
5.5,,,,buy,29433.93,BTC-13AUG23-31500-C,43.27,0.00034931,0.0004,2,1691703932151,262393184,3
1.4,,,,sell,29434.56,BTC-27OCT23-27000-P,35.69,0.02595112,0.0255,2,1691703853861,262393179,124
25.0,BLOCK-89331,3,,sell,29434.48,BTC-29MAR24-25000-P,44.55,0.05607551,0.0563,2,1691703755809,262393154,165
4.0,,,,sell,29433.38,BTC-29SEP23-40000-C,49.02,0.00460144,0.0044,2,1691703720779,262393123,3326
0.1,,,,sell,29430.23,BTC-29MAR24-50000-C,53.93,0.03452214,0.034,3,1691703581917,262392957,465
1.0,,,,buy,29429.68,BTC-25AUG23-30000-C,32.9,0.01857048,0.019,0,1691703402464,262392904,3986
10.0,,,,buy,29426.91,BTC-25AUG23-27000-P,35.13,0.00316628,0.0032,3,1691703273749,262392856,1999
2.0,,,,buy,29426.53,BTC-18AUG23-28000-P,32.38,0.00289575,0.003,0,1691703252127,262392853,358
0.1,,,,buy,29422.81,BTC-18AUG23-27500-P,35.93,0.00187925,0.002,3,1691703045085,262392845,312
1.0,,,,sell,29425.04,BTC-1SEP23-29000-P,31.41,0.02168868,0.0215,2,1691702890796,262392841,9
0.2,,,,sell,29419.22,BTC-27OCT23-29000-P,35.24,0.0506628,0.05,3,1691702477704,262392803,165
1.0,,,,buy,29420.23,BTC-13AUG23-28500-P,29.71,0.00092302,0.001,3,1691702207170,262392780,6
0.2,,,,sell,29420.26,BTC-25AUG23-24000-P,51.02,0.0007967,0.0007,2,1691702196948,262392778,1115
1.0,,,,sell,29420.01,BTC-13AUG23-29750-C,25.53,0.00448127,0.0042,2,1691702069418,262392758,22
0.1,,,,sell,29423.33,BTC-29DEC23-38000-C,45.27,0.03653262,0.0365,2,1691702040733,262392749,398
1.0,,,,buy,29422.35,BTC-12AUG23-29250-P,27.75,0.00402593,0.0042,2,1691701780481,262392718,115
1.0,,,,buy,29423.32,BTC-25AUG23-33000-C,40.95,0.00351576,0.0034,3,1691701772670,262392717,2185
0.2,,,,buy,29423.35,BTC-11AUG23-31000-C,65.38,4.618e-05,0.0001,3,1691701743570,262392713,1356
0.1,,,,sell,29425.31,BTC-12AUG23-29000-P,28.63,0.00207805,0.002,2,1691701676052,262392695,69
1.0,,,,sell,29418.02,BTC-29SEP23-29000-P,33.49,0.03770653,0.037,2,1691701477125,262392658,1054
0.5,,,,sell,29413.15,BTC-18AUG23-32000-C,39.91,0.00208013,0.002,2,1691701175041,262392621,323
0.1,,,,buy,29411.11,BTC-18AUG23-29000-P,28.89,0.00961793,0.0095,3,1691701150911,262392616,572
15.0,,,,buy,29410.41,BTC-13AUG23-29500-C,25.72,0.00718661,0.0075,0,1691701114784,262392614,34
0.1,,,,sell,29414.28,BTC-29SEP23-22000-P,47.56,0.00278268,0.0026,2,1691701021070,262392607,1034
0.2,,,,buy,29391.63,BTC-29SEP23-65000-C,75.62,0.00026889,0.0003,2,1691700738979,262392448,312
0.2,,,,buy,29394.9,BTC-11AUG23-28750-P,36.27,0.00015035,0.0002,0,1691700556142,262392406,90
1.5,,,,buy,29401.72,BTC-11AUG23-30500-P,51.28,0.0369149,0.037,0,1691700180072,262392400,63
0.2,,,,buy,29435.69,BTC-18AUG23-30500-C,33.58,0.00684629,0.007,0,1691699462828,262392266,541
8.8,,,,sell,29435.4,BTC-29SEP23-55000-C,68.18,0.00084898,0.0008,3,1691699353951,262392233,731
0.6,,,,sell,29435.16,BTC-29SEP23-50000-C,62.24,0.00126399,0.0012,2,1691699340137,262392230,1617
14.0,,,,buy,29436.85,BTC-1SEP23-35000-C,44.49,0.00291681,0.003,3,1691699241546,262392225,23
0.1,,,,sell,29430.59,BTC-29DEC23-33000-C,41.44,0.06763646,0.067,2,1691698995458,262392156,531
0.2,,,,buy,29433.82,BTC-18AUG23-30000-P,30.56,0.02756672,0.0275,3,1691698950906,262392142,185
0.7,,,,buy,29440.81,BTC-18AUG23-28500-P,29.95,0.00504603,0.005,3,1691698577863,262391916,446
0.1,,,,buy,29424.43,BTC-29SEP23-30000-C,34.41,0.04645209,0.0465,0,1691698270943,262391463,3166
0.3,,,,sell,29408.03,BTC-11AUG23-29250-C,26.65,0.00741374,0.0075,0,1691698148554,262391197,7
0.1,,,,sell,29411.09,BTC-25AUG23-36000-C,50.44,0.00110489,0.001,3,1691697906630,262391142,2138
2.5,,,,buy,29410.4,BTC-1SEP23-21000-P,60.17,0.00034747,0.0004,3,1691697838655,262391073,8
2.0,,,,sell,29411.48,BTC-18AUG23-34000-C,50.44,0.00064509,0.0007,2,1691697820070,262391059,120
0.1,,,,buy,29406.45,BTC-13AUG23-29250-C,24.28,0.01156265,0.0115,1,1691697805440,262391054,1
0.1,,,,buy,29410.3,BTC-1SEP23-34000-C,42.68,0.00441404,0.0045,3,1691697254022,262390877,16
0.3,,,,buy,29412.7,BTC-1SEP23-30500-C,33.67,0.01969245,0.0195,3,1691697216876,262390864,5
0.2,,,,sell,29402.82,BTC-1SEP23-29000-C,31.22,0.04064441,0.04,1,1691697051152,262390773,1
0.5,,,,buy,29401.07,BTC-29DEC23-27000-P,40.44,0.05043382,0.051,0,1691697007283,262390769,469
0.6,,,,buy,29355.21,BTC-29SEP23-38000-C,46.61,0.00640441,0.0065,3,1691695980763,262390269,1028
2.4,,,,buy,29364.19,BTC-1SEP23-44000-C,63.91,0.00038556,0.0003,3,1691695844415,262390063,3
20.0,,,,sell,29375.5,BTC-1SEP23-38000-C,51.17,0.00123968,0.0011,2,1691695787175,262389966,4
0.7,,,,sell,29383.67,BTC-11AUG23-30750-C,53.64,0.0001726,0.0001,3,1691695225505,262389748,74
1.0,,,,sell,29383.3,BTC-18AUG23-30000-C,30.89,0.01028449,0.01,2,1691695084711,262389713,684
0.1,,,,buy,29384.86,BTC-18AUG23-33000-C,44.46,0.00106409,0.001,3,1691694919076,262389697,126
0.3,,,,sell,29393.06,BTC-11AUG23-30000-P,43.85,0.02054207,0.021,2,1691694156919,262389513,366
7.1,,,,buy,29387.09,BTC-12AUG23-30750-C,44.58,0.00063213,0.0008,1,1691693166186,262389332,32
0.1,,,,sell,29395.99,BTC-18AUG23-31500-C,38.37,0.00316426,0.0031,2,1691692479730,262389189,384
8.1,,,,sell,29407.66,BTC-18AUG23-35000-C,55.76,0.00058056,0.0005,3,1691692324129,262389131,56
0.2,,,,buy,29413.37,BTC-28JUN24-45000-C,53.27,0.07718724,0.0785,0,1691692186363,262389120,103
25.0,BLOCK-89322,1,,sell,29429.54,BTC-29SEP23-34000-C,40.45,0.01563817,0.0161,2,1691691811223,262389057,1578
0.7,,,,sell,29410.46,BTC-11AUG23-28500-P,43.25,0.0002277,0.0002,1,1691691696117,262388924,919
0.6,,,,sell,29408.38,BTC-29SEP23-20000-P,56.21,0.0017642,0.0018,3,1691691434097,262388813,1458
2.4,,,,buy,29398.17,BTC-29SEP23-19000-P,59.29,0.00129768,0.0013,3,1691691225337,262388584,1419
0.7,,,,sell,29397.27,BTC-12AUG23-31500-C,48.99,0.00023068,0.0002,3,1691691181246,262388564,30
0.1,,,,buy,29395.41,BTC-13AUG23-29500-P,25.55,0.01009451,0.01,3,1691690996378,262388418,41
25.0,BLOCK-89316,2,BTC-RR-27OCT23-25000_35000,sell,29383.88,BTC-27OCT23-35000-C,40.89,0.02275905,0.0226,1,1691690919299,262388364,183
25.0,BLOCK-89316,2,BTC-RR-27OCT23-25000_35000,buy,29383.88,BTC-27OCT23-25000-P,37.77,0.01280771,0.0128,1,1691690919299,262388363,74
2.2,,,,buy,29386.34,BTC-13AUG23-31000-C,37.09,0.00062897,0.0006,3,1691690791091,262388278,20
1.0,,,,sell,29377.02,BTC-11AUG23-31500-C,74.24,4.595e-05,0.0001,3,1691690548512,262388083,650
0.1,,,,buy,29387.24,BTC-1SEP23-27500-P,33.01,0.00803744,0.008,1,1691690139362,262387948,11
0.2,,,,buy,29414.09,BTC-25AUG23-32000-C,38.47,0.00607687,0.006,0,1691689988245,262387890,3819
4.0,,,,sell,29374.5,BTC-29DEC23-36000-C,43.7,0.04573313,0.0455,3,1691689498488,262387563,443
0.1,,,,buy,29393.78,BTC-29DEC23-22000-P,45.18,0.01499265,0.0155,0,1691689292894,262387455,563
2.0,,,,buy,29397.42,BTC-11AUG23-28250-P,46.11,0.00014743,0.0001,3,1691689270212,262387443,32
1.0,,,,buy,29422.68,BTC-1SEP23-16000-P,94.68,6.102e-05,0.0002,1,1691689214508,262387333,2
2.0,,,,buy,29387.54,BTC-29DEC23-37000-C,44.44,0.04062314,0.0405,3,1691689086953,262387125,306
1.2,,,,buy,29401.35,BTC-29DEC23-40000-C,47.2,0.02946478,0.03,0,1691688878697,262386924,2387
2.0,,,,buy,29389.8,BTC-18AUG23-32500-C,43.35,0.00154684,0.0016,2,1691688802643,262386785,137
1.5,,,,buy,29342.2,BTC-25AUG23-25000-P,44.67,0.0010622,0.0011,2,1691688760745,262386586,1694
0.6,,,,buy,29342.2,BTC-25AUG23-26000-P,38.8,0.00171057,0.0017,2,1691688760089,262386585,1650
24.5,,,,sell,29344.32,BTC-29SEP23-25000-P,38.88,0.00733005,0.0075,1,1691688756949,262386569,1584
2.0,,,,sell,29321.91,BTC-13AUG23-30250-C,31.79,0.00169635,0.0018,2,1691688751687,262386447,22
0.5,,,,buy,29331.74,BTC-28JUN24-30000-P,46.97,0.15767867,0.1575,0,1691688750104,262386304,75
0.3,,,,buy,29348.86,BTC-1SEP23-28000-P,32.05,0.01162726,0.0115,0,1691688749536,262386251,9
0.1,,,,buy,29355.54,BTC-29DEC23-23000-P,43.08,0.01910613,0.019,1,1691688748197,262386099,350
0.2,,,,sell,29364.57,BTC-29DEC23-30000-C,40.26,0.10158792,0.1015,2,1691688728913,262386038,1559
5.0,,,,buy,29364.57,BTC-1SEP23-26500-P,35.04,0.00397976,0.004,0,1691688728634,262386037,3
0.1,,,,buy,29376.91,BTC-1SEP23-28500-P,32.09,0.01625619,0.0165,0,1691688544179,262385953,9
9.1,,,,buy,29385.72,BTC-18AUG23-40000-C,76.03,8.729e-05,0.0001,3,1691687825784,262385578,69
2.0,,,,sell,29415.08,BTC-1SEP23-27000-P,33.97,0.0057163,0.0055,1,1691686635833,262384947,6
15.0,,,,buy,29426.68,BTC-13AUG23-27500-P,42.83,0.00025897,0.0004,0,1691686332710,262384836,4
10.0,,,,buy,29426.49,BTC-13AUG23-28000-P,34.69,0.00040966,0.0005,3,1691686330718,262384835,3
2.0,,,,sell,29436.05,BTC-27OCT23-10000-P,92.7,0.00028586,0.0004,1,1691686245106,262384801,23
0.1,,,,buy,29432.32,BTC-29SEP23-23000-P,44.23,0.00363678,0.0035,2,1691686145446,262384731,910
2.0,,,,sell,29441.11,BTC-29DEC23-31000-C,40.5,0.08924378,0.089,2,1691686043350,262384624,460
1.2,,,,sell,29433.61,BTC-27OCT23-29000-C,35.57,0.08071887,0.0805,2,1691686006737,262384584,43
1.0,,,,buy,29431.75,BTC-29SEP23-18000-P,67.15,0.00119666,0.0015,1,1691685987961,262384570,884
2.0,,,,buy,29430.92,BTC-27OCT23-31000-C,36.58,0.05147073,0.0515,2,1691685956296,262384562,96
1.3,,,,buy,29428.3,BTC-29SEP23-27000-P,35.38,0.01602975,0.0165,0,1691685946038,262384490,1394
2.2,,,,buy,29422.08,BTC-1SEP23-24500-P,45.2,0.0016261,0.0018,1,1691685858914,262384403,4
10.0,,,,sell,29406.77,BTC-1SEP23-45000-C,66.67,0.00038477,0.0003,1,1691685555397,262384164,1
2.1,,,,buy,29407.55,BTC-29MAR24-26000-P,44.66,0.06950981,0.069,0,1691685293972,262383992,125
1.8,,,,sell,29401.33,BTC-29MAR24-28000-P,44.36,0.09760515,0.0965,0,1691685096996,262383898,82
2.4,,,,sell,29401.24,BTC-29MAR24-29000-P,44.5,0.11372935,0.113,2,1691685095929,262383896,105
0.6,,,,buy,29401.06,BTC-28JUN24-30000-C,47.18,0.18877609,0.189,3,1691685092504,262383895,117
1.0,,,,sell,29404.77,BTC-1SEP23-23000-P,51.08,0.00098805,0.0009,1,1691685002042,262383816,1
1.0,,,,sell,29391.75,BTC-1SEP23-33000-C,39.99,0.00669532,0.0065,2,1691684887221,262383747,5
0.8,,,,buy,29408.89,BTC-12AUG23-29250-C,26.92,0.01062562,0.0105,2,1691684602133,262383308,6
0.1,,,,buy,29375.98,BTC-29SEP23-33000-C,38.61,0.0196121,0.02,3,1691684390271,262382829,1869
1.5,,,,sell,29379.62,BTC-1SEP23-32500-C,38.86,0.00807943,0.008,3,1691684381776,262382813,6
1.0,,,,sell,29384.49,BTC-28JUN24-20000-P,49.05,0.03438764,0.0335,2,1691684315693,262382797,119
1.0,,,,buy,29383.27,BTC-29DEC23-24000-P,42.49,0.02454915,0.025,0,1691684262777,262382752,404
0.1,,,,buy,29382.75,BTC-1SEP23-29500-P,32.18,0.0311408,0.031,0,1691684163518,262382594,14
1.0,,,,sell,29410.34,BTC-29SEP23-35000-C,41.34,0.01221252,0.012,2,1691683985387,262382341,2988
0.1,,,,buy,29403.7,BTC-28JUN24-120000-C,72.19,0.0098922,0.011,0,1691683911517,262382274,112
12.5,BLOCK-89292,2,BTC-CCAL-27OCT23_29SEP23-30000,buy,29413.52,BTC-27OCT23-30000-C,36.34,0.06434371,0.0648,2,1691683899767,262382239,148
2.0,,,,buy,29422.97,BTC-1SEP23-31000-C,35.87,0.01580547,0.0165,3,1691683761568,262382140,9
