amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.7,,,,,,0.7,sell,96939.05,BTC-27FEB26-92000-P,39.86,0.0306397,0.03,1,1768435123573,408504352,927
0.5,,,,,,0.5,buy,96933.29,BTC-27FEB26-88000-P,41.91,0.01923905,0.0195,1,1768435115104,408504325,646
0.2,,,,,,0.2,sell,96933.29,BTC-27FEB26-115000-C,39.58,0.00830109,0.008,2,1768435114796,408504323,498
0.3,,,,,,0.3,sell,96944.45,BTC-25DEC26-110000-C,46.55,0.14913107,0.148,2,1768435080806,408504244,25
0.3,,,,,,0.3,buy,96944.45,BTC-25DEC26-50000-P,57.1,0.0175722,0.018,3,1768435080773,408504243,81
0.1,,,,,,0.1,buy,96955.32,BTC-27FEB26-86000-P,42.41,0.01512714,0.015,3,1768435068898,408504231,678
8.9,,,,,,8.9,sell,96961.84,BTC-26JUN26-140000-C,44.4,0.0211319,0.021,3,1768435057657,408504171,712
1.0,,,,,,1.0,buy,96961.15,BTC-16JAN26-94000-P,43.24,0.00161229,0.0015,2,1768435054704,408504166,332
0.1,,,,,,0.1,buy,96961.45,BTC-26JUN26-85000-P,46.58,0.0569776,0.057,1,1768435048087,408504154,6354
1.6,,,,,,1.6,buy,96998.89,BTC-16JAN26-96000-P,40.67,0.00533453,0.0055,0,1768435045091,408504149,119
0.1,,,,,,0.1,sell,96996.4,BTC-27MAR26-108000-C,39.92,0.03394727,0.0335,2,1768435044601,408504138,219
0.1,,,,,,0.1,buy,96998.89,BTC-15JAN26-97000-P,34.82,0.00437934,0.0042,2,1768435044581,408504133,73
1.8,,,,,,1.8,buy,97022.32,BTC-16JAN26-89000-P,69.59,0.00025552,0.0003,2,1768435037683,408504034,557
0.2,,,,,,0.2,sell,97022.67,BTC-16JAN26-91000-P,56.68,0.00049067,0.0004,1,1768434994102,408504011,604
0.2,,,,,,0.2,buy,97022.26,BTC-27FEB26-82000-P,45.08,0.00935462,0.0095,3,1768434989047,408504009,402
1.8,,,,,,1.8,sell,97021.29,BTC-23JAN26-94000-P,38.91,0.01082351,0.0105,0,1768434968683,408504002,149
0.1,,,,,,0.1,sell,97021.16,BTC-27MAR26-112000-C,40.07,0.02469254,0.0245,2,1768434963690,408503996,200
10.0,,,,,,10.0,sell,97021.16,BTC-23JAN26-96000-C,38.06,0.02931265,0.029,2,1768434963672,408503995,616
0.3,,,,,,0.3,sell,97021.16,BTC-23JAN26-96000-P,38.0,0.01785188,0.0175,0,1768434962309,408503993,118
0.9,,,,,,0.9,sell,97010.37,BTC-26JUN26-90000-P,45.7,0.07483492,0.075,1,1768434946947,408503981,3062
0.1,,,,,,0.1,sell,97027.52,BTC-27MAR26-60000-P,58.71,0.00239553,0.0023,1,1768434901718,408503963,1429
0.2,,,,,,0.2,buy,97036.16,BTC-27FEB26-100000-C,39.06,0.04261202,0.0425,2,1768434890171,408503962,1542
0.3,,,,,,0.3,sell,97036.16,BTC-23JAN26-97000-C,37.9,0.02376907,0.0235,2,1768434888692,408503961,388
25.0,,BLOCK-256020,4,BTC-ICOND-27MAR26-70000_80000_112000_125000,,25.0,buy,97037.07,BTC-27MAR26-125000-C,42.16,0.00899658,0.0094,0,1768434876284,408503957,1818
25.0,,BLOCK-256020,4,BTC-ICOND-27MAR26-70000_80000_112000_125000,,25.0,buy,97037.07,BTC-27MAR26-70000-P,51.84,0.00575014,0.0061,0,1768434876284,408503958,2387
25.0,,BLOCK-256020,4,BTC-ICOND-27MAR26-70000_80000_112000_125000,,25.0,sell,97037.07,BTC-27MAR26-80000-P,45.71,0.01500811,0.0151,1,1768434876284,408503959,3638
0.1,,,,,,0.1,sell,97042.2,BTC-27MAR26-105000-C,39.93,0.04297455,0.0425,2,1768434815024,408503926,3422
0.1,,,,,,0.1,sell,97042.2,BTC-27MAR26-120000-C,40.79,0.01300015,0.013,3,1768434814814,408503922,2754
0.1,,,,,,0.1,buy,97047.12,BTC-27FEB26-60000-P,63.63,0.00077947,0.0008,1,1768434803951,408503912,584
0.4,,,,,,0.4,buy,97057.25,BTC-25DEC26-85000-P,49.0,0.10208753,0.102,0,1768434752851,408503893,129
0.1,,,,,,0.1,buy,97072.69,BTC-30JAN26-82000-P,50.68,0.00188004,0.002,0,1768434729310,408503866,1707
0.1,,,,,,0.1,sell,97064.49,BTC-27MAR26-115000-C,40.37,0.01956461,0.0195,3,1768434716606,408503852,2208
0.1,,,,,,0.1,buy,97062.66,BTC-23JAN26-85000-P,51.73,0.00116001,0.0013,0,1768434714093,408503845,341
1.0,,,,,,1.0,sell,97049.48,BTC-30JAN26-112000-C,42.66,0.00212794,0.0021,2,1768434699324,408503823,819
0.1,,,,,,0.1,sell,97049.48,BTC-27MAR26-104000-C,40.01,0.04643136,0.046,2,1768434699313,408503822,255
0.1,,,,,,0.1,sell,97049.48,BTC-27MAR26-102000-C,40.15,0.05366478,0.0535,2,1768434699246,408503821,274
0.1,,,,,,0.1,sell,97049.48,BTC-27MAR26-106000-C,39.98,0.03997769,0.0395,2,1768434699228,408503820,258
0.1,,,,,,0.1,sell,97049.48,BTC-27MAR26-114000-C,40.24,0.02110925,0.021,1,1768434699214,408503819,1
4.4,,,,,,4.4,buy,97049.48,BTC-27FEB26-104000-C,38.67,0.02875714,0.028,3,1768434699161,408503817,504
1.0,,,,,,1.0,buy,97064.27,BTC-26JUN26-105000-C,44.1,0.0933506,0.0935,1,1768434678670,408503755,1061
