amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.4,,,,,0.4,sell,117952.93,BTC-29AUG25-116000-C,38.02,,0.06340242,0.063,1,1752969540897,376740510,711
0.1,,,,,0.1,sell,117949.46,BTC-29AUG25-124000-C,38.5,,0.03352641,0.0335,0,1752969389175,376740508,832
0.1,,,,,0.1,buy,117948.62,BTC-20JUL25-116000-P,29.28,,9.584e-05,0.0001,3,1752969382272,376740507,270
0.1,,,,,0.1,buy,117946.3,BTC-20JUL25-116500-P,22.9,,0.00010011,0.0001,3,1752969373390,376740505,138
0.5,,,,,0.5,sell,117930.27,BTC-22JUL25-114000-P,38.16,,0.00200421,0.0019,2,1752969303001,376740489,7
0.1,,,,,0.1,sell,117929.48,BTC-25JUL25-108000-C,47.34,,0.08764604,0.0875,0,1752969301063,376740486,3455
1.3,,,,,1.3,buy,117925.09,BTC-29AUG25-120000-C,37.96,,0.04612622,0.046,1,1752969185698,376740458,2695
1.3,,,,,1.3,buy,117906.23,BTC-8AUG25-120000-C,36.97,,0.02816679,0.028,3,1752969107111,376740426,52
0.1,,,,,0.1,sell,117888.74,BTC-20JUL25-118500-C,16.24,,0.00053848,0.0004,3,1752969052642,376740417,190
0.1,,,,,0.1,sell,117887.55,BTC-20JUL25-117500-P,14.98,,0.00071043,0.0006,1,1752969046583,376740416,71
1.4,,,,,1.4,buy,117885.4,BTC-20JUL25-119000-C,20.72,,0.00021036,0.0002,2,1752969040043,376740407,372
0.1,,,,,0.1,sell,117906.07,BTC-29AUG25-160000-C,47.43,,0.00227184,0.0021,2,1752969010534,376740388,731
0.2,,,,,0.2,buy,117906.07,BTC-29AUG25-140000-C,42.02,,0.00875021,0.009,1,1752969010066,376740387,1786
0.2,,,,,0.2,sell,117906.07,BTC-29AUG25-145000-C,42.26,,0.00598963,0.0055,3,1752969010062,376740386,995
0.9,,,,,0.9,buy,117920.95,BTC-20JUL25-117000-P,18.46,,0.00022051,0.0002,3,1752968971358,376740383,486
0.1,,,,,0.1,buy,117921.96,BTC-26DEC25-140000-C,44.37,,0.06482856,0.065,1,1752968952057,376740367,2852
1.4,,,,,1.4,buy,117910.98,BTC-29AUG25-122000-C,38.03,,0.03931109,0.039,1,1752968935788,376740357,1804
0.1,,,,,0.1,buy,117887.86,BTC-26DEC25-135000-C,44.07,,0.07571322,0.076,0,1752968844298,376740322,237
0.5,,,,,0.5,sell,117899.05,BTC-26DEC25-105000-P,43.24,,0.04961093,0.05,3,1752968815318,376740317,1432
0.7,,,,,0.7,sell,117897.01,BTC-26DEC25-110000-P,43.18,,0.06522561,0.0655,1,1752968808009,376740313,703
1.1,,,,,1.1,sell,117870.62,BTC-26DEC25-150000-C,44.88,,0.04671656,0.047,1,1752968774299,376740254,2067
0.3,,,,,0.3,sell,117870.94,BTC-25JUL25-123000-C,38.37,,0.00524249,0.005,1,1752968773577,376740253,519
0.1,,,,,0.1,sell,117870.94,BTC-22JUL25-119000-P,33.06,,0.01643013,0.0155,0,1752968773288,376740251,25
0.7,,,,,0.7,buy,117872.25,BTC-29AUG25-125000-C,38.56,,0.03073235,0.0305,1,1752968723786,376740235,1067
1.8,,,,,1.8,sell,117871.56,BTC-26SEP25-120000-C,39.79,,0.06676024,0.067,1,1752968699485,376740211,5076
0.1,,,,,0.1,buy,117873.38,BTC-26DEC25-125000-C,43.55,,0.10364566,0.104,2,1752968665761,376740195,1401
0.9,,,,,0.9,sell,117876.44,BTC-26DEC25-120000-C,43.38,,0.1209013,0.1215,3,1752968661566,376740194,1917
0.1,,,,,0.1,buy,117876.67,BTC-26DEC25-130000-C,43.82,,0.08874623,0.089,2,1752968635179,376740191,2752
0.1,,,,,0.1,sell,117867.09,BTC-22JUL25-116000-P,34.69,,0.00483722,0.0046,2,1752968559905,376740178,49
0.1,,,,,0.1,sell,117873.66,BTC-26SEP25-130000-C,40.24,,0.03717452,0.037,3,1752968554228,376740175,3763
0.1,,,,,0.1,sell,117903.47,BTC-26DEC25-220000-C,49.23,,0.00645597,0.006,3,1752968402275,376740134,609
3.0,,,,,3.0,sell,117902.59,BTC-21JUL25-104000-P,83.46,,0.00014169,0.0001,3,1752968388639,376740133,17
0.1,,,,,0.1,sell,117928.61,BTC-22JUL25-119000-C,36.18,,0.00795475,0.008,1,1752968051489,376740008,138
0.1,,,,,0.1,sell,117899.05,BTC-22JUL25-108000-P,56.12,,0.00053323,0.0004,3,1752967879289,376739991,3
0.1,,,,,0.1,sell,117859.79,BTC-22JUL25-123000-C,41.44,,0.00179502,0.0017,0,1752967784989,376739964,29
0.1,,,,,0.1,sell,117836.93,BTC-22JUL25-117000-P,32.95,,0.00757299,0.007,2,1752967660773,376739943,27
1.5,,,,,1.5,sell,117838.48,BTC-21JUL25-117000-P,26.88,,0.00360683,0.0034,2,1752967414364,376739867,185
0.1,,,,,0.1,buy,117894.49,BTC-26DEC25-160000-C,45.35,,0.03397574,0.034,3,1752967055133,376739758,1174
0.1,,,,,0.1,sell,117895.68,BTC-22JUL25-115000-P,36.34,,0.0031447,0.003,1,1752967054371,376739745,22
0.1,,,,,0.1,sell,117925.47,BTC-25JUL25-112000-P,40.77,,0.0034623,0.0034,2,1752967028120,376739737,989
0.1,,,,,0.1,sell,117926.89,BTC-1AUG25-90000-P,67.05,,0.00056166,0.0005,1,1752966982289,376739729,207
