amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.0,,,,,1.0,sell,69466.25,BTC-3NOV24-71000-C,23.38,,0.00052836,0.0004,2,1730505599496,323348864,137
1.0,,,,,1.0,buy,69481.49,BTC-15NOV24-66000-C,63.09,,0.0788825,0.0785,3,1730505544295,323348839,70
2.0,,,,,2.0,sell,69481.52,BTC-3NOV24-71500-C,27.43,,0.00034554,0.0003,2,1730505542444,323348838,76
1.0,,,,,1.0,buy,69485.7,BTC-22NOV24-66000-C,59.42,,0.08750749,0.087,0,1730505484519,323348830,20
0.6,,,,,0.6,buy,69497.71,BTC-3NOV24-64000-P,57.72,,8.071e-05,0.0001,3,1730505440562,323348802,70
4.4,,,,,4.4,buy,69506.7,BTC-8NOV24-69000-C,73.61,,0.04221981,0.043,1,1730505349631,323348777,536
3.3,,,,,3.3,buy,69499.2,BTC-8NOV24-70000-C,72.7,,0.03517986,0.0355,3,1730505289594,323348768,4034
1.0,,,,,1.0,sell,69513.36,BTC-8NOV24-50000-P,110.87,,0.00056123,0.0005,3,1730505243283,323348739,1959
3.0,,,,,3.0,sell,69517.62,BTC-8NOV24-40000-P,148.31,,0.00017765,0.0001,2,1730505224443,323348722,1617
0.1,,,,,0.1,sell,69474.11,BTC-3NOV24-73000-C,36.35,,0.00015731,0.0001,3,1730505135564,323348662,84
0.1,,,,,0.1,buy,69473.95,BTC-8NOV24-69000-P,72.62,,0.03364075,0.034,3,1730505134608,323348660,655
0.1,,,,,0.1,sell,69445.78,BTC-8NOV24-67000-P,72.7,,0.02180918,0.022,1,1730505023356,323348521,1484
0.5,,,,,0.5,sell,69449.69,BTC-2NOV24-67000-P,55.38,,0.00015984,0.0001,3,1730505018719,323348514,272
0.9,,,,,0.9,sell,69448.44,BTC-29NOV24-60000-P,59.98,,0.01403571,0.014,1,1730504792952,323348459,1328
