amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,0.2,sell,65869.81,BTC-1OCT24-67000-C,35.75,0.0054359,0.005,1,1727567991467,319149792,55
0.1,,,,,0.1,buy,65871.58,BTC-18OCT24-84000-C,53.81,0.00147721,0.0014,2,1727567976770,319149787,25
0.7,,,,,0.7,sell,65877.22,BTC-30SEP24-61000-P,54.28,0.00014158,0.0001,3,1727567957583,319149771,17
0.5,,,,,0.5,sell,65877.13,BTC-4OCT24-64000-C,43.49,0.03821558,0.0385,0,1727567946541,319149765,941
0.1,,,,,0.1,sell,65880.68,BTC-29SEP24-66500-C,23.13,0.00046472,0.0003,3,1727567940379,319149749,128
0.1,,,,,0.1,buy,65894.55,BTC-18OCT24-59000-P,49.5,0.0090322,0.009,1,1727567853726,319149713,123
0.1,,,,,0.1,sell,65892.96,BTC-30SEP24-66000-C,31.77,0.006814,0.007,1,1727567848537,319149703,115
0.1,,,,,0.1,sell,65899.09,BTC-18OCT24-72000-C,47.9,0.01480988,0.0145,0,1727567784116,319149663,186
0.1,,,,,0.1,sell,65898.63,BTC-18OCT24-69000-C,46.79,0.02586285,0.0255,1,1727567782455,319149662,268
0.1,,,,,0.1,buy,65891.68,BTC-4OCT24-46000-P,108.5,6.489e-05,0.0001,3,1727567656354,319149539,183
0.1,,,,,0.1,sell,65930.3,BTC-27JUN25-200000-C,70.28,0.01716541,0.017,3,1727567587459,319149456,620
1.1,,,,,1.1,sell,65918.72,BTC-11OCT24-58000-P,50.96,0.00348968,0.0033,3,1727567534940,319149418,280
0.4,,,,,0.4,sell,65971.44,BTC-29SEP24-65000-P,29.38,0.00013903,0.0003,2,1727567452590,319149236,210
0.2,,,,,0.2,sell,65967.27,BTC-1OCT24-64000-P,37.12,0.00248252,0.0026,3,1727567449718,319149170,34
3.9,,,,,3.9,buy,65839.22,BTC-4OCT24-70000-C,44.16,0.00373407,0.0038,0,1727567449693,319149169,715
0.6,,,,,0.6,buy,65953.38,BTC-29NOV24-75000-C,56.98,0.04846523,0.049,0,1727567448501,319149130,172
0.1,,,,,0.1,sell,65839.22,BTC-4OCT24-66000-P,40.88,0.02106508,0.0205,3,1727567447850,319149088,118
0.1,,,,,0.1,buy,65839.22,BTC-25OCT24-70000-C,48.72,0.02916664,0.0295,0,1727567447456,319149064,2282
0.5,,,,,0.5,sell,65900.42,BTC-29NOV24-50000-P,60.62,0.01288461,0.013,1,1727567447427,319149062,291
0.1,,,,,0.1,sell,65839.22,BTC-29SEP24-66000-P,12.37,0.00417241,0.003,2,1727567447424,319149061,79
0.5,,,,,0.5,buy,65839.22,BTC-28MAR25-70000-C,58.45,0.15485859,0.155,2,1727567447377,319149058,916
1.4,,,,,1.4,buy,65839.22,BTC-4OCT24-68000-C,43.33,0.00889983,0.009,0,1727567447154,319149031,714
0.1,,,,,0.1,sell,65839.22,BTC-4OCT24-62000-P,45.1,0.00348378,0.0035,2,1727567447140,319149028,540
0.1,,,,,0.1,buy,65900.42,BTC-30SEP24-68500-C,37.69,0.00044636,0.0004,3,1727567447084,319149027,47
0.1,,,,,0.1,buy,65837.95,BTC-4OCT24-65000-C,43.75,0.02774697,0.0285,1,1727567447004,319149009,800
0.6,,,,,0.6,buy,65838.92,BTC-29NOV24-72000-C,56.45,0.06063369,0.061,1,1727567446898,319148996,196
1.2,,,,,1.2,buy,65838.92,BTC-30SEP24-65500-C,33.33,0.01015679,0.011,0,1727567446743,319148979,11
0.1,,,,,0.1,buy,65838.92,BTC-1OCT24-66000-C,37.52,0.01073494,0.011,1,1727567446738,319148978,21
0.6,,,,,0.6,buy,65838.92,BTC-29NOV24-73000-C,56.61,0.05619131,0.0565,2,1727567446648,319148971,15
0.6,,,,,0.6,buy,65838.92,BTC-29NOV24-70000-C,56.16,0.07061465,0.071,0,1727567446573,319148959,284
0.1,,,,,0.1,buy,65838.92,BTC-1OCT24-67500-C,37.3,0.00358252,0.0035,0,1727567446557,319148957,11
0.3,,,,,0.3,buy,65838.16,BTC-4OCT24-67000-C,42.72,0.0132943,0.0135,0,1727567446471,319148943,415
0.4,,,,,0.4,sell,65838.92,BTC-27DEC24-70000-P,56.53,0.13724983,0.1365,2,1727567446342,319148930,853
0.3,,,,,0.3,buy,65837.95,BTC-11OCT24-65000-C,45.35,0.04091368,0.041,0,1727567446307,319148928,150
0.4,,,,,0.4,buy,65838.92,BTC-1OCT24-65500-C,37.75,0.01453679,0.015,0,1727567446290,319148927,4
0.3,,,,,0.3,sell,65838.92,BTC-27DEC24-62000-P,56.15,0.07297623,0.0725,2,1727567446219,319148895,465
7.0,,,,,7.0,buy,65839.22,BTC-4OCT24-66000-C,42.96,0.01954437,0.02,0,1727567446166,319148885,697
0.8,,,,,0.8,sell,65817.83,BTC-8NOV24-60000-P,56.09,0.03296316,0.033,3,1727567276491,319148702,962
0.1,,,,,0.1,sell,65811.98,BTC-30SEP24-65500-P,29.95,0.0049003,0.005,3,1727567276292,319148699,192
0.1,,,,,0.1,buy,65817.83,BTC-30SEP24-67000-C,31.19,0.00200981,0.0018,0,1727567276263,319148688,157
0.7,,,,,0.7,buy,65811.98,BTC-1OCT24-71000-C,46.36,0.00034316,0.0003,3,1727567275381,319148639,13
0.1,,,,,0.1,buy,65817.57,BTC-4OCT24-71000-C,46.59,0.00249348,0.0025,0,1727567263723,319148618,83
0.2,,,,,0.2,buy,65812.06,BTC-29SEP24-63500-P,51.73,3.65e-06,0.0001,3,1727567261857,319148616,61
0.1,,,,,0.1,buy,65774.76,BTC-25OCT24-69000-C,48.16,0.03345257,0.0335,0,1727567242434,319148549,632
0.1,,,,,0.1,buy,65736.28,BTC-1OCT24-68000-C,37.35,0.00214592,0.002,0,1727567221459,319148395,14
1.2,,,,,1.2,sell,65736.28,BTC-27DEC24-63000-P,56.16,0.08053359,0.08,3,1727567221356,319148392,506
