amount,block_trade_id,block_trade_leg_count,combo_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,sell,35634.57,BTC-9NOV23-37000-C,88.34,0.00075069,0.001,1,1699487999776,270345634,142
0.3,,,,sell,35639.26,BTC-9NOV23-35250-P,50.36,0.00193529,0.0021,2,1699487998923,270345610,288
0.1,,,,sell,35637.54,BTC-29DEC23-31000-P,54.14,0.02317829,0.023,0,1699487969053,270345526,1068
0.1,,,,buy,35655.92,BTC-17NOV23-33000-P,50.86,0.00563608,0.0055,1,1699487968000,270345513,419
0.3,,,,buy,35635.32,BTC-9NOV23-35000-P,55.69,0.00110275,0.0012,0,1699487915272,270345300,505
0.9,,,,sell,35635.32,BTC-17NOV23-37000-C,56.22,0.01975043,0.02,3,1699487914833,270345298,569
1.0,,,,buy,35637.45,BTC-11NOV23-31000-P,88.86,0.00046839,0.0006,1,1699487878741,270345114,26
0.1,,,,buy,35639.66,BTC-10NOV23-34500-P,49.36,0.00230522,0.002,1,1699487878169,270345113,1246
1.0,,,,sell,35664.4,BTC-26JAN24-54000-C,70.26,0.02190004,0.022,2,1699487864145,270344936,131
2.9,,,,sell,35664.4,BTC-9NOV23-36250-C,65.48,0.00203259,0.0024,1,1699487863704,270344916,201
1.0,,,,sell,35674.73,BTC-26JAN24-52000-C,68.78,0.02539227,0.0255,0,1699487863320,270344909,74
1.0,,,,buy,35694.02,BTC-11NOV23-34500-P,49.54,0.00418237,0.004,0,1699487852630,270344810,34
0.1,,,,sell,35728.9,BTC-29DEC23-25000-P,64.28,0.00519104,0.0049,3,1699487833436,270344706,3194
1.0,,,,buy,35723.19,BTC-29MAR24-60000-C,70.84,0.03819855,0.0385,1,1699487831192,270344697,976
0.1,,,,buy,35717.98,BTC-17NOV23-39000-C,63.47,0.01043558,0.0105,2,1699487829682,270344689,621
0.2,,,,sell,35711.23,BTC-11NOV23-38500-C,77.35,0.00392322,0.0036,3,1699487784191,270344622,18
0.2,,,,sell,35711.23,BTC-11NOV23-33500-P,54.75,0.00143439,0.0013,3,1699487784189,270344621,20
0.2,,,,sell,35677.01,BTC-9NOV23-36500-C,61.05,0.00140542,0.001,2,1699487764344,270344551,130
3.4,,,,sell,35705.45,BTC-9NOV23-37500-C,93.37,0.00052451,0.0005,0,1699487747025,270344453,100
2.0,,,,sell,35710.41,BTC-29DEC23-41000-C,58.24,0.04201746,0.0415,2,1699487727277,270344392,264
0.2,,,,sell,35718.84,BTC-29DEC23-36000-C,54.25,0.08526564,0.085,3,1699487714535,270344342,3788
0.1,,,,sell,35697.36,BTC-11NOV23-39500-C,89.79,0.00262949,0.0028,2,1699487700487,270344298,33
17.0,BLOCK-107925,2,BTC-CS-17NOV23-37000_40000,sell,35699.6,BTC-17NOV23-40000-C,66.26,0.00743547,0.0073,2,1699487694562,270344278,785
0.1,,,,sell,35681.97,BTC-9NOV23-35750-P,36.77,0.00670892,0.0055,2,1699487648719,270344021,108
0.2,,,,buy,35688.63,BTC-24NOV23-32000-P,53.33,0.00787907,0.0075,0,1699487646741,270343968,1301
0.1,,,,buy,35688.63,BTC-9NOV23-36000-C,49.68,0.00305858,0.0027,2,1699487646544,270343937,225
0.3,,,,buy,35694.52,BTC-29DEC23-36000-P,54.08,0.07550163,0.075,0,1699487643192,270343875,421
1.0,,,,buy,35694.52,BTC-24NOV23-33000-P,51.02,0.0117501,0.0115,0,1699487643140,270343872,1311
4.5,,,,sell,35718.17,BTC-17NOV23-36000-C,52.06,0.0292934,0.0295,3,1699487634438,270343633,668
0.1,,,,buy,35730.07,BTC-11NOV23-36000-C,58.04,0.01458187,0.0155,2,1699487631381,270343565,79
0.3,,,,buy,35795.81,BTC-29DEC23-39000-P,56.79,0.12617271,0.126,3,1699487609687,270343276,136
1.0,,,,buy,35842.4,BTC-11NOV23-34750-P,51.21,0.00487243,0.005,2,1699487576048,270343131,42
0.6,,,,buy,35842.89,BTC-11NOV23-36500-C,60.29,0.01186243,0.012,2,1699487563113,270343105,53
1.0,,,,sell,35801.98,BTC-10NOV23-36750-C,63.68,0.00640977,0.006,1,1699487463031,270342855,1
1.1,,,,sell,35803.76,BTC-11NOV23-33000-P,63.9,0.00091802,0.0011,1,1699487461494,270342843,14
0.1,,,,sell,35791.94,BTC-11NOV23-44000-C,108.89,0.00051818,0.0003,2,1699487426522,270342585,3
0.1,,,,sell,35738.57,BTC-9NOV23-38000-C,101.56,0.00023617,0.0003,3,1699487317463,270342009,139
0.1,,,,buy,35748.53,BTC-9NOV23-34750-P,58.37,0.00044077,0.0004,3,1699487316300,270341996,255
0.1,,,,buy,35748.53,BTC-17NOV23-32500-P,53.18,0.00417523,0.004,1,1699487315679,270341970,409
1.4,,,,sell,35756.12,BTC-10NOV23-35500-C,52.93,0.01726156,0.017,2,1699487312555,270341893,1011
0.1,,,,sell,35774.28,BTC-27SEP24-22000-C,62.22,0.46445525,0.465,2,1699487312346,270341891,11
0.1,,,,buy,35774.28,BTC-11NOV23-34000-P,50.99,0.00222514,0.0019,2,1699487312211,270341889,55
0.1,,,,sell,35774.28,BTC-27SEP24-45000-C,62.26,0.17265597,0.172,1,1699487311702,270341879,152
0.4,,,,buy,35776.98,BTC-10NOV23-36000-P,57.75,0.0167424,0.017,0,1699487307223,270341830,232
0.1,,,,buy,35814.52,BTC-9NOV23-36000-P,55.37,0.00913139,0.0095,0,1699487306276,270341726,56
0.1,,,,buy,35826.18,BTC-24NOV23-46000-C,73.57,0.00388608,0.0039,1,1699487301722,270341473,468
0.1,,,,sell,35825.8,BTC-10NOV23-39000-C,92.42,0.00166702,0.0017,3,1699487281759,270341274,1206
3.4,,,,sell,35825.8,BTC-10NOV23-37500-C,73.33,0.0037103,0.0037,2,1699487281495,270341215,1073
5.4,,,,sell,35847.56,BTC-10NOV23-38000-C,79.44,0.0027843,0.0028,0,1699487280284,270341201,1365
9.7,,,,sell,35871.9,BTC-29DEC23-55000-C,72.12,0.00892113,0.009,0,1699487255066,270341034,1765
0.1,,,,buy,35848.02,BTC-10NOV23-35750-P,54.36,0.01128591,0.0115,0,1699487250250,270340959,29
2.1,,,,buy,35869.14,BTC-24NOV23-34000-P,51.11,0.01740159,0.0175,1,1699487248301,270340867,1485
0.5,,,,sell,35892.71,BTC-29DEC23-37000-C,55.33,0.07660583,0.0765,0,1699487229337,270340450,1724
2.8,,,,sell,35915.44,BTC-17NOV23-36500-C,53.04,0.02668377,0.0265,1,1699487228163,270340377,379
0.2,,,,buy,35920.9,BTC-10NOV23-33000-P,77.22,0.00048883,0.0006,1,1699487226701,270340319,870
0.2,,,,buy,35978.01,BTC-29DEC23-35000-P,54.07,0.05721374,0.0575,2,1699487222652,270340170,748
0.5,,,,sell,35994.05,BTC-24NOV23-40000-C,61.16,0.01660223,0.0165,0,1699487221808,270340136,3093
12.5,BLOCK-107924,2,BTC-CDIAG-26JAN24_29DEC23-54000_45000,buy,35990.78,BTC-29DEC23-45000-C,63.44,0.0260454,0.0276,0,1699487211101,270339986,3909
0.5,,,,buy,36105.45,BTC-24NOV23-30000-P,62.77,0.00336065,0.0034,2,1699487193512,270339652,1769
1.0,,,,buy,36103.3,BTC-17NOV23-42000-C,72.99,0.00490967,0.005,0,1699487191697,270339496,257
0.8,,,,buy,36057.8,BTC-29MAR24-36000-C,60.28,0.16653946,0.166,0,1699487181141,270339389,761
0.1,,,,sell,36059.29,BTC-9NOV23-35500-P,45.65,0.0009746,0.001,2,1699487178243,270339335,159
1.0,,,,buy,36083.13,BTC-24NOV23-36000-C,56.06,0.04790383,0.05,0,1699487160336,270338805,3114
0.1,,,,buy,36083.13,BTC-17NOV23-52000-C,94.43,0.00024543,0.0003,0,1699487159941,270338741,16
0.4,,,,buy,36083.13,BTC-29DEC23-25000-C,66.4,0.32480013,0.325,0,1699487159739,270338718,645
1.0,,,,buy,36020.82,BTC-10NOV23-36500-C,63.67,0.0095588,0.01,1,1699487159445,270338647,987
0.1,,,,buy,36020.82,BTC-29MAR24-25000-C,62.84,0.35600441,0.3565,0,1699487159261,270338575,122
0.1,,,,buy,36020.82,BTC-29DEC23-30000-C,57.17,0.1987968,0.2,1,1699487159225,270338567,4690
0.2,,,,sell,36012.57,BTC-10NOV23-37000-C,62.18,0.00655509,0.0055,2,1699487152962,270338081,1218
0.4,,,,buy,36009.24,BTC-24NOV23-38000-C,57.83,0.02787452,0.0285,0,1699487151248,270337664,2536
0.4,,,,buy,36009.24,BTC-24NOV23-35000-C,52.61,0.06126561,0.0625,0,1699487151231,270337663,1428
0.4,,,,buy,36009.24,BTC-24NOV23-39000-C,59.91,0.02143953,0.022,0,1699487151221,270337661,482
0.4,,,,buy,36009.24,BTC-17NOV23-33500-C,54.16,0.07956473,0.081,0,1699487151206,270337658,38
0.1,,,,sell,36009.24,BTC-29DEC23-32000-P,53.95,0.02756273,0.0275,2,1699487151024,270337622,1250
0.5,,,,sell,36009.24,BTC-29DEC23-24000-P,68.01,0.00406079,0.0039,2,1699487151023,270337621,2322
0.4,,,,buy,36009.24,BTC-17NOV23-35000-C,51.07,0.04801662,0.049,0,1699487151013,270337619,373
0.1,,,,sell,36009.24,BTC-29DEC23-28000-P,59.0,0.00999846,0.01,2,1699487151010,270337617,2282
0.4,,,,buy,36009.24,BTC-17NOV23-34500-C,51.19,0.05758128,0.0585,0,1699487150996,270337608,268
0.4,,,,sell,36009.24,BTC-24NOV23-37000-P,54.11,0.05546204,0.055,2,1699487150923,270337598,161
0.4,,,,sell,36009.24,BTC-24NOV23-35000-P,50.96,0.02599486,0.0255,2,1699487150764,270337552,935
0.4,,,,sell,36009.24,BTC-24NOV23-39000-P,57.88,0.09692848,0.095,2,1699487150746,270337544,3
0.3,,,,sell,36009.24,BTC-29DEC23-23000-P,71.85,0.00334569,0.0034,3,1699487150705,270337530,1939
0.4,,,,buy,36009.24,BTC-24NOV23-37000-C,55.15,0.03557578,0.0365,0,1699487150702,270337529,1140
0.4,,,,sell,36009.24,BTC-24NOV23-36000-P,52.17,0.03932342,0.0385,2,1699487150553,270337470,426
0.4,,,,buy,36009.24,BTC-17NOV23-35500-C,51.07,0.03911657,0.0405,0,1699487150552,270337469,549
0.4,,,,buy,36009.24,BTC-17NOV23-33000-C,55.52,0.0909302,0.093,0,1699487150521,270337462,79
0.4,,,,buy,36009.24,BTC-10NOV23-35000-C,57.3,0.03063626,0.0325,0,1699487150499,270337453,1230
0.7,,,,sell,35961.99,BTC-10NOV23-35000-P,52.93,0.00330321,0.0034,3,1699487150357,270337379,929
0.4,,,,sell,35961.99,BTC-24NOV23-40000-P,58.47,0.11975346,0.118,2,1699487150326,270337368,26
0.2,,,,sell,35961.99,BTC-26JAN24-30000-P,57.34,0.02984455,0.03,2,1699487150321,270337366,98
0.4,,,,buy,35961.99,BTC-11NOV23-35750-C,56.08,0.02041328,0.0215,0,1699487150252,270337338,40
1.0,,,,buy,35961.99,BTC-17NOV23-37500-C,57.7,0.01919275,0.0195,0,1699487150212,270337329,256
1.0,,,,buy,35961.99,BTC-11NOV23-36750-C,62.75,0.01119492,0.0115,1,1699487150081,270337290,1
0.1,,,,buy,35961.99,BTC-11NOV23-37000-C,65.01,0.00976123,0.01,1,1699487150080,270337286,88
2.0,,,,sell,35961.99,BTC-17NOV23-35500-P,49.68,0.0221731,0.022,2,1699487150015,270337265,255
1.0,,,,buy,35961.99,BTC-11NOV23-36250-C,58.64,0.01500622,0.0155,0,1699487149977,270337230,17
1.0,,,,buy,35961.99,BTC-17NOV23-38000-C,59.65,0.01622587,0.0165,0,1699487149942,270337218,598
0.1,,,,sell,35961.99,BTC-10NOV23-35500-P,52.4,0.00700157,0.007,2,1699487149906,270337200,387
1.0,,,,buy,35961.99,BTC-17NOV23-38500-C,61.56,0.01373982,0.014,0,1699487149887,270337194,244
0.8,,,,buy,35961.99,BTC-10NOV23-36000-C,58.78,0.01334095,0.014,1,1699487149817,270337167,1379
0.2,,,,buy,35961.99,BTC-9NOV23-35000-C,88.56,0.02714042,0.029,0,1699487149625,270337056,88
3.6,,,,buy,35961.99,BTC-9NOV23-35500-C,60.46,0.01422045,0.0155,0,1699487149623,270337053,326
1.2,,,,sell,35961.99,BTC-11NOV23-36000-P,53.05,0.01735064,0.017,2,1699487149480,270336932,30
0.1,,,,buy,35952.17,BTC-29DEC23-40000-C,57.63,0.05046432,0.0505,0,1699487148165,270336821,6588
0.5,,,,buy,35926.49,BTC-29DEC23-31000-C,55.03,0.17469405,0.175,0,1699487114652,270336673,2378
1.0,,,,sell,35920.57,BTC-17NOV23-43000-C,74.87,0.00335582,0.0032,0,1699487080531,270336577,193
0.3,,,,sell,35915.37,BTC-17NOV23-26000-P,92.88,0.00051514,0.0004,3,1699487058838,270336555,40
5.0,,,,sell,35899.42,BTC-29DEC23-44000-C,61.1,0.0289056,0.029,1,1699487039620,270336461,238
0.1,,,,sell,35898.9,BTC-11NOV23-40000-C,89.89,0.00249,0.0023,2,1699487037041,270336460,42
1.0,,,,sell,35912.6,BTC-11NOV23-41000-C,96.35,0.00169174,0.0015,0,1699487016157,270336281,16
0.5,,,,buy,35913.31,BTC-10NOV23-42000-C,117.99,0.00040314,0.0004,2,1699487005437,270336237,798
0.5,,,,buy,35907.41,BTC-9NOV23-35750-C,51.18,0.00807922,0.0085,0,1699487005021,270336233,273
1.0,,,,buy,35878.99,BTC-29DEC23-42000-C,59.18,0.03765265,0.0375,0,1699486972640,270336131,408
0.1,,,,sell,35869.56,BTC-29DEC23-50000-C,66.6,0.01413944,0.014,1,1699486940964,270336110,3334
0.6,,,,buy,35875.5,BTC-11NOV23-35500-P,50.55,0.01122063,0.011,3,1699486884521,270336035,48
1.0,,,,sell,35892.95,BTC-11NOV23-35750-P,51.34,0.01438301,0.014,3,1699486853108,270335946,38
0.1,,,,buy,35877.29,BTC-27SEP24-21000-C,62.34,0.48607314,0.486,2,1699486820971,270335894,11
0.2,,,,buy,35879.85,BTC-24NOV23-48000-C,78.4,0.00273729,0.0029,0,1699486809277,270335806,563
10.0,,,,sell,35865.12,BTC-29MAR24-20000-P,69.47,0.01056139,0.0105,3,1699486756415,270335594,588
