amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.6,,,,0.6,sell,63178.59,BTC-26JUN24-62000-P,42.63,,0.00593378,0.006,1,1719187155289,306172737,13
0.4,,,,0.4,sell,63201.76,BTC-24JUN24-63500-C,39.4,,0.00219944,0.0028,1,1719187107205,306172705,47
0.1,,,,0.1,sell,63206.9,BTC-24JUN24-63000-P,34.48,,0.00292219,0.0027,2,1719187096083,306172696,116
1.0,,,,1.0,buy,63186.18,BTC-26JUN24-63000-C,41.65,,0.01470304,0.015,1,1719187057514,306172666,1
0.1,,,,0.1,buy,63171.05,BTC-25JUN24-61500-P,43.8,,0.0022161,0.0021,0,1719187052119,306172639,10
0.1,,,,0.1,sell,63159.96,BTC-5JUL24-67000-C,42.47,,0.0099526,0.01,3,1719187040430,306172613,367
0.6,,,,0.6,sell,63167.58,BTC-26JUL24-73000-C,48.98,,0.01448967,0.0145,3,1719187039273,306172612,1028
0.1,,,,0.1,buy,63167.58,BTC-30AUG24-66000-P,52.28,,0.10436619,0.1045,0,1719187039247,306172611,168
0.1,,,,0.1,buy,63167.58,BTC-28JUN24-61000-P,44.94,,0.00647087,0.0065,1,1719187039178,306172609,82
0.1,,,,0.1,sell,63167.58,BTC-24JUN24-64500-C,44.85,,0.00028537,0.0004,3,1719187039176,306172607,273
0.1,,,,0.1,buy,63180.71,BTC-25JUN24-62000-P,42.29,,0.00330065,0.0033,0,1719187038194,306172567,40
0.1,,,,0.1,buy,63192.81,BTC-25JUN24-63000-P,39.95,,0.00794842,0.008,0,1719187037425,306172547,48
0.4,,,,0.4,buy,63202.71,BTC-28JUN24-64000-P,43.44,,0.02531298,0.0255,0,1719187036047,306172467,3304
0.5,,,,0.5,buy,63220.8,BTC-24JUN24-63000-C,37.88,,0.0063187,0.0065,2,1719187002340,306172384,35
0.5,,,,0.5,buy,63211.96,BTC-26JUL24-70000-C,47.81,,0.02244125,0.0225,2,1719186975808,306172357,1396
0.5,,,,0.5,buy,63227.11,BTC-26JUL24-75000-C,49.19,,0.01062086,0.0105,2,1719186941074,306172335,652
0.1,,,,0.1,buy,63222.94,BTC-24JUN24-64000-P,38.06,,0.01279144,0.013,0,1719186907127,306172305,158
0.1,,,,0.1,buy,63230.3,BTC-25JUN24-62500-P,40.95,,0.00500976,0.005,1,1719186906393,306172275,88
0.2,,,,0.2,buy,63230.3,BTC-26JUN24-61000-P,45.67,,0.00300299,0.003,1,1719186906345,306172273,10
0.4,,,,0.4,sell,63258.45,BTC-28JUN24-72000-C,59.25,,0.00047436,0.0006,1,1719186843102,306172206,2794
0.3,,,,0.3,buy,63258.76,BTC-28JUN24-57000-P,59.83,,0.0012395,0.0014,0,1719186831397,306172202,1660
0.1,,,,0.1,sell,63254.32,BTC-25JUN24-66000-C,43.18,,0.00063523,0.0006,2,1719186743328,306172117,87
0.3,,,,0.3,buy,63263.61,BTC-5JUL24-65000-C,41.18,,0.01862487,0.0185,2,1719186728676,306172106,275
0.1,,,,0.1,buy,63262.19,BTC-24JUN24-62500-P,42.42,,0.00122584,0.0012,1,1719186720670,306172101,123
1.0,,,,1.0,buy,63243.42,BTC-26JUL24-74000-C,49.14,,0.0123085,0.0125,2,1719186680475,306172021,750
0.1,,,,0.1,buy,63269.28,BTC-26JUN24-67500-C,44.17,,0.00061384,0.0005,3,1719186667691,306171953,21
0.2,,,,0.2,sell,63257.03,BTC-26JUL24-66000-P,47.74,,0.07697726,0.0775,0,1719186665400,306171936,599
0.1,,,,0.1,sell,63247.58,BTC-30AUG24-54000-P,51.86,,0.02561355,0.025,0,1719186665003,306171934,258
0.1,,,,0.1,buy,63247.58,BTC-5JUL24-62000-P,42.7,,0.01971222,0.02,0,1719186664289,306171921,280
