amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.0,,,,,sell,30143.21,BTC-29DEC23-60000-C,59.93,0.01197853,0.0115,2,1689638340503,261213708,879
1.0,,,,,buy,30152.19,BTC-21JUL23-32000-C,46.56,0.00184726,0.002,2,1689638199163,261213633,1053
0.2,,,,,sell,30160.42,BTC-20JUL23-31250-C,37.25,0.00199975,0.0018,3,1689637954552,261213519,11
0.4,,,,,sell,30152.73,BTC-18JUL23-30000-C,27.33,0.00690044,0.0065,2,1689637862153,261213447,64
0.1,,,,,sell,30151.07,BTC-18JUL23-29750-P,32.61,0.00049297,0.0004,3,1689637838296,261213443,184
0.1,,,,,sell,30155.24,BTC-28JUL23-29000-P,39.04,0.01053825,0.0105,3,1689637766791,261213401,2040
0.1,,,,,sell,30156.12,BTC-18JUL23-29500-P,36.54,0.00015167,0.0001,2,1689637720672,261213366,187
0.1,,,,,buy,30157.08,BTC-28JUL23-28000-P,42.23,0.00511848,0.005,0,1689637681608,261213365,1938
0.1,,,,,sell,30150.18,BTC-18JUL23-30000-P,29.31,0.0017821,0.0016,2,1689637633674,261213347,258
0.1,,,,,sell,30137.09,BTC-20JUL23-27000-P,56.29,0.00018999,0.0001,1,1689637427677,261213312,1
5.7,,,,,sell,30139.93,BTC-29DEC23-5000-P,104.73,0.00054363,0.0004,1,1689637401652,261213311,254
0.6,,,,,buy,30156.95,BTC-29DEC23-30000-P,47.82,0.11017597,0.1105,2,1689637247916,261213175,370
1.0,,,,,buy,30159.11,BTC-25AUG23-31000-C,40.62,0.04328267,0.043,0,1689637083563,261213135,1879
0.6,,,,,sell,30136.09,BTC-29DEC23-35000-C,48.94,0.08316801,0.083,0,1689637021890,261213075,1096
0.3,,,,,sell,30136.07,BTC-19JUL23-29000-P,40.49,0.00069771,0.0006,2,1689637011513,261213074,37
2.0,,,,,sell,30132.4,BTC-19JUL23-28000-P,56.86,0.00018481,0.0002,2,1689636683693,261213012,12
0.7,,,,,buy,30132.4,BTC-29DEC23-29000-P,47.79,0.09414,0.0945,0,1689636683063,261213011,179
0.9,,,,,sell,30137.5,BTC-29DEC23-33000-C,48.34,0.10234142,0.1025,3,1689636643395,261213009,397
0.1,,,,,buy,30129.43,BTC-29SEP23-45000-C,55.19,0.00728219,0.0075,2,1689636500282,261212949,1287
21.6,,,,,sell,30129.82,BTC-4AUG23-33500-C,42.47,0.00656702,0.0065,2,1689636435075,261212937,65
2.1,,,,,sell,30126.17,BTC-25AUG23-38000-C,49.55,0.00684285,0.0065,3,1689636411937,261212931,934
1.0,,,,,buy,30137.43,BTC-21JUL23-26500-P,62.22,0.00038187,0.0003,3,1689636193972,261212881,109
5.0,,,,,sell,30129.25,BTC-20JUL23-27500-P,52.1,0.0003837,0.0002,2,1689636158124,261212848,6
10.0,,,,,sell,30130.53,BTC-20JUL23-28000-P,49.93,0.00058291,0.0005,2,1689636151230,261212844,15
2.0,,,,,sell,30130.29,BTC-19JUL23-32000-C,47.04,0.00028269,0.0002,2,1689636137629,261212843,28
2.8,,,,,sell,30133.42,BTC-19JUL23-28500-P,47.83,0.00037725,0.0003,3,1689636112004,261212836,34
14.2,,,,,buy,30138.08,BTC-4AUG23-38000-C,52.56,0.00095646,0.0011,2,1689635991207,261212792,17
0.2,,,,,sell,30138.36,BTC-19JUL23-29500-P,38.21,0.00201677,0.0022,0,1689635795920,261212717,71
0.1,,,,,buy,30126.05,BTC-29SEP23-35000-C,45.97,0.03279701,0.0335,0,1689635746680,261212692,2518
0.1,,,,,sell,30117.95,BTC-29DEC23-31000-P,47.76,0.12868071,0.1285,1,1689635653906,261212664,170
