amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.3,,,,,0.3,sell,44213.66,BTC-5JAN24-44000-C,46.43,,0.00924116,0.0085,3,1704412792016,278189797,1727
0.1,,,,,0.1,sell,44193.37,BTC-6JAN24-43750-P,76.66,,0.01368401,0.0135,1,1704412775495,278189697,96
0.1,,,,,0.1,buy,44180.79,BTC-12JAN24-44000-C,76.89,,0.04768525,0.0475,3,1704412749709,278189682,982
0.1,,,,,0.1,sell,44181.57,BTC-12JAN24-44500-P,76.77,,0.0453975,0.045,1,1704412731747,278189663,73
0.6,,,,,0.6,buy,44187.05,BTC-5JAN24-44500-P,54.09,,0.01057549,0.0105,3,1704412717458,278189655,276
1.0,,,,,1.0,buy,44203.75,BTC-5JAN24-44000-P,50.87,,0.00436387,0.004,2,1704412692904,278189640,599
0.9,,,,,0.9,buy,44203.71,BTC-23FEB24-37000-P,63.11,,0.02211494,0.0225,0,1704412692061,278189639,348
0.1,,,,,0.1,sell,44202.47,BTC-6JAN24-44000-P,77.04,,0.01614117,0.016,3,1704412663249,278189616,72
0.1,,,,,0.1,buy,44195.89,BTC-5JAN24-41500-P,112.0,,0.0003223,0.0004,1,1704412654328,278189600,900
0.1,,,,,0.1,buy,44195.14,BTC-6JAN24-44500-C,78.45,,0.016133,0.016,2,1704412651433,278189599,117
0.1,,,,,0.1,sell,44185.69,BTC-7JAN24-44000-P,71.29,,0.02017373,0.02,0,1704412650423,278189583,50
4.4,,,,,4.4,sell,44184.89,BTC-6JAN24-51000-C,105.39,,0.00037749,0.0003,2,1704412642908,278189575,28
1.4,,,,,1.4,buy,44164.04,BTC-6JAN24-46500-C,88.15,,0.0047758,0.005,0,1704412624337,278189542,81
0.1,,,,,0.1,sell,44171.44,BTC-7JAN24-44500-C,71.49,,0.02032297,0.02,2,1704412621828,278189532,94
1.0,,,,,1.0,sell,44185.5,BTC-6JAN24-53000-C,113.8,,0.00013945,0.0001,2,1704412615165,278189513,14
0.4,,,,,0.4,buy,44189.17,BTC-12JAN24-50000-C,85.44,,0.0109006,0.011,2,1704412577966,278189500,1548
0.1,,,,,0.1,sell,44218.37,BTC-12JAN24-32000-P,102.08,,0.00061104,0.0005,3,1704412564853,278189479,218
1.5,,,,,1.5,sell,44231.85,BTC-12JAN24-34000-P,95.83,,0.00120902,0.0011,2,1704412534499,278189429,303
0.9,,,,,0.9,buy,44232.47,BTC-12JAN24-52000-C,89.38,,0.00702594,0.007,3,1704412530638,278189427,531
3.2,,,,,3.2,buy,44228.22,BTC-6JAN24-51500-C,110.85,,0.00029769,0.0003,3,1704412527858,278189424,16
0.1,,,,,0.1,sell,44238.21,BTC-6JAN24-43500-P,77.02,,0.01127376,0.011,3,1704412507424,278189409,120
0.5,,,,,0.5,sell,44236.6,BTC-27DEC24-50000-C,63.95,,0.24420452,0.246,2,1704412492274,278189399,43
0.1,,,,,0.1,sell,44215.27,BTC-12JAN24-40000-P,78.8,,0.01026204,0.01,3,1704412469516,278189341,1065
1.0,,,,,1.0,sell,44210.93,BTC-6JAN24-54000-C,123.76,,0.00013462,0.0001,2,1704412451764,278189300,24
0.1,,,,,0.1,sell,44197.27,BTC-12JAN24-41000-P,77.39,,0.01473572,0.0145,0,1704412405160,278189284,929
0.1,,,,,0.1,buy,44181.09,BTC-5JAN24-46500-C,87.86,,0.00031367,0.0003,3,1704412387411,278189247,730
0.1,,,,,0.1,sell,44157.68,BTC-12JAN24-39000-P,80.54,,0.00720474,0.007,1,1704412374402,278189219,1163
1.1,,,,,1.1,sell,44127.56,BTC-19JAN24-43000-P,68.54,,0.03878893,0.0385,0,1704412353288,278189134,384
0.1,,,,,0.1,buy,44125.14,BTC-5JAN24-42000-P,95.11,,0.00050757,0.0005,3,1704412348999,278189133,947
2.0,,,,,2.0,buy,44139.29,BTC-28JUN24-41000-P,62.37,,0.10238807,0.102,2,1704412343269,278189022,76
0.1,,,,,0.1,buy,44176.4,BTC-5JAN24-42500-P,81.39,,0.00060142,0.0006,0,1704412339908,278188853,997
0.1,,,,,0.1,sell,44184.67,BTC-12JAN24-38000-P,82.65,,0.00499105,0.0047,2,1704412328873,278188820,1100
0.1,,,,,0.1,sell,44192.39,BTC-12JAN24-30000-P,116.42,,0.00040157,0.0004,2,1704412308592,278188805,189
0.1,,,,,0.1,sell,44194.09,BTC-26JAN24-52000-C,69.61,,0.01804176,0.018,3,1704412299299,278188800,1411
0.1,,,,,0.1,sell,44203.31,BTC-6JAN24-49500-C,104.02,,0.00112634,0.001,3,1704412285758,278188780,43
10.0,,,,,10.0,sell,44203.31,BTC-5JAN24-45000-C,57.56,,0.00178579,0.0015,2,1704412285671,278188777,1830
1.0,,,,,1.0,buy,44206.64,BTC-7JAN24-46500-C,78.45,,0.00802576,0.008,3,1704412281964,278188765,20
0.1,,,,,0.1,sell,44206.9,BTC-6JAN24-47000-C,86.86,,0.00400463,0.0034,2,1704412281296,278188763,70
0.4,,,,,0.4,buy,44200.11,BTC-29MAR24-20000-P,83.69,,0.00169602,0.0019,2,1704412218127,278188678,712
0.2,,,,,0.2,buy,44198.88,BTC-5JAN24-40500-P,146.63,,9.432e-05,0.0004,0,1704412215051,278188658,554
