amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,,,0.2,sell,105959.08,BTC-26DEC25-100000-P,44.49,0.03456025,0.0345,3,1762818917476,397469578,6724
0.1,,,,,,0.1,buy,105894.28,BTC-14NOV25-103000-P,42.83,0.00605098,0.006,3,1762818841018,397469404,301
0.1,,,,,,0.1,sell,105899.42,BTC-14NOV25-97000-P,52.76,0.00080671,0.0008,0,1762818840708,397469403,176
0.1,,,,,,0.1,sell,105899.42,BTC-14NOV25-96000-P,54.94,0.00059328,0.0006,3,1762818840591,397469402,296
1.0,,,,,,1.0,buy,105907.34,BTC-28NOV25-90000-P,51.3,0.00328327,0.0032,0,1762818837805,397469396,6033
0.1,,,,,,0.1,buy,105947.82,BTC-14NOV25-100000-P,46.71,0.00214314,0.002,2,1762818816603,397469383,1724
0.1,,,,,,0.1,buy,106131.36,BTC-11NOV25-101000-P,73.18,0.00013712,0.0001,3,1762818691884,397469319,250
0.1,,,,,,0.1,sell,106192.5,BTC-12NOV25-106000-P,36.87,0.00817991,0.008,2,1762818563611,397469218,69
0.1,,,,,,0.1,sell,106222.34,BTC-28NOV25-116000-C,39.43,0.00781808,0.0075,3,1762818544151,397469181,3576
0.3,,,,,,0.3,sell,106212.99,BTC-12NOV25-94000-P,81.39,0.00013423,0.0001,3,1762818511371,397469170,45
0.5,,,,,,0.5,buy,106185.62,BTC-21NOV25-105000-C,40.47,0.03344718,0.0335,1,1762818464539,397469158,292
0.1,,,,,,0.1,sell,106183.7,BTC-28NOV25-104000-P,40.95,0.02492572,0.025,2,1762818464471,397469152,2718
0.1,,,,,,0.1,sell,106183.7,BTC-13NOV25-94000-P,67.0,0.0002352,0.0002,3,1762818464450,397469148,21
3.0,,,,,,3.0,buy,106062.15,BTC-21NOV25-101000-P,42.47,0.01003816,0.01,3,1762818194435,397468998,176
0.1,,,,,,0.1,sell,105990.65,BTC-11NOV25-105000-C,39.48,0.01082392,0.011,3,1762818003371,397468868,178
0.3,,,,,,0.3,buy,106021.27,BTC-14NOV25-101000-P,46.35,0.00290054,0.003,1,1762817899781,397468834,280
1.4,,,,,,1.4,buy,106040.93,BTC-14NOV25-106000-P,39.96,0.01486865,0.015,1,1762817893083,397468832,519
0.1,,,,,,0.1,sell,106040.93,BTC-12NOV25-106000-C,37.82,0.00933395,0.0095,2,1762817893069,397468830,126
1.0,,,,,,1.0,buy,105992.2,BTC-11NOV25-104000-P,45.79,0.00050208,0.0006,0,1762817846932,397468799,210
0.1,,,,,,0.1,buy,106019.81,BTC-14NOV25-102000-P,43.94,0.00412338,0.004,0,1762817821501,397468757,1195
0.1,,,,,,0.1,buy,106032.96,BTC-13NOV25-104000-P,40.71,0.00556282,0.0055,2,1762817816176,397468743,22
1.8,,,,,,1.8,buy,106067.9,BTC-28NOV25-106000-P,40.11,0.03356526,0.0335,3,1762817797631,397468739,2071
0.1,,,,,,0.1,buy,106085.6,BTC-14NOV25-108000-C,39.75,0.00805024,0.008,2,1762817692344,397468687,921
0.3,,,,,,0.3,buy,106095.68,BTC-28NOV25-105000-P,40.28,0.02914394,0.029,3,1762817649518,397468673,3171
0.1,,,,,,0.1,sell,106096.43,BTC-14NOV25-106000-C,40.62,0.01572873,0.016,1,1762817649431,397468667,795
0.1,,,,,,0.1,sell,106095.68,BTC-27MAR26-130000-C,45.32,0.04592339,0.046,0,1762817649429,397468666,3444
0.3,,,,,,0.3,buy,106139.82,BTC-21NOV25-105000-P,40.29,0.02158172,0.0215,2,1762817619692,397468639,164
1.0,,,,,,1.0,sell,106155.02,BTC-12NOV25-103000-C,44.32,0.03137113,0.0315,0,1762817589732,397468633,42
0.1,,,,,,0.1,sell,106154.69,BTC-14NOV25-98000-P,51.0,0.00100122,0.001,0,1762817587213,397468628,520
0.1,,,,,,0.1,sell,106201.83,BTC-12NOV25-104000-P,40.03,0.00272022,0.0026,2,1762817543238,397468622,52
100.0,,BLOCK-241952,1,,,100.0,buy,106183.95,BTC-12NOV25-107000-C,38.96,0.00581828,0.0062,3,1762817314584,397468502,30
0.1,,,,,,0.1,buy,106227.43,BTC-14NOV25-117000-C,51.54,0.00051382,0.0005,2,1762817259705,397468457,493
0.1,,,,,,0.1,buy,106243.49,BTC-14NOV25-120000-C,58.01,0.00029949,0.0003,1,1762817249414,397468435,836
0.1,,,,,,0.1,buy,106242.71,BTC-14NOV25-118000-C,53.33,0.00040806,0.0004,2,1762817242338,397468429,563
0.1,,,,,,0.1,buy,106240.68,BTC-14NOV25-116000-C,49.15,0.00062049,0.0006,0,1762817237331,397468427,781
0.1,,,,,,0.1,buy,106240.22,BTC-14NOV25-115000-C,46.42,0.00075234,0.0007,3,1762817231974,397468425,815
0.1,,,,,,0.1,buy,106220.08,BTC-12NOV25-110000-C,40.59,0.00083893,0.0009,2,1762817195119,397468406,61
0.1,,,,,,0.1,sell,106160.18,BTC-14NOV25-95000-P,56.94,0.00041782,0.0004,3,1762817108113,397468361,1348
0.1,,,,,,0.1,buy,106213.19,BTC-28NOV25-107000-P,39.92,0.03761467,0.0375,2,1762817023204,397468338,14
