amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
9.1,,,,9.1,sell,94416.74,BTC-4JAN25-86000-P,64.01,0.00074553,0.0006,3,1735775921893,338192990,5
0.7,,,,0.7,sell,94447.45,BTC-28MAR25-90000-P,60.92,0.07848547,0.0785,0,1735775874913,338192937,1116
2.6,,,,2.6,sell,94389.66,BTC-3JAN25-101000-C,62.0,0.00065999,0.0006,3,1735775744237,338192892,597
0.1,,,,0.1,buy,94397.04,BTC-3JAN25-88000-P,66.76,0.0006347,0.0006,3,1735775663344,338192883,553
0.1,,,,0.1,buy,94393.46,BTC-3JAN25-92000-P,56.37,0.00408219,0.0041,1,1735775623319,338192865,887
0.1,,,,0.1,buy,94393.6,BTC-28FEB25-70000-P,67.0,0.01245355,0.0125,0,1735775622955,338192862,299
0.1,,,,0.1,buy,94388.56,BTC-4JAN25-94000-P,52.78,0.01401646,0.014,0,1735775606503,338192826,54
0.1,,,,0.1,sell,94385.92,BTC-3JAN25-91000-P,59.02,0.00248287,0.0026,0,1735775601635,338192825,325
0.1,,,,0.1,sell,94391.62,BTC-3JAN25-95000-C,51.2,0.01030397,0.01,3,1735775513805,338192812,810
0.1,,,,0.1,buy,94396.85,BTC-3JAN25-80000-P,107.54,6.575e-05,0.0001,3,1735775466219,338192809,573
1.0,,,,1.0,sell,94432.39,BTC-3JAN25-102000-C,66.92,0.00046649,0.0005,0,1735775421746,338192764,702
0.1,,,,0.1,sell,94521.61,BTC-3JAN25-92000-C,57.36,0.03185347,0.032,3,1735775306580,338192598,269
0.1,,,,0.1,buy,94525.98,BTC-31JAN25-67000-P,76.86,0.00367308,0.0039,2,1735775196994,338192595,187
0.1,,,,0.1,sell,94527.79,BTC-10JAN25-99000-C,55.42,0.01741846,0.017,2,1735775190159,338192594,314
0.1,,,,0.1,sell,94527.79,BTC-28FEB25-50000-P,89.31,0.00294889,0.0031,2,1735775189451,338192593,172
0.2,,,,0.2,buy,94522.63,BTC-3JAN25-98000-C,54.88,0.0024081,0.0026,2,1735775145136,338192584,748
0.1,,,,0.1,buy,94513.29,BTC-17JAN25-75000-P,70.24,0.00260111,0.0026,0,1735775085208,338192520,96
0.1,,,,0.1,buy,94513.29,BTC-31JAN25-120000-C,64.41,0.01057861,0.0105,1,1735775084908,338192518,2371
0.1,,,,0.1,buy,94491.08,BTC-17JAN25-125000-C,67.08,0.0014498,0.0014,0,1735775057720,338192457,120
1.0,,,,1.0,buy,94486.33,BTC-4JAN25-99000-C,53.14,0.00337238,0.0033,3,1735775050676,338192450,25
0.1,,,,0.1,buy,94462.07,BTC-3JAN25-104000-C,70.02,0.00016327,0.0002,1,1735774966234,338192447,615
0.3,,,,0.3,buy,94462.07,BTC-3JAN25-96000-C,51.44,0.00650633,0.0065,1,1735774965904,338192446,580
0.2,,,,0.2,buy,94457.57,BTC-28MAR25-115000-C,63.46,0.06152831,0.0615,2,1735774965272,338192443,711
0.1,,,,0.1,buy,94408.52,BTC-10JAN25-80000-P,67.12,0.00180756,0.0018,0,1735774863945,338192373,431
0.6,,,,0.6,buy,94404.16,BTC-4JAN25-108000-C,70.82,0.0001298,0.0002,1,1735774806365,338192371,9
0.8,,,,0.8,buy,94399.66,BTC-2JAN25-91000-P,62.63,0.00010303,0.0002,0,1735774796865,338192349,168
0.1,,,,0.1,buy,94384.06,BTC-31JAN25-96000-P,59.02,0.06949099,0.0695,0,1735774747418,338192303,720
0.1,,,,0.1,sell,94373.9,BTC-31JAN25-96000-C,59.25,0.06425786,0.0645,2,1735774738976,338192297,523
0.1,,,,0.1,sell,94395.97,BTC-17JAN25-92000-P,55.68,0.03079484,0.0305,2,1735774697239,338192278,120
0.1,,,,0.1,sell,94399.17,BTC-17JAN25-100000-C,57.29,0.02635333,0.0265,3,1735774690737,338192267,121
0.3,,,,0.3,sell,94398.55,BTC-3JAN25-100000-C,61.24,0.00094155,0.0011,0,1735774688920,338192266,1155
0.1,,,,0.1,sell,94411.23,BTC-10JAN25-92000-P,54.44,0.01986933,0.0195,1,1735774651667,338192229,356
0.1,,,,0.1,buy,94395.65,BTC-31JAN25-114000-C,62.96,0.01651561,0.0165,1,1735774641403,338192225,610
3.5,,,,3.5,buy,94393.14,BTC-10JAN25-95000-P,55.61,0.03407338,0.0345,0,1735774611358,338192129,311
0.2,,,,0.2,buy,94393.14,BTC-3JAN25-90000-P,60.26,0.0014982,0.0015,0,1735774610786,338192078,1578
0.5,,,,0.5,buy,94396.08,BTC-3JAN25-93000-P,54.07,0.00651429,0.0065,0,1735774609963,338192031,645
0.1,,,,0.1,buy,94402.44,BTC-10JAN25-98000-C,56.51,0.01996232,0.0205,2,1735774592150,338192008,228
0.1,,,,0.1,sell,94407.37,BTC-10JAN25-93000-P,54.05,0.02403642,0.0235,2,1735774589873,338192001,281
0.1,,,,0.1,sell,94470.34,BTC-2JAN25-95000-P,44.33,0.0083772,0.0085,0,1735774495059,338191901,33
0.1,,,,0.1,buy,94418.36,BTC-28FEB25-125000-C,65.06,0.02393428,0.024,0,1735774348585,338191770,382
1.0,,,,1.0,sell,94442.33,BTC-28MAR25-160000-C,70.48,0.0143436,0.014,1,1735774241301,338191708,1166
1.0,,,,1.0,sell,94424.86,BTC-28MAR25-105000-C,62.21,0.0886478,0.089,0,1735774215328,338191659,600
1.0,,,,1.0,sell,94448.99,BTC-31JAN25-100000-C,59.39,0.0484091,0.048,2,1735774165545,338191572,3751
0.1,,,,0.1,sell,94448.2,BTC-28MAR25-200000-C,76.13,0.00544266,0.005,3,1735774048069,338191337,2581
0.1,,,,0.1,sell,94448.54,BTC-4JAN25-96000-C,51.87,0.01043161,0.0105,3,1735774047253,338191336,60
0.1,,,,0.1,sell,94449.65,BTC-4JAN25-92000-P,51.49,0.00632635,0.006,2,1735774037918,338191320,53
0.1,,,,0.1,sell,94456.66,BTC-31JAN25-125000-C,65.41,0.00744203,0.007,1,1735774025020,338191290,1248
0.1,,,,0.1,buy,94456.84,BTC-31JAN25-118000-C,65.2,0.01244528,0.013,0,1735774024660,338191289,479
0.1,,,,0.1,sell,94421.9,BTC-4JAN25-93000-P,50.54,0.00938542,0.009,3,1735773991295,338191206,60
0.5,,,,0.5,buy,94426.35,BTC-28MAR25-65000-P,67.94,0.01402833,0.014,3,1735773967710,338191200,1554
0.5,,,,0.5,buy,94426.35,BTC-28MAR25-70000-P,65.03,0.02000747,0.02,3,1735773967708,338191199,1658
0.1,,,,0.1,buy,94427.85,BTC-4JAN25-98000-C,52.78,0.00486007,0.0049,3,1735773925324,338191138,27
1.3,,,,1.3,buy,94440.66,BTC-2JAN25-94500-C,45.03,0.00503167,0.0055,2,1735773904074,338191112,54
0.2,,,,0.2,sell,94440.29,BTC-28MAR25-95000-C,60.98,0.12824154,0.1285,3,1735773901451,338191090,640
2.1,,,,2.1,buy,94440.29,BTC-2JAN25-93500-P,44.17,0.00159299,0.0018,2,1735773901004,338191089,32
1.1,,,,1.1,buy,94444.23,BTC-3JAN25-95000-P,53.83,0.01486821,0.0155,0,1735773891226,338191059,1092
0.1,,,,0.1,sell,94457.52,BTC-4JAN25-95000-C,52.52,0.01459715,0.015,3,1735773848794,338191020,75
0.6,,,,0.6,buy,94450.18,BTC-10JAN25-97000-C,55.8,0.02368048,0.024,2,1735773824431,338190968,257
0.1,,,,0.1,sell,94458.54,BTC-17JAN25-89000-P,56.12,0.01990268,0.0195,1,1735773785544,338190855,31
0.5,,,,0.5,buy,94465.13,BTC-10JAN25-110000-C,60.43,0.00221244,0.0022,3,1735773760911,338190831,279
0.6,,,,0.6,buy,94475.52,BTC-10JAN25-96000-C,55.18,0.02793066,0.028,2,1735773759481,338190828,272
1.6,,,,1.6,buy,94504.85,BTC-28MAR25-80000-P,61.4,0.04033455,0.0405,2,1735773721755,338190761,1374
5.0,,,,5.0,buy,94509.75,BTC-31JAN25-90000-P,59.0,0.0391427,0.0395,0,1735773704241,338190751,1342
0.7,,,,0.7,buy,94508.96,BTC-2JAN25-94500-P,41.83,0.00494703,0.005,0,1735773704191,338190749,17
1.5,,,,1.5,buy,94504.27,BTC-31JAN25-88000-P,59.11,0.0317593,0.032,2,1735773676358,338190730,594
0.1,,,,0.1,buy,94492.47,BTC-17JAN25-86000-P,58.06,0.01257455,0.0125,0,1735773649088,338190685,25
0.1,,,,0.1,buy,94491.96,BTC-31JAN25-104000-C,60.64,0.03593305,0.036,1,1735773610100,338190667,936
0.1,,,,0.1,sell,94487.6,BTC-31JAN25-91000-P,58.18,0.04338113,0.043,3,1735773534709,338190562,361
0.1,,,,0.1,buy,94549.72,BTC-28FEB25-80000-P,61.02,0.02756397,0.0275,3,1735773482363,338190505,520
0.4,,,,0.4,buy,94685.32,BTC-17JAN25-88000-P,57.9,0.01649588,0.017,0,1735773198930,338190140,216
0.2,,,,0.2,buy,94685.91,BTC-28MAR25-85000-C,60.48,0.18591072,0.1855,0,1735773192028,338190139,1726
0.1,,,,0.1,buy,94694.03,BTC-28MAR25-90000-C,60.31,0.1554646,0.155,0,1735773145975,338190106,2607
0.1,,,,0.1,buy,94676.31,BTC-31JAN25-80000-P,62.38,0.01279554,0.013,0,1735773128555,338190100,1501
0.1,,,,0.1,buy,94683.62,BTC-28MAR25-100000-C,61.22,0.10793119,0.1075,1,1735773096184,338190090,5364
0.1,,,,0.1,buy,94674.6,BTC-28MAR25-120000-C,63.96,0.05182723,0.0515,1,1735773037378,338190048,4346
0.1,,,,0.1,sell,94673.78,BTC-31JAN25-50000-P,103.67,0.0011383,0.001,2,1735773008070,338190027,364
0.1,,,,0.1,sell,94716.24,BTC-31JAN25-135000-C,68.88,0.00373136,0.0037,1,1735772944649,338189973,758
0.2,,,,0.2,sell,94593.36,BTC-28MAR25-125000-C,65.1,0.04322012,0.0435,0,1735772744992,338189823,613
2.4,,,,2.4,sell,94583.79,BTC-31JAN25-105000-C,60.71,0.03365843,0.0335,2,1735772691675,338189783,1653
0.1,,,,0.1,buy,94583.79,BTC-28FEB25-90000-P,59.41,0.06058853,0.0605,1,1735772690898,338189773,331
0.1,,,,0.1,buy,94585.19,BTC-28FEB25-110000-C,62.09,0.04960114,0.0495,1,1735772688565,338189772,478
2.6,,,,2.6,sell,94566.32,BTC-31JAN25-93000-P,58.33,0.05226953,0.052,2,1735772682296,338189757,536
0.3,,,,0.3,buy,94566.32,BTC-2JAN25-95000-C,43.07,0.00349465,0.0036,0,1735772682294,338189756,289
0.1,,,,0.1,buy,94494.6,BTC-17JAN25-95000-C,55.97,0.04642012,0.0465,0,1735772594883,338189580,167
0.1,,,,0.1,buy,94532.36,BTC-3JAN25-94000-P,51.63,0.00962059,0.0095,3,1735772542695,338189490,1106
0.1,,,,0.1,buy,94536.56,BTC-28FEB25-118000-C,63.57,0.03357703,0.0335,2,1735772541391,338189402,102
0.2,,,,0.2,buy,94543.27,BTC-17JAN25-95000-P,55.68,0.04464114,0.0445,0,1735772529386,338189393,142
0.3,,,,0.3,buy,94549.08,BTC-10JAN25-95000-C,54.89,0.03301141,0.033,3,1735772515449,338189370,261
0.1,,,,0.1,buy,94573.97,BTC-10JAN25-91000-P,55.55,0.01583488,0.016,0,1735772505450,338189350,166
0.1,,,,0.1,buy,94596.03,BTC-28MAR25-95000-P,60.7,0.10280944,0.1025,1,1735772479353,338189261,1143
0.1,,,,0.1,buy,94609.46,BTC-28FEB25-85000-P,59.68,0.04114687,0.041,2,1735772467633,338189223,387
0.1,,,,0.1,buy,94611.98,BTC-4JAN25-95000-P,50.65,0.01762147,0.0175,1,1735772392603,338189097,14
0.1,,,,0.1,sell,94578.03,BTC-10JAN25-102000-C,56.24,0.01022982,0.01,2,1735772335353,338189049,464
0.1,,,,0.1,buy,94606.47,BTC-4JAN25-91000-P,53.76,0.00403187,0.004,3,1735772306659,338188956,15
0.1,,,,0.1,buy,94648.85,BTC-31JAN25-106000-C,61.14,0.03136012,0.0315,0,1735772138577,338188848,984
0.2,,,,0.2,sell,94650.87,BTC-3JAN25-94000-C,52.87,0.01739049,0.0175,1,1735772136666,338188847,499
1.1,,,,1.1,buy,94657.96,BTC-3JAN25-97000-C,52.7,0.00436036,0.0046,0,1735771879855,338188760,720
50.0,BLOCK-175424,2,BTC-CDIAG-31JAN25_17JAN25-122000_101000,50.0,buy,94711.92,BTC-17JAN25-101000-C,57.14,0.02400446,0.0243,0,1735771611884,338188702,339
50.0,BLOCK-175424,2,BTC-CDIAG-31JAN25_17JAN25-122000_101000,50.0,sell,94711.92,BTC-31JAN25-122000-C,64.7,0.00928252,0.0091,0,1735771611884,338188703,414
0.1,,,,0.1,sell,94727.15,BTC-2JAN25-97000-C,46.2,0.00061459,0.0004,2,1735771470701,338188678,128
0.1,,,,0.1,sell,94709.97,BTC-4JAN25-82000-P,82.07,0.00028992,0.0003,2,1735771460080,338188623,15
0.1,,,,0.1,sell,94654.92,BTC-4JAN25-106000-C,60.3,0.00031261,0.0002,2,1735771446175,338188538,14
0.1,,,,0.1,buy,94652.79,BTC-2JAN25-98000-C,55.4,0.00015652,0.0002,3,1735771444719,338188537,123
17.0,,,,17.0,sell,94634.19,BTC-17JAN25-85000-P,58.95,0.01053192,0.0105,1,1735771427776,338188525,282
0.1,,,,0.1,sell,94625.41,BTC-4JAN25-97000-C,48.92,0.00760626,0.007,2,1735771392285,338188494,26
0.1,,,,0.1,sell,94621.71,BTC-3JAN25-85000-P,78.71,0.00022169,0.0002,2,1735771385505,338188490,634
0.7,,,,0.7,sell,94626.13,BTC-2JAN25-94000-P,38.97,0.00258513,0.0023,2,1735771290654,338188455,120
0.1,,,,0.1,buy,94626.09,BTC-31JAN25-66000-P,76.66,0.00332755,0.0032,2,1735771221491,338188452,242
1.4,,,,1.4,buy,94603.22,BTC-31JAN25-115000-C,62.99,0.01557194,0.0155,1,1735770977937,338188357,1395
1.3,,,,1.3,sell,94583.54,BTC-17JAN25-106000-C,57.65,0.0129063,0.0125,1,1735770943508,338188331,94
1.3,,,,1.3,sell,94581.74,BTC-17JAN25-108000-C,57.93,0.01000746,0.0095,1,1735770925037,338188330,184
0.1,,,,0.1,sell,94572.18,BTC-3JAN25-99000-C,56.1,0.00162291,0.0017,1,1735770805881,338188321,1014
0.1,,,,0.1,sell,94570.38,BTC-31JAN25-110000-C,61.46,0.02290734,0.0225,0,1735770675913,338188272,2549
0.1,,,,0.1,buy,94572.24,BTC-31JAN25-87000-P,58.75,0.02781778,0.028,2,1735770672499,338188270,532
0.5,,,,0.5,buy,94516.92,BTC-10JAN25-114000-C,65.41,0.00117056,0.0014,0,1735770582035,338188150,129
1.6,,,,1.6,sell,94513.15,BTC-2JAN25-96000-C,47.7,0.00117262,0.0014,3,1735770575929,338188149,277
0.4,,,,0.4,buy,94524.11,BTC-10JAN25-86000-P,58.28,0.00533619,0.0055,1,1735770515842,338188124,110
0.5,,,,0.5,buy,94524.54,BTC-10JAN25-85000-P,58.76,0.00427114,0.0043,0,1735770506601,338188112,482
0.1,,,,0.1,buy,94575.39,BTC-10JAN25-90000-P,54.9,0.01255283,0.0125,2,1735770451642,338188044,822
0.1,,,,0.1,buy,94605.88,BTC-26SEP25-160000-C,66.69,0.08551886,0.087,1,1735770360737,338187992,272
2.4,,,,2.4,sell,94613.69,BTC-3JAN25-86000-P,78.46,0.00043954,0.0004,3,1735770188959,338187968,340
1.2,,,,1.2,buy,94613.7,BTC-31JAN25-92000-P,58.33,0.04663694,0.047,3,1735770185386,338187966,494
50.0,BLOCK-175419,1,,50.0,buy,94613.7,BTC-31JAN25-85000-P,59.49,0.02202981,0.0225,0,1735770184639,338187964,947
0.1,,,,0.1,sell,94613.81,BTC-31JAN25-72000-P,69.04,0.00549254,0.0055,3,1735770183127,338187963,301
0.2,,,,0.2,sell,94568.74,BTC-31JAN25-102000-C,59.48,0.04178465,0.0415,1,1735770015390,338187868,933
0.1,,,,0.1,sell,94572.61,BTC-2JAN25-99000-C,61.63,5.341e-05,0.0001,2,1735769806867,338187718,102
0.9,,,,0.9,buy,94598.45,BTC-2JAN25-100000-C,72.76,3.396e-05,0.0001,3,1735769644564,338187640,128
1.0,,,,1.0,buy,94528.61,BTC-26DEC25-220000-C,68.69,0.06622949,0.067,2,1735769414508,338187330,9
0.1,,,,0.1,buy,94587.61,BTC-10JAN25-103000-C,56.83,0.00849473,0.0085,1,1735769239894,338186981,321
0.1,,,,0.1,sell,94617.92,BTC-26SEP25-95000-C,62.19,0.24091275,0.2415,0,1735769185858,338186924,184
0.5,,,,0.5,sell,94706.58,BTC-3JAN25-100000-P,0.0,0.05540168,0.054,2,1735768990471,338186770,364
0.3,,,,0.3,buy,94763.74,BTC-17JAN25-110000-C,59.46,0.007825,0.008,0,1735768809761,338186547,274
0.9,,,,0.9,buy,94706.82,BTC-10JAN25-125000-C,69.98,0.0001829,0.0002,3,1735768768037,338186424,89
0.6,,,,0.6,buy,94679.01,BTC-17JAN25-120000-C,63.94,0.00236148,0.0024,2,1735768654746,338186137,40
0.5,,,,0.5,sell,94697.58,BTC-10JAN25-75000-P,78.47,0.00086609,0.0009,2,1735768591958,338186022,246
