amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,69500.99,BTC-16MAR24-69500-P,50.72,,0.00655083,0.006,2,1710547191815,291590167,108
0.1,,,,,0.1,sell,69500.99,BTC-16MAR24-69500-C,48.82,,0.00678036,0.006,0,1710547191796,291590166,188
0.1,,,,,0.1,buy,69497.76,BTC-29MAR24-67000-C,74.1,,0.08059488,0.0805,0,1710547190919,291590165,468
1.0,,,,,1.0,sell,69439.54,BTC-29MAR24-68000-P,74.15,,0.04194494,0.042,2,1710547186106,291590109,885
1.0,,,,,1.0,sell,69439.54,BTC-29MAR24-70000-P,73.74,,0.05549847,0.0555,2,1710547185983,291590101,1048
1.0,,,,,1.0,sell,69439.54,BTC-29MAR24-69000-P,74.0,,0.04838339,0.0485,0,1710547185827,291590092,303
0.1,,,,,0.1,buy,69439.54,BTC-5APR24-65000-C,74.41,,0.11319934,0.113,3,1710547185775,291590089,81
0.2,,,,,0.2,sell,69426.47,BTC-17MAR24-67000-P,65.51,,0.00359039,0.0037,0,1710547185351,291590078,128
0.4,,,,,0.4,sell,69395.77,BTC-5APR24-64000-C,75.02,,0.12261507,0.1225,2,1710547152972,291590027,65
1.0,,,,,1.0,buy,69399.2,BTC-29MAR24-66000-C,74.15,,0.088913,0.0885,2,1710547145694,291590026,95
0.1,,,,,0.1,buy,69398.63,BTC-17MAR24-67500-P,60.87,,0.00468673,0.0045,0,1710547143442,291590025,135
0.1,,,,,0.1,sell,69396.15,BTC-17MAR24-72000-C,58.98,,0.00323923,0.003,2,1710547142023,291590023,197
0.2,,,,,0.2,buy,69359.81,BTC-5APR24-82000-C,75.76,,0.02076713,0.021,0,1710547110368,291589985,78
1.2,,,,,1.2,buy,69413.86,BTC-17MAR24-61000-P,103.71,,0.00045801,0.0004,3,1710547085467,291589948,58
0.1,,,,,0.1,sell,69450.43,BTC-31MAY24-25000-P,99.1,,0.00113416,0.0008,2,1710547044294,291589853,59
2.0,,,,,2.0,sell,69435.17,BTC-18MAR24-69500-P,62.33,,0.01992501,0.0195,0,1710547004230,291589760,6
0.3,,,,,0.3,sell,69492.07,BTC-17MAR24-68500-C,58.56,,0.02291118,0.023,1,1710546976370,291589618,68
0.1,,,,,0.1,sell,69539.41,BTC-31MAY24-95000-C,79.22,,0.05558445,0.0555,2,1710546962252,291589548,214
3.1,,,,,3.1,buy,69565.59,BTC-18MAR24-59000-P,102.75,,0.00078082,0.0006,3,1710546953929,291589541,46
0.5,,,,,0.5,sell,69558.88,BTC-5APR24-65000-P,74.39,,0.03513059,0.035,2,1710546952172,291589538,48
9.0,,,,,9.0,buy,69517.55,BTC-22MAR24-65000-P,80.25,,0.01464923,0.015,0,1710546939682,291589509,1411
5.0,,,,,5.0,sell,69520.72,BTC-18MAR24-60000-P,97.95,,0.00100132,0.0008,2,1710546937723,291589508,21
0.2,,,,,0.2,sell,69528.66,BTC-17MAR24-69500-P,54.68,,0.01292986,0.0125,1,1710546899959,291589476,96
0.2,,,,,0.2,sell,69525.38,BTC-22MAR24-62000-P,84.21,,0.00763226,0.0075,3,1710546898109,291589471,981
0.2,,,,,0.2,sell,69526.18,BTC-17MAR24-69500-C,55.13,,0.01434059,0.014,2,1710546896380,291589470,54
0.2,,,,,0.2,sell,69514.05,BTC-17MAR24-68500-P,55.81,,0.0074937,0.007,0,1710546893806,291589469,122
1.0,,,,,1.0,sell,69511.11,BTC-17MAR24-62000-P,96.53,,0.00064289,0.0005,2,1710546892651,291589468,35
