amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
1.1,,,,1.1,buy,42572.44,BTC-5JAN24-41500-C,46.15,,0.05748579,0.057,0,1702941873462,275887111,34
2.3,,,,2.3,sell,42591.87,BTC-29DEC23-49000-C,58.82,,0.00423249,0.0041,1,1702941806430,275887020,903
2.0,,,,2.0,sell,42580.79,BTC-5JAN24-40500-C,47.15,,0.07292351,0.073,2,1702941762057,275886998,6
10.5,,,,10.5,buy,42589.21,BTC-22DEC23-44000-C,48.88,,0.00674412,0.007,1,1702941702621,275886909,1616
0.3,,,,0.3,buy,42630.34,BTC-19DEC23-42750-P,35.83,,0.00619294,0.006,1,1702941662383,275886772,42
10.0,,,,10.0,sell,42668.11,BTC-22DEC23-43500-C,44.9,,0.01014396,0.0095,1,1702941624429,275886738,718
0.8,,,,0.8,sell,42644.07,BTC-21DEC23-43500-C,47.49,,0.00744593,0.0075,0,1702941605298,275886721,26
0.1,,,,0.1,buy,42644.07,BTC-21DEC23-44000-C,49.26,,0.00491126,0.005,2,1702941605244,275886720,23
1.0,,,,1.0,sell,42653.83,BTC-5JAN24-40000-C,47.85,,0.0826954,0.083,0,1702941567720,275886636,3
0.9,,,,0.9,sell,42657.72,BTC-20DEC23-42750-C,42.75,,0.00977833,0.0095,1,1702941548614,275886603,32
1.0,,,,1.0,buy,42652.95,BTC-29DEC23-40000-C,46.96,,0.07390987,0.074,2,1702941497376,275886451,10685
0.5,,,,0.5,buy,42647.12,BTC-20DEC23-41500-P,47.16,,0.00234477,0.0026,2,1702941481689,275886438,43
0.5,,,,0.5,sell,42630.57,BTC-20DEC23-42500-C,42.72,,0.01211432,0.012,0,1702941455696,275886428,82
0.1,,,,0.1,buy,42619.42,BTC-22DEC23-44500-C,49.82,,0.00492171,0.005,1,1702941454330,275886425,808
1.0,,,,1.0,buy,42623.32,BTC-29DEC23-41500-C,45.59,,0.04769852,0.0475,0,1702941440954,275886398,214
1.0,,,,1.0,buy,42622.71,BTC-22DEC23-47000-C,61.57,,0.00098921,0.0013,0,1702941434826,275886397,596
0.1,,,,0.1,buy,42594.73,BTC-20DEC23-39500-P,69.41,,0.00047952,0.0006,3,1702941418149,275886342,39
2.1,,,,2.1,sell,42624.49,BTC-29DEC23-40500-C,46.93,,0.06439557,0.0645,0,1702941394651,275886274,23
0.1,,,,0.1,buy,42655.53,BTC-19DEC23-42250-P,36.6,,0.00137896,0.0013,2,1702941365784,275886194,70
0.5,,,,0.5,sell,42656.19,BTC-5JAN24-29000-P,77.88,,0.00066495,0.0005,2,1702941363355,275886193,26
1.0,,,,1.0,sell,42676.03,BTC-29DEC23-40500-P,45.38,,0.01062149,0.01,2,1702941341171,275886156,316
0.2,,,,0.2,sell,42694.8,BTC-19DEC23-43000-C,36.34,,0.00213936,0.0019,0,1702941316641,275886100,173
0.6,,,,0.6,sell,42679.03,BTC-22DEC23-40000-P,49.02,,0.00177181,0.0017,3,1702941301272,275886034,1081
0.1,,,,0.1,sell,42679.22,BTC-29DEC23-26000-P,118.06,,0.0003392,0.0003,3,1702941300271,275886030,3578
1.0,,,,1.0,sell,42683.03,BTC-19DEC23-43000-P,39.26,,0.00941987,0.0095,2,1702941287785,275886019,4
5.0,,,,5.0,sell,42687.52,BTC-19DEC23-45500-C,87.09,,2.841e-05,0.0001,2,1702941256080,275885993,9
0.1,,,,0.1,buy,42689.95,BTC-29MAR24-65000-C,61.3,,0.02144696,0.0215,1,1702941253378,275885977,890
1.0,,,,1.0,buy,42687.47,BTC-26JAN24-51000-C,57.67,,0.02063464,0.021,0,1702941238083,275885940,200
0.1,,,,0.1,buy,42686.44,BTC-5JAN24-54000-C,61.52,,0.00258227,0.0027,1,1702941233754,275885938,72
12.1,,,,12.1,sell,42674.37,BTC-29DEC23-48000-C,55.93,,0.00553854,0.0055,3,1702941222952,275885926,881
5.0,,,,5.0,buy,42628.18,BTC-29DEC23-46500-C,52.3,,0.00826543,0.0085,1,1702941166086,275885800,300
1.2,,,,1.2,sell,42598.53,BTC-19DEC23-45000-C,76.21,,4.724e-05,0.0001,3,1702941146667,275885752,17
5.0,,,,5.0,buy,42592.16,BTC-12JAN24-44000-C,53.57,,0.04429099,0.0445,2,1702941099368,275885695,51
1.0,,,,1.0,sell,42569.32,BTC-22DEC23-42500-C,44.09,,0.01815448,0.018,2,1702941055652,275885634,782
0.9,,,,0.9,sell,42568.69,BTC-19DEC23-43500-C,47.05,,0.00030274,0.0005,1,1702941051954,275885633,112
0.3,,,,0.3,buy,42581.84,BTC-29DEC23-42500-P,46.5,,0.02811221,0.0285,2,1702941040653,275885598,405
0.5,,,,0.5,buy,42645.43,BTC-29DEC23-50000-C,62.0,,0.00303954,0.0034,0,1702940914760,275885326,7910
0.2,,,,0.2,buy,42617.1,BTC-21DEC23-42000-C,45.05,,0.02274793,0.023,0,1702940906308,275885270,16
0.2,,,,0.2,buy,42617.1,BTC-22DEC23-42000-C,44.54,,0.02514639,0.0255,0,1702940906013,275885250,787
0.1,,,,0.1,buy,42646.21,BTC-23FEB24-40000-P,54.18,,0.05338832,0.0535,2,1702940892831,275885184,117
0.1,,,,0.1,buy,42646.21,BTC-23FEB24-41000-P,54.06,,0.06278333,0.063,2,1702940892829,275885183,117
0.1,,,,0.1,sell,42648.12,BTC-5JAN24-47000-C,49.44,,0.0124291,0.0125,0,1702940889677,275885136,140
0.2,,,,0.2,sell,42652.37,BTC-29DEC23-43000-P,46.34,,0.03308901,0.0335,2,1702940880155,275885133,1016
6.0,,,,6.0,buy,42652.38,BTC-5JAN24-62000-C,71.91,,0.00045747,0.0006,1,1702940879678,275885132,21
3.8,,,,3.8,buy,42652.38,BTC-5JAN24-60000-C,68.98,,0.00068857,0.0008,1,1702940879675,275885129,13
0.5,,,,0.5,buy,42652.38,BTC-22DEC23-42500-P,44.48,,0.01475785,0.015,3,1702940879673,275885128,411
4.1,,,,4.1,buy,42652.38,BTC-5JAN24-58000-C,66.86,,0.00105115,0.0012,0,1702940879671,275885127,10
25.0,,,,25.0,buy,42652.38,BTC-5JAN24-57000-C,65.2,,0.00129576,0.0014,0,1702940879668,275885126,9
0.5,,,,0.5,buy,42652.38,BTC-12JAN24-43000-P,53.44,,0.05451279,0.055,1,1702940879666,275885125,25
0.4,,,,0.4,buy,42652.38,BTC-12JAN24-46000-P,55.1,,0.09925849,0.1,1,1702940879664,275885124,1
0.3,,,,0.3,buy,42652.38,BTC-20DEC23-43250-P,46.01,,0.01913854,0.0195,1,1702940879662,275885123,1
0.1,,,,0.1,sell,42652.46,BTC-26JAN24-47000-C,54.76,,0.03765454,0.038,0,1702940877901,275885120,307
0.3,,,,0.3,sell,42652.89,BTC-22DEC23-43000-P,44.31,,0.02100092,0.021,1,1702940841972,275885114,345
0.1,,,,0.1,sell,42663.42,BTC-29DEC23-46000-C,49.74,,0.00951315,0.0095,1,1702940828049,275885082,1272
0.7,,,,0.7,sell,42671.41,BTC-12JAN24-55000-C,64.85,,0.00593313,0.006,0,1702940817397,275885073,30
0.1,,,,0.1,sell,42688.61,BTC-22DEC23-41000-P,44.75,,0.00389824,0.0038,2,1702940806224,275885002,823
0.1,,,,0.1,sell,42686.25,BTC-26JAN24-38000-P,54.64,,0.02230547,0.0225,2,1702940752006,275884948,686
0.1,,,,0.1,buy,42679.86,BTC-26JAN24-50000-C,56.1,,0.02371728,0.0235,1,1702940736728,275884935,2320
0.1,,,,0.1,sell,42676.21,BTC-29MAR24-30000-P,60.32,,0.01434828,0.0145,3,1702940717124,275884874,872
0.5,,,,0.5,buy,42645.95,BTC-22DEC23-43000-C,45.54,,0.01351908,0.014,0,1702940681892,275884799,1068
0.1,,,,0.1,sell,42645.97,BTC-5JAN24-43500-C,46.3,,0.03413551,0.034,1,1702940681373,275884798,174
3.9,,,,3.9,sell,42644.73,BTC-5JAN24-47500-C,50.28,,0.01079969,0.011,1,1702940603863,275884729,72
0.1,,,,0.1,sell,42641.9,BTC-5JAN24-40000-P,46.93,,0.01458783,0.0145,2,1702940585950,275884671,95
0.1,,,,0.1,buy,42633.19,BTC-27SEP24-35000-C,58.37,,0.32004541,0.32,0,1702940578189,275884662,193
0.1,,,,0.1,sell,42604.36,BTC-5JAN24-28000-P,83.92,,0.00052429,0.0005,2,1702940531451,275884590,3
0.1,,,,0.1,buy,42544.03,BTC-23FEB24-54000-C,57.58,,0.02802464,0.028,0,1702940423438,275884328,193
0.1,,,,0.1,sell,42508.4,BTC-23FEB24-36000-P,56.08,,0.02672794,0.027,0,1702940406653,275884224,92
0.2,,,,0.2,sell,42486.69,BTC-22DEC23-42000-P,42.74,,0.01104279,0.011,3,1702940291902,275884166,776
2.0,,,,2.0,sell,42486.42,BTC-26JAN24-70000-C,77.09,,0.00327778,0.0031,2,1702940282584,275884165,746
3.1,,,,3.1,sell,42482.39,BTC-21DEC23-36500-P,85.25,,0.00034305,0.0003,2,1702940036912,275883977,21
1.0,,,,1.0,sell,42513.97,BTC-20DEC23-38000-P,81.37,,0.00026811,0.0002,2,1702939965905,275883951,11
0.1,,,,0.1,sell,42494.91,BTC-26JAN24-48000-P,54.83,,0.14605409,0.146,2,1702939891563,275883863,11
0.1,,,,0.1,sell,42455.66,BTC-26JAN24-46000-P,53.81,,0.11218065,0.112,3,1702939794273,275883751,46
1.0,,,,1.0,buy,42454.24,BTC-22DEC23-58000-C,115.61,,1.11e-05,0.0001,3,1702939784381,275883739,42
1.0,,,,1.0,sell,42454.24,BTC-29DEC23-32000-P,81.41,,0.0007398,0.0008,2,1702939784208,275883738,2810
0.1,,,,0.1,sell,42453.92,BTC-19DEC23-40000-P,80.79,,7.674e-05,0.0001,2,1702939779567,275883735,206
1.0,,,,1.0,buy,42448.01,BTC-21DEC23-51000-C,92.94,,5.94e-06,0.0002,1,1702939760196,275883733,1
0.2,,,,0.2,sell,42449.12,BTC-22DEC23-35000-P,83.89,,0.00023037,0.0002,3,1702939717796,275883728,219
0.1,,,,0.1,sell,42448.94,BTC-23FEB24-44000-C,54.37,,0.08548209,0.0855,1,1702939704253,275883725,109
0.1,,,,0.1,sell,42450.68,BTC-23FEB24-45000-C,54.6,,0.07644603,0.0765,2,1702939700612,275883722,194
0.3,,,,0.3,sell,42457.51,BTC-22DEC23-34000-P,88.01,,0.00019312,0.0001,2,1702939697885,275883708,195
1.5,,,,1.5,sell,42491.83,BTC-22DEC23-33000-P,98.85,,0.00018343,0.0001,2,1702939669131,275883662,75
0.2,,,,0.2,sell,42486.49,BTC-19DEC23-41250-C,66.14,,0.02953384,0.03,1,1702939636748,275883645,183
0.1,,,,0.1,sell,42469.83,BTC-22DEC23-37500-P,64.96,,0.0005325,0.0005,3,1702939631237,275883627,341
0.1,,,,0.1,sell,42447.15,BTC-22DEC23-35500-P,78.34,,0.00029997,0.0002,2,1702939618849,275883589,211
0.1,,,,0.1,sell,42440.9,BTC-5JAN24-39000-P,47.57,,0.01084717,0.0105,2,1702939437624,275883493,74
13.0,,,,13.0,sell,42439.57,BTC-20DEC23-41750-P,41.83,,0.00433741,0.004,2,1702939421027,275883491,29
2.5,,,,2.5,buy,42455.56,BTC-29DEC23-44000-C,47.19,,0.01813484,0.0185,3,1702939327310,275883452,4053
0.1,,,,0.1,buy,42439.08,BTC-23FEB24-48000-C,55.27,,0.05388605,0.054,2,1702939315150,275883355,144
1.0,,,,1.0,buy,42443.05,BTC-26JAN24-39000-P,54.31,,0.0300442,0.0305,0,1702939298627,275883327,560
5.0,,,,5.0,sell,42448.35,BTC-29DEC23-43000-C,45.15,,0.02640936,0.026,2,1702939191144,275883289,3434
0.5,,,,0.5,buy,42443.36,BTC-29DEC23-39000-P,49.58,,0.00563038,0.006,1,1702939159754,275883264,2077
0.3,,,,0.3,buy,42443.36,BTC-19DEC23-42000-P,41.74,,0.0015852,0.0017,0,1702939159737,275883263,122
2.0,,,,2.0,buy,42459.17,BTC-26JAN24-41000-P,53.76,,0.04638823,0.047,2,1702939057475,275882990,626
0.5,,,,0.5,sell,42473.07,BTC-20DEC23-41250-C,47.9,,0.03135317,0.0315,3,1702939016119,275882952,75
0.1,,,,0.1,buy,42475.9,BTC-26JAN24-47000-P,54.64,,0.12863687,0.129,2,1702939013313,275882940,6
0.1,,,,0.1,sell,42479.76,BTC-19DEC23-43250-C,43.01,,0.0007039,0.0007,2,1702939007921,275882932,109
0.1,,,,0.1,buy,42493.47,BTC-19DEC23-44500-C,70.37,,7.778e-05,0.0002,0,1702938995540,275882921,19
0.1,,,,0.1,sell,42487.24,BTC-22DEC23-39500-P,51.06,,0.00144239,0.0014,2,1702938917390,275882814,814
0.2,,,,0.2,buy,42455.68,BTC-29MAR24-70000-C,63.22,,0.01529589,0.015,0,1702938734059,275882678,511
0.2,,,,0.2,sell,42457.99,BTC-29MAR24-60000-C,59.47,,0.02973461,0.03,0,1702938708115,275882662,1445
0.5,,,,0.5,buy,42473.12,BTC-29MAR24-50000-C,56.2,,0.06670722,0.0675,0,1702938685871,275882639,3084
66.5,,,,66.5,sell,42496.15,BTC-29DEC23-38000-P,51.51,,0.00380959,0.0035,3,1702938570518,275882424,2441
0.1,,,,0.1,buy,42503.0,BTC-26JAN24-31000-P,66.33,,0.00487269,0.005,1,1702938568147,275882423,675
0.1,,,,0.1,buy,42504.57,BTC-21DEC23-41750-P,44.69,,0.00725491,0.007,3,1702938562861,275882415,22
0.1,,,,0.1,sell,42505.48,BTC-19DEC23-41750-P,39.7,,0.0008068,0.0005,2,1702938560504,275882413,140
0.2,,,,0.2,buy,42515.99,BTC-23FEB24-42000-P,53.88,,0.07449039,0.0745,0,1702938518850,275882363,91
0.1,,,,0.1,sell,42515.99,BTC-23FEB24-46000-C,54.78,,0.06897025,0.069,2,1702938518727,275882361,236
0.1,,,,0.1,buy,42515.99,BTC-28JUN24-33000-P,58.08,,0.04871252,0.0485,0,1702938518313,275882344,107
0.2,,,,0.2,sell,42536.33,BTC-20DEC23-43000-P,44.05,,0.01733638,0.017,0,1702938490194,275882262,5
0.4,,,,0.4,sell,42541.03,BTC-20DEC23-41500-C,47.29,,0.02778155,0.028,3,1702938459977,275882234,100
0.2,,,,0.2,sell,42554.81,BTC-27SEP24-30000-P,58.92,,0.05058182,0.0485,2,1702938416951,275882196,121
0.1,,,,0.1,buy,42556.06,BTC-26JAN24-32000-P,63.94,,0.00583519,0.006,3,1702938278166,275881950,785
0.3,,,,0.3,sell,42556.06,BTC-20DEC23-42500-P,41.74,,0.01015203,0.0095,3,1702938276084,275881936,11
0.1,,,,0.1,buy,42580.9,BTC-29MAR24-35000-P,56.14,,0.03378363,0.0335,0,1702938218131,275881914,384
0.4,,,,0.4,sell,42607.53,BTC-29MAR24-43000-C,55.29,,0.12427168,0.1255,1,1702938089744,275881798,153
13.0,,,,13.0,sell,42604.86,BTC-20DEC23-43500-C,45.5,,0.00433818,0.0039,0,1702938017073,275881744,55
0.1,,,,0.1,buy,42589.24,BTC-12JAN24-45000-P,54.08,,0.08405812,0.084,2,1702937954128,275881668,5
0.2,,,,0.2,buy,42630.16,BTC-29DEC23-41000-P,46.28,,0.01426416,0.014,2,1702937909146,275881603,1141
0.1,,,,0.1,buy,42626.92,BTC-26JAN24-43000-C,53.34,,0.07107685,0.071,0,1702937870589,275881592,788
1.7,,,,1.7,sell,42651.48,BTC-20DEC23-42000-P,43.63,,0.00492935,0.0046,2,1702937813713,275881492,44
0.1,,,,0.1,buy,42641.44,BTC-29DEC23-44500-C,48.17,,0.01697273,0.017,1,1702937779678,275881464,630
0.9,,,,0.9,buy,42671.95,BTC-27SEP24-46000-P,57.22,,0.20319464,0.201,2,1702937725275,275881348,5
4.0,,,,4.0,buy,42656.1,BTC-21DEC23-47000-C,62.72,,0.00048435,0.0006,0,1702937674874,275881271,4
0.1,,,,0.1,buy,42633.6,BTC-26JAN24-42000-C,53.22,,0.08263881,0.0825,0,1702937665583,275881256,1014
0.1,,,,0.1,sell,42649.53,BTC-29DEC23-43500-C,46.95,,0.02462966,0.0245,0,1702937643238,275881228,305
0.6,,,,0.6,sell,42653.37,BTC-28JUN24-34000-C,58.18,,0.29899309,0.2995,0,1702937640456,275881226,175
1.0,,,,1.0,sell,42685.84,BTC-22DEC23-40500-P,50.07,,0.00300563,0.0032,2,1702937571606,275881142,933
2.0,,,,2.0,buy,42675.37,BTC-28JUN24-140000-C,72.27,,0.00499633,0.0049,0,1702937564831,275881138,56
1.5,,,,1.5,buy,42668.66,BTC-23FEB24-45000-P,54.26,,0.11140865,0.111,2,1702937540008,275881055,41
0.5,,,,0.5,buy,42656.22,BTC-22DEC23-41000-C,50.18,,0.04438853,0.045,0,1702937522284,275880844,358
2.5,,,,2.5,buy,42678.55,BTC-5JAN24-45500-C,47.85,,0.01989878,0.0195,1,1702937514699,275880639,67
0.5,,,,0.5,buy,42627.64,BTC-5JAN24-40500-P,47.79,,0.01818934,0.0185,2,1702937506044,275880483,58
1.0,,,,1.0,buy,42627.64,BTC-5JAN24-41000-P,47.33,,0.02184488,0.022,2,1702937506008,275880481,56
0.6,,,,0.6,sell,42598.12,BTC-22DEC23-39000-P,57.65,,0.0012341,0.0013,0,1702937487204,275880244,758
0.4,,,,0.4,buy,42553.99,BTC-21DEC23-41250-C,53.12,,0.03463441,0.036,2,1702937486808,275880208,54
0.4,,,,0.4,buy,42553.99,BTC-5JAN24-43000-C,47.78,,0.03833111,0.039,0,1702937486730,275880202,111
0.4,,,,0.4,buy,42553.99,BTC-21DEC23-42250-C,48.14,,0.01831396,0.019,0,1702937486729,275880201,14
0.4,,,,0.4,buy,42553.99,BTC-5JAN24-41000-C,48.27,,0.06409104,0.065,0,1702937486703,275880199,13
1.6,,,,1.6,sell,42553.99,BTC-21DEC23-42500-P,42.57,,0.01464286,0.0135,2,1702937486328,275880123,6
0.4,,,,0.4,buy,42553.99,BTC-22DEC23-41500-C,49.6,,0.03239107,0.0335,0,1702937486323,275880121,412
0.2,,,,0.2,buy,42502.05,BTC-22DEC23-40500-C,55.61,,0.05140254,0.053,1,1702937485923,275880023,165
0.4,,,,0.4,buy,42502.05,BTC-21DEC23-41000-C,55.1,,0.03953412,0.041,0,1702937485922,275880022,12
0.4,,,,0.4,buy,42502.05,BTC-21DEC23-40750-C,56.41,,0.04465675,0.046,0,1702937485851,275880010,16
0.4,,,,0.4,buy,42502.05,BTC-20DEC23-41000-C,61.0,,0.03742651,0.039,0,1702937485667,275879970,45
0.4,,,,0.4,buy,42502.05,BTC-19DEC23-41750-C,62.24,,0.01858734,0.02,0,1702937485659,275879963,179
0.4,,,,0.4,buy,42502.05,BTC-21DEC23-42500-C,46.93,,0.0152319,0.0155,2,1702937485496,275879923,27
0.2,,,,0.2,buy,42502.05,BTC-21DEC23-43000-C,47.4,,0.01041308,0.0105,0,1702937485495,275879922,37
0.4,,,,0.4,sell,42502.05,BTC-29DEC23-44000-P,46.68,,0.05083317,0.05,2,1702937485490,275879921,1222
0.6,,,,0.6,sell,42502.05,BTC-29DEC23-44500-P,47.34,,0.0592991,0.0585,0,1702937485378,275879884,128
30.0,BLOCK-116752,2,BTC-CDIAG-26JAN24_29DEC23-45000_41000,30.0,sell,42480.7,BTC-29DEC23-41000-C,46.54,,0.05402695,0.0538,0,1702937471059,275879721,1860
30.0,BLOCK-116752,2,BTC-CDIAG-26JAN24_29DEC23-45000_41000,30.0,buy,42480.7,BTC-26JAN24-45000-C,54.19,,0.05062902,0.0511,0,1702937471059,275879722,611
0.1,,,,0.1,buy,42459.78,BTC-26JAN24-49000-C,56.14,,0.02659617,0.027,0,1702937359309,275879423,231
0.1,,,,0.1,sell,42473.12,BTC-20DEC23-42250-C,42.46,,0.01424523,0.0135,0,1702937079062,275879084,24
0.3,,,,0.3,buy,42485.39,BTC-23FEB24-49000-C,55.56,,0.0483998,0.0485,2,1702937064483,275879063,63
