amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,sell,30000.95,BTC-25OCT23-32500-C,65.1,0.00163111,0.0015,0,1698019196409,267582427,4
0.1,,,,,sell,30000.36,BTC-23OCT23-30750-C,65.07,0.0010805,0.001,0,1698019181639,267582419,74
0.3,,,,,sell,29995.93,BTC-29DEC23-33000-C,50.08,0.05204257,0.052,1,1698019177700,267582416,2177
0.6,,,,,sell,29996.28,BTC-27OCT23-31500-C,55.28,0.00753025,0.0075,3,1698019105909,267582386,290
1.6,,,,,sell,29991.04,BTC-24NOV23-42000-C,63.21,0.00372326,0.0035,2,1698019084745,267582377,248
27.0,BLOCK-102579,2,BTC-CS-24NOV23-32000_36000,,sell,29985.2,BTC-24NOV23-36000-C,54.45,0.01242114,0.0123,1,1698018981216,267582355,1014
27.0,BLOCK-102579,2,BTC-CS-24NOV23-32000_36000,,buy,29985.2,BTC-24NOV23-32000-C,47.81,0.03255297,0.0329,3,1698018981216,267582354,2048
4.9,,,,,buy,29983.7,BTC-24NOV23-30000-C,44.69,0.05480762,0.0555,1,1698018938871,267582348,2555
0.2,,,,,sell,29979.09,BTC-24NOV23-31000-C,45.65,0.04199099,0.042,1,1698018890845,267582333,1901
5.0,,,,,sell,29981.68,BTC-25OCT23-27000-P,65.28,0.00051024,0.0004,1,1698018884322,267582297,5
0.4,,,,,sell,29996.15,BTC-29DEC23-34000-C,51.25,0.04462365,0.0445,3,1698018868479,267582263,1757
3.0,,,,,sell,29996.0,BTC-24OCT23-27500-P,73.47,0.00048927,0.0004,2,1698018868105,267582261,16
8.0,,,,,sell,29996.2,BTC-29MAR24-100000-C,77.31,0.00354038,0.0031,2,1698018864821,267582258,225
0.1,,,,,buy,29997.53,BTC-29MAR24-25000-P,51.15,0.04981645,0.05,1,1698018854149,267582216,693
2.3,,,,,buy,29999.39,BTC-23OCT23-31000-C,75.28,0.0005976,0.0008,1,1698018852684,267582213,245
0.1,,,,,buy,29999.82,BTC-23OCT23-30000-P,45.73,0.00582655,0.0055,1,1698018849483,267582205,128
0.2,,,,,sell,30004.38,BTC-27OCT23-30000-P,46.43,0.01945366,0.0195,3,1698018838020,267582185,804
0.2,,,,,buy,30010.91,BTC-24OCT23-30500-C,55.3,0.00676414,0.007,0,1698018797203,267582138,144
6.6,,,,,sell,30018.29,BTC-27OCT23-35000-C,69.92,0.00096285,0.0007,2,1698018758662,267582061,1115
1.4,,,,,buy,30018.8,BTC-23OCT23-30250-C,55.15,0.00338048,0.0036,1,1698018701667,267582028,275
0.7,,,,,buy,30019.48,BTC-23OCT23-30500-C,60.47,0.00192648,0.002,1,1698018698588,267582026,259
0.7,,,,,sell,30015.67,BTC-3NOV23-29000-P,43.03,0.01491396,0.015,1,1698018659318,267581994,214
0.2,,,,,sell,30013.6,BTC-24OCT23-29250-P,47.48,0.00301526,0.0028,2,1698018653711,267581979,73
70.0,BLOCK-102577,2,BTC-CDIAG-3NOV23_25OCT23-34000_30500,,buy,29999.36,BTC-25OCT23-30500-C,51.49,0.00951191,0.0098,0,1698018610913,267581903,31
70.0,BLOCK-102577,2,BTC-CDIAG-3NOV23_25OCT23-34000_30500,,sell,29999.36,BTC-3NOV23-34000-C,55.14,0.00552242,0.0051,1,1698018610913,267581904,182
1.2,,,,,buy,29999.95,BTC-25OCT23-30000-P,46.33,0.0148095,0.0145,2,1698018600032,267581900,22
2.0,,,,,sell,29999.95,BTC-25OCT23-30000-C,47.61,0.01543797,0.0155,1,1698018599744,267581899,27
1.4,,,,,buy,29999.95,BTC-27OCT23-28500-P,47.13,0.00393631,0.004,2,1698018599112,267581898,1017
1.0,,,,,buy,29998.22,BTC-3NOV23-28500-P,43.27,0.01057264,0.0105,3,1698018598070,267581897,325
0.1,,,,,sell,29992.96,BTC-23OCT23-29500-P,49.14,0.00105429,0.001,3,1698018592097,267581888,380
0.4,,,,,sell,29993.1,BTC-24OCT23-30250-C,52.19,0.00894204,0.009,1,1698018581609,267581882,72
0.2,,,,,sell,29992.93,BTC-23OCT23-29250-P,55.29,0.00051828,0.0005,3,1698018573320,267581877,267
1.0,,,,,sell,29986.68,BTC-24OCT23-32500-C,69.91,0.00067251,0.0005,0,1698018553195,267581868,16
6.1,,,,,buy,29986.53,BTC-23OCT23-30000-C,46.51,0.00585447,0.0055,3,1698018541964,267581866,478
0.3,,,,,sell,29995.18,BTC-24OCT23-30750-C,55.72,0.00492518,0.0047,0,1698018370832,267581809,60
0.9,,,,,buy,30003.2,BTC-24OCT23-29500-P,48.32,0.00493486,0.005,3,1698018331585,267581786,120
0.6,,,,,sell,30013.99,BTC-29MAR24-31000-P,51.39,0.13904394,0.1395,1,1698018301269,267581743,65
0.1,,,,,sell,30011.11,BTC-24NOV23-30000-P,43.57,0.04908928,0.0485,3,1698018299440,267581742,284
1.9,,,,,buy,30008.12,BTC-27OCT23-34000-C,70.0,0.00167658,0.0018,1,1698018296717,267581741,2398
1.2,,,,,sell,30009.25,BTC-23OCT23-28500-P,83.37,0.00018604,0.0002,1,1698018294023,267581732,177
0.2,,,,,buy,30009.62,BTC-29DEC23-40000-C,58.35,0.01960247,0.0195,0,1698018277273,267581727,4462
1.1,,,,,buy,30005.53,BTC-29DEC23-50000-C,68.75,0.00690732,0.007,3,1698018264470,267581707,2265
0.7,,,,,buy,30003.03,BTC-10NOV23-28000-P,42.84,0.01205285,0.012,3,1698018259657,267581704,100
0.8,,,,,sell,29999.77,BTC-24OCT23-28500-P,56.96,0.00106195,0.001,3,1698018250010,267581689,51
2.4,,,,,buy,29991.74,BTC-25OCT23-30750-C,52.7,0.00727344,0.0075,1,1698018154299,267581645,11
