amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,sell,68441.4,BTC-27MAR26-57000-P,70.68,0.00795892,0.008,0,1773100791745,419566604,240
0.2,,,,,,0.2,buy,68404.21,BTC-25DEC26-50000-P,57.22,0.06287123,0.0635,0,1773100747504,419566554,647
0.2,,,,,,0.2,sell,68403.23,BTC-27MAR26-55000-P,72.95,0.00598567,0.0055,0,1773100732099,419566548,3800
0.2,,,,,,0.2,sell,68402.24,BTC-25DEC26-40000-P,61.99,0.03302239,0.0325,0,1773100726553,419566545,531
0.1,,,,,,0.1,sell,68388.97,BTC-11MAR26-75000-C,62.89,0.00012152,0.0001,2,1773100586566,419566451,21
0.1,,,,,,0.1,sell,68395.69,BTC-20MAR26-69000-C,55.13,0.03302185,0.033,2,1773100581785,419566448,337
0.2,,,,,,0.2,sell,68392.7,BTC-29MAY26-75000-C,49.27,0.05838132,0.0575,3,1773100575446,419566446,42
0.1,,,,,,0.1,buy,68404.99,BTC-27MAR26-98000-C,68.86,0.00039027,0.0005,1,1773100565743,419566420,905
0.1,,,,,,0.1,sell,68400.04,BTC-11MAR26-74000-C,59.96,0.00024839,0.0002,2,1773100547353,419566396,73
0.2,,,,,,0.2,buy,68427.8,BTC-11MAR26-62000-P,87.13,0.00042714,0.0006,0,1773100516831,419566365,70
0.1,,,,,,0.1,buy,68427.53,BTC-24APR26-57000-P,60.91,0.02107543,0.021,0,1773100516431,419566358,234
0.1,,,,,,0.1,sell,68429.96,BTC-24APR26-74000-C,49.87,0.04036188,0.04,2,1773100514518,419566355,660
0.1,,,,,,0.1,sell,68429.96,BTC-24APR26-73000-C,50.18,0.04531582,0.045,2,1773100514503,419566354,233
0.1,,,,,,0.1,buy,68434.25,BTC-27MAR26-64000-P,59.57,0.02376609,0.024,0,1773100512115,419566353,1825
2.0,,,,,,2.0,sell,68457.36,BTC-25DEC26-200000-C,56.03,0.0057449,0.0055,2,1773100497696,419566322,239
0.1,,,,,,0.1,sell,68457.33,BTC-13MAR26-71000-C,54.35,0.00811994,0.0075,3,1773100470859,419566318,650
