amount,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,0.1,sell,68529.3,BTC-7JUN24-69000-C,48.04,0.03308664,0.033,3,1716764409303,303101893,298
1.0,,,1.0,buy,68555.25,BTC-7JUN24-90000-C,66.05,0.0004894,0.0005,3,1716764338807,303101873,71
0.4,,,0.4,sell,68543.48,BTC-27MAY24-68500-P,31.28,0.00381159,0.0036,0,1716764315058,303101863,131
0.1,,,0.1,sell,68550.69,BTC-14JUN24-80000-C,51.51,0.00668907,0.006,2,1716764290824,303101852,33
0.2,,,0.2,buy,68551.61,BTC-31MAY24-64000-P,50.98,0.00262915,0.0026,1,1716764256308,303101847,1832
0.9,,,0.9,buy,68587.96,BTC-7JUN24-60000-P,53.23,0.00273108,0.0027,3,1716764066312,303101804,290
0.1,,,0.1,sell,68579.24,BTC-28JUN24-80000-C,54.67,0.01923414,0.0185,3,1716764006330,303101785,5264
0.1,,,0.1,sell,68579.8,BTC-28JUN24-85000-C,56.7,0.0109189,0.0105,2,1716764003615,303101784,3551
0.1,,,0.1,sell,68609.34,BTC-28MAY24-71500-C,46.1,0.00118449,0.001,3,1716763733499,303101737,21
0.3,,,0.3,buy,68610.3,BTC-31MAY24-68500-P,46.98,0.01841306,0.0185,2,1716763705727,303101733,15
0.1,,,0.1,sell,68609.5,BTC-27MAY24-67000-P,44.91,0.00035318,0.0003,2,1716763693769,303101732,105
0.1,,,0.1,buy,68601.98,BTC-31MAY24-56000-P,84.89,0.00035304,0.0004,1,1716763689673,303101729,1520
0.1,,,0.1,buy,68601.98,BTC-31MAY24-63000-P,53.78,0.0016518,0.0017,1,1716763689669,303101728,1998
0.8,,,0.8,buy,68602.31,BTC-7JUN24-68000-P,47.83,0.02674603,0.027,0,1716763526990,303101698,408
0.1,,,0.1,buy,68610.5,BTC-14JUN24-60000-P,50.94,0.00534255,0.0055,1,1716763522018,303101677,81
1.0,,,1.0,sell,68634.12,BTC-27DEC24-160000-P,72.94,1.19254773,1.193,2,1716763313074,303101616,54
0.1,,,0.1,buy,68630.11,BTC-31MAY24-63000-C,53.66,0.08594205,0.086,3,1716763306736,303101612,1464
2.0,,,2.0,sell,68603.64,BTC-29MAY24-64000-P,51.02,0.0008138,0.0007,3,1716763257147,303101586,61
0.1,,,0.1,sell,68606.15,BTC-27MAY24-68000-P,35.29,0.00170209,0.0014,2,1716763250394,303101584,178
0.3,,,0.3,sell,68611.77,BTC-28MAY24-74000-C,59.76,0.00032823,0.0003,0,1716763218481,303101571,19
0.4,,,0.4,buy,68626.84,BTC-14JUN24-68000-P,49.37,0.03582374,0.036,0,1716763191314,303101558,69
1.7,,,1.7,sell,68640.34,BTC-28MAY24-69000-C,40.81,0.00819651,0.008,3,1716763115824,303101552,57
2.0,,,2.0,sell,68652.23,BTC-29MAY24-69000-C,42.61,0.01207549,0.012,2,1716763056598,303101526,6
0.3,,,0.3,buy,68672.51,BTC-28JUN24-58000-P,54.79,0.00969829,0.01,1,1716762968939,303101458,1655
0.6,,,0.6,sell,68645.77,BTC-14JUN24-69000-P,49.46,0.04293083,0.043,2,1716762710828,303101400,80
2.9,,,2.9,buy,68654.84,BTC-27DEC24-160000-C,72.82,0.0303301,0.0305,3,1716762667930,303101386,458
0.1,,,0.1,buy,68652.6,BTC-28JUN24-54000-P,57.84,0.00468016,0.0048,0,1716762642280,303101382,785
1.9,,,1.9,buy,68606.12,BTC-31MAY24-61000-P,59.62,0.0008502,0.0008,3,1716762314277,303101193,1794
0.1,,,0.1,sell,68605.39,BTC-31MAY24-67000-P,44.66,0.00949895,0.009,2,1716762262550,303101173,1393
1.0,,,1.0,sell,68606.14,BTC-7JUN24-92000-C,70.38,0.00049102,0.0005,1,1716762231014,303101169,62
1.9,,,1.9,sell,68606.08,BTC-28MAY24-64000-P,62.27,0.00057731,0.0005,1,1716762193322,303101165,21
1.4,,,1.4,sell,68605.34,BTC-28MAY24-63000-P,70.99,0.00045546,0.0004,2,1716762181150,303101162,11
1.0,,,1.0,sell,68604.42,BTC-28JUN24-28000-P,104.56,0.00017649,0.0001,2,1716762143870,303101160,744
0.4,,,0.4,sell,68575.35,BTC-28MAY24-68000-P,40.48,0.00594491,0.006,3,1716762000584,303101121,82
0.1,,,0.1,sell,68577.42,BTC-27DEC24-70000-C,66.01,0.22106813,0.222,2,1716761966309,303101120,893
0.1,,,0.1,buy,68557.18,BTC-28MAR25-80000-C,68.48,0.22613808,0.226,2,1716761868325,303101079,832
0.3,,,0.3,sell,68585.45,BTC-29MAY24-71000-C,43.71,0.00366413,0.0034,2,1716761817640,303101036,19
0.3,,,0.3,buy,68596.23,BTC-28MAY24-67000-P,44.37,0.00263478,0.0028,2,1716761792967,303101014,38
0.8,,,0.8,buy,68569.9,BTC-7JUN24-88000-C,65.25,0.00072292,0.0008,0,1716761662602,303100944,55
0.4,,,0.4,sell,68570.52,BTC-28MAY24-69500-C,42.81,0.00540698,0.0055,0,1716761637873,303100941,63
0.1,,,0.1,sell,68570.46,BTC-27MAY24-65000-P,71.6,3.015e-05,0.0001,3,1716761591612,303100935,39
0.1,,,0.1,sell,68569.09,BTC-7JUN24-61000-P,50.88,0.00341191,0.0034,2,1716761568011,303100931,196
0.1,,,0.1,buy,68539.45,BTC-31MAY24-51000-P,108.17,0.0001805,0.0002,0,1716761204973,303100779,1107
0.2,,,0.2,sell,68527.33,BTC-31MAY24-69500-P,49.43,0.02686972,0.028,1,1716761150631,303100765,6
0.7,,,0.7,buy,68514.0,BTC-7JUN24-64000-P,47.52,0.00845214,0.0085,1,1716760989088,303100621,282
0.9,,,0.9,buy,68462.09,BTC-14JUN24-65000-P,47.88,0.01906455,0.019,2,1716760856589,303100340,140
0.9,,,0.9,sell,68366.25,BTC-28JUN24-64000-P,52.24,0.02925063,0.0295,1,1716760412730,303099897,972
0.1,,,0.1,buy,68366.28,BTC-31MAY24-67500-P,46.28,0.01313878,0.0135,1,1716760411615,303099895,9
0.1,,,0.1,buy,68379.37,BTC-28JUN24-56000-P,55.41,0.00690471,0.007,1,1716760392978,303099881,917
1.0,,,1.0,sell,68418.84,BTC-28JUN24-53000-P,58.14,0.00396752,0.004,1,1716760292060,303099836,892
0.9,,,0.9,sell,68440.55,BTC-28JUN24-78000-C,55.1,0.02410402,0.024,3,1716760257328,303099763,316
0.1,,,0.1,buy,68366.04,BTC-31MAY24-73000-C,50.99,0.00372037,0.0038,2,1716760189303,303099587,2727
0.1,,,0.1,buy,68297.77,BTC-31MAY24-71000-C,48.4,0.00790887,0.008,2,1716760082778,303099396,2834
0.1,,,0.1,sell,68275.77,BTC-27SEP24-105000-C,66.1,0.0378591,0.038,2,1716760039240,303099323,446
0.1,,,0.1,buy,68295.87,BTC-29MAY24-62000-C,46.7,0.09374018,0.0935,3,1716760029460,303099250,3
0.4,,,0.4,sell,68334.81,BTC-29MAY24-68000-C,41.59,0.01685913,0.017,0,1716759938402,303099218,4
0.1,,,0.1,buy,68352.08,BTC-29MAY24-66000-P,42.65,0.002666,0.0026,1,1716759928597,303099148,7
0.1,,,0.1,sell,68348.2,BTC-29MAY24-67000-P,40.11,0.00533991,0.005,2,1716759897253,303099145,19
0.2,,,0.2,sell,68347.42,BTC-28MAY24-62000-P,71.07,0.00014562,0.0002,1,1716759866979,303099115,15
0.1,,,0.1,sell,68333.46,BTC-28MAR25-70000-C,68.26,0.27454136,0.2745,2,1716759786355,303099064,226
0.1,,,0.1,buy,68331.89,BTC-28JUN24-65000-C,52.22,0.0945384,0.095,2,1716759784299,303099063,5193
1.1,,,1.1,buy,68318.93,BTC-28MAY24-65500-P,50.08,0.00088026,0.0012,1,1716759716929,303099020,15
0.1,,,0.1,buy,68287.2,BTC-28JUN24-47000-P,65.82,0.00150599,0.0015,0,1716759580606,303098915,472
0.1,,,0.1,sell,68303.11,BTC-28MAY24-67500-P,37.19,0.00458316,0.0043,0,1716759431168,303098513,40
0.5,,,0.5,sell,68290.73,BTC-26JUL24-100000-C,62.82,0.01082727,0.011,3,1716759417442,303098468,402
0.1,,,0.1,sell,68288.58,BTC-26JUL24-90000-C,60.23,0.02137903,0.0215,2,1716759401947,303098460,226
0.1,,,0.1,buy,68346.51,BTC-14JUN24-86000-C,55.61,0.00233538,0.0021,2,1716759273404,303098256,28
25.0,,,25.0,buy,68302.77,BTC-31MAY24-92000-C,103.44,3.566e-05,0.0002,1,1716759181522,303097421,494
25.0,,,25.0,buy,68302.77,BTC-31MAY24-86000-C,86.49,0.00012351,0.0003,0,1716759181501,303097418,1021
0.2,,,0.2,buy,68302.77,BTC-31MAY24-90000-C,96.67,5.645e-05,0.0002,0,1716759181495,303097416,1372
0.5,,,0.5,buy,68299.65,BTC-31MAY24-96000-C,108.7,3.147e-05,0.0001,3,1716759180350,303097283,627
0.5,,,0.5,buy,68299.65,BTC-31MAY24-94000-C,102.55,5.591e-05,0.0001,3,1716759180346,303097281,364
8.2,,,8.2,buy,68299.65,BTC-31MAY24-81000-C,69.1,0.00029738,0.0004,3,1716759180342,303097279,964
10.0,,,10.0,sell,68256.91,BTC-28JUN24-110000-C,70.15,0.00123427,0.0012,2,1716759178194,303097005,1055
8.1,,,8.1,sell,68256.91,BTC-28JUN24-105000-C,67.56,0.00163652,0.0017,3,1716759178079,303096989,1006
0.1,,,0.1,sell,68256.91,BTC-7JUN24-84000-C,59.35,0.00108233,0.0012,2,1716759178001,303096984,181
0.3,,,0.3,sell,68244.27,BTC-31MAY24-68000-P,44.87,0.01767267,0.017,1,1716759175711,303096788,1162
1.8,,,1.8,sell,68209.15,BTC-26JUL24-63000-C,56.31,0.14126416,0.143,2,1716759174707,303096691,71
0.1,,,0.1,sell,68169.83,BTC-28JUN24-45000-C,70.19,0.34897505,0.349,3,1716759174261,303096627,1978
6.8,,,6.8,buy,68169.83,BTC-7JUN24-70000-P,46.13,0.04581499,0.045,1,1716759174165,303096612,270
0.1,,,0.1,buy,68169.83,BTC-26JUL24-62000-P,54.48,0.04029722,0.0395,0,1716759174039,303096596,119
3.3,,,3.3,sell,68164.0,BTC-26JUL24-62000-C,54.79,0.15059098,0.1525,2,1716759173318,303096505,86
1.0,,,1.0,buy,68164.0,BTC-26JUL24-54000-P,56.36,0.01283789,0.013,1,1716759173064,303096472,145
1.5,,,1.5,sell,68164.0,BTC-26JUL24-60000-C,54.96,0.17267332,0.1725,2,1716759172731,303096424,68
3.3,,,3.3,buy,68151.23,BTC-29MAY24-65000-P,46.05,0.00127108,0.0013,1,1716759172545,303096403,9
0.8,,,0.8,buy,68151.23,BTC-29MAY24-66500-P,44.35,0.00349129,0.004,0,1716759172433,303096386,20
2.2,,,2.2,sell,68151.23,BTC-26JUL24-67000-C,55.16,0.11051182,0.1105,2,1716759172380,303096376,223
0.3,,,0.3,sell,68151.23,BTC-31MAY24-58000-C,75.16,0.15549261,0.1525,0,1716759172188,303096355,450
10.5,,,10.5,buy,68151.23,BTC-28MAY24-76000-P,105.09,0.10931142,0.111,1,1716759172075,303096340,3
0.3,,,0.3,sell,68151.23,BTC-31MAY24-57000-C,79.4,0.16994425,0.167,2,1716759172074,303096339,354
0.1,,,0.1,buy,68151.23,BTC-28JUN24-65000-P,50.95,0.03356642,0.034,0,1716759171753,303096308,2200
0.3,,,0.3,buy,68209.73,BTC-27MAY24-69000-P,54.42,0.00942049,0.012,0,1716759171393,303096265,140
1.5,,,1.5,sell,68209.73,BTC-26JUL24-59000-C,55.15,0.18350444,0.1835,0,1716759171314,303096231,16
0.1,,,0.1,buy,68349.24,BTC-31MAY24-70000-P,49.86,0.03154893,0.0335,0,1716759170378,303096117,1244
0.2,,,0.2,buy,68349.24,BTC-27MAY24-70000-P,80.44,0.02260274,0.025,0,1716759170273,303096109,10
0.1,,,0.1,buy,68349.24,BTC-28MAY24-70500-P,56.32,0.03023039,0.0325,0,1716759169971,303096068,7
0.3,,,0.3,sell,68349.24,BTC-31MAY24-65000-C,41.49,0.05768053,0.0555,2,1716759169970,303096067,3033
0.1,,,0.1,buy,68349.24,BTC-29MAY24-70500-P,49.06,0.03230264,0.0335,0,1716759169968,303096065,6
5.5,,,5.5,sell,68349.24,BTC-31MAY24-67000-C,44.43,0.03457406,0.0335,2,1716759169960,303096062,2282
0.5,,,0.5,sell,68454.42,BTC-7JUN24-67000-C,45.37,0.04770049,0.047,3,1716759168982,303095935,178
0.3,,,0.3,sell,68454.42,BTC-28MAY24-66500-C,27.09,0.03172652,0.0305,2,1716759168828,303095924,2
0.4,,,0.4,buy,68454.42,BTC-29MAY24-71000-P,48.19,0.03825366,0.039,1,1716759168813,303095923,2
0.3,,,0.3,sell,68454.42,BTC-29MAY24-64000-C,0.0,0.06810667,0.0665,1,1716759168666,303095894,1
0.3,,,0.3,sell,68454.42,BTC-29MAY24-63000-C,0.0,0.08226945,0.081,2,1716759168638,303095883,2
0.5,,,0.5,sell,68523.78,BTC-7JUN24-75000-C,50.49,0.00849133,0.0085,3,1716759160993,303095701,253
0.1,,,0.1,sell,68570.86,BTC-27MAY24-66500-P,51.64,0.00015444,0.0003,0,1716758959296,303095627,66
0.1,,,0.1,buy,68574.56,BTC-28JUN24-38000-P,84.23,0.00047741,0.0005,1,1716758863029,303095622,571
0.5,,,0.5,buy,68544.4,BTC-31MAY24-85000-C,77.57,0.00020528,0.0002,3,1716758631651,303095598,1476
1.0,,,1.0,sell,68543.87,BTC-26JUL24-69000-P,55.76,0.08220343,0.082,0,1716758623457,303095597,63
0.4,,,0.4,sell,68545.48,BTC-28MAY24-71000-C,42.71,0.00154012,0.0013,2,1716758563782,303095593,74
