amount,block_rfq_id,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,,0.1,buy,64650.82,BTC-24APR26-59000-P,54.63,,0.04598665,0.046,0,1771891193752,416647806,48
0.9,,,,,,0.9,sell,64650.82,BTC-27MAR26-65000-C,51.47,,0.05815276,0.058,3,1771891193295,416647765,412
1.1,,,,,,1.1,sell,64628.57,BTC-27MAR26-55000-P,65.4,,0.01957966,0.0195,3,1771891171835,416647476,2656
0.2,,,,,,0.2,sell,64590.4,BTC-24APR26-64000-P,50.89,,0.07478293,0.075,3,1771891084016,416647248,147
0.1,,,,,,0.1,buy,64567.64,BTC-27MAR26-108000-C,72.43,,0.00072384,0.0007,3,1771891077366,416647240,680
0.6,,,,,,0.6,sell,64532.49,BTC-27MAR26-58000-P,60.56,,0.02790607,0.028,1,1771890964781,416647208,998
0.1,,,,,,0.1,buy,64546.08,BTC-25FEB26-62000-P,77.24,,0.00517955,0.005,2,1771890949153,416647172,96
0.1,,,,,,0.1,buy,64546.08,BTC-25FEB26-63000-P,70.13,,0.00755044,0.0075,2,1771890949075,416647166,62
0.2,,,,,,0.2,sell,64546.08,BTC-27MAR26-80000-C,48.3,,0.00459456,0.0045,3,1771890949063,416647164,1810
0.1,,,,,,0.1,buy,64586.5,BTC-24APR26-58000-P,55.54,,0.04194585,0.042,0,1771890810997,416647108,54
0.1,,,,,,0.1,sell,64575.64,BTC-26JUN26-60000-P,51.19,,0.07823017,0.0775,0,1771890753951,416647097,2675
0.1,,,,,,0.1,sell,64568.26,BTC-27FEB26-62000-P,71.02,,0.01163818,0.0115,0,1771890741315,416647095,1107
0.1,,,,,,0.1,buy,64585.8,BTC-26JUN26-30000-P,81.42,,0.00650237,0.0065,3,1771890645278,416647057,1379
1.1,,,,,,1.1,sell,64592.94,BTC-24FEB26-65000-C,51.37,,0.00372699,0.0036,3,1771890571008,416647028,176
0.4,,,,,,0.4,sell,64583.41,BTC-27FEB26-73000-C,65.23,,0.00056656,0.0006,3,1771890560358,416647013,694
1.0,,,,,,1.0,sell,64607.94,BTC-25DEC26-80000-C,49.1,,0.11079573,0.1105,2,1771890556183,416647008,902
0.9,,,,,,0.9,buy,64635.7,BTC-24FEB26-64000-P,63.67,,0.00375315,0.0037,0,1771890510760,416646963,249
10.0,35672,BLOCK-263009,3,BTC-PLAD-27FEB26-66000_60000_50000,,10.0,buy,64645.66,BTC-27FEB26-66000-P,56.82,,0.0345209,0.0345,0,1771890485240,416646952,1302
10.0,35672,BLOCK-263009,3,BTC-PLAD-27FEB26-66000_60000_50000,,10.0,sell,64645.66,BTC-27FEB26-60000-P,82.65,,0.00714202,0.0072,0,1771890485240,416646950,3799
10.0,35672,BLOCK-263009,3,BTC-PLAD-27FEB26-66000_60000_50000,,10.0,sell,64645.66,BTC-27FEB26-50000-P,140.65,,0.00133529,0.0013,0,1771890485240,416646951,2674
0.1,,,,,,0.1,sell,64633.4,BTC-27FEB26-70000-P,55.75,,0.08546747,0.0855,0,1771890480572,416646943,3874
7.9,,,,,,7.9,buy,64595.55,BTC-26JUN26-85000-C,45.38,,0.02543385,0.0245,3,1771890412829,416646893,2497
1.0,,,,,,1.0,sell,64606.71,BTC-25SEP26-50000-P,55.21,,0.05643446,0.056,2,1771890358012,416646869,1055
2.6,,,,,,2.6,sell,64617.85,BTC-27FEB26-58000-P,93.67,,0.00483984,0.0048,3,1771890354532,416646865,854
0.1,,,,,,0.1,sell,64614.78,BTC-27MAR26-50000-C,75.24,,0.23823887,0.2385,2,1771890323523,416646848,172
0.2,,,,,,0.2,sell,64614.14,BTC-24APR26-80000-C,44.66,,0.01299478,0.012,1,1771890318816,416646845,748
0.3,,,,,,0.3,buy,64612.78,BTC-27MAR26-62000-C,55.26,,0.08540729,0.086,2,1771890310446,416646831,62
0.1,,,,,,0.1,buy,64612.72,BTC-6MAR26-50000-P,102.92,,0.00463561,0.0047,0,1771890308049,416646827,284
0.6,,,,,,0.6,sell,64592.35,BTC-6MAR26-72000-C,50.09,,0.0042176,0.0041,2,1771890284098,416646824,384
0.1,,,,,,0.1,buy,64641.57,BTC-6MAR26-78000-C,58.03,,0.00112674,0.0011,2,1771890244499,416646725,338
0.4,,,,,,0.4,buy,64662.9,BTC-24FEB26-64500-P,58.42,,0.00608141,0.006,1,1771890237861,416646715,164
0.1,,,,,,0.1,buy,64681.87,BTC-24APR26-60000-P,53.73,,0.05059645,0.0505,0,1771890226449,416646671,788
0.1,,,,,,0.1,buy,64701.19,BTC-13MAR26-55000-P,74.61,,0.01201186,0.0125,0,1771890209251,416646658,270
0.1,,,,,,0.1,buy,64699.03,BTC-27FEB26-70000-C,52.81,,0.00148445,0.0013,2,1771890163105,416646643,2736
0.2,,,,,,0.2,buy,64731.19,BTC-25FEB26-66000-C,56.08,,0.00597477,0.006,0,1771890147552,416646634,55
0.2,,,,,,0.2,buy,64700.69,BTC-13MAR26-67000-C,50.99,,0.02940205,0.0295,2,1771890056983,416646610,56
0.6,,,,,,0.6,sell,64680.8,BTC-26JUN26-62000-P,50.45,,0.08997173,0.0895,2,1771890026520,416646585,8
21.0,,,,,,21.0,sell,64719.13,BTC-27FEB26-100000-C,156.81,,0.00014163,0.0001,3,1771889969428,416646560,3796
0.1,,,,,,0.1,buy,64751.9,BTC-27MAR26-72000-C,46.9,,0.01894191,0.0185,3,1771889929362,416646531,1393
0.1,,,,,,0.1,sell,64734.62,BTC-25FEB26-65500-P,55.46,,0.02060959,0.0205,2,1771889854595,416646492,28
0.3,,,,,,0.3,sell,64734.86,BTC-26FEB26-65000-P,58.49,,0.02131956,0.021,2,1771889852080,416646491,44
0.1,,,,,,0.1,buy,64819.76,BTC-13MAR26-58000-P,66.54,,0.01753954,0.0175,3,1771889821097,416646448,14
0.6,,,,,,0.6,buy,64819.76,BTC-25DEC26-80000-P,49.15,,0.30836885,0.3085,0,1771889820610,416646447,542
0.1,,,,,,0.1,buy,64845.71,BTC-26JUN26-70000-C,47.71,,0.08258441,0.0825,0,1771889777284,416646423,482
0.5,,,,,,0.5,sell,64822.26,BTC-25FEB26-67500-C,50.04,,0.00158835,0.0013,3,1771889640670,416646378,43
0.2,,,,,,0.2,buy,64817.3,BTC-25FEB26-76000-C,101.09,,0.00011864,0.0001,3,1771889597188,416646375,142
0.1,,,,,,0.1,sell,64818.74,BTC-25FEB26-68000-C,51.97,,0.00099887,0.0009,3,1771889538920,416646356,78
0.1,,,,,,0.1,buy,64821.25,BTC-26JUN26-72000-C,47.2,,0.0710457,0.071,3,1771889534581,416646354,6
0.2,,,,,,0.2,sell,64819.29,BTC-27FEB26-65000-P,59.2,,0.02456924,0.0245,3,1771889496192,416646345,3629
1.0,,,,,,1.0,sell,64818.5,BTC-27FEB26-66500-C,53.37,,0.01052819,0.01,1,1771889489745,416646344,32
2.4,,,,,,2.4,sell,64817.63,BTC-24FEB26-60000-P,115.79,,0.00027434,0.0002,2,1771889469104,416646342,169
0.2,,,,,,0.2,buy,64818.2,BTC-27FEB26-69000-P,49.97,,0.06805555,0.0675,2,1771889451990,416646338,729
0.3,,,,,,0.3,buy,64817.28,BTC-25FEB26-65000-P,61.15,,0.01593312,0.0165,0,1771889442665,416646335,62
1.0,,,,,,1.0,sell,64817.92,BTC-27FEB26-65000-C,58.12,,0.02097673,0.0205,1,1771889369209,416646326,492
0.5,,,,,,0.5,sell,64816.52,BTC-24FEB26-65500-P,55.48,,0.01302154,0.0135,0,1771889358782,416646322,161
0.1,,,,,,0.1,sell,64821.84,BTC-25FEB26-65000-C,57.44,,0.01283349,0.0125,1,1771889338238,416646309,26
1.0,,,,,,1.0,sell,64807.67,BTC-26FEB26-65000-C,58.3,,0.01709143,0.017,1,1771889292708,416646276,21
0.3,,,,,,0.3,buy,64806.78,BTC-25FEB26-64000-P,65.51,,0.01024698,0.0105,0,1771889239206,416646263,102
0.1,,,,,,0.1,sell,64806.78,BTC-13MAR26-75000-C,48.12,,0.00450395,0.0042,2,1771889235651,416646262,229
0.6,,,,BTC-CSR12-6MAR26-68000_71000,416646259,0.6,sell,64807.35,BTC-6MAR26-71000-C,50.38,,0.00608015,0.0063,3,1771889231469,416646260,247
0.3,,,,BTC-CSR12-6MAR26-68000_71000,416646259,0.3,buy,64807.35,BTC-6MAR26-68000-C,51.61,,0.01602662,0.016,3,1771889231469,416646261,292
1.8,,,,,,1.8,sell,64779.37,BTC-25FEB26-60000-P,93.52,,0.00221387,0.0023,3,1771889142910,416646233,117
1.0,,,,,,1.0,buy,64799.78,BTC-26FEB26-60000-P,86.51,,0.00440894,0.0046,2,1771889106307,416646203,36
0.1,,,,,,0.1,sell,64793.99,BTC-25FEB26-68500-C,53.63,,0.00077846,0.0006,0,1771889054437,416646202,38
0.1,,,,,,0.1,buy,64842.42,BTC-24APR26-61000-P,53.11,,0.05493618,0.055,2,1771888897196,416646091,47
8.0,,,,,,8.0,buy,64842.42,BTC-13MAR26-62000-P,58.62,,0.03088866,0.031,0,1771888897049,416646088,151
0.1,,,,,,0.1,buy,64842.42,BTC-24APR26-62000-P,52.31,,0.06044155,0.0605,0,1771888897017,416646087,231
0.3,,,,,,0.3,buy,64842.42,BTC-26FEB26-65500-P,57.86,,0.02425245,0.0245,2,1771888896972,416646084,54
0.2,,,,,,0.2,buy,64842.42,BTC-27MAR26-62000-P,55.02,,0.04286053,0.043,2,1771888896811,416646071,1184
0.1,,,,,,0.1,buy,64842.77,BTC-6MAR26-55000-P,84.21,,0.00803723,0.008,3,1771888883570,416646018,319
0.2,,,,,,0.2,buy,64831.42,BTC-27MAR26-70000-C,47.88,,0.02740775,0.027,0,1771888775234,416645999,1797
0.5,,,,,,0.5,sell,64872.2,BTC-25FEB26-61000-P,83.66,,0.00303428,0.0028,2,1771888557435,416645850,72
0.1,,,,,,0.1,buy,64861.82,BTC-27MAR26-135000-C,89.65,,0.00028677,0.0003,3,1771888532256,416645848,2243
0.1,,,,,,0.1,sell,64845.34,BTC-26JUN26-200000-C,69.81,,0.00077931,0.0006,2,1771888465076,416645826,1290
0.2,,,,,,0.2,buy,64847.72,BTC-27MAR26-50000-P,75.82,,0.01103265,0.0115,1,1771888458213,416645825,3908
0.5,,,,,,0.5,sell,64831.22,BTC-26FEB26-68500-C,50.94,,0.00193227,0.0017,2,1771888438483,416645819,28
1.0,,,,,,1.0,sell,64855.97,BTC-24APR26-45000-P,71.83,,0.01186083,0.0115,2,1771888415805,416645799,442
0.5,,,,,,0.5,sell,64857.95,BTC-24FEB26-67000-C,54.5,,0.00019553,0.0002,0,1771888404502,416645796,150
0.5,,,,,,0.5,sell,64857.9,BTC-24FEB26-67500-C,58.23,,0.00012132,0.0001,3,1771888395155,416645793,124
0.4,,,,,,0.4,buy,64864.18,BTC-6MAR26-75000-C,53.67,,0.00218182,0.0022,1,1771888375688,416645789,425
0.3,,,,,,0.3,sell,64881.05,BTC-24FEB26-61000-P,109.0,,0.0004519,0.0005,2,1771888307670,416645754,150
0.1,,,,,,0.1,buy,64853.47,BTC-27MAR26-130000-C,88.14,,0.00032477,0.0004,1,1771888226670,416645741,5054
5.0,,,,,,5.0,buy,64864.88,BTC-27FEB26-71000-C,56.59,,0.00112929,0.0011,1,1771888196385,416645722,1068
0.1,,,,,,0.1,buy,64833.76,BTC-27FEB26-67000-C,53.33,,0.00829653,0.008,0,1771888067981,416645566,907
0.1,,,,,,0.1,buy,64825.38,BTC-13MAR26-70000-C,48.52,,0.01554478,0.015,0,1771888067214,416645564,109
1.0,,,,,,1.0,buy,64820.1,BTC-24APR26-70000-C,46.93,,0.04620644,0.046,0,1771888056132,416645550,944
0.2,,,,,,0.2,sell,64799.99,BTC-13MAR26-71000-C,47.95,,0.01208234,0.0115,3,1771888042542,416645532,65
0.2,,,,,,0.2,sell,64793.14,BTC-13MAR26-72000-C,47.02,,0.00957703,0.0085,2,1771888012873,416645527,187
0.1,,,,,,0.1,sell,64717.05,BTC-27FEB26-72000-C,60.86,,0.00073088,0.0008,0,1771887829576,416645383,1769
0.1,,,,,,0.1,sell,64707.54,BTC-24APR26-120000-C,63.92,,0.00111826,0.001,2,1771887742823,416645288,310
0.1,,,,,,0.1,sell,64709.29,BTC-27MAR26-80000-P,48.12,,0.24018648,0.24,2,1771887721312,416645261,5534
0.1,,,,,,0.1,sell,64705.65,BTC-27MAR26-160000-C,97.97,,0.00014336,0.0001,2,1771887646499,416645173,2439
1.8,,,,,,1.8,buy,64705.78,BTC-27MAR26-68000-C,48.97,,0.03704829,0.037,1,1771887600843,416644791,781
0.1,,,,,,0.1,sell,64695.84,BTC-25DEC26-135000-C,49.76,,0.01645097,0.0165,3,1771887580771,416644699,65
1.7,,,,,,1.7,buy,64727.12,BTC-26FEB26-66000-C,54.84,,0.0100412,0.0095,3,1771887502961,416644617,39
0.1,,,,BTC-RR-27MAR26-50000_75000,416644589,0.1,sell,64717.09,BTC-27MAR26-75000-C,47.13,,0.01100877,0.011,1,1771887426918,416644590,1454
0.1,,,,,,0.1,buy,64722.36,BTC-25DEC26-120000-P,48.26,,0.8242765,0.823,0,1771887423062,416644587,9
0.1,,,,,,0.1,sell,64685.87,BTC-25DEC26-125000-P,49.28,,0.89625338,0.8965,0,1771887373746,416644509,28
6.7,,,,,,6.7,sell,64685.3,BTC-13MAR26-80000-C,53.72,,0.00188008,0.0018,2,1771887274309,416644351,92
1.0,,,,,,1.0,sell,64706.75,BTC-25SEP26-75000-C,48.65,,0.0985257,0.0985,2,1771887268863,416644323,859
0.1,,,,,,0.1,buy,64762.73,BTC-25DEC26-45000-C,56.67,,0.37984987,0.3795,2,1771887247173,416644277,2
0.1,,,,,,0.1,sell,64795.83,BTC-25DEC26-140000-C,50.1,,0.01447843,0.0145,3,1771887191778,416644268,253
0.4,,,,,,0.4,sell,64853.72,BTC-27MAR26-60000-P,57.32,,0.03380782,0.0335,3,1771887075326,416644187,5477
0.1,,,,,,0.1,buy,64813.04,BTC-27FEB26-76000-C,75.95,,0.00038681,0.0004,2,1771886849181,416644049,1414
2.0,,,,BTC-PS-26JUN26-70000_65000,416643750,2.0,sell,64777.82,BTC-26JUN26-70000-P,47.87,,0.15242587,0.1525,0,1771886471955,416643752,3077
2.0,,,,BTC-PS-26JUN26-70000_65000,416643750,2.0,buy,64777.82,BTC-26JUN26-65000-P,49.48,,0.11035174,0.1104,0,1771886471955,416643751,614
0.7,,,,,,0.7,sell,64792.0,BTC-25DEC26-85000-C,48.77,,0.09229289,0.092,3,1771886452717,416643722,921
0.1,,,,,,0.1,buy,64866.65,BTC-27MAR26-85000-C,50.87,,0.00249358,0.0024,1,1771886379988,416643651,4418
1.0,,,,,,1.0,buy,64892.18,BTC-24APR26-72000-C,46.24,,0.03679473,0.0365,0,1771886270412,416643534,851
0.1,,,,,,0.1,buy,64867.62,BTC-25FEB26-63500-P,67.06,,0.00812038,0.008,3,1771886171929,416643495,18
0.1,,,,,,0.1,sell,64873.17,BTC-25DEC26-84000-C,48.42,,0.09640122,0.0945,2,1771886163084,416643490,9
0.1,,,,,,0.1,buy,64873.17,BTC-25DEC26-35000-P,63.43,,0.02653331,0.027,2,1771886163057,416643489,266
0.1,,,,,,0.1,buy,64895.73,BTC-27MAR26-140000-C,93.39,,0.0002885,0.0003,1,1771886093075,416643458,2622
1.0,,,,,,1.0,buy,64885.34,BTC-27MAR26-66000-P,50.56,,0.06820622,0.068,3,1771886034204,416643454,1408
0.1,,,,,,0.1,buy,64869.93,BTC-13MAR26-68000-C,49.98,,0.0249704,0.0245,1,1771885953923,416643447,101
0.5,,,,,,0.5,buy,64935.15,BTC-27FEB26-75000-C,73.94,,0.00044908,0.0006,0,1771885743592,416643280,1917
0.2,,,,,,0.2,buy,64954.16,BTC-6MAR26-74000-C,51.61,,0.00270888,0.0027,1,1771885631238,416643243,219
0.6,,,,,,0.6,buy,64961.06,BTC-24FEB26-66000-C,51.31,,0.00162279,0.0016,1,1771885452764,416643147,225
0.2,,,,,,0.2,buy,64877.18,BTC-24FEB26-64000-C,66.13,,0.01676258,0.017,0,1771885394236,416643102,21
0.1,,,,,,0.1,buy,64976.27,BTC-27FEB26-64500-P,61.63,,0.02026285,0.0205,3,1771885103118,416642796,28
0.8,,,,,,0.8,buy,64975.78,BTC-6MAR26-65000-P,55.75,,0.0379125,0.038,2,1771885102612,416642753,297
0.1,,,,,,0.1,sell,64982.47,BTC-25FEB26-70500-C,67.0,,0.00029823,0.0004,1,1771885079610,416642684,45
0.5,,,,,,0.5,buy,64932.76,BTC-13MAR26-63000-C,57.41,,0.06492166,0.0655,0,1771885071456,416642632,6
0.5,,,,,,0.5,buy,64932.76,BTC-13MAR26-64000-C,55.54,,0.05504769,0.0555,2,1771885071277,416642625,16
0.2,,,,,,0.2,buy,64942.95,BTC-25SEP26-78000-C,48.32,,0.08619016,0.086,0,1771885049262,416642582,12
0.1,,,,,,0.1,sell,64971.9,BTC-25FEB26-70000-C,62.16,,0.00034243,0.0004,1,1771885028504,416642548,60
0.2,,,,,,0.2,buy,64978.37,BTC-25FEB26-67000-C,52.89,,0.00304446,0.0031,0,1771885022623,416642540,49
0.2,,,,,,0.2,buy,64910.69,BTC-27FEB26-60000-C,83.94,,0.08165988,0.082,2,1771884938038,416642376,84
4.6,,,,,,4.6,buy,64921.04,BTC-25FEB26-59000-P,101.46,,0.00166798,0.0017,0,1771884932097,416642358,75
0.1,,,,,,0.1,buy,64965.21,BTC-24FEB26-62000-P,90.83,,0.000605,0.0008,0,1771884885758,416642252,401
0.1,,,,,,0.1,sell,64966.29,BTC-6MAR26-62000-P,61.75,,0.02245015,0.022,2,1771884885642,416642251,407
0.4,,,,,,0.4,buy,64909.33,BTC-24FEB26-66500-C,51.85,,0.00057798,0.0006,0,1771884828940,416642159,156
1.4,,,,,,1.4,buy,64871.4,BTC-25FEB26-65500-C,57.92,,0.0095992,0.01,0,1771884828775,416642157,71
8.0,,,,,,8.0,buy,64871.4,BTC-27FEB26-65500-C,57.62,,0.01737168,0.0175,0,1771884828136,416642112,18
0.1,,,,,,0.1,buy,64957.63,BTC-24FEB26-63000-P,74.65,,0.00129251,0.0013,3,1771884782484,416641904,237
0.2,,,,,,0.2,buy,64945.88,BTC-27FEB26-68500-C,51.41,,0.0038159,0.0036,0,1771884772585,416641854,18
0.8,,,,,,0.8,buy,64945.96,BTC-26JUN26-75000-C,46.56,,0.05744093,0.057,3,1771884772408,416641847,509
0.1,,,,,,0.1,buy,64884.71,BTC-27MAR26-60000-C,57.74,,0.1096643,0.11,1,1771884725180,416641650,233
0.6,,,,,,0.6,buy,64814.13,BTC-13MAR26-65000-C,53.84,,0.04512997,0.0455,3,1771884706702,416641587,32
15.8,,,,,,15.8,buy,64897.41,BTC-6MAR26-64000-C,58.32,,0.04534695,0.046,2,1771884608523,416641387,18
1.0,,,,,,1.0,sell,64895.18,BTC-25DEC26-90000-C,48.12,,0.07651937,0.075,2,1771884565311,416641261,302
8.0,,,,,,8.0,sell,64886.26,BTC-25DEC26-100000-C,47.85,,0.05242995,0.051,0,1771884557315,416641227,711
0.1,,,,,,0.1,sell,64837.98,BTC-6MAR26-70000-C,49.8,,0.00886194,0.0085,0,1771884550740,416641195,251
0.1,,,,,,0.1,sell,64837.98,BTC-6MAR26-67000-C,51.68,,0.02174678,0.021,1,1771884550038,416641192,193
0.1,,,,,,0.1,buy,64860.47,BTC-27MAR26-190000-C,120.53,,0.0001445,0.0002,0,1771884528643,416641118,1121
1.0,,,,,,1.0,sell,64862.13,BTC-25DEC26-88000-C,48.23,,0.08265774,0.081,2,1771884525536,416641113,5
1.0,,,,,,1.0,buy,64863.5,BTC-26JUN26-50000-P,57.84,,0.03412912,0.0345,0,1771884524978,416641110,1660
0.1,,,,,,0.1,sell,64859.68,BTC-13MAR26-60000-P,61.35,,0.02317551,0.0225,2,1771884522920,416641106,267
1.3,,,,,,1.3,sell,64772.36,BTC-6MAR26-64000-P,56.53,,0.03296988,0.0325,3,1771884493325,416640990,350
0.8,,,,,,0.8,sell,64772.36,BTC-13MAR26-64000-P,54.47,,0.04199291,0.0415,3,1771884493319,416640989,135
1.7,,,,,,1.7,buy,64772.36,BTC-13MAR26-66000-C,52.83,,0.03692038,0.0375,0,1771884493203,416640951,51
3.1,,,,,,3.1,buy,64772.36,BTC-6MAR26-66000-C,54.4,,0.02742954,0.028,2,1771884493155,416640945,51
2.9,,,,,,2.9,buy,64772.36,BTC-6MAR26-65000-C,56.4,,0.03535226,0.036,0,1771884493072,416640940,62
2.2,,,,,,2.2,sell,64772.36,BTC-25FEB26-64500-P,59.98,,0.01334193,0.013,2,1771884493066,416640939,16
0.3,,,,,,0.3,sell,64772.36,BTC-27FEB26-64000-P,61.75,,0.01895434,0.0185,3,1771884493039,416640937,1042
0.8,,,,,,0.8,buy,64772.36,BTC-27MAR26-66000-C,50.91,,0.05108928,0.0515,1,1771884492911,416640932,389
0.6,,,,,,0.6,buy,64771.73,BTC-24APR26-66000-C,49.33,,0.07225325,0.0725,2,1771884492445,416640871,129
2.4,,,,,,2.4,sell,64771.73,BTC-6MAR26-66000-P,52.65,,0.04710509,0.0465,2,1771884492403,416640862,301
0.6,,,,,,0.6,sell,64771.73,BTC-13MAR26-63000-P,56.33,,0.03616718,0.036,3,1771884492327,416640847,180
0.3,,,,,,0.3,buy,64782.19,BTC-24FEB26-62000-C,111.11,,0.04282609,0.044,2,1771884330119,416640533,7
36.0,,,,,,36.0,sell,64782.19,BTC-24FEB26-65000-P,51.34,,0.00949934,0.0095,3,1771884330114,416640527,221
0.1,,,,,,0.1,sell,64722.98,BTC-27MAR26-76000-C,45.95,,0.00947039,0.0085,3,1771884328477,416640499,855
0.1,,,,,,0.1,buy,64699.76,BTC-26JUN26-60000-C,51.55,,0.15956687,0.1595,2,1771884327285,416640469,145
0.2,,,,,,0.2,buy,64759.71,BTC-27FEB26-66000-C,55.16,,0.01342666,0.013,3,1771884270164,416640365,603
0.1,,,,,,0.1,buy,64744.2,BTC-25SEP26-88000-C,47.17,,0.05062697,0.05,0,1771884269513,416640357,27
0.2,,,,,,0.2,buy,64705.71,BTC-27FEB26-68000-C,52.89,,0.00454474,0.0045,1,1771884211240,416640256,1360
0.1,,,,,,0.1,buy,64705.71,BTC-6MAR26-67000-P,53.51,,0.05688239,0.0575,2,1771884211065,416640255,233
0.2,,,,,,0.2,sell,64705.71,BTC-13MAR26-67000-P,52.61,,0.06510972,0.0665,1,1771884210672,416640251,57
1.6,,,,,,1.6,buy,64705.67,BTC-6MAR26-60000-P,68.75,,0.01692933,0.0175,2,1771884209999,416640245,545
8.0,,,,,,8.0,sell,64692.86,BTC-26FEB26-64500-C,62.82,,0.02079387,0.021,0,1771884134399,416640053,8
0.1,,,,,,0.1,sell,64577.05,BTC-27MAR26-64000-P,52.35,,0.05633586,0.056,2,1771884129391,416639902,920
0.1,,,,,,0.1,sell,64550.5,BTC-27MAR26-75000-P,46.78,,0.17152491,0.171,2,1771884121315,416639875,5327
1.0,,,,,,1.0,buy,64546.47,BTC-26JUN26-90000-C,45.95,,0.01758491,0.017,2,1771884067400,416639873,3437
0.6,,,,,,0.6,buy,64561.0,BTC-26JUN26-95000-C,47.07,,0.01249437,0.0125,1,1771883987786,416639807,1654
