amount,block_trade_id,block_trade_leg_count,combo_id,contracts,direction,index_price,instrument_name,iv,liquidation,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.2,,,,0.2,buy,51268.89,BTC-29MAR24-48000-P,53.72,,0.03251228,0.0325,1,1708646394975,285285138,788
0.3,,,,0.3,sell,51268.99,BTC-23FEB24-48000-P,103.54,,0.00024804,0.0002,3,1708646391362,285285137,2108
1.2,,,,1.2,sell,51295.23,BTC-8MAR24-54000-C,53.72,,0.02364186,0.024,3,1708646366756,285285103,259
1.0,,,,1.0,sell,51302.29,BTC-29MAR24-65000-C,59.3,,0.01174928,0.0115,2,1708646362321,285285094,3128
0.1,,,,0.1,buy,51310.56,BTC-8MAR24-60000-C,59.37,,0.00564717,0.006,3,1708646349177,285285070,486
0.1,,,,0.1,buy,51310.56,BTC-1MAR24-58000-C,59.4,,0.00286198,0.0031,1,1708646349169,285285069,817
1.0,,,,1.0,sell,51310.81,BTC-8MAR24-55000-C,54.37,,0.01854126,0.019,3,1708646344290,285285065,446
0.1,,,,0.1,buy,51306.77,BTC-29MAR24-75000-C,67.2,,0.00405013,0.0041,3,1708646318714,285285059,1343
0.2,,,,0.2,buy,51308.79,BTC-1MAR24-38000-P,92.48,,0.00029586,0.0004,0,1708646315076,285285058,145
1.0,,,,1.0,sell,51323.58,BTC-25FEB24-51500-C,45.05,,0.0132592,0.013,0,1708646236980,285285007,15
0.2,,,,0.2,buy,51318.84,BTC-25FEB24-51500-P,45.27,,0.01618374,0.016,1,1708646231071,285285002,17
2.0,,,,2.0,sell,51319.69,BTC-25FEB24-46000-P,67.71,,0.00043433,0.0004,2,1708646228083,285285001,67
1.0,,,,1.0,buy,51297.91,BTC-1MAR24-64000-C,72.68,,0.00063799,0.0007,0,1708646217300,285284995,273
3.7,,,,3.7,sell,51296.68,BTC-1MAR24-60000-C,63.31,,0.00166026,0.0017,1,1708646177267,285284957,728
0.2,,,,0.2,sell,51307.51,BTC-24FEB24-51000-C,50.7,,0.01536674,0.0155,1,1708646103520,285284938,103
0.2,,,,0.2,sell,51307.45,BTC-23FEB24-51000-P,38.06,,0.00261415,0.0023,2,1708646102657,285284918,1650
0.1,,,,0.1,sell,51307.45,BTC-23FEB24-51500-C,37.38,,0.00319499,0.0028,2,1708646102638,285284917,420
