amount,block_trade_id,block_trade_leg_count,combo_id,combo_trade_id,contracts,direction,index_price,instrument_name,iv,mark_price,price,tick_direction,timestamp,trade_id,trade_seq
0.1,,,,,0.1,sell,67571.99,BTC-31MAY24-66000-P,48.09,0.00348627,0.0033,0,1717027196457,303508342,1802
8.0,,,,,8.0,buy,67572.11,BTC-28JUN24-41000-P,75.93,0.00041463,0.0005,1,1717027188033,303508312,583
0.1,,,,,0.1,sell,67572.11,BTC-7JUN24-66000-P,46.34,0.01662828,0.0165,1,1717027187947,303508311,589
0.1,,,,,0.1,sell,67572.76,BTC-31MAY24-60000-P,87.07,0.00027547,0.0002,3,1717027175415,303508283,3253
0.1,,,,,0.1,sell,67573.64,BTC-31MAY24-62000-P,73.04,0.0003978,0.0004,3,1717027168553,303508278,2065
0.1,,,,,0.1,sell,67574.64,BTC-31MAY24-69500-C,46.86,0.00256748,0.0025,2,1717027167476,303508276,219
0.1,,,,,0.1,buy,67578.04,BTC-28JUN24-70000-C,51.53,0.04704927,0.047,3,1717027160388,303508272,6881
8.0,,,,,8.0,buy,67580.94,BTC-28JUN24-42000-P,74.4,0.00051467,0.0006,1,1717027151237,303508261,894
0.1,,,,,0.1,buy,67584.01,BTC-31MAY24-71500-C,55.74,0.00068439,0.0007,0,1717027147173,303508244,108
0.6,,,,,0.6,sell,67581.78,BTC-31MAY24-59000-P,89.94,0.00018552,0.0001,3,1717027142749,303508234,1738
0.1,,,,,0.1,buy,67579.71,BTC-7JUN24-70000-C,45.59,0.01452985,0.0145,1,1717027137394,303508232,753
0.1,,,,,0.1,buy,67578.54,BTC-14JUN24-71000-C,48.68,0.02221235,0.022,1,1717027130780,303508228,217
0.1,,,,,0.1,sell,67577.87,BTC-14JUN24-66000-P,48.44,0.02659481,0.0265,1,1717027103881,303508225,265
0.1,,,,,0.1,sell,67556.38,BTC-7JUN24-58000-P,60.11,0.00153858,0.0015,1,1717027061624,303508199,241
0.4,,,,,0.4,buy,67553.66,BTC-7JUN24-67000-P,46.26,0.02227823,0.0225,1,1717027049757,303508187,604
0.1,,,,,0.1,buy,67558.85,BTC-31MAY24-68000-P,44.67,0.01408673,0.014,1,1717027049167,303508184,1589
0.7,,,,,0.7,buy,67565.68,BTC-1JUN24-65000-P,50.89,0.00338349,0.0035,1,1717027039373,303508129,34
0.1,,,,,0.1,sell,67565.68,BTC-7JUN24-71000-C,45.71,0.01068654,0.0105,3,1717027038106,303508127,595
0.2,,,,,0.2,sell,67570.09,BTC-31MAY24-61000-P,76.45,0.00028653,0.0002,3,1717027028300,303508107,1846
0.1,,,,,0.1,sell,67566.31,BTC-31MAY24-74000-C,67.41,0.00028245,0.0002,3,1717027004176,303508098,2557
0.1,,,,,0.1,sell,67566.61,BTC-1JUN24-68500-C,43.56,0.00873874,0.0085,1,1717027002759,303508097,37
0.2,,,,,0.2,sell,67566.71,BTC-28JUN24-39000-P,77.86,0.0003467,0.0003,3,1717027000647,303508096,541
0.1,,,,,0.1,sell,67571.6,BTC-28JUN24-37000-P,81.01,0.00036042,0.0002,2,1717026980542,303508083,606
0.1,,,,,0.1,sell,67571.95,BTC-7JUN24-65000-P,46.99,0.01220976,0.012,3,1717026965993,303508081,565
0.1,,,,,0.1,sell,67571.31,BTC-14JUN24-96000-C,63.94,0.00022782,0.0002,2,1717026949874,303508078,24
0.1,,,,,0.1,buy,67571.42,BTC-28JUN24-52000-P,60.11,0.0035049,0.0035,2,1717026944178,303508077,953
1.0,,,,,1.0,sell,67569.93,BTC-31MAY24-65000-C,54.19,0.04048127,0.0405,1,1717026939496,303508075,3060
0.3,,,,,0.3,sell,67569.99,BTC-7JUN24-62000-P,51.82,0.0044907,0.0048,1,1717026937468,303508074,326
0.1,,,,,0.1,sell,67569.87,BTC-14JUN24-94000-C,63.29,0.00028913,0.0003,3,1717026936423,303508070,33
0.1,,,,,0.1,sell,67569.91,BTC-27SEP24-130000-C,69.23,0.01426114,0.0145,2,1717026920792,303508064,260
0.2,,,,,0.2,sell,67578.31,BTC-1JUN24-73000-C,46.77,0.00043252,0.0003,2,1717026893607,303508044,7
0.1,,,,,0.1,buy,67578.93,BTC-1JUN24-72500-C,47.01,0.00060128,0.0005,2,1717026887665,303508042,6
0.3,,,,,0.3,sell,67575.36,BTC-1JUN24-60000-P,75.41,0.00054202,0.0005,2,1717026877702,303508041,21
0.2,,,,,0.2,sell,67577.51,BTC-1JUN24-61000-P,70.43,0.00078138,0.0007,2,1717026871544,303508035,9
0.1,,,,,0.1,sell,67568.58,BTC-1JUN24-62000-P,65.31,0.00108734,0.001,3,1717026865190,303508013,24
0.1,,,,,0.1,buy,67565.13,BTC-7JUN24-60000-P,55.01,0.0024502,0.0025,1,1717026859918,303508012,398
0.2,,,,,0.2,sell,67565.13,BTC-7JUN24-65000-C,47.68,0.05285939,0.053,1,1717026859875,303508010,131
0.8,,,,,0.8,buy,67595.05,BTC-7JUN24-68000-C,45.68,0.0258161,0.026,1,1717026853509,303507977,379
0.1,,,,,0.1,buy,67595.05,BTC-1JUN24-66500-P,45.77,0.00739525,0.0075,1,1717026853486,303507974,25
0.1,,,,,0.1,buy,67607.96,BTC-27SEP24-65000-P,60.82,0.09586977,0.096,1,1717026841698,303507940,473
0.1,,,,,0.1,sell,67607.96,BTC-27SEP24-140000-C,70.32,0.01079672,0.0105,2,1717026841485,303507939,873
0.1,,,,,0.1,sell,67608.34,BTC-31MAY24-63000-P,64.37,0.00056327,0.0005,2,1717026840722,303507938,2140
0.1,,,,,0.1,sell,67607.76,BTC-31MAY24-73000-C,61.77,0.00036494,0.0003,3,1717026834836,303507937,2996
